C2H3NO5	CO	longitude	TEMP	NH3	PM2.5	CFCs	latitude	warning	SO2	CH4	NOx	PAHs	PM10	Pb	H2CO	O3	PRES
0.15183	7.89504	-84.13722	15.97997	5.05593	7.37235	59.88077	9.92787	0.00000	5.62533	6.66884	8.96570	7.15309	5.69789	50.00083	40.09165	10.39126	1062.81228
0.19519	5.99344	38.07083	7.89242	7.98613	5.36926	57.38315	54.90083	1.00000	7.95657	7.87260	8.70613	7.14525	7.20640	29.32784	46.68484	5.84207	1105.61314
2.32627	6.43240	38.07083	-12.83487	7.30315	6.61113	77.30707	54.90083	1.00000	7.01348	5.82412	8.76801	7.44214	10.48854	31.39101	51.44002	5.54766	1055.39244
6.74620	7.61217	38.07083	21.29808	6.88467	6.21339	56.29606	54.90083	1.00000	9.99637	7.89837	8.83686	9.94357	11.58320	43.32971	39.44743	5.33299	1107.10403
0.43540	7.04720	168.31366	35.43048	6.09050	7.93123	68.14815	-17.73648	1.00000	9.21904	8.04860	9.03422	8.10777	8.47022	42.08682	41.27102	4.60535	1180.55860
0.14375	6.61702	-80.38297	8.79295	7.94086	8.07208	44.10671	42.8334	0.00000	5.38734	6.03181	10.03774	8.27287	5.43864	72.16232	43.70730	6.29681	1088.01486
0.10252	7.89177	104.09701	21.00381	6.37218	7.98149	28.71284	-1.26424	0.00000	4.36988	4.62445	7.26568	5.72734	5.51821	63.32977	66.98735	9.18212	1056.69274
0.16619	5.77380	1.15597	17.01808	9.80268	9.26681	39.07761	51.78967	1.00000	9.08845	4.17444	9.78246	4.75542	6.69578	56.79694	48.15270	3.57975	1087.63972
0.99259	6.90275	-105.36369	18.02321	7.79188	6.93355	52.68470	22.49396	1.00000	8.67077	8.66616	10.15511	10.28087	9.56932	25.51054	50.06757	4.51988	1078.96449
0.22655	7.47500	19.21437	8.47918	7.54258	9.45473	50.30782	44.75874	1.00000	7.68818	4.37640	7.79441	6.80612	7.58992	49.03540	45.86064	3.53342	1098.76471
5.36132	6.73934	-122.40433	7.09442	7.01810	6.00085	67.61022	37.71715	0.00000	7.85494	4.90252	11.40673	3.09195	11.35526	54.39638	62.59604	7.91848	1096.48255
0.35777	5.40241	42.85693	8.51988	8.90278	8.28773	49.94257	39.22493	1.00000	8.14120	8.76262	10.85102	10.57230	8.28803	52.78825	61.14380	4.50821	1115.28201
0.72800	6.72487	34.75699	12.93448	7.93472	7.62816	38.08473	31.39547	1.00000	6.45325	8.51321	8.49475	7.60201	9.14441	51.85760	49.89253	7.04313	1074.02525
0.20147	6.71634	16.43915	41.67179	8.67588	5.66662	31.49076	43.50891	1.00000	4.56851	9.06985	7.84971	7.98379	7.39748	42.25994	37.59347	7.02012	1190.85083
0.18053	7.95745	36.25361	2.55301	7.89203		23.84947	47.48444	1.00000	7.44052	5.91406	6.90506	5.00207	7.03369	44.50868	66.89785	8.01210	1166.69228
0.30352	6.80205	13.63617	0.99194	6.09376	7.04264	46.95707	50.50301	1.00000	6.35532	6.81199	9.25924	4.75905	7.65681	51.57173	55.07805	5.19311	1157.48199
0.20952	7.13451	46.5813	10.35674	6.84125	8.34004	64.27208	54.8421	1.00000	11.99325	7.31489	7.61111	9.89292	7.52737	31.01120	50.96161	2.81085	1153.11162
0.22892	6.51749	1.04945	20.38125	6.66339	8.27966	53.77753	35.06544	0.00000	6.92052	8.46090	8.10346	8.07700	7.75448	51.26410	58.18560	5.36130	1175.53374
0.11500	6.82750	-3.05	14.83641	7.71426	7.37053	48.67024	53.81667	0.00000	5.37032		7.06609	6.70065	6.13001	58.51695	33.23223	6.72815	1062.44281
0.39900	7.82451	76.32756	13.52200	8.52344	7.72198	48.32381	9.57046	1.00000	8.33670	7.54927	7.22838	7.64438	8.41685	55.33008	42.10247	4.73092	1114.94409
0.16026	7.28883	-77.4286	11.21134	6.78626	7.37975	46.59545	39.00622	0.00000	6.39780	5.02986	6.98093	8.27451	6.53391	47.62645	39.70450	5.67086	1168.99606
0.73676	7.29786	-102.04897	20.66602	7.21750	5.76919	33.06037	19.64745	0.00000	6.96009	6.39791	10.38565	6.43996	9.22693	62.05644	44.91792	9.69070	1179.16980
0.11222	6.95998	-47.53028	22.85720	5.99615	7.58517	32.01751	-22.45667	0.00000	5.53368	6.34675	8.19985	5.53778	6.80544	52.05784	71.86513	9.74402	1152.83110
0.14322	8.73477	2.08333	-5.65242	7.62798	6.80521	37.81442	48.86667	0.00000	6.36210	4.86408	9.55951	8.46613	6.09381	50.64776	40.29360	6.59773	1132.70778
0.45909	6.59275	89.11943	15.23194	9.41064	5.94997	49.49836	23.9028	1.00000	6.30421	7.58356	10.48944	3.82235	8.58742	57.84019	36.55054	7.63225	1171.48403
0.16252	8.14616	-77.43532	8.64614	6.64584	7.69085	63.00361	20.14298	0.00000	5.45295	6.98079	10.33276	9.72611	6.22497	44.77187	50.24825	4.21955	1189.86713
2.51568	6.74538	30.2049	30.47776	6.84718	6.23887	43.91950	55.1904	1.00000	6.34278	6.03447	8.15589	6.86723	10.57323	18.71868		7.38325	1194.18437
0.26320	9.83682	9.40531	30.53317	7.28527	6.94082	68.79732	45.53069	1.00000	8.28234	6.03450	7.67941	5.82467	7.55601	46.81446	21.73807	4.89736	1119.17492
1.64344	7.92748	19.27498	19.94763	8.37193	7.34372	52.47185	50.20528	1.00000	9.32011	9.42106	8.53933	10.07415	10.14892	50.34161	55.48678	7.29024	1056.11208
0.75085	7.97116	120.74221	13.17223	6.52434	6.13937	67.29379	31.64615	1.00000	8.51025	4.28224	8.71088	7.22067	9.26256	75.16736	62.94506	3.73602	1118.64781
0.15612	6.20354	79.87116	-1.16577	5.93391	8.01230	73.32961	6.84019	1.00000	6.87232	4.97850	9.07158	4.60804	7.00249	39.81986	41.12646	5.69344	1186.66671
0.17665	6.96792	-93.263	16.42773	5.63469	6.92114	42.57753	45.0408	1.00000	8.26641	7.73055	6.02665	6.86492	7.43732	35.92521	46.72471	5.52835	1132.62162
0.23730	9.08667	-37.03861	-1.54594	7.85124	7.14249	49.27783	-10.90889	1.00000	8.63804	6.92350	8.91570	4.03989	7.53142	69.57129	58.18964	6.54870	1144.52998
0.34237	6.66801	27.46153	17.99138	7.26010	5.75575	64.53525	-21.44236	0.00000	7.04212	4.24619	7.83121	8.74378	7.92388	46.30422	44.87706	5.63364	1059.64136
0.18541	6.93983	6.10237	13.96818	8.54782	6.91297	63.96649	46.18396	0.00000	5.21485	5.55679	7.49229	5.45299	6.08125	41.92473	49.90364	8.59956	1131.19574
0.28164	6.84630	-83.2321	27.70429	6.55305	4.92471	32.49368	33.08014	1.00000	8.98810	3.42837	10.18082	5.69962	7.88211	52.21731	51.87189	3.33403	1133.75013
0.84833	7.67236	-0.2	35.38925	9.24475	7.23861	58.96543	51.65	1.00000	7.07871	5.26475	7.76213	6.51741	9.38176	35.99723	49.30505	7.55828	1166.67370
0.40398	7.27813	-81.26367		8.89306	6.20174	54.66966	28.90054	0.00000	5.86853	8.04488	6.46199	6.34329	8.29590	43.67698	38.56727	9.37863	1199.03238
0.28713	6.38420	-77.70066	13.92052	7.26606	7.04631	50.33865	43.16547	0.00000	5.48680	5.24767	7.07467	4.73915	8.08476	17.62857	81.92491	9.24188	1060.69677
2.74446	6.97181	-77.43532	6.67562	7.88789	5.04837	66.85401	20.14298	1.00000	9.02975	8.51604	6.76620	7.64543	10.65850	32.27892	43.47351	6.82810	1104.31397
0.32149	6.15806	77.9129	-4.39110	7.52688	7.77993	34.95087	25.6439	1.00000	10.35803	8.75184	7.72275	4.31735	8.23754	37.67614	58.06826	7.44178	1110.73503
0.28361	7.08656	8.86374	14.86249	6.44231	7.64264	45.94664	44.89784	1.00000	4.31078	5.35957	7.57627	5.91695	8.01518	57.40050	46.13481	6.85811	1096.97695
0.18142	8.46112	84.87144	5.02898	7.36733	6.79851	38.57913	47.46657	0.00000	8.09091	4.37262	7.44366	10.54002	6.84324	68.64487	36.41102	4.83521	1124.79309
2.15990	7.64819	8.4493	-2.59240	6.36323	7.91724	62.66409	50.09019	0.00000	6.26419	7.52039	4.35508	3.62330	10.41274	57.70665	36.54440	8.08716	1069.27911
0.42549	8.35910	-60.47389	8.21860	7.14773	7.33430	61.74730	-34.64167	1.00000	7.58447	8.29098	6.50325	6.57725	8.39111	51.22784	57.14362	7.56146	1194.84664
0.21543	6.06613	-0.18333	15.19171	6.76243	8.25752	42.73828	38.96667	0.00000	6.47874	6.23979	9.89369	9.86927	7.49923	42.14317	55.56269	4.10227	1052.39013
0.33420	7.59582	79.87116	9.55570	7.57396	7.79481	54.39956	6.84019	1.00000	8.57303	5.01690	8.80556	6.19313	8.27898	60.87938	37.48495	4.08160	1151.63404
0.09937	6.68719	-73.9625	24.86917	7.62251	8.31629	62.79013	40.81	0.00000	4.03990	7.23851	5.80167	5.80554	4.71508	50.91261	24.71276	6.09297	1089.37596
0.53550	7.92481	3.39467	17.17964	7.80221	6.82664	65.24354	6.45407	1.00000	8.99290	5.93168	8.73005	5.98637	8.92357	33.14467	51.18230	5.37568	1149.90091
0.17572	8.04062	10.03478	12.13737	7.69639	6.50159	51.96683	37.16911	1.00000	11.45997	6.95674	8.05756	4.50206	6.82712	83.24503	63.27838	5.43854	1156.06312
0.79134	6.79675	-1.325	21.47595	6.76673	6.04893	38.25663	38.47917	0.00000	6.05804	5.07131	8.04480	5.05158	9.22299	62.29585	28.35805	8.82482	1074.08417
0.26320	7.77891	10.30215	12.66891	8.23674	6.33791	45.44283	53.94313	1.00000	6.64393	8.46728	11.31965	10.22161	7.70520	37.69259	39.92766	5.61813	1165.50854
0.17679	6.81892	-81.26367	5.77323	7.39207	6.93550	56.05975	28.90054	0.00000	5.36668	4.72078	8.30304	7.83363	6.84108	39.26085	59.19189	6.27823	1053.03019
0.62007	9.51929	36.25361	2.02699	8.50230	6.83680	66.56103	47.48444	0.00000	6.68089	5.10762	8.79855	3.47364	9.01816	50.66550	50.68305	9.03275	1098.92597
0.13379	8.91071	-49.27306	0.51125	8.36928	6.97180	42.89512	-25.42778	1.00000	6.35235	7.28385	8.38331	7.55500	5.14869	64.18161	33.08607	4.50541	1061.04191
0.16264	9.90393	123.89071	40.59232	7.98076	6.34713	28.78202	10.31672	1.00000	9.73219	6.93350	5.89422	6.66667	6.98573	49.20492	30.04238	5.38438	1138.54318
0.41945	8.57335	-1.29243	35.49984	5.51572	5.69020	59.20218	53.49389	1.00000	7.77715	8.81351	6.74663	7.57862	8.56303	62.89494	53.88142	7.98197	1061.97303
0.33485	7.96865	-97.50417	10.21419	8.76651	7.34654	13.32757	25.87972	1.00000	4.04751	9.78517	11.01273	9.05101	8.39508	21.59703	60.37769	8.04639	1150.28450
0.13946	6.92167	-60.47389	20.49457	7.87541	7.68372	69.23481	-34.64167	0.00000	3.16527	7.54126	11.56623	9.37111	5.90083	50.74715	43.33226	3.81785	1136.93776
0.28014	5.89531	70.91106	11.37029	6.92905	7.26908	65.30630	29.38242	1.00000	5.09866	9.37808	10.11785	9.79405	7.97285	33.94566	51.69555	7.55359	1079.29128
0.17615	8.22344	-80.38297	25.89264	8.37031	6.58297	53.82227	42.8334	0.00000	4.75066	6.30866	10.11715	10.18844	7.04316	54.35153	36.52535	7.71176	1160.16244
2.38590	5.80880	75.37991	5.29087	6.61141	8.10201	39.00912	25.75728	1.00000	6.57724	8.67591	10.71254	10.42431	10.51867	34.78755	62.44539	6.52059	1063.36776
0.18050	9.27106	-78.87836	19.84054	7.16860	7.76888	32.85429	35.05266	1.00000	9.95120	6.41503	8.47726	4.85627	7.06044	51.85357	31.12924	4.16225	1186.68337
0.42291	8.37763	75.37991	13.78712	6.39393	6.35623	67.55629	25.75728	0.00000	9.15695	8.87633	9.93445	9.55111	8.45529	62.40498	57.54628	4.30877	1164.43794
0.24521	7.54119	-118.03917	7.40375	7.82423	8.62469	38.94441	33.95015	1.00000	7.80620	7.02561	7.50315	6.90638	8.04152	44.15894	63.22599	5.11976	1105.95280
0.15620	7.25017	-1.47217	26.61838	8.40248	7.35205	24.31137	53.46506	1.00000	6.60440	5.54291	7.50019	5.19843	7.01968	43.44261	48.78065	5.96475	1131.00336
0.29261	7.80304	-3.67029	14.67555	8.14299	6.85009	59.29803	37.13548	0.00000	5.54377	4.65570	7.52711	2.98181	8.28964	31.91030	48.87383	5.83247	1092.13566
0.07800	7.02924	77.40858	19.95748	9.13709	7.91461	59.40166	24.05979	0.00000	4.37437	5.80808	9.16542	7.84845	5.83478	42.78411	39.71609	6.71667	1051.27473
0.59799	3.77855	-88.3162	8.31521	6.07446	8.44172	37.24339	42.24113	1.00000	7.93913	8.50283	7.59751	7.08044	8.99871	72.09041	48.00682	6.34163	1169.77069
0.38522	6.05009	6.83042	26.50993	8.39602	6.87840	56.99529	6.15038	1.00000	9.42025	7.90398	7.70633	8.80097	8.35389	31.92937	54.26033	5.64399	1136.61138
1.45791	7.07924	42.85693	19.93265	7.65973	5.84012	68.82634	39.22493	1.00000	7.99219	8.36750	8.50624	9.30764	9.99179	71.12330	42.54972	7.00198	1169.63085
0.18672	7.10085	76.12647	26.08286	5.83528	6.56529	47.40556	32.55531	0.00000	4.12609	3.88716	10.22016	7.58002	5.08969	31.19894	62.44540	10.45951	1148.73635
1.01373	6.82377	14.43865	15.78740	9.78276	6.15975	34.43719	40.87329	0.00000	6.10757	5.36478	8.85946	5.68706	9.61611	59.02072	44.77459	9.43631	1129.75607
0.12661	5.30302	4.52514	22.24413	7.65174	6.55424	65.51381	12.74482	1.00000	9.55416	6.15921	6.05457	7.44556	6.43865	37.83502	38.38091	4.08412	1154.63189
0.28094	6.37121	5.55575	7.92981	6.94853	8.32262	56.27260	46.67535	1.00000	10.02605		5.04347	4.98278	8.17258	41.60612	48.76066	6.48306	1089.08264
0.96746	8.70068	19.91667	9.37306	7.73177	6.36496	58.53206	-11.78333	1.00000	8.68728	8.61455	10.29954	10.82032	9.55307	66.14942	27.15217	4.97353	1127.12298
0.30758	7.35852	41.00817	8.95448	6.91509	6.79060	54.63596	38.13708	1.00000	9.43544	7.18920	6.06072	8.04977	7.92032	54.11472	58.25599	4.99056	1183.05766
0.13040	5.41267	121.12251	24.69568	6.64490	9.21040	69.42990	14.62578	0.00000	4.49956	8.06199	10.60158	9.98074	4.91474	30.84702	18.17126	3.82646	1128.92403
0.19640	5.84977	4.92235	18.08668	9.42418	6.27426	57.27590	7.65649	1.00000	11.65478	7.71732	7.06358	7.43311	7.43463	27.88828	31.50227	3.56844	1126.52767
0.16179	8.52115	-5.682	13.12890	7.97140	4.93322	38.57044	5.84752	1.00000	7.15886	5.50721	9.54457	4.45299	7.10959	37.64401	70.10888	5.29025	1162.24142
0.31110	8.71941	122.74754	10.28088	7.60010	7.06635	72.19590	40.85158	0.00000	5.16219	2.68684	11.24699	5.50210	8.09617	52.65155	43.17686	6.63770	1063.16774
0.71380	5.14237	-5.53715	2.95679	6.62926	7.10168	44.30208	50.11861	1.00000	8.18357	4.82470	8.03487	7.06670	9.18028	55.08323	33.86068	5.18111	1183.55751
0.27674	8.35295	123.62494	33.02298	8.32441	5.90566	59.58684	12.37169	1.00000	11.37678	9.57856	6.96799	4.02609	8.03297	68.57453	32.10552	8.78011	1193.39529
0.67629	6.39874	10.78222	-2.47135	5.26170	8.07068	61.09832	36.46917	1.00000	8.81065	8.44555	10.34088	10.40209	9.16855	43.43405	52.08580	4.88988	1184.68784
0.38935	7.78673	-77.55777	1.40165	6.74875	7.61766	48.81366	37.52487	1.00000	7.76059	6.14898	7.02400	6.17514	8.18158	47.10191	51.53264	6.07469	1188.77695
0.34871	6.46534	-2.09814	-5.11095	6.95571	6.69741	69.41160	57.14369	0.00000	6.15755	6.81223	9.38525	6.32260	8.18183	42.28959	54.77158	8.29494	1167.30198
0.08646	7.01290	2.95924	13.40616	6.42542	7.81796	53.91984	36.76775	0.00000	5.56359	6.28757	8.42855	8.37436	4.43820	34.95226	49.10629	5.97187	1180.75053
0.21534	6.24146	38.12408	12.02912	6.50426	7.05922	61.53097	53.77166	0.00000	7.35437	3.64435	9.49678	9.88218	7.37617	30.76391	40.89070	6.07595	1101.48213
0.49081	7.42005	-97.03285	2.12174	9.37913	7.07843	47.47202	47.92526	0.00000	4.82221	5.34377	5.11835	5.39516	8.80293	71.07264	49.27245	6.80758	1146.25734
0.68464	8.11987	-72.97261	17.30806	6.61371	5.81161	61.63242	43.61062	1.00000	9.86014	7.05389	8.27579	10.65600	9.08813	60.49732	38.12281	4.62369	1189.33150
0.30153	5.16867	24.95034	6.23058	9.11175	7.30638	45.36960	60.18427	1.00000	10.23603	7.47971	9.29043	9.70372	8.08970	53.53200	57.95200	2.81445	1127.10862
2.00322	5.33400	-84.13722	10.70003	8.85759	5.46640	49.13256	9.92787	0.00000	6.38261	7.01528	8.83856	7.17643	10.32003	67.05757	57.38188	8.56663	1095.86598
0.23116	6.87439	-94.91386		5.29894	8.31432	56.64462	17.94979	1.00000	8.21132	8.27230	7.58406	7.51548	7.31899	57.91972	80.58426	6.55867	1178.59341
0.18324	5.57281	6.74549	11.87735	6.93747	6.50385	42.36732	49.5099	0.00000	5.60187	4.93132	7.74519	7.35345	6.34542	64.96549	50.90691	6.72899	1158.63120
0.30959	7.33791	69.01354	24.77675	6.47507	7.80902	50.04380	38.55632	1.00000	7.05593	5.49278	9.07070	5.11271	8.08571	61.90045	68.48264	5.67321	1092.40027
1.36605	6.00244	27.02444	9.32711	6.06810	7.27534	34.01951	39.59611	1.00000	10.01749	9.03471	8.55577	9.69153	9.90027	60.13050	44.79377	4.75790	1075.33371
0.18899	6.29802	4.52514	20.70407	7.61940	7.97336	70.15248	12.74482	0.00000	5.08053	5.36644	6.99640	6.54290	7.51194	48.78557	64.00016	9.12613	1162.99012
0.24513	5.71695	6.74549	8.90044	7.06949	5.85480	65.12201	49.5099	1.00000	8.13597	5.83562	8.61042	5.44792	7.77306	57.92247	32.39399	4.76303	1095.89756
0.19433	6.56923	-156.47432	24.13291	7.18614	5.60865	31.98652	20.88953	1.00000	8.86163	7.56991	7.89159	8.47298	7.42808	46.61889	28.82720	5.28265	1185.72860
0.15140	5.16136	-48.29694	3.18432	7.33602	6.93069	51.74432	-20.87306	0.00000	5.50350	4.36622	9.77135	9.03746	5.88395	63.08251	44.60445	6.45991	1089.56815
0.99675	8.84850	11.04979	3.41977	6.40570	6.77921	35.99242	44.59445	1.00000	8.01307	10.25802	12.35433	12.24678	9.59167	41.73775	55.43296	5.34902	1107.37936
0.25880	5.95110	-76.51552	17.46387	7.51827	7.13810	42.05507	39.32011	1.00000	5.58213	9.29449	9.32634	7.67687	8.04995	58.01006	47.86867	7.73069	1142.25041
0.21285	6.62208	8.88104	8.75613	7.43546	6.68138	46.74458	45.79377	1.00000	8.77184	6.98133	4.48556	4.62810	7.50699	59.05446	36.36009	6.67495	1050.57209
0.62495	8.94039	-122.2054	21.15151	6.43991	8.18244	42.46976	47.76232	0.00000	5.46940	6.82388	7.43445	8.01857	9.10007	37.96044	53.90712	8.96263	1098.25414
1.28828	6.45218	38.07083	11.49681	6.89774	5.86330	38.67281	54.90083	0.00000	5.53735	5.31853	7.74709	5.57363	9.82594	38.29075	49.37098	7.87688	1178.68717
0.09813	6.88710	12.16179	17.93202	6.40506	7.38171	34.30678	48.52961	0.00000	4.27682	2.51300	9.83783	5.95279	6.29099	34.46874	49.07700	7.43430	1086.82281
0.24560	7.37730	-120.45794	3.79038	8.15859	6.42934	64.34610	34.63915	1.00000	10.23887	7.60510	7.33831	4.56624	7.56665	47.18787	42.19512	7.13377	1109.87001
0.41374	5.96501	-46.99583	29.38740	5.77378	6.24123	51.34129	-22.97056	1.00000	7.54191	9.77968	8.89020	7.78474	8.40001	52.49525	50.89223	7.30868	1063.54388
0.15350	8.47795	30.96755	19.80767	7.75472	8.44078	46.37166	49.07866	1.00000	8.44038	1.87336	8.34426	6.84248	7.05473	73.81394	35.92710	3.35312	1090.53809
0.14477	5.97191	109.3243	-2.37174	7.64621	8.28514	58.69458	-7.0981	0.00000	6.26834	4.68630	10.08444	8.99622	6.94510	67.46355	34.37825	5.89725	1125.45264
0.20821	6.38546	37.38115	16.99448	7.48867	7.06461	53.76489	55.63711	1.00000	6.51193	9.49394	10.31213	8.73475	7.78365	70.62317	63.32836	6.14919	1105.81635
0.32520	6.27436	-66.8499	15.00312	7.50165	5.81486	40.54753	18.03496	0.00000	5.78861	5.38338	10.61606	7.14854	8.10509	53.94539	44.21088	8.92044	1133.78374
0.30607	6.09764	78.40102	21.33861	7.72106	6.53471	61.92041	27.9247	1.00000	9.28305	6.31549	9.19117	4.69949	7.83363	51.32585	42.67995	6.01548	1143.53455
0.45570	5.69107	10.78222	9.21340	6.81275	8.20390	40.30379	36.46917	1.00000	9.95616	8.64566	7.46944	7.05526	8.72770	29.70264	54.00477	6.31137	1088.29059
0.70879	7.12764	77.70636	17.11833	6.79298	6.86495	17.29404	28.98002	1.00000	7.63261	8.34669	8.67516	9.04308	9.20621	51.85181	49.57734	7.03260	1111.37217
0.21290	7.34751	31.4976	15.90698	7.58200	5.55234	39.48519	26.67319	0.00000	6.23956	5.79217	8.45838	7.86533	5.85763	33.28548	48.30531	6.45805	1131.36065
0.12967	7.79874	30.38167	11.82900	7.55282	7.21074	68.61928	59.80917	0.00000	7.05925	5.75778	6.38394	9.95426	5.95098	44.57446	30.16671	4.29690	1111.87736
0.35684	7.66115	137.02166	4.28193	7.67970	8.61590	52.39219	35.48199	0.00000	6.27026	5.97949	9.60832	5.60633	8.45718		56.40095	8.37747	1113.90428
0.15370	6.88080	126.28333	2.99263	6.63799	6.86566	53.51328	45.35	1.00000	8.94000	5.60130	7.61220	5.26875	6.29034	88.41096	31.84325	3.63649	1062.93372
1.44223	5.94322	111.73861	-5.27446	8.26001	7.19528	69.56960	35.20889	1.00000	9.00608	9.10688	10.37538	10.05558	10.02636	79.59865	29.86163	5.99558	1107.79204
0.46549	7.29167	-84.23381	24.09526	7.17303	7.92875	41.54380	33.54428	0.00000	5.85321	5.42062	8.83388	5.42050	8.54951	34.53162	60.46136	8.87751	1176.13709
0.25546	7.26268	-84.67837	10.83873	7.28119	6.77960	54.86241	34.06635	0.00000	3.75372	6.58104	6.50446	8.72532	7.51703	38.95761	44.37216	7.09859	1054.69309
0.13198	6.84856	125.51176	2.03936	6.91031	7.16351	52.17543	42.64031	1.00000	5.90552	6.47944	9.21543	9.12091	6.23702	45.08015	54.04899	4.71835	1183.28326
0.27048	6.34779	-72.86843	-6.88273	6.19262	7.29980	54.24022	41.27621	0.00000	6.25627	5.54051	10.23830	5.99095	8.08308	49.12384	51.38504	9.06192	1078.25461
13.59941	7.93066	-61.51889	12.20771	5.41269	8.87080	64.25040	10.66668	1.00000	8.42925	6.15568	8.58465	7.89587	12.29587	66.10657	48.11532	7.25560	1127.83255
0.61798	7.71965	-119.01677	25.35293	6.85887	7.40439	50.58720	36.06523	0.00000	6.15160	5.57543	9.62669	5.45580	9.06056	51.21188	49.17415	8.71255	1100.15455
1.47179	9.85102	6.74549	6.79010	7.88052	6.49472	51.67510	49.5099	1.00000	10.22622	8.64781	7.26282	6.04802	9.95124	36.09084	57.46141	7.70205	1127.99234
0.40858	7.51882	11.34046	11.83236	4.76433	8.41038	34.13674	50.72043	1.00000	7.09228	6.98544	8.37395	4.70691	8.34618	35.85117	53.65004	8.96531	1126.96066
0.28466	6.90148	16.91667	24.67523	5.61053	7.11189	60.97486	-21.98333	0.00000	6.73607	7.37250	10.18529	6.95392	7.94277	44.69099	48.80768	11.35349	1135.92382
0.13819	8.67171	79.87116	-0.68177	6.84388	5.99684	54.64184	6.84019	1.00000	2.32654	10.35803	7.99953	5.13074	5.95827	60.94592	57.01742	9.24397	1060.50303
0.28979	7.20346	8.61839	7.31675	7.21310	6.43599	80.75582	49.68369	1.00000	7.38702	3.71470	7.64103	7.58541	8.00398	56.74185	56.62080	2.44582	1115.53550
0.12157	8.31082	-68.30472	8.32762	6.41946	6.24196	52.69091	9.91861	0.00000	4.00289	5.96361	7.67288	6.35395	4.36210	53.21350	54.94501	7.10364	1065.22826
4.23165	6.06233	-76.51552	10.88316	7.32970	5.72184	51.15166	39.32011	0.00000	5.03081	5.53502	6.70812	7.28304	11.10857	78.04880	44.01697	6.28855	1155.31792
0.07672	5.98337	33	37.39115	8.81671	6.86951	71.47109	-2.68333	0.00000	3.81792	7.29498	7.93802	7.96212	3.83316	48.03184	37.64286	5.20040	1073.51326
0.18944	4.69011	73.08333	4.40678	6.98475	6.89355	42.99102	19.21667	0.00000	5.18050	5.73003	5.65546	5.45112	6.89367	68.13667	44.73723	10.50429	1067.65806
0.07679	6.37230	10.30215	1.23738	7.82534	6.12079	63.66237	53.94313	0.00000	4.17379	7.04324	6.93546	7.45788	3.41956	46.90532	60.70698	5.86595	1165.82605
2.11152	8.92510	-9.24671	9.60901	8.13872	8.85013	55.52548	38.72706	0.00000	7.02871	4.95443	13.34925	6.40402	10.39412	45.08186	60.12551	8.61771	1147.60424
0.73468	6.25778	120.74221	14.83747	4.90538	7.21964	59.40396	31.64615	1.00000	9.20670	8.30130	9.19493	10.38644	9.22330	73.09598	38.49671	4.77872	1053.28454
0.29308	5.55648	-88.31476	44.04123	9.57433	7.62656	59.10960	36.61033	0.00000	5.22891	4.66601	10.84737	6.28695	7.93691	71.11585	57.75348	6.64823	1081.56967
0.08491	8.64632	3.64633	5.93222	8.27472	6.61361	70.09156	6.8485	0.00000	2.77353	9.70216	9.11116	8.36125	3.70852	72.89196	62.11797	3.50772	1072.50344
0.05513	6.33043	9.20427	23.97441	9.96316	5.95369	35.62222	48.49144	0.00000	3.79063	7.31020	8.33782	6.60262	5.34693	35.99800	34.68726	5.78771	1076.66783
0.51767	8.26077	88.1453	2.13304	7.20185	7.54612	44.84629	22.4711	0.00000	5.19354	5.17214	6.41165	5.40292	8.80848	50.41286	36.70359	8.05925	1177.93046
