CO	SO2	CH4	NH3	O3	NOx	PRES	C2H3NO5	longitude	CFCs	PM2.5	Pb	latitude	TEMP	PM10	H2CO	PAHs	warning
3.67928	3.68507	6.93856	9.69393	5.52320	7.76970	1122.06808	1.07776	9.37082	71.83488	9.73200	52.34386	36.08497	-0.96704	10.64037	43.23702	7.62438	1.00000
5.80160	8.95596	7.43328	6.46178	8.53525	6.29322	1059.53646	0.38306	-80.66756	59.71927	8.84790	49.14877	26.68451	16.45557	9.56394	31.43070	8.95481	1.00000
4.53848	9.25031	6.21619	10.32903	7.04578	9.34784	1150.29183	0.18602	7.36027	63.11266	8.87075	56.87223	51.20219	23.58171	8.70266	51.26625	8.06345	1.00000
9.78751	7.84102	7.64872	8.96693	7.00435	7.93690	1094.23419	0.03157	77.23826	72.35792	7.59104	34.04744	11.50526	10.12554	5.29156	40.16971	7.96213	1.00000
4.23177	3.69982	8.24384	10.34063	6.51628	6.05405	1062.63183	0.47344	30.38167	48.57895	9.20189	40.80189	59.80917	16.83252	9.80910	36.02397	6.39914	1.00000
6.77707	8.70725	7.92969	9.30233	7.39922	7.37184	1104.31949	0.06998	-84.67837	61.81290	4.35965	27.03615	34.06635	24.67891	7.39679	42.83859	4.75224	0.00000
5.15204	8.12781	8.38423	4.86562	7.42800	7.09933	1153.19202	0.11863	-2.1875	32.58291	9.28406	51.66704	51.26	10.42297	8.25970	69.45289	7.89930	1.00000
6.32421	9.48000	9.24413	6.15403	7.68558	6.05120	1060.53177	0.08970	-73.95097	65.64293	7.79139	64.96003	40.72371	8.49734	7.52860	66.55540	8.54141	1.00000
3.45807	10.11153	7.28937	8.84880	7.11100	7.96191	1165.72119	0.83244	6.10237	69.74813	9.01547	41.90241	46.18396	29.60580	10.38604	52.07590	8.94164	1.00000
7.23845	6.94263	6.83510	8.00280	8.00904	9.57155	1141.46407	0.07278	11.5	47.96781	8.21172	46.97405	3.51667	9.16019	7.10766	38.96412	8.46037	1.00000
4.03624	10.39498	7.35526	6.39052	8.66611	7.45055	1175.44006	0.06922	-2.98884	37.67298	10.82101	40.84314	43.32686	6.92833	7.59309	54.09340	8.13932	1.00000
6.70304	9.46080	7.00344	5.59477	7.88164	6.91190	1054.16370	0.15290	2.18967	49.50689	7.96323	39.77874	48.8765	13.24281	8.29739	39.13747	7.23920	1.00000
7.08186	9.77250	7.31523	8.20547	8.79018	6.83343	1160.25556	0.08997	11.04979	57.61903	9.92477	71.28621	44.59445	22.71355	7.88883	50.86933	8.77781	1.00000
10.11924	7.84478	7.28398	5.87694	6.41790	7.47360	1180.84691	0.02360	35.90057	41.72550	8.62087	36.51649	56.85836	26.54111	4.14238	39.47577	8.57958	1.00000
5.11096	5.30065	6.75704	9.87754	8.64930	8.84808	1142.25098	0.75194	72.93924	74.87829	6.95830	42.14822	18.87813	28.49088	10.30044	62.63952	6.27934	1.00000
6.68632	7.42501	5.94179	6.93949	6.84997	7.13380	1123.30432	0.15985	-73.0515	58.50943	10.42608	43.04866	41.55815	17.51081	8.39545	44.68679	12.10546	1.00000
4.14142	5.45066	6.76732	8.28570	7.54188	6.11111	1072.00508	1.56398	128.62667	45.16687	9.83370	32.71160	34.8825	31.51381	11.02472	51.52491	10.58956	1.00000
7.34342	10.60686	8.76177	5.99977	7.69047	7.14867	1181.03203	0.78893	-5.22126	65.80602	9.15353	38.95072	33.43443	3.18368	10.31051	45.79199	10.11698	1.00000
7.70967	7.29626	7.92041	10.51813	5.92502	8.83728	1074.28403	0.09016	-37.03861	46.80242	5.31621	49.39722	-10.90889	16.76805	7.72680	38.17796	4.12882	0.00000
6.39360	6.13100	7.94213	8.24397	6.66700	8.45425	1199.54384	0.34746	-96.67834	58.08257	9.25952	37.97426	34.77453	18.96640	9.40875	30.44919	9.29197	0.00000
6.69454	7.97031	6.95806	6.77044	9.23610	7.68828	1194.60790	0.71140	19.61222	55.98726	10.53637	49.66873	44.97639	22.69483	10.23783	60.02729	9.95281	1.00000
2.78301	9.55811	6.90952	7.24732	8.22317	8.60551	1091.12040	0.15588	137.36215	51.27399	9.83119	64.09931	36.75965	2.08596	8.52562	46.33386	9.34593	0.00000
4.63102	6.91697	7.67355	6.96795	8.27466	8.52015	1077.36676	0.09843	-113.3187	21.79948	8.54917	30.05551	53.51684	12.55183	7.94046	42.79463	8.32711	1.00000
6.29173	5.89020	8.20273	5.33053	5.92175	8.45137	1093.93299	0.11255	137.36215	58.26465	9.61348	76.21039	36.75965	11.43490	7.81959	52.56776	9.13231	1.00000
7.57462	9.48226	7.48747	5.62300	9.05555	6.32624	1086.06674	0.25678	-85.43772	47.59595	8.45607	49.08627	10.63504	6.52563	9.11876	47.92213	9.29402	1.00000
5.81656	6.21323	6.62813	9.50901	7.72726	6.17396	1074.75184	0.24388	70.96699	48.04408	8.66137	57.17357	30.46907	13.68453	9.03257	45.16489	8.21046	1.00000
8.58993	7.78513	8.82103	9.46051	5.98923	8.57366	1110.02893	0.07050	-2.09814	55.67757	6.67823	57.86196	57.14369	27.88224	6.42289	52.87099	11.28121	0.00000
6.97582	8.23313	7.32506	9.28486	5.96609	8.74014	1159.32281	0.03247	98.50893	58.86334	7.20897	47.27203	16.68911	4.80101	6.21133	46.72218	13.65729	0.00000
5.27410	8.65265	8.76569	9.00378	7.41961	7.86329	1135.49131	0.08021	-86.11084	25.65268	8.60850	53.04386	41.75338	15.94951	7.28277	58.12520	9.78906	0.00000
7.64322	8.13050	8.65036	8.85849	5.99142	7.62952	1085.71721	0.36112	-73.99681	47.18061	5.93687	51.60664	40.94065	25.43151	9.52717	44.94905	5.58668	0.00000
4.87548	9.95689	7.59270	8.19558	8.05724	7.51240	1111.13314	0.03597	-77.43532	50.80678	9.86194	35.15055	20.14298	24.45648	6.11361	47.06757	9.03647	0.00000
7.19417	5.35202	7.09742	8.89707	7.88828	7.17951	1057.69990	0.12911	115.04814	34.98375	7.29207	37.34759	30.24706	26.26632	8.24577	50.05879	5.93811	0.00000
8.79174	6.51503	7.67663	8.61198	6.97452	7.15259	1120.79267	0.24838	26.97253	43.37454	8.40621	58.77096	49.65186	21.09562	8.97851	40.44771	4.87676	0.00000
5.07536	9.80046	7.35732	6.73767	7.83077	6.28038	1199.31115	0.12243	9.5926	39.41429	9.25315	59.72856	52.86147	21.24620	8.09558	47.56441	8.52791	0.00000
5.60390	6.35246	7.60123	10.23671	6.53993	6.70420	1106.45674	0.43953	-1.86343	61.74441	7.85178	76.21593	38.10558	19.35790	9.68239	68.05294	7.87494	1.00000
5.86686	6.34824	7.14457	10.44083	7.23150	7.02082	1148.22932	0.67136	1.00288	71.72503	7.63694	61.50610	49.28669	16.97034	10.15061	49.20202	8.10768	1.00000
6.18940	8.88206	7.30228	5.02941	7.96122	6.86069	1127.55863	0.10018	8.73812	40.24246	8.48505	28.17066	41.91886	1.32466	7.51553	46.38636	9.01543	1.00000
5.31124	8.70474	7.85266	8.10293	7.15462	7.15375	1074.67093	0.04184	-97.50417	38.98130	9.27875	36.35887	25.87972	9.76765	5.74050	46.20087	8.70095	0.00000
6.62646	7.71492	7.16822	9.57240	7.20920	7.26603	1092.14588	0.08305	124.84472	64.07603	4.62557	55.70962	10.13361	13.64750	7.17035	70.43305	5.37438	0.00000
6.91273	7.12154	5.66872	9.89474	6.21516	9.34839	1147.13631	0.14232	-82.45426	33.25845	8.10806	43.43942	27.09978	27.13363	8.45619	40.43701	8.47067	1.00000
4.17436	4.91010	6.19588	8.96399	7.32918	7.15301	1053.38191	0.40273	15.46667	23.36433	9.01984	23.57138	47.05	22.36796	9.62370	37.16626	7.51139	1.00000
9.38184	5.23339	6.13981	10.56033	8.54805	7.17760	1198.75104	0.05055	35.90057	64.79854	6.86562	55.43692	56.85836	11.64843	7.26216	24.40589	4.78549	0.00000
5.64883	6.29589	7.77116	12.73920	7.67644	6.53732	1119.60771	0.69517	-2.09814	38.92170	7.22349	61.23992	57.14369	6.28187	10.19015	45.64901	7.35405	1.00000
3.85441	9.17667	8.77004	8.84743	8.70138	7.41348	1095.23355	0.07568	-122.38731	36.74225	9.04151		45.53929	21.90100	7.48631	50.42989	11.49279	1.00000
9.97607	9.39102	8.76823	10.76504	7.10052	8.32089	1098.74706	0.07634	69.01354	54.95243	5.18223	36.19708	38.55632	16.73539	7.54476	51.18967	3.21486	0.00000
6.80883	8.68658	7.27983	6.88407	6.79405	8.70021	1063.64375	0.04912	-59.13316	61.70515	9.05674	60.87198	-37.32167	0.99146	6.06928	43.20919	7.17922	1.00000
3.98012	3.84673	9.50910	8.96061	7.33491	6.63229	1126.21416	1.05440	-87.45476	66.28603	10.85017	37.33624	41.47892	21.64848	10.61830	64.43008	9.14966	1.00000
6.19716	1.15604	7.30017	9.00325	8.71227	7.11087	1172.07928	0.21508	-77.55777	79.11470	8.93788	51.90267	37.52487	25.72660	8.78128	72.12870	7.49268	0.00000
7.50006	6.64293	9.19812	7.43190	6.26464	6.66514	1193.93558	0.08770	103.81667	47.14985	10.08016	42.93401	1.6	3.04234	7.73669	49.43568	9.13102	1.00000
8.27060	8.42035	7.41717	10.40674	8.25788	8.31087	1142.42843	0.09872	74.80555	72.03237	6.87051	42.26390	34.08565	32.56109	8.04958	30.69297	8.50713	1.00000
4.86237	10.59215	7.36368	8.52208	7.27275	7.79155	1187.79568	0.05598	39.85331	49.85919	10.59987	66.53524	57.30185	13.11211	7.09998	56.04882	8.79707	1.00000
6.50883	6.58121	7.48054	7.76691	8.29823	8.74765	1104.60135	0.29994	-95.36969	33.58217	8.26046	30.97118	35.74788	10.08120	9.33104	48.81639	8.92583	1.00000
9.07033	8.47649	8.03012	7.37308	6.96286	7.97811	1110.98902	0.03821	75.16878	41.66745	7.79734	52.56610	30.81383	-3.49298	5.51439	34.97175	8.78339	1.00000
6.26818	8.93899	8.01704	8.20120	8.25176	6.91037	1174.80040	0.02925	4.86667	52.82303	8.80776	51.14868	45.51667	12.08169	6.83339	44.27257	8.66669	0.00000
3.84059	5.33690	7.47249	6.53298	9.16361	6.70435	1066.38762	1.68450	-82.42491	31.09496		71.13056	42.97086	10.62233	11.10067	46.77864	8.67103	0.00000
10.21965	7.74565	8.07987	11.06271	8.42027	6.72788	1063.64744	0.04926	73.7553	46.73095	6.40286	29.57306	15.5439	23.89438	5.36494	40.11043	12.28855	0.00000
5.86194	10.72802	8.90236	6.48443	8.27341	9.01821	1112.02796	0.03278	-80.31727	49.79221	8.34218	49.95165	25.67927	13.13046	5.24568	46.16841	8.67164	1.00000
4.40564	9.69025	6.62822	5.47753	7.44239	7.05187	1136.27999	0.26060	22.53083	42.39185	8.01080	56.66156	44.22639	33.76911	9.01423	26.02092	9.60160	1.00000
6.00937	7.98200	5.54441	4.11866	6.72910	6.95269	1056.46246	0.04690	7.02238	63.03173	8.04687	55.73626	52.21099	15.78957	4.72418	36.22512	7.61099	1.00000
5.93905	5.87715	6.42512	10.92356	7.43139	8.08495	1199.94174	0.46287	42.54536	29.62676	9.56071	28.38027	-0.35817	6.79211	9.74669	26.49299	9.23151	1.00000
6.63754	8.18408	6.53492	2.78214	9.44372	6.62677	1151.13236	0.11339	-41.45861	62.44451	7.66306	55.91184	-4.42472	17.33156	8.13770	67.77691	8.85477	1.00000
5.99161	9.29899	7.42820	6.48876	8.38520	7.41889	1145.52172	0.08938	120.03308	59.84363	10.04785	58.10061	28.88162	29.85749	7.36721	35.11994	5.99889	0.00000
6.39790	7.85262	8.73055	6.95166	7.98356	7.79920	1182.94851	0.05963	-117.54866	64.10188	8.00921	36.96598	33.93113	12.43987	5.50616	39.21115	9.11840	0.00000
7.10272	7.53469	5.70263	5.33033	6.79056	9.23350	1182.48688	1.00670	-77.43532	66.51409	9.72821	52.99354	20.14298	19.08814	10.58133	60.18612	9.23628	1.00000
5.77871	8.69014	7.28835	10.73708	7.91879	7.39308	1109.61913	0.04550	-95.36969	54.68845	9.16499	67.68472	35.74788	10.98847	5.30460	42.04246	8.59116	0.00000
4.73477	5.69812	10.54130	7.60960	8.77866	7.49053	1189.41922	0.79220	-71.06616	67.66369	7.52850	38.30092	42.4251	6.56965	10.32271	38.98567	7.13878	0.00000
6.89150	8.04211	10.34279	8.83376	6.47459	6.48288	1102.65758	0.30312	-103.5687	67.49210	7.10468	49.31264	20.22816	0.31614	9.28716	45.65017	9.29003	1.00000
6.29959	7.59334	6.98461	4.94893		7.97172	1136.63848	0.50548	-6.03731	38.34704	9.33749	62.79899	37.35813	39.89564	9.86344	32.23799	9.14738	1.00000
5.83574	8.95999	7.48743	7.28258	6.38133	9.52181	1059.84600	0.05866	125.51176	59.63058	9.54031	53.46632	42.64031	20.23143	6.60945	69.80779	7.20239	0.00000
7.89043	6.40495	7.49283	11.13472	6.47341	7.66342	1162.78592	0.05588	27.02444	45.30640	4.28105	56.79778	39.59611	36.31619	7.05033	65.19104	5.01867	0.00000
7.64021	6.34398	8.11387	8.10722	10.42154	7.68914	1123.48720	0.41032	-75.87877	45.30049	7.43761	48.77677	5.6561	27.68979	9.59208	58.63497	6.90333	0.00000
5.08456	9.99993	7.32536	7.53803	8.12617	6.65675	1090.78913	0.05001	13.44275	57.51503	9.80101	54.76751	38.07789	12.20903	6.82958	45.69058	8.79748	0.00000
4.50492	8.28520	6.18168	6.54014	6.97168	6.74032	1080.45749	1.76623	126.665	45.57541	6.92203	63.03505	36.6009	16.00006	11.15333	21.29143	7.03947	0.00000
5.91662	6.77677	7.30616	8.44749	7.35607	6.80596	1152.76790	0.15469	10.98461	33.25838	5.58910	53.03160	48.35693	34.26854	8.53763	64.58740	6.85313	0.00000
4.57572	8.26822	6.83994	7.88210	8.78993	6.61593	1180.43124	0.02031	-61.4867	40.20028	9.88899	61.44444	-31.25033	9.63682	5.37807	58.28489	6.18759	0.00000
6.83495	6.28607	8.84343	9.44736	6.40909	8.51230	1160.18507	0.44899	135.31667	68.95695	8.17768	55.63091	34.25	19.18430	9.70359	58.41903	8.30685	1.00000
7.18998	9.38286	9.08230	2.37023	8.55697	8.13216	1146.03416	0.18945	-15.58602	37.16471	8.80628	41.50498	27.76056	26.67308	8.69564	52.16993	10.04254	0.00000
7.87729	8.04552	7.24446	9.10815	6.74947	7.83534	1185.51902	0.04343	-77.55777	63.47971	7.44492	44.96250	37.52487	9.24815	7.38212	74.07623	8.50182	1.00000
3.05464	11.05028	7.63243	10.17941	6.40208	5.98193	1174.64210		123.62494	41.84275	11.04282	61.60493	12.37169	24.21581	7.06331	29.72470	8.08763	0.00000
6.33011	6.64192	9.19484	7.41950	7.42296	7.57507	1126.92550	0.20747	-117.29198	67.21051	10.31896	31.81834	33.03699	7.46738	8.92501	53.02256	11.01266	1.00000
4.49348	8.78557	8.30482	6.07424	6.78791	8.00631	1103.79520	1.66585	46.83187	51.43832	8.88135	46.91715	14.53767	20.02754	11.09892	54.39467	8.28355	1.00000
5.66057	10.36720	8.08545	5.78965	7.58382	7.80996	1050.15194	0.17328	42.54536	54.38423	6.81274	55.38838	-0.35817	19.56107	8.50500	49.67150	8.92346	1.00000
3.76255	9.54242	8.54085	10.79887	9.92834	6.72603	1188.73759	0.09476	136.13108	55.55623	9.55781	40.30770	34.75856	14.38001	7.55759	45.93967	8.74012	0.00000
3.39314	10.42875	7.15074	6.68256	7.42537	6.51384	1076.29756	0.06332	-1.325	57.65473	11.43665	55.29822	38.47917	26.88952	7.70131	59.75815	7.75115	0.00000
5.50900	3.82292	8.27619	8.07308	7.70235	7.77029	1083.70828	0.17974	-117.54866	42.71051	7.78810	73.35647	33.93113	10.45232	8.62860	58.21789	7.52105	0.00000
4.46647	5.37776	7.20592	8.22895	9.90415	7.42118	1184.08099	0.29560	-71.10077	49.87629	7.32628	46.81142	18.20854	32.02592	9.30327	46.10853	7.20853	0.00000
6.93006	7.11469	7.27040	10.97712	6.74226	7.70424	1136.00724	0.08806	-116.56346	65.19715	7.43263	68.78529	43.54072	23.20509	7.79822	53.00555	6.79744	1.00000
7.05955	6.91686	7.17316	9.05391	8.27362	5.64496	1185.84028	0.21908	-91.77127	60.11749	4.67375	58.98044	37.95143	-1.03156	9.00818	55.72352	6.60575	0.00000
4.76698	9.77933	8.41374	7.88593	7.92014	6.93197	1148.32700	0.06400	-35.71667	63.49345	9.57127	57.51131	-8.66667	20.74259	6.87062	54.85640	9.32153	0.00000
6.51401	6.07341	6.50567	8.67464	8.44739	7.12277	1166.90649	0.15139	-102.36764	52.07674	9.31058	60.76679	31.84568	19.16721	8.48261	60.03710	9.07926	1.00000
6.35992	9.03503	8.19503	3.22582	7.68579	7.15415	1050.14184	0.05301	43.2379	39.41145	7.14993	41.19202	50.06	11.74398	6.90689	61.37241	8.44075	1.00000
5.90878	6.81184	7.05187	7.29573	7.32366	7.48141	1180.32690	0.15597	-61.51889	51.68305	10.32177	57.39021	10.66668	4.49137	8.29974	37.45110	10.71023	1.00000
4.73502	6.89480	8.38909	6.44889	8.05142	7.78636	1198.85803	0.83652	103.81667	43.16816	9.24799	73.64664	1.6	16.69696	10.39227	56.07693	9.09699	1.00000
6.74099	6.36142	7.57962	6.87268	7.39251	8.00162	1133.92627	0.72124	86.59509	62.87445	7.09278	51.55505	26.11527	8.54903	10.20520	34.92437	7.91095	0.00000
3.63651	10.66026	6.77772	6.39270	9.11806	8.35813	1060.09344	0.08080	34.33825	68.03989	7.14170	44.56910	53.59782	13.65612	6.91550	45.12566	8.43226	1.00000
6.08878	5.48289	6.69760	7.89164	8.61218	9.03292	1113.66618	0.25221	122.05228	41.49289	9.66122	34.03895	37.19723	33.32813	9.02872	52.69455	9.38714	1.00000
7.07150	9.55340	8.83687	8.85493	8.23404	7.70643	1165.94737	0.05807	13.57661	62.70499	9.84215	48.91388	37.31065	30.07814	6.67662	68.69055	6.31739	0.00000
9.40309	6.71708	10.40839	12.02795	6.86117	7.99043	1062.71485	0.03840	75.11937	37.86318	5.91256	61.70763	20.88098	35.23390	4.12779	39.59852	12.36640	0.00000
6.76971	8.79931	9.30951	6.10775	8.90228	7.28789	1126.65652	0.22009	2.29275	50.16222	9.36149	60.23636	48.79325	13.90636	9.10005	36.51937	10.04979	1.00000
6.10367	7.55625	6.85768	3.74700	6.49043	7.86770	1083.76618	0.05954	-91.06177	44.19588	8.46925	82.91977	33.41012	3.05909	7.53467	62.13447	8.61227	1.00000
7.64424	6.57578	6.62022	5.91698	8.87878	7.48899	1175.60662	0.06504	-74.01042	38.09811	7.89459	79.97903	41.50343	12.54640	6.45415	26.06876	7.41271	1.00000
4.79201	7.16672	7.24624	7.54065	7.22719	6.52339	1169.48270	0.24436	-0.2	53.62424	8.81631	37.30610	51.65	2.02526	9.05411	69.11658	8.13028	1.00000
6.12286	8.27587	6.00329	12.08007	8.23644	8.14212	1152.29363	0.03819	8.64409	49.94393	8.16331	51.82476	48.07667	22.31513	5.89064	40.34141	10.25991	0.00000
6.89997	7.89779	9.19019	8.53377	7.04983	5.58471	1056.87241	0.11615	3.20639	39.85764	8.76701	63.91551	50.74497	18.96485	8.00748	63.49721	10.51626	1.00000
7.40360	8.16252	8.53707	6.46503	8.19843	6.22792	1124.03134	0.05428	-59.13316	70.31988	11.85145	45.00109	-37.32167	25.59120	5.91067	31.27769	12.84988	1.00000
8.84021	8.45767	7.11064	9.01044	7.54671	7.48962	1099.85306	0.08140	-5.682	40.01311	6.18948	45.20972	5.84752	9.79488	6.63916	58.34140	7.51414	1.00000
4.74948	8.31047	7.53645	10.70406	7.17610	6.68805	1114.00632	0.06374	-4.22398	57.03382	8.79978	33.87186	57.47908	20.62910	6.88490	48.43725	9.99455	0.00000
5.31368	9.23795	6.89056	10.20066	7.13102	5.70896	1079.49593	0.04717	-74.95472	76.21753	8.76833	49.94103	10.98778	5.27720	5.44766	53.49824	11.02418	0.00000
2.96601	10.33128	6.08880	8.58164	7.83752	7.84721	1107.97484	0.22509	137.23333	40.08803	9.45709	31.46158	35.8	5.12535	8.81675	50.04199	7.71502	1.00000
5.40483	9.92277	7.92364	7.83775	5.71483	7.97682	1080.12090	0.16848	1.00288	49.01143	10.00948	54.49612	49.28669	4.05092	8.62030	32.85110	7.77800	1.00000
3.76776	8.58908	6.73467	7.48237	9.21658	7.76961	1175.77431	0.50926	-91.77127	48.06424	10.04388	41.88511	37.95143	12.18777	9.84492	53.97125	8.97186	1.00000
6.41049	6.58168	7.59596	11.07102	6.47193	7.70442	1053.47661	0.24357	75.35927	64.23763	7.90271	43.28961	12.04161	15.61414	9.11700	46.80537	8.13156	0.00000
6.79253	9.80358	8.24349	5.01339	7.68933	5.08402	1133.86356	0.16688	-58.38341	65.47634	8.94575	37.45522	-34.64966	25.63803	8.15682	45.43303	10.13121	1.00000
7.29959	8.35165	7.56804	8.48754	6.65556	7.90309	1068.34060	1.02428	5.4584	36.11936	7.17313	39.35303	43.32393	5.43556	10.59326	65.63181	4.70100	0.00000
4.90600	8.22327	7.86737	8.59943	6.63072	6.76675	1072.74317	0.04472	-122.23484	63.16494	8.47822	65.42348	47.38093	30.35530	6.38104	48.03564	11.76394	0.00000
3.97466	6.01795	7.53992	11.62958	9.57412	6.93162	1179.19723	3.41585	122.74754	28.24797	7.03449	51.15119	40.85158	1.89615	11.82098	54.53959	7.64088	1.00000
7.47936	7.90986	7.49601	8.15490	7.77724	6.16491	1148.46977	0.03122	78.27539	47.88710	8.05686	29.38731	12.95629	18.98671	5.87186	33.90617	9.58901	0.00000
4.94824	5.45160	7.30184	7.41580	9.51569	7.45070	1086.95268	0.74283	73.85535	55.33245	9.18442	52.22810	18.51957	23.74347	10.21446	67.80755	9.17133	1.00000
8.06617	7.63991	6.88728	7.76375	8.15070	8.08187	1072.19727	0.02751	-1.47217	25.37419	8.14569	62.47809	53.46506	28.50666	5.42609	50.82137	8.93162	0.00000
5.63630	5.85820	6.56692	12.33376	6.71681	7.71382	1147.49412	1.76947	-86.57415	31.94745	7.36778	62.87546	15.48131	1.27414	11.15241	69.09812	8.07183	1.00000
9.01186	8.23172	9.38555	8.32152	8.04464	6.03907	1070.57686	0.02334	22.53083	63.87567	9.11498	61.54082	44.22639	2.43834	6.36035	33.54554	10.24683	1.00000
3.74074	8.76401	6.84707	6.23104	8.58904	9.47302	1164.03891	0.16544	137.95378	70.69290	8.25649	50.53489	35.82756	16.11348	8.43170	49.91293	8.45231	1.00000
8.66778	8.92820	7.87962	5.30450	6.34537	7.55896	1185.78949	0.02906	8.73812	39.33842	8.62317	53.03482	41.91886		5.62982	56.89031	8.23923	1.00000
9.67064	9.18986	8.86217	5.10225	9.08833	9.24347	1161.17942	0.05961	10.03478	58.00387	8.62534	57.34447	37.16911	18.14225	6.22155	48.62835	6.95444	1.00000
5.70974	7.04496	6.60127	11.19079	6.91040	8.56271	1064.74788	0.87183	-116.21677	44.45417	8.19642	44.18448	33.7207	35.66447	10.42635	46.27150	9.36131	1.00000
5.50019	8.94684	7.87107	10.68089	5.67002	9.11798	1167.28540	0.24161	-94.91386	47.53688	11.16035	74.65320	17.94979	11.67084	9.12313	44.24053	9.16042	1.00000
5.64517	8.47314	7.97997	3.72443	8.70573	7.95077	1191.73529	0.11320	24.04142	65.58462	7.35138	50.23469	54.39635	20.01644	7.83904	41.42097	9.42303	1.00000
7.17450	7.91461	9.14374	11.99257	7.89973	7.04270	1197.07093	0.70856	35.59642	45.70852	5.67698	44.07831	3.11988	9.50370	10.21649	53.11235	7.61948	1.00000
6.68427	8.57192	6.76271		6.33526	6.89778	1181.45372	0.03297	-51.87389	51.59800	7.89346	68.93019	-23.44361	17.11953	6.33799	59.34949	11.46721	0.00000
5.47145	3.52307	6.34265	10.29509	8.86283	7.97583	1077.97084	0.04854	42.85693	58.91588	5.76855	11.27366	39.22493	8.10154	6.55204	57.35256	6.80187	0.00000
5.00392	8.45694	8.29243	8.94849	7.60218	7.10338	1065.83560	0.05466	-81.24441	34.69774	10.18306	64.12153	23.15678	7.23861	5.44801	43.65381	6.34539	0.00000
5.06748	6.48075	7.72838	6.54259	7.55068	7.53770	1085.95376	1.22075	112.23109	53.31574	5.51187	68.30847	-7.57897	25.60301	10.77316	40.73202	8.81510	0.00000
7.51730	6.67092	8.11131	7.89023	8.67171	8.27395	1189.34622	0.46621	6.26764	70.59039	7.35897	52.13277	4.92675	24.02757	9.75107	51.84323	6.40814	0.00000
4.26919	8.13129	7.72495	9.24917	7.62452	6.68499	1193.24332	0.05876	6.26764	57.85626	8.09120	39.46282	4.92675	13.35162	6.40467	59.17618	10.61643	0.00000
4.23369	6.80962	7.34635	7.69453	7.52369	7.68459	1157.51098	1.30652	88.58	41.44406	9.44481	57.78809	23.18	22.06611	10.84054	40.67789	8.55554	1.00000
4.29597	6.03880	9.34326	8.38637	7.85903	7.75821	1146.30687	0.86419	5.51978	49.17813	9.93893	38.88718	51.44889	14.85998	10.42541	56.14220	10.34499	1.00000
3.41014	7.39634	8.42611	7.88977	7.60546	8.79637	1113.77604	0.96279	-1.64295	64.02363	8.77430	56.53392	42.8139	6.38333	10.51564	58.38104	7.25821	1.00000
9.12214	8.33885	9.06499	8.99941	7.83025	8.15645	1165.63240	0.18741	77.40858	71.92866	4.43702	40.66352	24.05979	7.24240	8.66451	52.97407	6.15238	0.00000
6.06303	7.72606	6.91408	7.78302	7.20865	8.33319	1082.10378	0.83917	-82.45426	78.81878	9.69732	22.34923	27.09978	36.00941	10.39069	41.91007	10.83743	1.00000
2.67832	9.38212	7.55316	9.93543	6.91777	8.17457	1109.75510	0.05646	37.38115	74.85270	7.73320	45.03507	55.63711	0.30312	6.99949	43.69047	7.05595	1.00000
7.31328	6.65596	7.17864	7.85122	7.69684	7.89009	1153.83794	0.11597	9.72749	52.32972	8.88604	46.94169	48.28259	34.25624	8.30484	51.44396	9.44959	1.00000
5.42716	7.90671	7.65650	8.58195	6.76140	8.39782	1159.17986	0.30107	-75.11028	65.69776	6.17626	47.76155	-15.21194	11.28199	9.27972	50.30781	5.29004	0.00000
8.30496	6.90542	8.07849	6.60188	8.42747	6.30484	1136.63776	0.17388	-84.20299	35.62045	9.23404	42.41979	39.43534	15.54922	8.73706	54.64456	10.05488	1.00000
