PRES	SO2	warning	CH4	NOx	PAHs	CFCs	longitude	latitude	H2CO	Pb	PM10	C2H3NO5	NH3	PM2.5	O3	CO	TEMP
1159.31294	10.62448	0.00000	11.54577	9.54913	9.76805	71.90265	34.8732	32.05971	51.80900	67.43474	8.33554	0.04913	8.70773	7.42286	7.12339	8.19217	4.27510
1091.49351	9.67164	0.00000	10.19533	8.85402	10.28907	47.58058	72.54566	29.69221	36.40933	67.09470	9.67277	0.14259	7.85254	8.41962	7.69871	8.69335	6.81893
1179.87342	8.33762	1.00000	10.70719	8.85277	8.47027	35.57011	-73.25383	-3.74912	42.31026	71.61038	10.19781	0.22982	11.42425	8.29216	10.69139	8.29977	17.70532
1161.76745	9.20714	0.00000	10.25552	10.14459	9.33366	59.18558	70.96699	30.46907	22.99494	50.80273	10.23249	0.24421	8.62313	8.40095	9.09311	9.90602	9.92410
1123.47906	10.23708	0.00000	10.76932	8.59250	9.60776	48.56931	71.57118	32.87533	70.25188	40.01547	9.70283	0.15329	8.46686	11.22175	5.69549	5.70899	13.44773
1077.45908	8.80845	0.00000	10.69610	8.97351	10.35944	59.84621	38.16694	54.84444	39.33950	59.59524	8.84413	0.07043	8.70041	9.18145	6.09882	10.47357	21.50808
1151.76812	9.74996	0.00000	8.93664	9.08938	11.15927	56.46785	-8.33147	41.20485	50.26665	70.59691	7.58723	0.02855	8.04338	8.79125	8.80012	7.86319	15.96236
1158.00519	10.68048	1.00000	12.50632	9.29811	8.46225	23.42586	74.3092	33.37526	47.85952	50.52400	9.26617	0.09993	7.70393	6.16935	6.28290	7.73490	25.12621
1173.68781	8.98391	0.00000	9.65449	7.88253	11.16805	64.47325	-97.92977	38.06084	53.95119	40.75563	7.60244	0.02676	8.21019	7.67262	5.75942	7.33948	-7.93787
1179.07755	9.81625	0.00000	10.19525	9.54430	11.18051	37.61182	60.70278	55.75556	37.52304	28.36057	9.95108	0.18649	9.28060	9.99606	6.95690	8.66211	13.21330
1121.77401	8.30931	1.00000	9.45331	9.69964	7.97584	53.65943	-98.1664	19.32932	57.24920	67.30623	9.24741	0.09744	8.52963	6.45843	9.52822	10.57614	19.75389
1082.01742	10.21237	1.00000	10.31880	10.59899	9.50316	55.19326	-4.10734	38.68712	51.13912	48.24775	9.02602	0.07611	8.32518	6.48764	9.10113	10.29539	12.44234
1162.08542	10.69086	0.00000	10.12017	9.66226	8.47913	50.86793	-38.79084	-10.95817	76.22587	47.86547	6.85806	0.01983	8.48191	7.25528	7.47369	7.21437	20.17867
1123.87248	9.22160	1.00000		8.66117	11.16529	56.73442	-73.49484	41.14676	73.05126	47.61377	8.01603	0.03943	7.00844	9.10779	7.83228	12.72491	12.16873
1163.66635	7.95436	1.00000	11.00210	10.21381	7.81411	55.54118	14.51472	35.89972	45.00436	49.83860	7.23290	0.02817	7.23602	9.34515	7.36135	11.13348	2.07074
1103.40798	9.33564	0.00000	11.36945	8.90390	9.15912	50.74847	-3.53261	40.42386	45.32622	40.10427	9.13670	0.08927	9.04620	8.42428	10.37960	7.81929	39.31095
1194.55197	9.44036	0.00000	9.42191	9.38446	8.12597	23.46211	13.28702	52.4581	55.03997	49.99648	8.48596	0.05433	6.87665	7.39872	7.25960	6.35577	27.22601
1107.63363	8.74102	0.00000	9.15970	9.23101	7.43321	60.10713	20.89389	42.62833	43.97817	43.59293	12.41978	2.08316	11.39737	11.16368	10.14392	11.06736	-0.05981
1085.04450	9.97721	0.00000	12.13362	9.10915	10.39022	51.20337	30.4347	-1.9487	43.07682	44.47603	8.42462	0.05083	6.32035	9.05188	8.06166	8.91827	23.27819
1083.26937	9.51093	0.00000	10.94736	9.51828	9.05316	69.60860	24.99798	-8.73508	69.39317	30.92977	10.92587	0.47543	11.10361	9.84759	10.06954	10.75359	6.67859
1073.84756	9.64045	1.00000	11.03528	9.89402	10.57168	47.78507	10.03988	53.6052	52.01118	57.49588	8.70614	0.05604	6.41946	8.82410	12.75112	10.47328	8.35662
1051.31673	7.64460	0.00000	10.98013	9.74313	10.20756	48.69312	-0.33525	53.7446	64.89487	54.03101	10.61438	0.34939	9.86199	12.01502	8.92362	6.84098	12.94548
1192.29481	9.72131	0.00000	12.63859	9.26810	9.99083	57.73208	6.26667	51.21667	50.47254	51.72653	10.75728	0.39864	7.64687	9.63734	7.38300	7.30796	24.64197
1169.25902	9.15619	0.00000	11.03649	10.49223	8.32026	59.07956	-77.43532	20.14298	43.17761	47.40531	8.09665	0.03832	6.59263	8.12751	7.58938	8.78987	18.85138
1088.71255	8.22172	1.00000	12.10920	10.43116	7.32155	66.37822	7.11393	51.08468	48.19212	45.13818	7.33790	0.02153	9.64412	8.45267	8.21453	8.12243	-5.89560
1072.63738	9.23484	1.00000	11.99390	10.36786	8.43622	42.21471	7.36027	51.20219	43.65661	73.97714	7.31310	0.02703	7.29376	6.83797	9.51759	6.65396	10.28448
1197.79297	10.48996	1.00000	10.39574	10.15938	8.47551	31.94279	-37.07167	-10.91111	37.67455	35.38909	8.30780	0.04854	6.48498	8.69845	9.05617	11.48977	32.09655
1179.23667	8.30257	0.00000	11.20176	8.91756	9.51137	29.43271	77.54372	10.12268	23.46717	61.30725	11.88013	1.21450	13.99137	10.02599	11.15347	10.22225	4.68094
1053.22021	10.44233	1.00000	7.52559	9.71806	8.70350	69.39065	73.7553	15.5439	59.98558	50.18095	11.22034	0.63232	10.96255	9.17796	11.03411	11.41720	6.90794
1050.98543	10.42106	0.00000	10.99211	7.71279	9.23320	50.97556	72.34424	40.78206	33.97394	47.98513	10.60529	0.35492	10.78077	10.62554	8.77540	8.56740	16.34339
1121.42577	8.99976	0.00000	9.76794	9.26243	7.99517	59.44259	32.86389	53.95278	46.92380	55.61948	7.17163	0.02099	8.22235	9.25615	8.88317	9.82588	6.36117
1188.00695	8.74458	0.00000	9.95936	9.91859	9.15176	43.78017	19.61222	44.97639	21.90684	64.48605	11.17474	0.60901	10.98140	10.68130	7.96065	8.76995	17.97183
1101.91026	8.49349	1.00000	8.77575	9.59521	7.86410	25.58807	12.6723	41.72063	51.97302	48.50004	10.26855	0.25294	4.90160	7.58700	10.72717	12.92802	26.05449
1196.36811	9.09653	0.00000	10.36997	9.20740	8.73758	41.67163	10.78222	36.46917	47.27019	52.53786	6.30380	0.01612	7.97653	7.88241	7.78389	4.21143	14.88102
1056.22332	8.78722	1.00000	11.21962	9.98133	9.62228	50.25896	24.95034	60.18427	28.54660	57.49253	12.00869	1.38778	10.67022	5.00305	12.59291	7.70993	8.78965
1199.14388	8.28595	0.00000	11.55998	9.68117	9.48329	32.70618	73.06784	25.13915	67.56907	40.82534	9.61587	0.13635	9.97682	10.32847	7.78918	7.30593	15.71596
1068.14550	9.51237	0.00000	10.09490	9.87500	8.49307	47.91120	59.6	47.83333	49.23802	55.17879	9.15506	0.08640	9.41615	9.17198	7.04574	11.50790	9.89769
1191.61307	8.97165	1.00000	10.49447		9.35971	46.97242	9.72749	48.28259	35.56546	44.88732	7.51226	0.02543	10.07507	7.75858	5.74940	9.81695	21.70711
1124.25844	8.50791	0.00000	12.91135	11.39602	8.31623	65.77244	-88.3162	42.24113	47.24308	73.77185	6.50264	0.01374	8.97008	7.51956	8.17050	6.30333	17.17989
1195.43264	9.75089	1.00000	8.68770	11.25431	9.28348	52.97427	36.73307	55.38752	59.60721	70.70168	10.29828	0.25387	7.53060	6.11135	8.29480	10.72058	6.42436
1186.74075	9.75718	1.00000	8.32784	8.84169	9.73928	46.60638	-0.33525	53.7446	25.84934	79.16806	10.30847	0.26709	5.51128	6.02528	9.13044	13.72615	33.04810
1114.26631	9.02491	0.00000	11.83279	9.58851	9.07176	50.24158	97.01124	17.30858	50.48727	30.97005	9.81329	0.16299	8.54691	6.38064	3.06567	7.80195	22.08693
1162.34542	9.23438	0.00000	8.68096	11.14559	11.90963	50.00391	15.00835	51.14942	43.63781	48.25431	7.90471	0.03511	6.36519	9.71576	9.25342	13.60172	22.98713
1114.78901	9.57027	1.00000	12.94150	10.71240	8.43437	57.19305	9.47629	53.59337	61.89376	44.38950	5.47775	0.00902	10.09296		5.18705	9.63758	11.45731
1065.93860	9.09166	1.00000	11.42268	9.38816	9.01462	53.79654	84.87144	47.46657	28.91122		6.43672	0.01049	8.57422	10.37822	8.45709	10.06334	9.03661
1063.86260	8.87259	1.00000	12.26448	8.87897	7.08186	25.04184	31.33078	47.56494	52.65610	59.19127	13.19414	4.50877	12.30144	3.08168	11.10112	4.71691	21.57703
1102.57020	9.29607	0.00000	11.35735	11.38979	8.39230	55.12445	24.04142	54.39635	18.49757	47.82193	6.89733	0.01878	6.99654	6.41962	8.19820	6.26502	15.76990
1169.46142	10.35512	0.00000	9.84170	8.07151	11.63181	29.43522	34.75699	31.39547	61.37665	40.63853	10.85370	0.44721	11.50924	11.70755	7.56614	6.76596	8.04868
1065.61183	8.79341	1.00000	11.76686	10.92179	8.69154	27.18613	16.4	48.25	28.33256	48.21810	10.46108	0.29907	10.45360	5.99720	12.62911	6.92821	12.16253
1176.22400	8.62464	0.00000	9.36552	9.26182	10.60110	52.16555	8.88104	45.79377	56.22878	58.58990	9.97916	0.18792	8.65686	7.72124	4.27669	8.78018	22.41919
1064.61271	9.16016	1.00000	11.41088		9.34728	41.96286	78.95693	29.21399	61.50503	43.28769	8.20154	0.03864	8.31912	7.95201	10.23829	8.31855	-0.16620
1158.61842	8.49692	0.00000	13.23978	9.21915	9.47082	22.99295	72.54566	29.69221	51.91725	45.06582	7.91676	0.03441	7.42465	7.24010	10.35601	7.39991	4.19937
1159.12460	9.01545	1.00000	10.25004	9.97623	8.90284	59.77403	98.50893	16.68911	45.14136	45.92408	10.39976	0.27933	12.38248	7.35439	10.98844	7.12230	9.21343
1107.61992	9.38130	0.00000	10.38584	7.84845	8.60550	49.99831	47.1192	42.819	47.77006	44.45408	11.34844	0.71910	12.98950	10.65661	9.58171	9.56300	11.82612
1135.91382	8.66696	0.00000		7.88788	8.03861	45.53445	89.20083	55.54028	43.43410	60.74666	7.27299	0.03024	10.27667	6.61863	7.24509	5.01430	22.74007
1154.24456	9.29802	0.00000	11.05860	11.16967	9.28085	33.64050	-73.47429	40.68066	63.47061	31.78053	9.48439	0.12421	6.47010	6.19996	2.40136	7.85390	12.28558
1050.14818	9.40909	1.00000	10.93096	10.33281	8.91677	80.58964	122.22833	40.66482	58.79836	62.69474	11.78482	1.10371	11.24244	7.40162	11.26687	8.73151	22.71416
1144.71000	8.66137	1.00000	9.84840	10.46831	9.96976	40.04836	76.92421	60.97944	36.56959	40.95722	10.34026	0.27481	8.10582	9.01472	8.16858	8.99016	22.45370
1081.47093	8.68701	0.00000	12.11245	10.24738	8.90911	42.89769	77.0202	43.41949	36.51110	39.36170	9.59758	0.13189	10.51974	9.85246	8.00565	7.31035	18.15310
1147.56633	10.25539	0.00000	9.98574	9.42043	8.61770	57.44587	117.27583	35.64889	47.57094	66.65814	8.29228	0.04925		7.75822	8.40901	8.54361	2.30254
1164.64922	10.51866	0.00000	10.85977	9.91464	10.00420	58.41452	139.07204	36.24624	50.43807	60.76091	8.46591	0.05521	7.03250	7.99388	8.47017	6.62146	-2.63236
1059.88669	10.16636	0.00000	9.58971	10.84333	9.28492	36.96437	-2.98884	43.32686	52.45107	49.66374	11.06560	0.54777	8.27669	12.01928	8.11883	7.92873	18.06287
1173.83133	8.38164	1.00000	9.82801	11.02672	9.20008	59.69837	25.8191	53.5942	64.16369	44.03422	8.43183	0.05244	6.80671	9.06444	8.83257	10.90007	10.43887
1154.64557	8.56548	0.00000	11.97335	8.91757	10.50293	50.58508	24.99798	-8.73508	44.49105	44.15198	11.12225	0.57492	8.38482	9.47299	7.53352	8.74583	32.61749
1051.47260	8.05224	1.00000	10.20174	11.18531	7.99531	60.86574	-83.2321	33.08014	50.40111	48.76634	8.17386	0.04028	5.54390	9.81289	11.51552	12.39376	29.80545
1191.34308	8.87149	0.00000	12.02352	8.16343	9.82791	21.74705	39.8302	64.5635	46.37889	74.95088	10.08917	0.21388	8.06178	9.07028	6.39829	7.41592	20.27089
1092.56299	9.06997	1.00000	11.86440	9.75635	9.10353	50.40703	8.88104	45.79377	57.47485	57.50396	6.74233	0.01796	9.97095	8.50378	6.44841	9.18949	17.63233
1186.91288	9.87328	1.00000	10.60672	10.91433	8.94556	38.74236	-2.16	34.31	29.39937	49.97453	9.65885	0.14526	10.63070	5.58743	9.83535	6.68458	13.44126
1167.07592	9.67264	1.00000	11.73604	10.21368	8.46789	74.59557	-73.97069	40.64621	72.19305	62.83344	5.98693	0.01022	5.67009	11.08687	6.66449	13.00802	27.86888
1107.50135	9.55213	1.00000	10.63117	11.26099	8.49921	67.87387	30.96755	49.07866	22.09737	64.22714	12.07093	1.47359	13.10982	6.81635	10.49850	6.16399	19.76205
1100.61096	12.10028	0.00000	11.44520	9.29521	9.83329	39.54144	-0.36053	51.64316	74.32217	44.76595	10.78834	0.41724	10.89247	9.14480	9.02817	9.20177	19.56013
1192.91846	8.68941	1.00000	9.63829	10.43696	10.01161	28.19388	76.92421	60.97944	62.04446	49.27862	8.29645	0.03844	9.35043	7.86041	8.35112	8.85800	25.33578
1135.52327	8.26943	1.00000	11.82721	9.89221	9.73944	14.78831	-4.22398	57.47908	55.72108	61.91693	10.85702	0.44254	9.82239	7.48912	9.50084	7.84328	7.08197
1093.22123	9.65270	1.00000	10.46196	9.67521	9.30734	34.99286	-76.88442	40.2737	63.56380	37.93636	7.71715	0.02452	5.70797	9.15693	8.36573	13.10630	25.26148
1153.22192	9.15379	1.00000	11.66805	10.53220	6.11785	48.09952	-116.21677	33.7207	73.75921	54.76635	9.84662	0.16918	5.63337	7.51614	13.71982	9.18235	19.40995
1068.67944	9.49151	0.00000	9.95063	11.30608	6.86094	61.88087	5.55575	46.67535	35.62911	47.61389	9.22823	0.09134	9.30779	7.80169	6.85814	9.45981	19.65086
1156.23291	9.70087	1.00000	11.29078	9.46523	10.53869	32.41078	37.3825	37.05944	52.84042	55.22453	7.23010	0.02051	7.69071	8.68342	9.71880	11.81828	3.66630
1101.82368	8.31557	1.00000	10.73334	9.80434	9.31446	45.97769	121.96361	6.95194	42.59650	66.19482	7.81819	0.03157	8.79282	7.72297	6.60721	9.72216	3.22065
1159.25146	9.66033	0.00000	10.97500	8.29675	9.42739	76.95236	29.41824	45.99194	63.38258	52.37413	7.44071	0.02465	6.58151	6.58517	7.97465	4.96856	12.58365
1199.00230	8.17049	0.00000	11.43719	8.35104	9.21784	45.10326	-48.59278	-23.7975	60.16091	74.68948	10.55376	0.33281	10.74771	9.96359	7.74635	7.73185	18.41308
1092.70090	9.16347	0.00000	8.86088	8.81876	10.94601	43.02962	5.22778	51.955	27.59169	73.01748	9.78877	0.16453	7.88644	9.27776	7.78351	10.60643	12.88055
1108.75699	9.41519	1.00000	8.78309	8.70785	7.94130	57.25025	-84.62081	42.7392	61.52101	28.46259	9.41975	0.11118	6.93976	7.59196	7.45944	12.32522	16.32318
1153.03498	8.90366	1.00000	9.63526	9.15759	8.53460	68.59202	1.26738	51.84819	46.58659	70.76297	9.87166	0.17881	10.47033	7.70867	12.08077	8.84351	11.84558
1076.76479	9.96827	1.00000	9.78532	6.84748	9.58220	46.53084	-99.32556	19.32889	45.23165	55.82458	11.29912	0.68932	14.15576	6.28751	11.06215	6.59842	19.06382
1188.94286	9.39606	1.00000	8.61568	8.19419	7.11235	24.63906	-117.23991	47.64995	62.84231	38.16632	12.24698	1.75157	10.45310	8.97775	10.67269	9.90156	11.03456
1092.39576	9.33233	0.00000	10.37072	8.09590	8.99447	41.07814	-86.58208	13.48082	51.82129	48.05449	7.05545	0.02550	7.40265	8.64676	9.47330	8.08495	18.28258
1180.33889	8.25520	1.00000	11.01083	8.74080	9.13962	35.77061	38.01667	-5.41667	59.58955	56.32725	10.72876	0.39154	10.09517	10.35876	8.91130	7.92027	12.60185
1093.32563	10.34668	0.00000	10.39125	10.47847	9.22227	60.10686	34.4587	-13.7804	56.99813	50.66695	10.51000	0.31947	11.04080	10.80982	9.43706	8.69904	3.64347
1171.90577	11.75383	1.00000	9.88505	10.74834	7.80778	64.68997	-111.99633	40.65995	42.14361	50.14459	12.15520	1.61009	10.55130	4.70254	13.30149	8.61728	14.01577
1173.03513	9.72363	0.00000	10.69976	9.03363	7.94723	45.70658	-0.32247	50.82882	59.19918	45.21896	7.49158	0.01727	8.69042	9.29397	9.07150	9.96210	8.22153
1197.25584	10.65161	1.00000	10.89827	9.18869	9.83309	44.96812	-95.30106	32.35126	51.95296	69.27638	9.11907	0.08700	9.62236	6.66514	10.52555	7.54663	11.47963
1169.23740	11.04620	0.00000	9.70100	9.35005	8.83071	53.84175	8.70745	49.03685	41.92193	60.68352	10.38604	0.28437	8.77103	11.45073		7.00905	14.96406
1113.60638	10.31065	0.00000	8.98467	8.82259	10.30053	50.87708	106.92667	-6.91806	16.80507	65.98444	10.08021	0.21740	11.90121	11.95609	9.16703	8.78180	42.06035
1130.38000	9.79063	1.00000	11.07515	9.32695	8.83027	57.99785	13.58357	-1.63333	19.23916	57.06064	7.15904	0.02381	6.29888	10.49393	9.65600	11.13934	33.57561
1054.77177	9.52297	1.00000	10.92532	9.32306	8.25083	34.85362	-15.58602	27.76056	52.83870	68.29491	6.75542	0.01693	6.51253	10.28363	8.47553	12.75339	-3.58701
1106.14847	9.50449	0.00000	7.57621	10.67439	9.31780	57.62541	-73.49484	41.14676	23.40104	49.64605	9.44969	0.11879	11.05730	13.40364	6.80431	6.59042	19.96857
1162.50526	9.02258	1.00000	11.00586	9.90822	9.61275	49.07305	26.01649	44.43579	54.10433	35.47376	10.26858	0.25055	8.35157	6.40354	10.96094	8.10038	8.28240
1143.62989	10.26353	0.00000	9.81439	8.53672	8.57618	41.26699	-8.07257	12.74409	60.76616	51.14019	10.87633	0.45323	8.30369	11.37498	6.71854	7.42607	14.04863
1136.48492	7.37023	1.00000	9.74438	8.48693	9.30178	72.37259	3.39467	6.45407	48.08178	67.76929	7.44516	0.02547	11.24886	8.44387	5.44118	8.05722	14.38917
1095.01947	10.51792	0.00000	10.34352	8.61827	8.19636	30.66269	88.28637	23.07492	37.71909	71.77765	10.06069	0.20168	12.19510	11.26090	8.84562		16.88851
1073.33204	9.51053	1.00000	9.96080	8.98642	9.83065	42.48130	-2.98884	43.32686	47.16923	53.18095	9.45494	0.11936	7.21421	6.88847	9.34824	10.24203	23.83479
1192.02275	7.21801	1.00000	10.84608	11.27134	10.27723	83.04825	-60.93173	-31.4488	47.90218	64.88327	7.24788	0.02167	7.35878	10.07270	8.84299	11.32228	31.38850
1074.43364	9.95656	1.00000	7.02680	10.34738	10.90382	46.62698	19.61222	44.97639	33.16933	50.84057	15.77507	59.36955	12.60733	7.41121	10.01628	9.94764	28.31154
1135.72658	9.62856	1.00000	11.85559	9.50722	8.11263	29.72960	37.3825	37.05944	28.24211	57.20456	10.36949	0.28509	9.07258	7.03746	11.15401	7.26729	8.72632
1151.08055	9.50164	0.00000	8.84059	7.86063	11.02959	56.27030	38.16694	54.84444	41.05042	49.03277	11.61216	0.94381	11.50305	11.39598	7.43209	8.52733	-6.25787
1188.64720	8.96890	1.00000	10.02144	7.92833	10.05867	49.79905	46.58333	-21.15	46.63061	55.86925	12.00558	1.37634	10.54181	6.60885	12.33053	8.60866	20.64067
1097.49027	10.12443	0.00000	10.62071	8.89436	9.38988	30.12161	-4.10734	38.68712	41.10233	63.10665	7.66602	0.02728	9.71280	7.29361	6.24863	8.12533	13.68181
1062.65107	10.30343	0.00000	10.89724	9.89855	11.86888	20.71945	-97.50417	25.87972	78.71276	58.03024	9.87822	0.18684	8.71565	10.15225	6.83247	7.53582	22.92468
1110.66881	9.77640	1.00000	10.69051	11.56641	9.74039	51.35602	-86.11084	41.75338	64.58372	61.93286	8.25769	0.04017	9.82499	7.29894	8.95806	8.31945	27.41678
1062.98228	10.61095	0.00000	10.30506	10.61224	9.24605	43.28638	-2.77259	37.49073	45.99878	52.14780	13.09548	4.08514	8.04057	11.54539	8.83710	9.54718	10.53414
1116.30469	10.28375	1.00000	9.69580	8.55663	8.12885	48.52284	59.6	47.83333	20.87608	42.13427	8.91676	0.06987	7.00061	9.12675	10.64865	10.39025	14.80343
1097.13733	12.58337	1.00000	11.40820	10.26137	9.79897	41.55616	-75.69947	8.79577	70.48882	62.36975	5.36769	0.01053	7.96368	11.28080	5.50218	11.87623	15.33904
1052.76352	10.39099	1.00000	10.04015	10.14142	8.91161	37.99760	46.58333	-21.15	61.95331	41.92199	11.06227	0.54500	13.47874	7.61885	9.33872	6.58100	0.88872
1181.41971	9.26819	0.00000	8.91093	8.39623	10.07116	33.42496	12.16179	48.52961	72.09552	47.24722	11.99274	1.36100	11.62715	11.76760	9.53224	9.78740	17.57988
1127.65717	8.96542	1.00000	10.90801	9.59598	8.48062	55.53737	-61.4867	-31.25033	67.28092	70.57528	11.10558	0.57492	11.02141	7.64276	10.16809	7.99650	24.27508
1144.25374	9.68923	0.00000	12.83103	9.94759	9.52003	56.53985	84.87144	47.46657	55.75838	45.96396	11.58012	0.90322	7.56131	8.75671	7.44742	8.70870	5.27572
1165.73528	9.38717	0.00000	12.03966	8.97436	9.64756	57.18535	10.03988	53.6052	45.38581	60.02030	11.29598	0.68379	9.91994	8.25418	7.60965	9.52666	3.68249
1189.34560	9.95211	1.00000	11.66778	7.69459	9.30452	53.18135	-102.04897	19.64745	50.02915	52.95048	6.06634	0.01225	9.83402	9.20663	4.64001	9.87419	14.27697
1169.26119	10.74020	0.00000	11.87718	6.49983	9.09760	47.43139	4.74161	7.62789	58.50190	50.37109	10.92966	0.47946	12.37567	10.49491	9.42487	8.04710	3.48787
1145.07735	9.73930	0.00000	10.30161	8.80544	8.02232	31.95190	-73.75513	40.60538	34.09182	42.78172	10.28072	0.25088	10.79627	11.26575	7.08363	6.74765	-5.43866
1088.86108	10.06721	1.00000	10.83082	9.57376	10.47602	30.55555	1.04945	35.06544	50.50953	50.85786	9.33189	0.10176	8.69207	10.30207	9.04856	9.99560	21.02234
1126.07684	9.56963	0.00000	8.79542	9.79147	9.60725	69.16550	-79.2663	43.86682	55.63043	74.07899	8.13854	0.04200	8.02128	9.42952	8.31784	9.10189	19.23419
1189.14928	8.19725	0.00000	9.75276	10.75045	7.95034	34.93836	13.58357	-1.63333	45.30075	45.24920	7.70891	0.03726	10.93743	9.11923	9.46714	9.79209	-16.45431
1099.63174	9.76218	0.00000	8.95927	9.05654	9.59608	67.01696	2.44892	48.98693	52.04742	44.31147	10.93903	0.47457	12.69048	11.12527	8.33705	9.25243	6.74505
1147.37820	10.07549	1.00000	10.18354	10.84071	9.63019	43.52955	-37.07167	-10.91111	56.99196	56.55400	10.42026	0.30198	11.85082	7.59344	10.98490	6.26175	18.81800
1187.84987	10.27809	1.00000	11.66554	11.36748	9.03949	26.74818	77.70636	28.98002	77.38311	44.49417	8.07031	0.04144	9.62006	6.02520	6.82377	9.49461	2.71759
1158.28506	9.40297	1.00000	9.83284	8.48435	10.82879	59.53713	2.1699	48.98994	66.01669	28.36100	11.21015	0.63337	9.26384	6.77549	11.90190	8.61307	1.04026
1072.78372	10.61460	1.00000	10.61981	10.08602	8.05146	66.29379	26.01649	44.43579	62.80136	54.55617	11.91237	1.25976	13.41142	8.61797	11.13836	7.76098	21.82889
1090.95210	10.72781	1.00000	10.06459	8.83990	9.94293	77.92815	-39.25	-12.91667	65.25171	42.70098	11.66732	0.98770	11.15617	8.51046	8.86818	7.61186	48.55555
1138.84471	9.51072	0.00000	9.49287	7.98717	9.52167	22.83295	37.38115	55.63711	36.54969	66.96867	7.43214	0.02442	9.77793	6.94195	6.42940	8.04432	11.20920
1158.94387	7.88693	1.00000	7.39546	9.10837	7.78135	31.30325	-75.23266	43.1009	39.34386	55.05113	13.33906	5.19696	13.59461	10.43835	9.22977	9.38529	16.80960
1118.90525	9.54112	0.00000	9.72308	10.37898	10.02487	35.85890	1.10687	41.15612	42.36149	52.39591	10.49044	0.31774	12.88625	11.30000	7.94440	7.62967	21.73212
1169.89926	10.36463	1.00000	10.95131	8.32748	8.77380	72.54427	-88.70464	34.25807	48.51423	49.92034	8.80722	0.06776	7.24818	8.08752	12.37069	10.41374	18.18362
1052.70591	10.62375	0.00000	9.84965	8.94019	8.63651	66.34535	-60.94228	14.67751	44.82829	23.39846	7.42008	0.03160	10.15896	8.16303	8.93122	9.37149	16.94200
1117.42779	10.03248	1.00000	8.76280	9.63047	9.69718	40.97882	85.94001	25.49043	78.60621	62.32207	10.47556	0.31134	10.03192	5.00694	8.78430	8.53775	28.96588
1099.16890	8.64436	0.00000	10.82213	9.31103	10.27113	32.40210	19.91667	-11.78333	72.79489	47.73516	9.57915	0.12791	9.82114	11.15176	8.15139	7.19318	10.12676
1181.44825	8.71100	1.00000	11.03343	9.56487	9.18467	41.90059	-78.04471	34.25628	46.00668	40.74007	5.89162	0.00386	6.64632	11.76462	8.55215	12.32523	9.86336
1185.81293	10.05311	1.00000	10.08079	9.20985	8.47010	50.74582	75.35927	12.04161	59.08241	45.02590	7.65840	0.03205	3.91389	10.10021	7.92424	15.43813	28.65088
1190.03261	9.53659	0.00000	10.25108	8.99389	9.04979	57.69547	136.51667	35	56.63213	46.01489	7.80559	0.03327	7.41682	9.92997	9.17926	10.25868	10.13410
