PRES	warning	PM10	C2H3NO5	TEMP	NH3	SO2	CO	longitude	CFCs	PM2.5	latitude	NOx	CH4	O3	PAHs	Pb	H2CO
1150.19232	1.00000	8.82105	7.97420	25.05585	5.11736	7.49782	6.42615	27.02444	52.02027	9.14296	39.59611	4.52285	11.13900	7.03006	6.86991	57.00959	44.06588
1191.13522	1.00000	8.39058	4.82519	20.37416	9.78501	7.66815	4.31904	10.03988	62.76016	7.34472	53.6052	9.52366	11.05726	7.82506	10.39308	39.27260	53.32521
1153.64249	0.00000	6.70514	2.01487	30.26674	6.38849	7.06953	5.06584	16.86194	57.48313	4.81515	54.58048	9.80864	8.38857	7.92068	5.82010	39.68358	50.45891
1059.60596	1.00000	6.24837	2.47161	10.07740	9.44401	7.90972	3.13756	28.28489	66.71908	6.02079	48.15659	5.09099	7.89574	6.24160	7.16548	65.67821	66.87660
1115.65107	0.00000	9.09446	9.91443	9.65343	9.99882	6.89072	8.11873	102.56365	78.14910	4.47523	13.65805	7.79519	8.81422	7.74437	6.20033	50.04174	62.32120
1180.58782	0.00000	7.56960	3.49960	9.86413	10.05298	7.24835	8.73839	8.4493	61.12415	4.41908	50.09019	8.26630	9.78493	6.37830	6.06487	66.61758	44.31141
1080.47595	1.00000	9.79683	18.80933	23.02884	4.30968	8.31666	4.98878	-80.22588	54.90275	10.43772	26.2173	6.92042	9.50815	8.73271	9.60027	45.43246	40.38905
1108.65856	1.00000	7.91821	3.63141	34.28458	8.95395	8.26095	5.10427	-73.49484	63.85368	6.70756	41.14676	6.19180	6.66073	5.91639	6.15295	41.54498	62.09191
1171.41527	0.00000	7.39886	2.87440	13.13095	7.29638	7.57049	7.14518	-78.19444	63.69078	5.76284	38.91817	6.60333	8.28756	6.26080	8.56180	48.38745	69.27785
1090.50073	0.00000	6.63827	1.87562	6.68932	7.81601	5.86065	5.65695	-103.5687	48.44504	4.13936	20.22816	6.98595	7.78857	8.84736	4.69996	45.69283	40.64597
1169.41518	0.00000	8.91713	8.58153	18.88547	6.11962	7.26630	6.98657	29.00974	73.68599	7.45235	-24.19436	5.80756	8.90499	6.50217	9.62626	40.18783	54.29465
1182.50883	0.00000	7.92966	3.72871	5.53550	7.07059	8.23591	7.16085	38.01667	66.49368	8.22602	-5.41667	5.09026	8.02260	8.13151	10.94367	54.72561	41.44610
1149.28261	1.00000	6.54401	1.48140	-4.47546	6.68301	7.76377	7.04215	0.75	63.62059	8.08548	52.41667	7.29509	8.46928	8.18317	10.34084	74.88079	39.29282
1137.66685	0.00000	6.34692	2.60796	4.97584	8.99827	6.13917	5.03029	48.41667	86.53728	7.89916	-17.83333	9.81242	8.86916	6.99204	6.85183	62.03463	34.05865
1186.10129	1.00000	6.48307	2.02924	10.36756	8.61417	7.09876	4.86053	73.85535	52.51204	4.98300	18.51957	3.36801	7.41080	6.99399	6.48608	59.05756	44.61381
1190.37482	0.00000	7.85657	4.15610	-5.77922	7.28686	6.84478	4.44531	-120.45794	65.91964	6.01177	34.63915	9.55465	6.95388	6.80895		42.81025	41.20760
1111.43948	0.00000	7.08474	2.98905	17.49781	8.06403	8.37693	11.32890	3.50309	75.36078	5.11862	34.15429	7.39238	7.14038	8.05998	8.95778	62.91464	18.90206
1175.21412	1.00000	6.04489	2.12254	17.40449	5.09866	6.44905	7.81677	-73.95958	67.89352	8.58785	40.57788	4.36340	6.82746	6.57749	6.49538	64.33392	48.28894
1168.94066	1.00000	6.49950	1.42723	25.42257	9.92886	8.16069	5.92464	88.1453	48.83504	6.68644	22.4711	9.26171	12.28296	7.97967	11.27357	38.48545	56.79385
1063.03113	0.00000	8.63004	5.97228	1.55176	7.44836	8.51935	7.07211	-81.26367	71.41084	6.91442	28.90054	4.97955	8.35572	6.41600	9.99533	37.67320	44.25507
1052.09122	0.00000	8.72504	7.23640	19.53252	7.16176	6.84910	8.02471	59.80222	52.93992	6.33055	58.63667	5.11119	10.66508	7.97186	8.06402	44.51391	54.04169
1063.31456		5.67234	1.74071	25.97816	9.64148	8.53937	8.67248	16.4	53.41319	6.43527	48.25	5.32301	6.50794	7.62726	6.93701	56.47895	56.34664
1155.14904	0.00000	8.02116	3.96135	9.37229	6.88794	6.39130	6.75403	31.4976	69.53325	7.30874	26.67319	6.16458	5.08340	8.50697	12.33889	55.11057	58.37852
1073.85214	1.00000	7.09552	2.75282	6.05051	9.06378	6.91324	6.13945	122.08333	57.63349	8.04570	46.08333	6.68266	6.03272	9.58126	8.20119	81.64293	34.42368
1114.94100	1.00000	6.67581	1.91514	9.37634	9.75471	8.42524	2.53272	73.97117	59.49659	8.60173	31.96258	11.44866	11.15489	6.42469	9.36276	59.19863	60.98741
1135.43802	0.00000	6.19727	1.64493	5.92857	8.50398	8.37606	5.26107	-122.40433	40.41162	6.39185	37.71715	8.53287	9.44634	9.57072	5.05494	37.22128	64.59925
1108.09546	1.00000	7.50146	2.68291	13.04524	8.67170	7.69338	7.24715	-49.27306	50.23097	6.39959	-25.42778	4.87538	6.96583	7.83181	8.17093	51.56294	9.36336
1104.21799	1.00000	8.87867	8.28483	2.37747	5.44244	7.67595	6.94431	-47.1725	56.89643	7.99227	-22.57306	6.76548	10.55708	9.40010	9.74133	40.49337	36.77119
1174.19401	0.00000	7.40993	3.46328	18.42989	8.14731	8.21718	3.99652	16.91667	53.65537	7.26303	-21.98333	11.02033	9.14209	7.79784	6.58853	37.65657	46.53551
1149.75668	1.00000	6.31780	0.81763	27.74808	8.50201	6.50172	5.37378	-74.73584	89.84520	5.60509	5.20856	3.47637	5.59661	7.17197	5.12092	64.42817	63.53199
1091.83269	0.00000	10.12883	24.47988	17.65993	7.67059	6.98578	8.27204	65.93249	66.46782	6.07567	36.21544	5.47222	8.73176	9.30789	8.27469	52.67439	39.57454
1126.91402	1.00000	7.52838	2.48030	18.15969	7.53393	6.58929	4.95136	38.01667	44.19313	5.72534	-5.41667	4.50648	8.74018	8.93892	9.85992	42.75508	40.39670
1164.88164	1.00000	6.98231	2.11827	6.65183	6.64639	7.39774	5.41501	-93.12577	58.25860	9.43708	44.73941	5.05314	7.52209	6.57746	6.20619	55.06804	44.19032
1077.31536	0.00000	7.57297	2.76806	19.14350	7.86195	7.86978	6.47971	137.23333		6.94322	35.8	7.00032	8.70261	7.78249	8.14539	64.86630	42.35638
1154.34808	1.00000	8.30631	5.42920	32.80357	9.58361	7.60352	8.37931	-60.93173	61.60405	5.71927	-31.4488	6.15490	10.55435	7.93805	10.21569	49.43167	60.91626
1074.92805	1.00000	8.83883	7.65128	20.73768	7.37215	7.65368	2.14521	-93.71133	46.03250	6.09160	41.57721	5.91255	8.91057	7.87195	9.98850	53.30038	46.15422
1125.49596	1.00000	6.72733	2.16264	17.19729	8.15104	8.50681	5.85835	140.72287	70.49497	6.23634	53.14657	2.66813	4.99850	8.24382	6.08060	82.87339	63.20516
1111.12286	0.00000	8.47418	5.64057	6.80586	7.72825	6.68606	6.83111	0.30367	60.16636	7.10959	51.38673	7.20479	9.10557	8.18362	8.88324	29.20828	25.39734
1198.84018	0.00000	8.34076	5.46387	4.79219	9.91174	10.44113	5.97500	30.4347	63.51379	7.47986	-1.9487	9.94575	7.48127	7.94034	8.41406	39.34331	44.72395
1057.81801	1.00000	7.87457	3.20322	23.74121	6.02966	6.54997	6.54827	38.01667	59.64110	7.70919	-5.41667	6.11422	9.12666	6.78536	8.50371	34.62062	20.10340
1168.80874	0.00000	6.88380	2.67182	28.77121	10.10131	6.39268	7.63911	144.23058	49.17804	5.17252	-5.85746	6.64882	7.73015	7.63158	6.41863	52.89017	50.02110
1170.24084	1.00000	7.71672	3.42849	31.20153	8.27420	9.30694	5.76359	-87.45476	42.76203	5.52305	41.47892	3.99474	9.84253	8.62850	12.15627	33.76464	46.25459
1141.26250	1.00000	6.59574	3.02991	6.28218	7.42056	7.51369	8.20612	3.50309	52.72284	5.25038	34.15429	3.47638	6.83925	9.52148	8.72373	49.54917	28.30168
1101.55927	0.00000	7.41399	3.33490	10.87750	5.98538	8.08590	6.34907	71.30633	71.52943	5.15440	21.34222	4.71248	10.04686	6.96001	8.08073	45.39361	50.26052
1176.30366	0.00000	6.88157	2.63450	10.52543	5.29491	7.07076	7.90514	-51.87389	65.57108	5.96889	-23.44361	4.80407	9.10719	7.28525	9.74734	42.45722	41.72130
1080.15690	1.00000	7.24061	3.51415	19.63030	6.85313	6.96831	5.49472	38.15035	46.54535	7.44379	49.41029	6.25093	10.23095	8.26366	9.42488	69.07298	56.31773
1086.84951	0.00000	7.27102	2.13800	17.62443	6.02789	7.28051	4.27954	124.95278	55.12867	7.05819	6.33444	6.07187	8.11595	7.29776	8.59075	58.65374	40.48662
1165.31208	0.00000	5.71992	3.08191	6.01296	5.63765	8.30404	6.04279	43.2379	62.58567	5.59156	50.06	7.41077	7.69983	9.05819	5.39446	50.52542	23.58137
1079.47318	0.00000	8.06691	4.50730	36.26096	12.03090	9.01091	6.82814	-0.76773	51.60509	9.34190	38.38479	10.50235	11.34802	5.98296	7.37662	52.07758	50.09464
1053.71250	1.00000	8.07770	4.77058	27.28385	7.46626	5.39614	6.50899	7.02238	59.74890	12.03343	52.21099	5.69349	9.02390	8.31805	10.09684	49.56079	60.40523
1194.52749	1.00000	8.70171	7.67846	8.49085	10.35018	7.80775	4.48368	-80.38297	53.49586	8.27048	42.8334	7.41054	6.89589	8.88031	9.29662	55.70820	41.75864
1170.21478	1.00000	8.30862	4.90915	23.24083	9.43365	8.00404	6.01789	-117.14392	53.93389	6.14375	32.9156	5.17604	7.67101	8.79911	6.65859	34.00286	42.27968
1119.75784	1.00000	8.37944	5.54512	23.27386	6.87221	8.51923	4.37493	139.6853	68.12678	6.86317	35.815	3.06994	4.88558	6.28107	7.80076	71.44345	45.67080
1077.66779	0.00000	7.58006	3.07838	18.18761	10.25552	6.81207	5.04237	-40.7475	50.44682	6.93106	-4.16694	9.55807	8.00192	7.52502	6.90144	62.82771	50.84325
1101.81524	0.00000	7.60849	3.21947	29.16196	9.11549	5.36744	4.22154	-75.11028	50.33817	6.03110	-15.21194	7.54469	8.37658	7.97397	4.70485	30.35508	44.92250
1125.81661	1.00000	9.64149	15.73129	7.28453	7.41114	8.07685	6.51650	-87.65644	70.88191	7.70214	41.80753	7.74716	9.51333	7.66901	11.00717	46.51772	25.11964
1080.93016	1.00000	8.62752	6.83795	12.01087	11.23252	5.10961	8.26071	-85.43772	60.23965	5.85416	10.63504	5.91727	8.06565	8.57327	6.52608	38.15562	44.91190
1167.78707	1.00000	7.44003	3.56176	20.27729	6.13125	8.25801	7.17556	65.27258	59.16124	9.98828	58.04254	6.58513	7.96278	7.89050	9.10558	60.63017	54.50447
1081.78653	1.00000	7.86294	4.64252	22.92712	4.71551	8.54635	6.84184	-15.58602	60.59483	7.44532	27.76056	6.61470	9.35406	6.94832	9.79668	57.02462	39.45393
1052.03566	0.00000	8.31146	6.03583	15.31403	7.89942	8.14702	6.45472	15.16554	72.89701	6.96462	-4.5833	7.72904	5.70826	7.56250	10.78296	33.79002	44.43270
1070.49760	0.00000	6.85729	1.77421	19.07244	7.80362	6.37226	6.19195	-74.73584	57.40758	5.20308	5.20856	7.79268	8.06491	8.06886	8.08341	65.10134	50.00156
1118.38659	1.00000	8.07969	4.48989	19.20557	5.42474	6.91022	5.23990	49.62251	92.58735	9.49713	27.0174	8.88484	8.49301	6.33743	10.25653	40.31940	52.68361
1057.02376	1.00000	7.19343	2.24908	8.65819	5.20826	6.49578	8.11723	-42.29444	58.54200	8.07694	-4.24444	4.72330	10.69787	7.87739	8.75293	48.66286	60.59673
1072.33373	1.00000	8.99415	8.48444	-6.25040	5.29387	7.96940	6.79129	98.50893	65.58665	11.35720	16.68911	3.70000	11.93344	8.03794	7.80325	40.53568	54.53539
1072.61307	1.00000	6.58955	2.74791	25.89761	9.12183	8.58650	6.11197	-88.81395	61.97772	5.60035	35.61452	5.10071	8.02200	7.55471	7.04990	39.73098	72.51597
1092.22698	1.00000	8.26890	4.62716	29.52799	6.65274	6.77770	7.51567	10.30215	51.48125	5.43871	53.94313	6.91295	8.95729	7.29466	8.25700	54.53279	47.95137
1163.38540	1.00000	7.74134	4.01706	14.21097	7.26931	6.55939	8.01296	-84.67837	63.34257	5.27973	34.06635	2.92581	5.97991	7.71474	7.21604	26.44281	61.86335
1172.88508	1.00000	6.91278	2.24301	11.57402	7.59789	8.21992	6.64025	2.12213	70.72092	7.58450	48.8222	7.23262	8.52264	6.91499	9.72095	53.79097	50.88600
1081.70816	0.00000	6.89998	1.64622	22.96431	6.55194	6.59073	6.23099	4.62744	74.15368	7.01288	36.06386	4.85888	7.85451	5.82276	9.99636	52.64419	50.66698
1198.19843	0.00000	6.01887	1.54318	25.76909	7.46295	8.37031	7.48102	39.8302	72.41178	6.44250	64.5635	6.29316	9.03713	7.18023	8.65877	52.38256	29.76208
1115.05268	0.00000	7.43117	2.06491	18.60344	9.90987	7.15577	6.76177	-0.2	70.55600	3.59715	51.65	6.25847	4.79742	7.90516	7.45626	70.13909	46.09560
1098.13960	1.00000	6.91841	2.67562	20.56884	5.96527	7.59505	5.03905	18.28333	39.52076	10.25356	59.33333	6.55063	9.52747	8.07321	9.65175	55.88415	38.12529
1124.43186	0.00000	8.47893	6.52414	0.64495	8.47876	6.82541	6.84094	-79.59415	58.12166	6.79394	-2.13404	9.87664	8.73253	8.11596	7.39031	46.59392	58.47809
1128.72023	0.00000	5.65055	1.64156	39.54718	6.65993	6.73489	6.50417	51.3452	55.87243	6.28453	53.37596	5.50569	9.66281	8.08110	8.06864	67.29473	40.09066
1193.59170	0.00000	8.66571	7.34362	8.10961	5.20635	7.30611	5.18641	11.34046	57.62584	4.51914	50.72043	7.07174	9.99542	7.75022	6.77241	40.52874	30.42792
1084.12616	1.00000	5.91561	2.11180	4.38372	5.91264	7.76058	7.08174	-60.94228	51.89347	7.17182	14.67751	6.72352	8.24697	7.41630	8.38222	61.54930	56.13635
1152.80015	0.00000	8.68237	6.78792	26.10711	11.14470	8.63780	4.88267	27.46153	83.29058	8.42847	-21.44236	11.11610	10.84246	7.79967	6.56998	49.73621	64.02408
1177.28817	1.00000	5.78635	1.83007	12.32184	9.65902	8.19409	6.74903	-81.38758	76.90455	7.62758	30.17746	8.05636	9.08727	8.12642	7.48733	59.58529	47.73041
1077.12821	1.00000	5.95235	1.69149	12.81317	6.99363	8.50348	5.38835	-1.06667	73.72538	6.88907	53.78333	5.68192	7.16528	7.37877	9.74152	47.39636	47.74859
1135.02613	1.00000	8.16828	4.34411	18.58657	5.91990	8.88716	7.23155	77.5609	70.12013	6.85509	11.00599	5.56608	7.89916	9.02784	8.89994	24.13542	50.57311
1081.61893	1.00000	6.08959	2.09774	18.52605	6.00392	7.63347	7.73539	20.91361	48.04599	6.62217	41.92361	4.12325	6.98527	7.80112	11.21631	49.86523	46.84126
1173.46800	1.00000	7.79723	3.83885	8.72011	7.97486	6.89956	8.34475	-6.00137	56.31216	7.08039	33.42585	6.54208	7.60926	7.53287	9.94228	61.70482	38.15458
1058.69977	0.00000	5.39260	2.31530	9.79462	8.82862	6.75767	7.18928	114.51667	68.59602		33.78333	9.12834	7.75322	8.23493	8.14900	60.95859	29.76114
1051.30960	0.00000	7.07312	2.38446	20.01344	8.74375	7.98926	7.15800	-81.23621	60.30803	4.74614	33.98154	8.43591	8.13764	8.22094	6.52665	57.81186	62.87225
1074.37830	1.00000	7.44642	2.71812	6.50260	6.70044	7.78749	4.51229	152.70493	52.14359	10.20683	-25.54073	6.48896	9.33780	6.40607	8.56402	45.21687	57.52529
1063.87566	1.00000	8.54332	6.14145	11.45005	4.47164	8.19600	4.98450	77.70636	77.84354	7.84708	28.98002	5.37314	12.40538	8.27255	9.13001	58.74492	61.38908
1059.82260	0.00000	8.52930	6.50662	14.27210	6.39400	7.04261	4.90888	121.96361	57.55078	5.82309	6.95194	7.78186	8.50929	7.08686	7.63285	42.56264	74.44351
1104.01236	0.00000	8.69451	7.43303	16.58436	10.01017	6.61955	4.56351	-56.52361	40.65291	7.24931	-33.38056	8.40380	8.62124	6.77606	5.82035	30.62643	37.17733
1076.22917	1.00000	5.83476	2.10483	34.47998	9.70467	7.83183	5.36766	-51.50361	61.70887	4.64689	-29.2975	7.77085	11.89287	7.42952	11.62387	75.95953	39.38872
1083.26099	1.00000	8.31036	5.64438	14.73134	10.49683	8.75188	4.37493	9.32241	47.10058	4.98390	44.31771	4.85909	8.13372	6.70818	6.07490	41.88676	42.10003
1125.94318	0.00000	8.27045	4.47358	-0.84951	5.67087	7.69062	7.19558	114.51667	58.83924	8.58811	33.78333	3.39852	8.35906	8.44727	10.65593	60.72651	45.79673
1141.44386	1.00000	7.77564	4.14362	13.56942	3.27905	8.42320	5.80504	-58.38341	58.61735	12.07633	-34.64966	6.38428	11.69916	6.50465	9.96272	65.19200	81.53897
1169.78867	0.00000	7.43056	2.48136	9.87358	8.33352	7.23155	6.33745	-117.29198	69.38728	7.87954	33.03699	9.16776	9.36941	6.52071	6.51324	60.95210	66.50203
1100.79669	1.00000	6.73757	2.23156	28.60637	4.55548	7.64135	5.29178	68.88871	71.35315	7.96826	25.95533	7.11410	9.28784	7.40314	7.51065	44.32377	64.33076
1137.74214	0.00000	7.20121	2.30689	27.96491	5.17310	6.58685	6.54198	14.72443	65.67592	6.60356	36.92574	4.83539	9.97681	7.01436	8.78287	46.44448	30.99873
1193.38260	1.00000	7.98412	4.23153	21.12824	6.63673	7.06479	4.81071	30.28491	51.91584	8.59060	60.02427	7.18896	7.87689	6.39899	8.56371	58.25473	46.13505
1139.12396	1.00000	7.39662	3.62681	9.86822	5.62783	7.73838	5.83437	8.77155	70.47064	8.23225	50.23019	8.40734	8.52755	7.12528	11.15767	48.86337	56.92512
1157.05892	0.00000	9.32622	12.58867	9.40923	7.82202	6.71855	5.35993	-103.5687	66.24330	5.49399	20.22816	4.73918	7.65519	8.00609	8.60972	59.71879	45.29597
1135.60257	1.00000	6.31904	1.84843	22.90344	9.04543	8.86626	6.77241	128.9889	63.03805	5.72540	37.1759	2.89611	7.67664	5.23813	8.34362	56.65524	52.83582
1121.17248	0.00000	8.66091	6.77720	14.73635	6.88237	7.46607	8.43810	-74.96933	64.01350	3.44029	39.71734	7.17046	8.28016	7.40160	5.79263	62.87580	22.72788
1069.47085	1.00000	7.18850	2.52040	22.78590	7.30644	6.25201	7.58100	27.46153	70.35660	6.01322	-21.44236	4.88379	7.15952	7.17593	9.40218	37.03284	58.46962
1159.41908	1.00000	5.42292	1.33919	18.88902	5.24689	7.43731	5.08280	51.3452	62.88925	13.05308	53.37596	3.35453	10.20004	7.23169	5.98703	60.45140	31.20435
1105.44336	0.00000	8.78352	7.65111	24.71815	7.21475	7.76229	4.56355	123.62494	66.97320	6.74381	12.37169	10.35606	7.59135	5.93722	7.27926	38.76330	51.01259
1138.50536	0.00000	5.57284	1.83998	21.40039	13.06742	7.39460	7.46500	38.01667	61.38449	7.96871	-5.41667	7.80929	9.26836	6.67388	7.14660	60.96367	32.63617
1130.78964	0.00000	7.17517	2.20716	24.74269	9.84844	6.23038	6.50598	88.18466	40.56031	5.36121	22.19303	6.27826	8.74666	7.44887	4.56592	64.42724	49.90941
1143.75365	0.00000	7.12731	2.30819	20.67646	5.28217	5.32232	5.90580	10.58082	51.38740	6.85001	35.72917	4.91592	11.79360	7.56994	6.50435	34.86236	60.75806
1198.39634	0.00000	5.98591	1.43655	11.29244	10.25010	8.86156	7.24539	-48.59278	49.10798	6.35394	-23.7975	7.84153	9.30112	9.50682	8.90703	53.76769	56.06353
1079.37561	1.00000	5.50234	1.41793	17.65949	3.85530	7.04255	6.19606	-0.59543	74.44905	9.20320	44.80477	5.92812	9.81324	7.47880	7.86145	45.52860	32.24393
1101.93974	1.00000	7.97627	3.99978	11.23830	9.11597	8.67129	6.35751	75.16878	77.01716	6.25027	30.81383	5.34933	7.94531	7.22368	6.35368	22.68448	42.78905
1182.56904	0.00000	6.57715	2.29707	8.99521	7.93985	7.64377	6.55537	1.53414	62.33842	7.77625	42.50729	10.91588	10.69794	8.93331	6.48090	45.41916	34.35455
1125.49542	1.00000	6.85257	2.30618	10.98322	8.47742	7.39521	5.58790	20.89389	53.47688	5.85656	42.62833	7.77255	9.47480	8.22091	10.72336	36.83503	49.03281
1066.93910	0.00000	6.18974	2.05866	28.69284	9.41450	7.97717	7.21790	75.35927	52.20480	6.30376	12.04161	6.25395	6.74743	8.61583	9.05981	59.69292	48.14694
1059.08611	0.00000	7.10487	2.51787	32.52490	7.11070	8.74397	4.56042	-48.62789	56.21928		-17.74431	9.19428	5.59994	8.88296		64.79111	56.13177
1162.93600	0.00000	9.35167	11.88511	14.74432	5.06274	4.95013	7.32604	32.6178	59.28057	10.52018	46.65581	4.42688	9.72896	6.69486	8.88140	22.08876	40.70613
1177.28744	1.00000	7.67749	3.79553	24.20801	7.53330	8.40183	8.66066	24.14662		7.12950	65.84811	7.83114	9.38975	6.41243	11.28549	30.08773	36.23279
1173.64906	1.00000	7.42079	2.42010	-4.52553	8.69826	8.80018	5.88392	10.78222	50.62803	5.90033	36.46917	8.78952	8.90390	10.32178	5.67226	54.20186	55.76495
1083.57768	0.00000	8.19969	4.91687	21.43355	9.76173	7.98736	4.64626	-97.50417	80.74829	6.58126	25.87972	9.83847	8.61948	8.25693	6.48125	28.79334	21.59320
1055.14548	1.00000	7.12144	1.86093	2.27716	7.74678	8.58941	4.61149	38.07083	55.72252	5.92629	54.90083	4.94151	9.50130	8.66802	10.94917	70.57119	33.46333
1146.59733	1.00000	7.88178	5.31414	20.03609	5.36835	6.40409	6.53585	34.11169	54.99202	8.47804	0.46005	7.51581	6.91776	5.92679	8.41628	50.34137	66.87330
1129.18687	0.00000	9.21848	10.39197	19.44560	6.97207	6.04129	2.10184	145.13643	72.92847	5.00991	-38.16604	9.53695	8.10444	7.52383	4.36841	42.44475	56.95855
1115.99552	0.00000	7.39223	2.84985	32.42534	7.49568	6.55740	7.52195	46.58333	47.67696	4.20660	-21.15	6.83162	9.04679	5.72573	4.53815	65.37880	77.51291
1142.15617	1.00000	8.19732	5.06417	3.45803	6.92091	7.81297	6.42678	4.69889	64.21438	4.35066	50.56149	9.81846	8.22915	8.43670	11.32855	63.76066	56.84076
1145.35783	0.00000	5.05690	1.29614	-2.70323	4.64969	5.39527	6.62571	51.3452	63.94790	6.61569	53.37596	5.33527	7.89185	7.92685	11.28160	11.58173	19.92020
1086.65339	1.00000	7.51157	2.72545	29.42267	5.54041	8.75697	4.20141	-93.71133	64.74511	9.24514	41.57721	8.06583	9.53781	10.13928	9.37234	53.86378	53.20215
1187.58088	1.00000	7.03077	2.27566	30.04979	8.73474	6.61248	3.49044	-48.52333	57.92054	5.51553	-0.71667	6.23765	10.63758	7.38429	10.36320	28.93045	30.83554
1075.73842	0.00000	7.48628	3.44420	12.89747	8.76969	7.06152	6.61777	23.225	67.90654	5.80029	43.4125	7.94258	6.95657	6.73217	9.60461	34.39852	61.78049
1096.76855	1.00000	7.09843	2.41391	8.97244	5.88893	7.00997	5.35258	18.84	44.52213	7.36761	42.28639	9.33695	10.71306	9.32218	11.98894	38.93512	30.74550
1185.31507	0.00000	7.43178	3.19372	21.87015	10.82844	6.99261	3.72825	117.59152	61.12639	4.99997	3.31332	8.51358	7.53937	7.47531	5.61361	29.89894	72.75335
1159.23622	1.00000	5.74715	2.29894	11.02289	4.47473	7.19529	6.64966	128.63083	47.30851	10.42367	36.82167	8.91518	8.52099	8.26256	10.27630	33.64135	24.76662
1118.05218	1.00000	9.11161	9.66274	-4.81410	6.72419	7.42981	2.19658	16.86194	41.90703	9.10499	54.58048	9.68734	8.12443	6.68170	10.30836	57.03548	
1141.39809	0.00000	7.82378	2.77468	5.47952	10.49209	6.82220	4.12772	38.07083	51.26583	6.35113	54.90083	9.94713	7.25120		7.16542	51.76807	43.47233
1053.46696	1.00000	7.88717	3.50927	8.90909	9.45122	7.58859	5.02425	29.26639	73.12727	6.53699	37.58105	7.96302	9.20301	7.17700	10.62754	51.87824	56.01309
1100.85463	1.00000	5.55172	1.85993	26.39622	10.15115	6.99244	4.76371	9.5586	62.32197	6.79071	54.52156	6.93039	9.89025	7.99206	8.90266	54.07793	51.37998
1118.40153	0.00000	7.73580	3.15556	27.92559	7.00084	7.86312	6.24035	71.57737	70.93164	5.81654	21.53889	8.09957	6.89413	8.59560	9.76747	63.01314	28.40302
1121.85260	1.00000	6.99862	1.65464	6.47793	8.95985	6.61692	8.27771	56.36091	66.49804	6.05658	51.78771		9.89118	7.50501	10.72220	77.01847	54.89570
1129.26372	0.00000	8.89448	7.87433	24.48527	9.82529	8.37860	6.20769	34.37389	68.28941	6.81256	40.1675	9.11532	9.69832	8.17664	6.06826	26.27493	62.34455
1152.39414	1.00000	7.99392	5.06588	18.32657	9.78033	6.64403	7.47666	122.20488	48.90283	5.90621	29.98869	7.57644	10.05230	8.80229	9.83653	28.87059	41.73820
1091.07362	1.00000	6.88076	1.89504	18.20810	6.21273	9.04439	4.25114	120.4861	55.87437	10.95255	16.0438	4.52551	11.03330	6.92436	7.69430	57.10721	46.60747
1158.69955	1.00000	7.55646	3.24812	38.17725	9.65019	6.56265	4.82707	120.33063	68.74543	6.07103	37.65181	8.14882	11.47316	8.08258	11.51547	39.83262	93.44661
1144.20663	1.00000	7.83751	4.30134	27.96571	7.32117	7.18533	5.15192	110.71639	47.02107	8.22822	-7.54972	7.50641	8.09444	7.64548	10.17009	19.72913	41.94180
1051.34766	0.00000	6.90146	2.19508	31.88432	6.31447	7.53162	6.17965	19.27498	64.05451	7.63256	50.20528	6.47101	6.77691	10.05210	10.25176	37.96361	70.32981
1171.57875	0.00000	7.29916	2.97782	13.82834	6.39769	6.85935	12.12193	18.84	76.12116	3.26059	42.28639	5.92066	11.38210	7.19694	4.05307	56.92854	47.60776
1104.62842	1.00000	9.80193	17.83832	5.93879	6.43459	6.66457	5.31229	-76.99081	31.02292	8.24216	38.96372	6.49182	8.09458	7.54559	8.37816	69.69693	48.00699
