H2CO	CH4	PM10	NOx	PRES	PM2.5	CO	O3	PAHs	latitude	C2H3NO5	Pb	warning	CFCs	TEMP	SO2	longitude	NH3
66.68588	12.30915	10.02871	8.29995	1169.75995	5.36473	6.57085	8.20206	9.37180	-7.81667	0.11746	40.53573	1.00000	36.76350	7.20188	8.91793	112.01667	9.57811
37.92020	6.29575	9.24596	9.48475	1066.62450	9.75678	6.81811	11.90586	10.67879	43.82634	0.05738	47.55767	0.00000	53.04889	-2.31232	7.41354	144.09638	9.85995
58.91156	5.24294	10.24206	9.97411	1130.37523	8.86598	7.85585	10.37139	6.84913	35.50056	0.14043	42.99196	0.00000	59.67653	21.46149	8.29247	117.63083	10.05088
61.13307	10.10631	9.94720	11.76374	1170.19887	8.62322	6.73854	10.89197	9.06161	51.82721	0.10551	55.66585	1.00000	30.00543	21.23190	8.13057	107.60627	9.52682
71.17877	11.09021	9.86684	10.49146	1087.60996	11.93277	6.57811	10.25264	7.75349	35.72917	0.09748	38.79106	0.00000	42.04711	1.00428	8.72130	10.58082	11.60121
55.75485	10.53143	9.75638	11.58480	1071.19664	10.38675	7.52541	10.18865	10.09981	46.23899	0.08635	43.35113	0.00000	44.34360	11.22488	8.23459	-63.13414	8.23192
42.10972	9.95828	9.41532	11.11225	1064.70933	10.03002	5.57246	11.67494	10.01306	40.58654	0.06412	38.04729	0.00000	79.52097	19.43664	9.69419	-122.39168	8.03040
49.22940	10.42883	9.53140	10.64204	1110.94748	7.67369	7.36637	10.26893	10.19318	48.28259	0.07534	64.88709	1.00000	31.75152	29.68150	9.53782	9.72749	7.42113
50.88808	9.58241	7.45491	11.94801	1108.91134	11.18988	7.45958	9.62853	9.91099	36.61033	0.01589	59.42104	0.00000	65.93585	22.82495	9.03913	-88.31476	8.71976
42.22914	12.18055	6.22600	10.81599	1077.57873	6.57969	7.46437	11.33307	9.59435	11.86064	0.00538	46.75764	1.00000	67.65252	1.95397	7.17892	9.0027	9.17838
67.09471	10.17817	10.44533	9.83583	1133.95723	11.51629	7.15392	9.78843	7.76846	24.41288	0.17359	60.43933	0.00000	52.86498	16.46042	9.60216	76.56719	10.02739
57.64217	12.12888	10.40720	7.75888	1167.57749	9.16359	7.75122	9.88548	7.77004	42.64031	0.17203	58.48782	1.00000	40.21924	20.13526	8.26462	125.51176	8.77656
60.41004	10.13248	8.84912	4.83078	1144.79928	8.77445	6.50829	9.35550	9.88623	4.2475	0.04299	49.91030	1.00000	57.60008	37.50313	9.21569	9.00472	9.43764
36.51000	8.71029	10.00819	11.32127	1178.74215	10.47224	6.61102	9.95226	9.55837	8.43333	0.11538	49.02949	0.00000	64.54055	25.11316	10.19202	99.96667	9.53211
61.37260	8.60805	12.05076	8.68708	1059.13095	10.24380	6.98873	10.73696	9.47150	45.40008	0.84980	45.72463	1.00000	38.73723	16.69036	7.93987	-73.58248	8.29428
41.78558	10.64993	11.96174	9.45357	1073.48706	10.30202	7.79160	8.75561	9.13325	45.75279	0.77475	74.48003	1.00000	65.92725	14.00704	9.26676	130.57211	10.05496
60.59764	10.72496	8.11427	5.79547	1128.43174	10.59222	5.69113	7.75383	9.03391	49.41029	0.02136	67.00023	1.00000	49.85761	1.15415	8.26527	38.15035	8.34208
57.49905	10.03963	9.07146	9.88859	1182.34395	7.42427	8.94659	11.46559	8.77430	44.98901	0.04645	37.80617	1.00000	47.60688	26.18034	9.26993	38.94324	10.45552
45.09204	8.94578	9.66519	10.40439	1198.22569	10.76049	7.11943	9.76991	10.06105	36.06523	0.08257	53.29402	0.00000	38.27888	4.24776	8.15602	-119.01677	9.20796
53.20093	11.93183	10.31322	8.33711	1173.23579	9.86486	7.00589	8.99749	8.62547	42.22718	0.15472	49.56870	1.00000	71.99702	22.03470	9.24906	14.39024	8.66068
70.26395	10.91361	8.22502	10.27385	1112.20516	11.71431	7.58908	10.87046	8.13511	45.43341	0.02339	32.11144	0.00000	74.24673	-3.67445	8.82362	-73.86586	8.21351
65.68552	8.90671	11.64615	8.30962	1103.48544	10.70608	7.67613	9.77653	9.42292	37.08819	0.56647	44.13912	1.00000	66.87039	15.12122	8.68283	-8.2503	8.57076
45.92468	9.90332	9.66130	9.77044	1064.10407	6.17644	8.81230	10.52142	7.73674	11.00599	0.08026	50.77003	1.00000	56.16838	6.54688	8.99600	77.5609	9.20376
51.98215	11.04260	9.97448	9.95725	1061.86041	7.00495	7.11369	9.06134	7.98059	40.94065	0.10854	75.61285	1.00000	39.51218	9.88536	8.73533	-73.99681	9.46332
57.24580	9.00300	7.77199	10.59347	1170.55885	11.79456	6.15954	13.22367	10.57585	44.92801	0.01553	57.93088	0.00000	40.30384	16.67009	6.83695	4.8951	10.56307
64.94787	11.86293	10.13485	7.95134	1100.25079	9.90878	7.53517	8.41286	8.17777	50.26729	0.13324	36.12258	1.00000	66.29543	10.99113	8.78090	-119.27337	9.71313
49.38262	11.05505	11.41160	9.86669	1134.40174	10.69218	9.71209	7.64577	9.14918	36.21544	0.44389	35.93166	0.00000	59.49929	25.08215	9.25873	65.93249	8.41120
70.43009	9.62557	10.74621	10.96487	1124.88157	8.12350	7.81599	11.07926	9.81739	8.62261	0.23326	34.57246	1.00000	62.97709	14.77331	8.18414	-70.20749	7.91877
71.07563	9.76949	9.44317	6.26496	1176.18551	10.09321	6.64082	9.70302	7.76900	-5.85746	0.06313	50.46499	1.00000	49.54064	8.83134	10.13550	144.23058	8.74364
70.83648	11.42974	9.44309	6.03396	1153.37150	8.63390	6.37852	9.39639	9.00052	13.51825	0.06554	32.15839	1.00000	47.51225	24.13325	10.26883	99.95469	8.32352
51.87524	9.60192	12.68776	9.34533	1070.72444	8.08777	7.08693	9.38091	8.02190	38.06084	1.59927	42.08575	1.00000	58.12709	17.98993	8.98655	-97.92977	10.76418
58.55135	6.57549	8.29799	9.45350	1088.30624	10.36288	8.56238	9.94617	9.39658	-16.25	0.01790	48.66220	0.00000	36.68242	24.57784	8.67521	-69.08333	8.33901
49.68322	9.86508	11.11423	7.45239	1163.78391	9.51335	6.23886	10.47927	8.50059	-10.91111	0.33462	42.03621	1.00000	36.90529	4.56962	8.11157	-37.07167	8.60342
45.92372	8.88734	12.30952	11.25786	1141.28260	12.71778	5.15753	9.17417	8.07756	27.76056	1.09124		0.00000	36.99697	4.32679	8.82501	-15.58602	8.38706
51.60590	10.90993	10.81546	11.19065	1113.27599	8.78654	6.30669	12.12811	10.60612	39.72943	0.24793	43.66106	0.00000	51.34119	8.75498	8.39319	-104.83192	8.50046
43.17259	8.95051	10.66260	9.66456	1127.34640	11.79720	9.92049	6.46235	8.78065	39.09112	0.21226	46.57641	0.00000	56.56862	16.07616	8.39637	-94.41551	10.10755
56.85791	7.11894	11.16673	9.38372	1130.06151	10.01740	7.25614	10.31049	8.29567	25.92127	0.35198	44.53773	0.00000	57.93221	10.94910	9.10658	86.79271	8.98608
29.35693	11.67561	9.00785	9.29372	1087.76986	10.72240	10.84557	8.77897	9.73321	12.1277	0.04312	48.95079	0.00000	71.02003	4.81314	9.17864	78.15794	8.86640
74.98385	9.01366	8.84495	11.75604	1129.38872	11.42807	5.48065	13.44507	9.00450	50.74497	0.03481	56.70247	0.00000	60.73249	21.63556	8.74609	3.20639	9.29234
30.84005	8.92544	9.67259	3.95289	1165.60371	7.93480	4.72700	7.99333	8.19580	51.65	0.08517	57.07789	1.00000	64.57709	9.05971	7.73278	-0.2	8.84283
51.22415	9.82690	11.70584	8.65545	1050.09932	5.95917	8.49009	8.63810	9.70269	54.60528	0.59974	45.65594	1.00000	46.39098	13.44703	10.03916	18.34717	10.41143
60.10926	10.66879	10.57716	9.99442	1138.91977	12.25429	8.49875	8.49416	8.97342	38.55632	0.19798	44.42102	0.00000	54.98628	10.54832	8.57112	69.01354	8.96206
53.25004	10.14943	10.02192	11.29355	1147.50702	8.61732	7.24615	11.19486	9.84921	5.20856	0.11374	52.24539	1.00000	63.36170	43.26548	9.52742	-74.73584	10.62838
54.83752	10.33018	8.86142	10.23167	1164.95099	8.36843	9.15205	10.72945	9.23512	33.42585	0.04018	61.08540	0.00000	33.09587	20.77165	9.34640	-6.00137	9.87086
48.42903	8.79090	10.25075	10.38128	1052.67544	9.95153	9.04097	9.39342	9.10752	51.44889	0.14549	42.02696	0.00000	46.43110	8.58476	9.68934	5.51978	9.92374
48.91046	11.48411	10.18356	7.24262	1053.17554	8.78396	8.22800	10.74488	8.11773	42.62833	0.12877	43.79953	1.00000	25.56109	8.19615	9.00450	20.89389	7.32606
58.70746	10.89681	9.34446	9.13114	1080.96845	6.82792	7.96277	9.57723	8.02647	40.94065	0.06553	50.02287	1.00000	51.62856	24.50738	8.46594	-73.99681	9.75598
39.10562	11.94950	6.16136	8.61487	1081.95321	9.02724	10.79428	10.67313	9.05814	4.88441	0.00636	62.27668	0.00000	36.96309	4.18519	9.89636	101.96857	9.45469
56.67852	9.77848	10.62569	10.54735	1108.50226	10.78980	7.34683	10.32743	9.06257	42.35843	0.20678	41.64390	0.00000	79.40598	9.63478	7.08557	-71.05977	7.84209
53.95560	9.52867	11.23944	9.63230	1174.87105	7.43037	9.20709	9.40286	9.60491	41.91738	0.37956	68.74799	1.00000	65.51267	0.49935	9.30045	3.1631	9.17563
60.59659	8.77600	10.32575	7.51820	1073.99797	11.56110	6.37049	9.34753	9.39749	-2.90055	0.15140	37.41509	1.00000	69.86614	14.14965	10.45224	-79.00453	9.31798
51.31264	11.91115	9.60644	9.08250	1115.66652	5.80375	7.03794	8.05769	7.71277	25.87498	0.08046	28.60784	1.00000	41.63108	30.48811	8.59384	86.59611	9.25501
76.50488	7.22672	9.16728	5.07384	1139.50402	10.94977	6.36613	10.26948	10.15461	31.20176	0.05312	37.00766	1.00000	78.50738	16.52432	8.58742	29.91582	7.18583
63.51412	10.75568	10.57885	9.38164	1056.11167	6.70488	7.53022	9.51296	8.40682	29.84576	0.20016	55.31193	1.00000	27.99037	21.65163	8.17829	-90.10674	10.19791
37.23562	8.64877	9.07674	10.81231	1055.62757	9.96431	8.25547	9.46419	7.51781	39.45621	0.05126	38.86828	0.00000	51.00246	17.35331	8.58964	-77.96389	8.14626
57.71766	5.93551	11.53202	8.55416	1082.12714	9.34658	6.13375	10.71080	9.14333	-33.88096	0.50186	56.97904	0.00000	48.66223	6.79045	8.72880	151.07986	10.75986
77.74341	8.01022	12.67616	10.00446	1141.55280	8.31989	8.62753	11.76624	6.90640	45.51667	1.57574	53.56595	1.00000	59.50190	5.76571	9.91466	4.86667	8.77168
46.97619	11.23552	12.56034	10.15268	1193.38651	9.88801	9.43865	11.31758	9.27407	52.86147	1.41266	53.90276	1.00000	61.35708	11.58090	9.20739	9.5926	9.80861
48.49649	9.08665	11.33673	9.81063	1057.58864	7.13609	9.52137	9.24852	7.43717	29.21399	0.41747	34.03629	0.00000	61.65910	10.93676	10.09544	78.95693	9.12620
56.15400	11.30039	8.19867	9.58699	1130.15893	7.13748	9.10033	9.09503	6.74243	18.51957	0.02281	78.59833	0.00000	46.66229	21.19728	8.71971	73.85535	9.40799
55.78953	10.00294	11.32845	8.85523	1078.09444	9.65203	7.33909	10.79755	8.40819	8.35122	0.40731	50.78614	0.00000	57.88360	12.32129	8.95616	-62.64102	7.95656
41.12622	10.97872	8.22720	11.46009	1136.35945	10.43502	7.48820	10.68800	10.10314	17.06542	0.01635	59.16080	0.00000	34.69903	17.08672	8.08321	-96.72365	9.41383
43.45448	9.91618	11.18529	10.01494	1164.12559	9.62683	6.62881	11.07910	9.56757	29.84576	0.35952	34.76233	0.00000	65.03348	8.69402	9.02490	-90.10674	8.40600
61.30626	10.89288	11.46659	10.04467	1197.03853	7.08022	6.83165	8.66291	8.26284	4.73245	0.47384	67.90966	1.00000	44.48499	7.95809	11.18729	-74.26419	9.68576
31.88876	10.90623	9.65324	7.30959	1125.84200	10.08366	7.92383	9.52879	8.52650	34.25807	0.07977	48.87895	1.00000	42.21296	3.73995	9.99607	-88.70464	8.96061
26.31566	10.76661	10.38023	7.67225	1110.86694	5.23916	8.34195	7.58457	9.45508	35.48199	0.16452	58.09027	1.00000	52.54953	-2.97735	9.75589	137.02166	11.49436
65.65223	10.05602	11.93129	10.81937	1111.30648	10.92639	7.92947	9.11282	9.14573	48.90472	0.75240	47.27015	0.00000	62.73865	14.28710	8.56115	2.2469	9.77002
15.41826	9.82486	9.70663	12.02995	1091.38484	9.22547	6.98253	11.84875	9.63009	43.96222	0.08573	9.60699	1.00000	77.77993	9.88592	8.46111	43.63417	9.37271
65.93952	6.67340	9.53049	11.76497	1187.94973	10.69569	7.72370	10.44152	8.26871	-2.90055	0.07583	63.91828	0.00000	53.88762	21.12340	8.59347	-79.00453	9.70592
59.46054	10.55165	8.61838	9.97532	1057.22440	10.79834	10.47916	8.39276	8.15118	39.12074	0.03213	62.31922	0.00000	61.20653	31.84459	8.50937	27.18052	9.44822
56.34871	10.60766	8.02365	11.35872	1190.38322	7.78308	7.71287	11.07727	9.39648	38.96372	0.01770	46.49309	1.00000	46.56526	18.83993	7.89468	-76.99081	9.76875
41.71273	9.20393	9.11471	11.94910	1053.58170	10.74176	8.57612	9.81426	7.46619	5.20856	0.05004	50.43532	0.00000	48.98431	26.54080	8.38113	-74.73584	7.82313
37.72206	7.02710	9.55243	10.41161	1096.94151	10.95855	7.66337	10.05173	8.77453	23.1959	0.07096	32.40871	0.00000	33.65942	1.63158	10.17348	86.51499	8.95228
25.66642	9.54300	11.10778	9.65857	1096.16544	7.67164	8.23609	10.21664	9.92980	36.92574	0.33021	78.45662	1.00000	52.17963	-1.94586	7.48643	14.72443	8.86632
68.97802	9.92991	7.82887	10.63696	1056.06857	9.25726	9.46429	9.87523	8.56652	7.06273	0.02108	55.22769	0.00000	70.68984	19.77667	8.62175	-1.4001	8.50385
58.33255	9.48317	8.25832	10.62515	1082.00589	11.09570	9.26266	9.35696	9.50808	43.50891	0.02237	68.95544	0.00000	38.88489	26.10175	7.55553	16.43915	8.72252
30.90039	11.72323	10.78097	8.82678	1132.56461	5.83564	5.63628	8.36940	9.94611	52.4089	0.24357	54.06729	1.00000	39.97001	29.24244	8.51341	31.3237	9.09972
68.39751	10.85503	9.27788	10.12266	1126.50834	11.72497	7.42373	10.66336	7.89590	53.53041	0.05462	56.91534	0.00000	38.32081	-1.70127	9.46800	43.67663	8.27213
58.17936	8.54115	12.24994	11.68672	1156.47678	10.00988	6.39817	12.56084		-21.42917	1.03259	56.54442	1.00000	28.11308	20.27690	9.80421	-45.94722	9.07566
43.75026	8.85526	11.11130	10.43981	1065.04188	10.26304	7.35907	10.35717	9.33536	-15.675	0.33569	56.12263	0.00000	32.01296	4.45960	8.71357	-38.94722	8.89689
44.31699	10.06433	7.97171	4.64405	1108.04384	9.54631	6.24117	9.37913	9.75521	40.67705	0.02086	56.80913	1.00000	63.10553	0.19810	9.66377	-73.89125	10.02940
42.88599	7.96499	10.67898	6.72863	1079.97983	9.96608	6.63994	11.76764	8.99070	10.22677	0.21560	34.70480	1.00000	53.74733	19.47648	9.86919	-67.33122	9.73539
59.46548	3.37051	11.38592	10.67394	1120.95342	9.23856	5.79439	11.30759	8.53682	46.09273	0.44040	67.41760	0.00000	61.36840	17.94510	9.79861	-88.64235	8.67913
53.80813	11.42784	10.26571	8.54462	1083.26160	10.46086	8.73278	9.13843	8.70737	53.5942	0.14328	29.81431	1.00000	47.02132	18.53648	9.55385	25.8191	9.78124
59.09126	10.79404	7.91328	10.26168	1185.63998	8.62650	8.66364	11.25037	9.25498	21.46527	0.01958	59.37209	0.00000	79.78085	31.66165	10.44692	83.97573	7.01759
69.30383	6.98760	14.40286		1173.46263	8.01704	8.69904	8.04624	9.68261	45.39402	8.85310	56.87493	0.00000	62.10169	-2.94137	6.76143	9.29109	7.46555
55.74776	10.28738	10.30550	9.38717	1052.08347	5.66215	7.96473	9.88371	8.96007	47.98372	0.15010	41.84384	1.00000	15.10887	9.59169	9.06189	10.18527	6.97799
42.71408	10.20259	11.72168	9.76840	1119.26798	7.76905	6.96727	9.68514	8.02371	50.23805	0.60918	61.46053	1.00000	48.59477	9.02728	9.66493	8.86704	10.92917
83.31654	9.02837	11.41145	12.42333	1089.53781	10.49180	7.04326	11.17006	8.90819	38.38479	0.45064	50.47524	0.00000	45.80669	12.44431	7.97130	-0.76773	9.44813
38.31082	10.07757	9.99132	8.77125	1158.60430	11.38818	8.50101	12.17897	7.19739	-22.9	0.10727	46.63636	1.00000	54.73969	30.66115	9.98858	44.53333	10.24381
55.61147	9.44265	10.62823	7.18851	1057.99716	9.81309	6.45068	10.70025	10.34576	26.68451	0.21080	47.44582	1.00000	69.13948	-0.48844	8.24999	-80.66756	8.60458
45.90198	9.38818	8.51227	10.97081	1178.85290	7.37281	9.31381	11.90320	8.87513	41.8542	0.03062	36.73378	1.00000	49.26015	1.46039	8.75277	-87.66561	7.37588
38.72450	10.21525	9.30875	11.22442	1073.76412	8.43858	7.96911	10.61467	8.61401	50.26729	0.05568	47.41696	1.00000	42.82356	22.35618	7.15837	-119.27337	7.69269
47.98719	11.04359	8.74383	11.14835	1103.81094	8.12088	7.36163	11.44256	9.64404	45.9836	0.03612	67.10431	1.00000	60.27979	9.41249	7.96257	12.70038	10.07217
65.64470	10.64065	7.53899	9.84148	1112.89681	6.49891	9.57976	9.86735	10.68599	28.15112	0.01758	35.65951	1.00000	34.74857	14.74434	8.05164	-82.46148	8.08268
44.21827	8.25499	8.53582	11.03396	1183.12862	10.58357	9.16698	9.52135	9.42355	43.78956	0.02648	49.92517	0.00000	45.34358	-4.43066	9.34120	7.60872	9.15296
71.02301	11.14766	7.92349	10.52127	1193.92932	6.08301	8.25237	9.96046	10.38215	21.01858	0.01715	61.21697	1.00000	40.45145	13.05599	9.79934	-101.2591	8.68352
60.49637	9.56783	9.06673	10.80663	1111.93852	9.36776	7.83313	10.48116	8.93573	36.76639	0.05001	83.83881	0.00000	54.05004	13.45978	9.11342	3.47717	7.72757
68.93543	8.39503	9.61399	7.42076	1177.54348	12.51054	6.36811	9.42755	8.53501	43.1122	0.07251	29.23237	1.00000	55.41252	12.35393	9.07752	12.38878	9.98472
38.73579	12.93331	10.27185	7.75574	1197.65382	7.91106	9.41117	9.62121	8.92754	8.35122	0.14969	60.01985	1.00000	47.84617	7.11676	10.21134	-62.64102	8.19870
80.55917	10.36969	9.73976	9.41393	1126.51112	6.51433	8.43217	9.70454	6.78262	43.31667	0.08480	60.18018	1.00000	52.50287	3.31703	9.64242	-2.68333	8.97427
75.00392	8.47202	10.80502	11.16786	1087.88901	10.58095	8.65855	8.37257	9.70726	43.11667	0.24493	60.16677	0.00000	41.72576	23.40941	7.51143	1.6	9.22719
54.27873	8.48336	9.55337	6.49420	1108.68925	10.97849	6.70974	11.29323	11.38567	38.55632	0.07022	50.71673	1.00000	47.25001	23.41806	9.07711	69.01354	7.68792
49.86707	11.51147	9.44097	8.36880	1091.70341	10.96333	9.48813	11.23821	9.72998	-34.64167	0.06804	48.83803	1.00000	73.66710	12.30371	8.92804	-60.47389	9.61549
56.03933		10.31021	10.42573	1182.66086	7.54682	9.46177	10.64891	9.44068	13.56667	0.15404	52.79681	0.00000	52.42406	25.92016	10.90375	-15.6	9.31141
48.25448	4.02230	11.82635	8.70405	1119.40390	8.74762	6.90284	10.26209	10.18070	38.10558	0.68032	35.51715	0.00000	37.01110	34.75559	8.63366	-1.86343	9.73040
82.58954	9.84026	9.55236	10.42134	1109.33238	11.92778	6.40889	9.90391	9.25315	48.06919	0.07297	80.32528	0.00000	46.91760	39.66203	11.53263	11.37703	7.93206
74.39657	11.44383	9.01522	9.21444	1167.48116	6.81759	6.93357	9.39264	9.75723	44.31771	0.04528	69.73207	1.00000	64.35609	20.25601	9.76096	9.32241	8.23362
35.66831	10.91630	11.72342	7.98278	1183.53387	5.40291	7.01698	8.42732	8.70228	51.44889	0.60862	48.24063	1.00000	49.57204	29.75312	8.35324	5.51978	8.08470
64.95279	10.24032	10.77584	9.02134	1065.30423	6.78389	8.98132	9.26561	8.76772	47.83333	0.24204	57.86946	1.00000	51.95998	8.03409	9.76226	59.6	8.57567
62.40457	12.27640	9.22774	9.57639	1176.04823	8.33670	9.96161	11.13404	9.29104	42.52787	0.05528	44.91173	0.00000	28.32627	11.57792	9.29289	-70.92866	9.59304
68.39217	10.17258	10.05875	10.68546	1154.02113	7.60448	7.49352	10.82286	8.36561	23.18	0.12258	57.42152	1.00000	34.67834	31.19637	8.23837	88.58	8.95534
68.15905	11.31695	9.49686	10.10770	1174.29987	6.79880	7.71419	9.09747	8.73671	15.73628	0.07138	54.58354	1.00000	70.63665	4.07389	9.03632	75.96976	9.97091
38.46234	9.65075	10.09997	9.75913	1121.02648	7.34128	8.73735	10.75247	8.68349	32.65246	0.12704	57.00311	1.00000	65.43476	22.53751	7.65726	51.67462	9.31251
45.26578	8.24404	11.13340	6.53792	1166.78755	8.85710	6.16770	11.90937	9.66640	10.61285	0.34147	54.11724	1.00000	27.54651	3.40506	9.40886	12.19458	7.03918
41.43554	12.13515	10.51388	10.87837	1075.30192	12.10520	9.40305	12.13297	8.75912	18.65297	0.18604	39.41462	1.00000	58.71982	15.59611	8.84809	-72.09391	9.21357
58.76132	11.58934	10.41753	12.54113	1184.59102	10.63910	8.24670	10.90919	11.80388	48.43174	0.16635	48.19210	0.00000	41.37698	34.01561	8.56958	17.8031	9.18092
59.29144	9.06905	10.23165	8.31920	1070.87310	12.55389	4.71834	8.14774	7.79403	44.75874	0.14234	40.33476	1.00000	45.34877	23.96239	9.28127	19.21437	8.85408
50.84313	7.76229	9.39368	9.59449	1182.71850	10.38050	6.78207	11.32038	7.07657	28.71271	0.06369	61.77124	0.00000	63.02326	21.53402	9.13111	77.656	8.91643
54.57499	10.76586	10.09877	11.02627	1123.40254	8.36487	6.73861	10.42807	8.20068	43.83125	0.12264	62.04703	1.00000	56.13141	32.52316	9.05756	5.03586	9.00550
37.24785	7.02050	10.78945	7.92965	1174.98281	12.71837	5.77096	11.49956	9.43121	53.49389	0.24283	47.59351	1.00000	57.70813	-4.30395	10.56411	-1.29243	8.98985
66.01469	10.26343	12.23166	8.61376	1067.74299	8.51389	8.26122	10.91496	9.56470	44.97639	1.01255	43.79761	0.00000	56.16184	19.34958	10.30434	19.61222	10.75725
53.52574	9.71494	10.88648	10.81664	1126.86077	8.02333	7.44223	11.74485	9.02421	38.47917	0.26968	68.46561	1.00000	53.56484	27.55122	6.99615	-1.325	8.66061
52.30041	9.07892	11.38298	8.76592	1174.11409	11.02512	8.66981	10.62976	10.04818	51.40148	0.43480	60.31931	1.00000	50.18026	26.43120	7.23531	-1.32471	8.60690
64.04503	4.25071	9.89951	7.68138	1164.92206	8.87270	5.73776	12.70289	8.19516	60.18427	0.10104	62.80873	0.00000	70.26442	13.26048	9.98536	24.95034	7.63557
56.55000	10.13131	13.73729	10.38814	1173.23774	12.17319	5.81832	9.58004	8.89319	57.30185	4.55505	45.21430	0.00000	71.50830	25.52525	8.92051	39.85331	8.47393
47.96513	9.93801	9.86718	11.47089	1140.29733	9.66200	6.28580	11.26287	11.01852	-8.76194	0.10024	50.22565	1.00000	65.67550	-0.92849	10.41853	-63.90389	7.71719
78.99383	10.39460	10.40524	9.98058	1092.39991	7.45648	7.77426	10.02566	10.31123	40.72586	0.16964	55.93247	1.00000	58.89684	-0.42176	6.74866	8.55552	9.36445
47.45729	12.20977	7.47185	10.67379	1131.08739	6.67865	7.55567	10.15956	8.15621	49.88307	0.01942	37.14233	1.00000	55.95507	12.84721	9.58379	-119.48568	7.02499
61.60116	11.31731	9.51166	8.21770	1080.71238	11.43092		8.78987	9.21762	34.25	0.07301	42.97328	1.00000	31.11622	23.59793	8.89485	135.31667	9.01136
51.88373	7.81679	10.23787	6.33840	1090.70458	10.48992	6.29492	12.19097	9.51052	15.58552	0.14256	42.00611	1.00000	55.72964	16.87594	8.25748	102.42587	9.29385
55.08531	7.02900	8.82354	10.45427	1176.14767	10.35993	7.54803	11.19213	9.16243	-7.01833	0.04031	33.84857	0.00000	53.30261	26.24374	9.69754	107.60389	9.04640
89.49128	8.94025	9.08884	9.77115	1050.49478	9.41971	9.90123	9.01743	8.46571	34.15429	0.04663	41.11376	0.00000	69.85862	3.55470	7.23020	3.50309	8.74444
52.67264	10.86249	11.00713	8.45287	1189.54694	9.78857	7.31560	10.66306	9.35685	37.49223	0.29602	57.04796	1.00000	52.99460	4.50493	8.43528	15.07041	9.46427
54.34679	10.79532	10.46549	10.24683	1094.55970	8.07868	6.67866	9.56975	8.56118	-21.44345	0.17625	66.89800	1.00000	50.47788	17.01731	11.39303	-65.71875	9.22483
62.95340	9.82041	11.53361	10.87473	1166.72438	7.83532	7.31258	10.30526	8.36115	42.7392	0.50304	76.74926	1.00000	66.43536	1.81485	10.35497	-84.62081	8.94125
67.04046	11.26609	9.77887	7.34807	1140.70918	10.56424	6.50246	8.09470	10.31397	28.15112	0.09185	49.32556	1.00000	50.79545	11.68980	7.31368	-82.46148	9.26291
62.09716	5.78432	12.49433	10.08683	1167.56959	8.58253	6.14707	11.48588	10.66382	47.90771	1.32352	53.58889	0.00000	48.10718	20.26281	9.59179	106.88324	8.48715
