PM10	Pb	latitude	CH4	NH3	H2CO	O3	warning	TEMP	CFCs	PM2.5	PAHs	NOx	SO2	longitude	PRES	C2H3NO5	CO
6.50444	52.36514	-37.88333	7.33866	7.39979	37.13859	6.76125	1.00000	17.73426	68.27979	6.39247	8.46977	6.40299	8.32121	145.06667	1198.21782	0.24531	7.58292
7.16093	38.39958	12.74409	4.63746	8.08395	59.29034	5.40416	1.00000	-9.65922	63.45274	7.66524	9.64541		8.09942	-8.07257	1196.25704	0.33274	8.82518
8.77343	40.83003	36.21544	9.35082	9.47692	60.22890	5.99253	0.00000	5.68706	70.88795	5.98388	9.03927	8.75280	9.62906	65.93249	1168.29079	1.06277	6.56488
7.90954	47.06617	8.88988	8.10936	7.83461	43.33494	6.52019	0.00000	23.01215	68.42566	6.30310	8.12427	7.93785	6.04661	-79.62603	1074.90112	0.52241	5.51995
9.45392	31.84929	34.25	7.38889	6.64191	38.39337	7.72390	0.00000	-0.10107	76.57358	8.36584	6.44092	8.19253	6.80468	135.31667	1115.83499	1.83543	6.22328
9.71015	53.56067	33.72255	8.37098	7.15597	58.78674	10.65445	1.00000	23.51937	84.61235	7.63280	8.68806	7.19251	5.88089	-116.37697	1143.07026	2.48015	9.61633
8.78073	54.92286	55.1904	8.44242	8.15476	52.37388	8.82390	1.00000	18.61917	66.04872	8.38227	7.15146	7.87699	8.10790	30.2049	1055.15486	1.10332	5.81896
9.64829	72.89470	11.50526	11.24158	8.05153	55.24841	10.55299	0.00000	18.45581	59.95004	7.93092	9.24709	10.75600	8.65443	77.23826	1194.02260	2.39760	7.78972
8.03438	59.73991	53.5942	9.13307	6.41628	57.65453	6.09382	0.00000	25.31751	65.83730	6.55742	6.19587	8.66808	8.41817	25.8191	1190.63069	0.62401	4.49323
6.96913	34.11998	13.70167	10.00965	8.64932	44.79584	6.11493	1.00000	15.44095	63.01772	10.02856	6.16324	5.08452	8.54842	-89.10944	1051.92902	0.36670	7.73911
10.00199	37.05159	33.95015	9.88814	6.38391	35.29720	7.14669	0.00000	6.20917	75.77773	6.82045	8.74343	10.75105	6.89849	-118.03917	1149.75194	3.20215	6.57212
7.31706	37.07966	-28.81833	7.14580	6.35173	34.08076	5.40179	1.00000	5.84134	54.97585	8.27723	6.79709	4.89249	9.72959	-52.51028	1078.33119	0.33292	7.22300
6.37982	34.49173	20.22816	5.91342	7.00446	52.66428	6.18019	1.00000	12.93940	62.48564	3.63575	7.50504	6.96993	7.43790	-103.5687	1116.09688	0.18444	11.63430
9.16316	48.40506	45.53929	9.86206	7.77365	64.32501	8.61893	1.00000	25.62247	70.73756	8.81766	7.57649	5.29240	8.40407	-122.38731	1129.49754	1.50915	8.32159
9.39686	53.14114	35.88264	10.52532	9.29532	53.29259	8.51956	0.00000	23.43971	67.31572	7.60392	7.02941	8.91181	9.67321	-80.08199	1117.14734	1.85893	8.96787
5.62738	30.43701	-17.83333	6.46867	8.94644	50.14627	8.37247	1.00000	22.28596	56.35605	6.93902	8.42486	7.24045	6.06634	48.41667	1054.87962	0.11301	8.76007
5.59920	48.44146	44.75874	6.80681	6.33877	47.35282	8.70323	0.00000	-10.06632	68.36235	3.08331	7.24792	8.53245	6.98776	19.21437	1176.34743	0.33222	9.75152
8.31724	25.63912	43.83125	8.38300	8.50975	37.26682	8.00897	0.00000	25.04519	61.23063	5.34421	7.49826	8.77197	9.52865	5.03586	1056.18949	0.63402	9.10031
10.09244	62.13345	51.24197	9.06074	6.06312	57.78891	9.42833	0.00000	24.83060	67.95287	5.53166	8.51356	10.16825	6.69938	4.82313	1122.62150	3.42130	9.42809
6.67114	31.23509	46.23899	10.12190	9.09255	31.53166	8.40466	0.00000	10.68471	56.00660	5.79986	7.09237	8.01364	7.73619	-63.13414	1131.53751	0.28045	7.60525
5.36022	46.26092	26.2649	4.39918	8.21328	49.99226	8.57193	1.00000	21.81456	57.07899	8.59106	8.67979	9.88063	9.02741	81.54855	1066.97568	0.36335	10.24526
10.19339	53.10499	37.56667	10.82505	8.72067	56.18623	6.62870	0.00000	15.80299	69.22265	4.70102	7.89977	10.62003	8.86392	140.11667	1051.05579	3.60435	9.07008
10.63726	73.51623	-2.68333	8.43823	8.16610	59.91226	9.59751	1.00000	19.98361	43.62733	7.65411	5.91723	7.42065	7.95244	33	1062.18351	5.64386	6.48556
6.84448	48.98093	38.70734	9.89579	6.84746	37.88007	8.04261	0.00000	33.82515	63.56116	5.29447	8.41700	9.21118	10.40713	-77.02303	1099.21420	0.30249	7.86259
8.55827	64.73156	29.21399	8.68214	4.76721	66.01666	9.92043	1.00000	15.47795	56.31109	9.13565	6.24792	6.60900	6.76479	78.95693	1058.95501	0.88916	6.72702
10.26125	34.72220	40.56754	10.20471	7.28570	34.52383	8.58126	0.00000	4.97898	62.48565	6.26828	7.78078	10.67546	8.04431	-89.64066	1109.57959	3.89848	5.70754
12.19413	48.63652	26.11527	10.70527	8.03960	73.70195	8.05005	0.00000	19.15236	65.88320	7.49456	7.52930	10.87510	7.76514	86.59509	1134.99614	26.12409	8.70098
9.02593	36.21609	47.56494	8.97565	5.94786	63.46529	9.10773	1.00000	0.29810	65.59908	8.35349	8.80030	7.53938	7.53072	31.33078	1160.65900	1.22580	6.32457
6.42697	37.44119	48.46458	4.70250	7.66428	45.21470	7.28432	1.00000	15.31560	86.99161	6.28051	8.74467	6.58595		9.22796	1074.00873	0.30900	6.94506
8.96562	44.69765	42.93369	8.13950	7.95984	46.11242	8.93384	0.00000	-1.51265	65.67957	5.78773	9.17912	9.28789	7.40917	-72.27814	1173.06985	1.24999	9.01260
5.99848	45.23260	6.33444	7.30096	4.47417	44.65446	6.44394	1.00000	-0.29490	55.19925	5.74457	8.40151	8.85594	9.22810	124.95278	1157.09309	0.16744	13.25799
8.17537	31.34370	-31.25033	8.40560	7.36261	66.64324	6.86888	1.00000	31.83353	71.55633	8.71232	9.39509	6.68709	6.18073	-61.4867	1117.86597	0.69945	6.64860
12.50256	58.99130	-29.2975	10.57739	9.18705	57.87404	7.83221	0.00000	15.93877	65.80022	9.28615	7.38133	11.47124	7.87263	-51.50361	1079.65739	35.73345	9.00803
6.17487	54.60890	34.21639	3.39991	9.50893	53.09158	7.31996	1.00000	26.15124	72.78883	6.24192	7.96348	7.98223	8.50908	-119.0376	1082.62361	0.12672	9.95629
10.57205	40.67197	-0.35817	11.82695	7.96756	59.08493	6.07368	0.00000	-4.23054	53.54976	4.54439	8.46013	10.86883	9.24785	42.54536	1093.39032	5.27367	7.67521
6.01497	53.61345	13.70727	8.74117	7.64469	45.43753	6.83641	1.00000	9.51724	58.28700	4.01047	9.23402	7.23753	6.05405	9.15013	1196.72234	0.33432	9.34337
6.05737	46.79534	6.8485	3.59405	7.57470	52.57023	7.91202	1.00000	17.36955	72.83769	6.73395	8.05960	8.46667	7.53504	3.64633	1077.87606	0.22912	7.38554
7.40200	46.47523	30.16688	4.45044	7.97684	52.48784	5.39379	1.00000	15.32739	66.29561	9.33267	6.87819	6.17397	7.34154	-96.39774	1147.45414	0.42177	9.72181
8.75085	42.15333	-10.91722	9.31637	7.37631	47.38460	9.59959	1.00000	23.76228	56.96136	10.20766	8.16918	6.37515	6.29884	-37.65	1111.08566	1.04098	5.77129
12.11078	39.81396	53.93361	10.39903	6.71126	57.50736	8.66783	0.00000	6.04526	73.17183	9.00122	7.88790	12.03993	8.26950	37.92792	1098.17761	24.22604	10.21287
9.85804	36.00210	38.68712	9.93730	7.04850	41.72261	8.83517	1.00000	18.48135	57.20992	9.27003	7.22548	5.61959	9.94210	-4.10734	1126.56581	2.63833	7.30020
6.35016	36.78077	51.39323	8.45394	7.48892	64.49221	6.35679	1.00000	20.25509	67.19544	4.89310	6.61045	6.67930	7.42245	0.47713	1053.14975	0.29671	10.10853
10.48966	41.08927	48.79325	9.41786	9.09068	37.97379	10.90948	1.00000	13.31213	73.16882	8.05669	7.28179	8.17548	7.72851	2.29275	1175.28598	4.91328	5.81702
9.16533	60.38622	41.77583	9.79929	6.54254	42.83642	10.51343	1.00000	21.99792	55.94936	9.71875	6.70579	6.52361	9.69098	140.73667	1174.86744	1.37541	6.28966
9.24891	64.88687	26.11527	9.37213	7.40407	50.79073	10.33355	1.00000	16.25922	73.61068	8.71613	7.83753	7.54880	8.19515	86.59509	1075.82958	1.54047	6.15364
8.29787	43.29977	43.11667	8.47353	9.06071	64.96636	6.09254	0.00000	-3.43026	77.90403	8.00999	6.17814	8.20179	8.19584	1.6	1069.52758	0.64612	4.31099
10.27853	37.94829	54.39304	8.65670	7.58837	36.94084	12.04061	1.00000	20.41319	67.32811	8.11274	8.51418	7.80397	7.01607	53.26023	1053.09733	4.13548	6.19235
9.06056	46.15622	53.59782		8.28893	67.77101	7.91077	0.00000	14.24036	63.57913	7.06087	7.93376	8.81517	7.27196	34.33825	1149.82147	1.40144	5.63211
8.36003	42.86911	52.14	12.04037	8.89482	35.41536	6.90726	0.00000	17.22089	82.41899	7.12983	9.70402	11.15915	7.71603	5.58472	1148.81686	0.77870	6.75507
7.60596	52.67396	20.74122	5.65577	7.55168	36.68985	4.50352	1.00000	17.67818	59.70259	7.22823	8.06062	7.73910	9.53894	-100.44843	1150.24300	0.59485	7.02551
6.94223	63.18626	23.15678	7.09620	8.78720	53.44125	6.05197	1.00000	32.15471	62.22832	7.53732	6.79112	4.54174	6.12436	-81.24441	1058.02838	0.40771	8.53118
9.37500	46.10557	32.55531	10.39458	9.49462	37.51217	4.40986	0.00000	6.37302	61.95954	6.36480	7.11768	9.37510	9.28363	76.12647	1051.11729	1.82480	7.94827
	73.99676	6.25947	9.15980	7.68948	31.66908	8.55462	1.00000	1.73937	73.38131	11.07043	7.85203	4.89939	8.11644	102.05461	1126.64983	0.36995	6.67397
9.72477	64.68036	38.38479	10.07422	7.81269	55.28621	9.32169	1.00000	11.60168	63.50610		9.15027	5.55492	8.08559	-0.76773	1142.14973	2.36954	7.02905
6.45372	23.75344	45.35	8.80562	7.61658	69.50549	8.85131	0.00000	25.53833	62.82305	7.73000	6.85133	5.78293	8.81209	126.28333	1102.63085	0.18289	8.13162
6.27809	42.89170	41.14676	5.20816	7.25389	64.06523	7.58765	1.00000	12.80240	64.47952	5.17531	5.91552	5.75848	7.39538	-73.49484	1099.91495	0.30270	8.53023
6.13240	62.41375	5.30383	4.62489	8.32369	46.28003	7.44742	1.00000	11.22802	72.80018	7.18063	7.33469	6.84859	6.85485	-1.98956	1182.20578	0.18958	12.11219
11.08871	45.71339	33.92866	9.36328	10.25793	73.75853	11.90097	1.00000	12.17998	65.81536	9.13660	7.08973	5.52311	6.83804	-6.90656	1098.49108	8.73682	7.31211
7.16601	50.90577	38.38479	6.52835	8.61848	45.03478	5.05266	1.00000	21.31683	67.88792	7.92684	8.38310	6.70358	7.52537	-0.76773	1142.07030	0.25864	9.88915
9.63382	43.23460	20.88953	7.49419	8.72277	65.88157	10.27675	1.00000	9.86197	64.06687	6.46677	7.96000	9.18787	8.41443	-156.47432	1179.28163	2.34786	9.76810
6.80582	52.62145	-8.05389	5.85017	7.50375	37.31098	6.24034	1.00000	20.83158	74.78990	8.14289	8.98646	5.77791	8.19231	-34.88111	1142.08791	0.32683	8.58345
8.91657	53.80082	41.24264	10.53077	8.39831	54.40715	3.09329	0.00000	22.95623	69.89196	6.67580	8.32413	8.98085	7.10796	16.50104	1108.53572	1.28429	7.78620
5.71794	42.40743	61.78491	6.63841	7.28699	74.01952	8.13743	1.00000	26.08687	73.14025	1.86868	5.93712	4.70651	8.82079	34.34691	1186.78417	0.28522	10.39840
9.16866	31.54132	40.5576	7.83520	8.49336	50.32164	8.91684	1.00000	15.66170	58.37660	8.12179	7.36683	8.57551	7.65184	-74.28459	1102.63513	1.36418	5.04689
8.48040	47.62955	21.59983	8.75883	7.08821	38.52881	7.08592	0.00000	14.68088	60.86935	9.15127	6.94460	9.67567	6.99296	71.21169	1130.00028	0.79958	5.48411
5.96468	49.21294	50.75932	6.98691	8.54482	27.45370	7.04887	1.00000	19.39154	60.68705	5.25879	6.68645	7.10350	8.69471	25.34244	1169.29524	0.30343	11.42171
9.32127	59.57511	2.2139	8.59462	7.73167	47.98800	7.33543	0.00000	25.93588	68.73250	7.52798	7.96959	9.12855	5.41515	102.3278	1179.93056	1.68942	6.11339
7.42608	45.02772	50.23805	6.52173	7.78270	33.50314	4.84563	1.00000	27.57269	70.12905	6.26404	7.78287	5.26402	8.61214	8.86704	1064.32422	0.38092	10.24235
10.17617	61.98371	20.88098	8.76986	8.95856	52.57941	7.89418	0.00000	22.85970	69.63873	6.59267	8.01036	8.63157	6.78028	75.11937	1196.60057	3.65569	6.48103
7.77738	53.17966	20.88953	5.78990	6.63584		4.59629	1.00000	5.73890	69.21264	8.98583	8.55735	5.61280	9.17519	-156.47432	1051.95755	0.52037	9.08743
9.24173	61.86066	-8.99167	9.49945	10.35603	42.78581	9.35456	1.00000	12.91352	61.82630	9.20246	8.15211	6.81105	5.12926	125.21972	1082.35156	1.64570	6.26113
9.42320	49.84551	-44.39672	7.35991	7.90821	71.67225	7.98975	1.00000	9.27609	46.81440	7.97623	8.23367	6.44477	8.35331	171.25364	1138.96165	1.80738	7.04634
8.39192	48.30669	25.75728	9.20906	7.82747	69.01178	7.62446	1.00000	-12.51611	68.24972	8.63280	9.25138	6.57283	8.69221	75.37991	1146.88027	0.77059	7.16495
5.30968	43.84575	43.32686	4.40133	6.74765	54.81510	9.28312	1.00000	10.45297	66.78963	6.06783	7.26427	7.50277	7.73894	-2.98884	1067.67993	0.23814	8.89819
7.66071	30.41131	37.52487	6.46909	8.03345	48.81719	4.90357	1.00000	19.47070	61.09988	7.34360	7.10517		7.18548	-77.55777	1090.31760	0.45044	8.16940
8.32434	41.52043	4.88441	9.34407	7.33515	63.56803	7.35235	1.00000	2.36560	69.40297	9.30798	8.52817	5.04610	8.58766	101.96857	1053.13023	0.74479	7.99543
6.02033	46.77974	45.50369	7.61906	8.26465	36.01415	6.84372	1.00000	14.46459	61.51200	2.81710	6.48362	8.15209	6.41483	11.412	1140.86663	0.16687	10.00867
8.82783	53.45861	60.02427	9.73187	9.05382	50.96320	7.86521	1.00000	5.10583	58.54545	8.96668	7.27115	5.27378	8.18416	30.28491	1189.25693	1.09197	8.21016
5.95105	66.91239	8.35122		7.42992	60.99503	7.00190	1.00000	11.30795	53.09373	6.06939	7.72472	5.78068	8.54042	-62.64102	1084.80474	0.14543	11.52281
8.96486	44.70531	17.06542	8.54348	6.90461	51.92767	6.82208	1.00000	13.69164	66.77617	7.48290	6.90783	7.06964	6.88418	-96.72365	1133.50988	1.30320	7.32228
10.97515	47.95209	13.70727	10.28317	8.50920	45.13376	10.26240	0.00000	17.93593	72.09180	8.10232	8.09299	8.41691	8.18391	9.15013	1170.84858	7.90647	10.15113
10.13959	33.99097	46.1351	8.91032	9.26083	86.90340	9.00101	0.00000	-5.86538	71.63167	4.54962	7.70181	9.45566	7.09040	-60.1831	1117.28510	3.48197	5.45361
6.33715	49.69373	55.75556	6.87526	8.00586	50.92318	7.72819	0.00000	22.47628	67.19870	5.19178	6.87158	7.09484	6.73817	60.70278	1196.27671	0.22418	8.39284
7.41066	52.52729	-8.76194	2.77043	7.22081	61.98733	5.96120	1.00000	19.72621	72.57144	10.79291	6.49032	5.77695	8.29574	-63.90389	1119.79241	0.52893	6.40661
6.99107	40.77740	44.80477	6.74406	8.36086		5.66857	1.00000	14.46079	65.17573	8.11357	9.66430	7.15297	9.38674	-0.59543	1087.34598	0.23636	9.47232
9.20023	36.31826	40.53123	7.40066	7.73207	44.01614	8.77142	1.00000	11.29277	64.91749	7.96481	5.82435	7.68955	7.68455	17.58522	1063.27775	1.59767	5.99475
5.76924	43.97160	15.58552	6.34129	7.73242	35.37462	7.45016	1.00000	13.73519	55.16295	4.49022	8.05765	8.39997	7.35550	102.42587	1138.92664	0.26304	10.18129
8.48363	76.86983	33.92946	8.96400	6.84467	66.98079	9.42816	0.00000	3.78457	69.20146	5.61477	6.49263	9.32900	8.09550	-116.97725	1064.80946	0.92145	9.13339
6.21728	50.72113	-8.05389	5.50002	7.08165	36.46746	7.32266	1.00000	23.98054	71.06528	8.44822	6.09756	6.51630	6.07857	-34.88111	1187.77615	0.24531	10.93437
7.47600	57.06700	40.87329	7.24182	9.18532	49.84589	4.93306	1.00000	14.24727	75.99344	5.33321	8.52419	4.27687	8.74783	14.43865	1095.19719	0.38426	8.78624
9.80719	46.30671	-37.9	10.30598	8.95930	53.55612	8.89869	1.00000	13.74186	64.22463	9.73943	8.35885	4.93661	5.36550	145.18333	1069.47188	2.53353	7.55126
7.35575	46.86870	-17.74431	8.41747	6.85324	42.81352	4.22894	0.00000	37.76097	69.55173	6.70725	7.18634	6.73386	7.76135	-48.62789	1081.32491	0.41545	5.51316
9.42919	27.22781	38.55632	9.33007	6.58489	28.45948	9.19044	1.00000	25.11074	62.47901	8.55079	8.64384	6.96407	8.38957	69.01354	1171.36285	1.83353	6.64136
6.34118	35.92803	25.75728	8.61025	7.48320	15.55580	5.63593	1.00000	11.29192	69.41376	9.64438	8.03706	5.24934	9.50642	75.37991	1050.80491	0.28928	7.84166
7.57493	50.77883	23.18	4.31969	7.31175	30.42031	5.18170	1.00000	39.36298	66.80929	8.02428	6.40228	6.31909	9.85753	88.58	1196.31748	0.43157	6.74035
9.42277	43.49731	41.80753	9.73430	9.78853	56.22313	9.34417	1.00000	20.08528	56.44070	9.20044	8.24245	5.85026	8.47215	-87.65644	1170.71645	1.79105	7.29281
7.50345	50.79666	48.98333	6.80129	6.99726	43.36586	8.36420	0.00000	9.58730	73.96850	6.92030	6.74026	7.87220	7.11070	2.61667	1093.03075	0.54778	4.99440
6.91449	34.52303	15.73628	7.21850	8.12241	52.67498	6.19593	1.00000	11.60727	58.58036	6.65467	8.72625	4.63204	7.63449	75.96976	1050.81380	0.29683	7.92569
8.17549	72.75879	33.3213	8.37744	10.09384	41.85668	9.03612	1.00000	39.56217	78.60217	9.94831	7.68619	6.91435	9.44689	130.94098	1145.68549	0.75632	5.34822
8.81237	41.86612	36.20389	7.95081	6.71716	31.56977	7.89299	0.00000	19.07860	48.36924	6.15397	8.68370	8.91191	7.92596	127.08472	1129.92245	1.04492	9.04070
10.20138	49.84212	51.39323	8.10687	6.99524	51.02201	7.66294	0.00000	6.71904	73.02528	8.26984	8.27877	9.25712	7.41683	0.47713	1181.43210	3.68798	6.92136
6.80467	51.65820	32.17629	5.83378	5.95669	38.24246	5.76217	1.00000	8.75554	62.09242	7.57395	9.33283	7.86761	9.29049	75.06583	1128.34921	0.22108	9.49121
6.25130	54.96988	32.44874	7.36593	5.92897	43.20305	6.63104	1.00000	13.24889	65.03937	4.37754	10.68851	7.22332	7.68027	-99.73314	1130.34072	0.21408	10.86328
5.65141	13.01401	20.14298	10.07892	7.30796	64.41697	6.79471		9.25605	60.40763	3.63497	7.91388	6.48469	6.83952	-77.43532	1099.96956	0.28038	14.98289
10.11243	51.34552	36.53333	7.10628	6.86745	38.75976	10.57840	0.00000	21.32821	64.24213	9.10403	7.13923	7.21371	9.19946	136.61667	1198.39980	3.49051	9.79907
10.44927	51.55302	36.92574	9.41246	8.30778	40.65180	10.48689	1.00000	-1.78016	52.25497	8.82923	7.38353	7.78967	7.21543	14.72443	1140.55872	4.71565	5.28181
10.90883	29.11822	-38.16604	8.39312	8.85181	48.01525	7.94885	0.00000	19.09616	63.35302	7.69237	6.83169	8.75649	7.85295	145.13643	1175.21413	7.37861	7.11934
7.12027	37.63542	-6.8	8.48152	8.39716	53.65700	5.31571	1.00000	20.82836	65.57877	6.10700	9.49652	4.85350	7.45237	39.25	1082.91059	0.33268	9.50927
7.63367	64.47206	43.11667	2.65260	8.65023	53.77878	5.66205	1.00000	24.97072	56.71716	8.27753	6.66751	5.98573	8.50111	1.6	1086.36868	0.56107	5.36864
9.76722	36.26303	44.89784	10.19578	8.51657	38.11168	10.99954	1.00000	6.33351	60.78925	9.91704	7.72506	6.26977	6.52996	8.86374	1145.14322	2.50211	6.36920
10.24618	50.17321	25.13915	9.73944	8.16114	27.04503	7.05750	0.00000	0.59446	54.76182	8.61581	8.31576	10.40281	8.37394	73.06784	1120.00495	4.02228	8.19911
9.38572	56.50371	33.50921	9.46797	7.54668	44.60157	10.19101	0.00000	3.55495	67.84293	7.07487	8.91089	9.43799	7.66227	-111.89903	1094.57680	1.90713	9.43363
7.24117	54.34380	23.5654	7.04860	7.84358	58.12401	5.58190	1.00000	22.25646	78.60950	7.17130	8.17641	5.85087	8.27009	119.58627	1187.72622	0.52824	6.69357
11.02660	39.22073	42.4251	9.35070	7.14325	53.99173	7.99376	0.00000	13.34852	63.53785	6.94583	7.77180	9.23020	7.57077	-71.06616	1130.10630	8.34933	6.78835
5.64225	48.64675	64.5635	7.73472	7.49476	57.45031	7.41683	1.00000	12.92640	76.84163	7.13844	7.58130	9.08989	8.34276	39.8302	1104.98823	0.23356	10.66795
8.69353	63.80330	13.70727	7.12916	6.50911	38.37961	8.09307	0.00000	23.94338	58.55966	6.78618	6.94270	7.71766	7.90288	9.15013	1082.45395	1.18037	4.39075
6.86537	45.16101	39.00622	6.12361	8.05267	43.10201	5.67956	1.00000	2.81869	61.97442	7.72967	7.32162	8.49865	7.92518	-77.4286	1165.21990	0.38797	8.57863
7.03307	37.79479	32.54278	8.25371	7.30755	56.46306	4.53799	1.00000	4.36488	55.22994	8.45873	8.57557	9.20684	7.21486	111.50861	1157.35865	0.33267	9.80368
8.99781	48.16671	9.3337	7.56835	7.45444	44.97946	6.51847	1.00000	9.40964	75.66179	6.80238	8.73948	6.40260	6.93588	122.8637	1057.42931	1.38787	8.35678
10.69504	53.70568	51.20219	8.49608	8.27409	70.33918	8.69149	1.00000	15.81680	54.73281	6.69293	6.35679	8.50261	6.10260	7.36027	1124.55440	6.15024	6.21277
8.78867	46.57858	24.05979	8.50407	8.86548	53.30609	6.67347	0.00000	1.35112	73.21252	7.76235	8.37945	8.44083	10.67899	77.40858	1092.14171	1.05971	5.70730
6.54038	60.95693	40.56754	6.25206	7.58418	56.93076	6.54527	1.00000	15.62830	75.20746	9.92424	5.98008	6.36719	8.53797	-89.64066	1146.11357	0.13245	10.80353
11.61815	40.06999	18.18158	9.31243	7.17895	59.00448	8.32878	0.00000	14.02874	66.94525	8.15010	6.23333	8.95918	8.30959	76.03889	1094.74039	14.90007	10.02981
9.45998	54.03073	-22.92306	9.25281	7.00285	49.20545	8.69882	1.00000	13.78406	50.04840	7.81191	7.76362	7.38699	8.94708	-53.13722	1080.39653	1.95166	6.85680
7.56578	43.75342	32.57756	8.69777	9.32014	44.44589	6.43106	0.00000	17.73169	61.61278	8.54734	8.18460	7.05097	5.48767	71.52847	1076.14207	0.49682	6.70407
6.62140	56.23580	21.34222	5.25450	7.41081	43.24080	6.80404	1.00000	37.03193	64.35006	5.62479	8.01566	4.94239	8.85448	71.30633	1068.17707	0.25004	9.39640
10.65925	45.31932	35.72917	8.97886	7.46791	44.14331	8.65356	1.00000	-3.35291	52.54890	6.81110	6.97106	5.70113	7.89917	10.58082	1168.58774	5.91736	9.29114
8.72312	33.44528	-4.5833	8.69355	8.11281	38.04062	7.11488	0.00000	10.39343	64.84941	6.62564	9.19925	8.30856	9.60646	15.16554	1109.23447	1.17554	8.87156
7.00023	52.26658	33.54428	5.68715	7.58670	54.11833	6.23012	1.00000	13.89801	78.90807	9.14193	7.17655	7.08444	8.54738	-84.23381	1067.38170	0.21755	5.45005
9.57422	52.97103	50.79205	10.36775	8.80783	56.79596	7.76507	1.00000	8.58713	54.65786	9.66369	7.13753	5.29221	6.00486	-1.08593	1126.28498	2.14496	7.21761
10.83513	32.25239	41.55838	9.36780	7.51374	59.83404	10.90363	0.00000	12.84818	64.76537	8.35883	7.53507	9.26233	7.30628	-81.56929	1175.58928	6.81949	10.10972
8.85610	52.97141	56.85836	8.26130	8.23979	41.54254	9.42793	0.00000	5.05275	76.58083	7.23820	5.05403	8.94838	5.93310	35.90057	1164.57759	1.14758	9.32828
7.56206	44.25601	2.2139	6.01475	8.34532	47.27769	4.87193	1.00000	12.10480	64.69781	6.49973	8.79582	6.12162	6.77678	102.3278	1182.42153	0.32752	8.06195
8.38035	34.65937	61.78491	9.92953	8.87738	70.15997	9.84489	1.00000	4.08190	53.68396	10.98984	7.79639	5.70997	6.86994	34.34691	1154.27249	0.70265	5.99434
8.55825	61.33516	-4.42472	8.21607	8.84603	54.58730	10.51316	0.00000	13.37689	69.90989	5.03308	8.65809	8.30719	9.21410	-41.45861	1170.72123	0.86908	9.42026
7.83350	37.23801	53.81667	9.23100	9.94274	65.83111	3.96212	1.00000	21.12297	69.77970	7.81626	8.02438	4.99871	9.63378	-3.05	1081.09114	0.47783	7.60196
8.38014	33.26685	43.96222	9.75710	7.31799	52.26240	9.78399	0.00000	41.29553	60.54813	10.85172	8.50371	5.56048	6.99728	43.63417	1154.78804	0.87617	6.21066
10.32559	58.04009	-4.5833	6.30889	8.36224	40.76412	14.19290	0.00000	15.56331	74.34068	6.37366	8.25302	8.73312	9.48674	15.16554	1124.86636	4.33592	11.84624
7.86381	68.55156	53.59337	8.94971	6.48733	43.11439	6.75886	1.00000	9.01621	70.22569	9.25275	7.87522	5.90552	7.86365	9.47629	1142.08329	0.55071	7.08066
6.61151	43.79633	36.20829	5.15144	6.38827	51.49401	6.72553	1.00000	3.07193	63.77436	8.09089	6.17950	5.69198	8.79452	-115.98391	1106.62125	0.39291	10.59304
9.62884	41.13852	40.5576	7.82593	9.55407	48.23803	8.21690	1.00000	0.99299	57.55993	7.42177	8.61629	8.00153	7.34365	-74.28459	1084.63513	2.30996	
10.06066	44.03011	-12.91667	9.25777	8.79782	51.55398	9.08703	1.00000	8.57193	60.77274	7.94289	7.78365	6.37355	8.49659	-39.25	1171.01029	3.33295	7.73057
9.60690	46.39684	45.39402	10.92712	8.78444	53.26774	12.47445	1.00000	15.19450	55.02299	10.16901	7.57916	5.91451	8.10622	9.29109	1059.61670	2.21186	6.92410
