Pb	CO	TEMP	NH3	PM10	CFCs	SO2	PAHs	PRES	NOx	H2CO	C2H3NO5	longitude	O3	CH4	warning	latitude	PM2.5
25.72083	5.15704	17.15042	9.49996	4.62688	61.31518	9.58832	5.73477	1166.27303	8.99579		1.04057	-77.55777	9.54622	7.54911	1.00000	37.52487	7.63565
27.62037	6.12041	21.13428	6.80165	6.91805	44.55663	8.78663	7.68597	1074.21092	12.03025	43.75167	2.53566	122.22833	8.23221	7.47609	1.00000	40.66482	8.09732
55.15755	7.61245	-3.95195	8.76296	7.51969	45.40915	4.53059	7.84790	1132.89249	7.67449	81.12196	3.03462	104.64992	6.38596	7.35522	1.00000	14.64056	5.44476
30.23109	5.39112	26.59668	11.60470	4.24523	53.60518	8.34484	9.00491	1193.85280	10.52692	32.23122	0.88266	14.51472	8.77925	7.36421	1.00000	35.89972	6.04876
40.11240	10.12318	21.80129	4.51394	6.07682	50.11247	8.50798	10.00362	1084.90822	7.93838	65.72978	1.70905	-82.07842	6.45221	7.53181	1.00000	26.91756	8.98844
38.71477	7.72133	16.80596	5.40382	7.17569	57.28106	8.09975	8.39453	1098.91436	10.56406	71.95847	2.10356	34.86563	6.23759	7.14323	1.00000	31.92923	9.35305
43.52603	10.70680	-0.31448	8.77298	8.92218	48.72258	6.03818	4.39172	1052.27582	10.12903	42.60416	8.33090	83.97573	8.22722	6.94368	0.00000	21.46527	7.17974
39.19174	5.90864	18.86966	10.18925	7.04899	57.31749	4.63271	7.62379	1087.53077	8.59758	38.34645	2.60086	2.35739	6.57604	7.32391	0.00000	41.63976	4.21642
49.61832	9.24610	8.12556	5.53423	7.16050	37.63299	8.86053	10.51447	1118.06715	7.44692	27.68611	2.15877	-105.36369	8.27900	8.14908	1.00000	22.49396	8.97852
63.59162	7.99207	24.80859	6.38690	7.18227	80.13905	4.92853	11.28190	1175.14304	7.90493	32.67614	2.84363	76.12647	7.54775	7.30562	1.00000	32.55531	7.22312
43.13564	9.19793	20.30042	8.17757	7.89408	64.75646	3.58765	5.40720	1147.95018	8.08634	63.59403	4.34184	-87.88754	5.20038	7.61993	0.00000	41.15376	4.41536
45.50202	4.48815	11.81000	8.93642	7.63051	71.50651	2.67470	8.29085	1093.53898	9.10182	22.58094	3.55902	72.54566	6.52647	6.11293	1.00000	29.69221	5.76214
48.58062	9.16714	18.26244	5.02257	7.97849	29.80947	8.99401	9.32591	1149.50026	10.17201	23.88118	4.45869	77.9129	7.87376	8.03669	1.00000	25.6439	8.74498
56.84856	8.20072	17.95565	8.07418	6.90540	70.62584	6.04314	10.17776	1073.33477	9.23202	27.16900	1.72088	-79.2663	9.64814	8.08994	0.00000	43.86682	6.92683
52.97276	8.35584	8.33007	6.39614	8.57583	39.88527	5.89111	7.41914	1147.37205	9.21086	43.54572	6.48377	104.64992	7.10905	7.26126	0.00000	14.64056	6.59882
25.90688	8.15964	11.40628	9.03258	7.58234	55.49338	6.92195	5.14803	1064.97629	12.43168	28.25689	3.01737	126.665	6.92244	7.82372	0.00000	36.6009	7.03990
38.18116	8.37882	9.01016	7.58361	6.19162	65.16506	7.46755	8.52775	1199.08371	10.36699	24.21866	1.73732	-91.11667	9.95037		0.00000	14.93333	7.55842
64.91341	6.26017	29.77776	7.64454	8.13683	62.96039	3.76687	8.91495	1109.45656	8.37108	39.36242	5.03163	-0.45877	7.66783	6.00150	1.00000	46.32313	6.08374
49.68798	8.62939	-5.69554	5.46311	6.64949	51.99132	6.22317	9.94807	1079.68656	7.76498	37.73774	2.52839	91.61356	5.99227	5.49288	0.00000	26.44931	10.40848
31.67539	6.40679	13.00956	10.36621	7.27779	72.95702	2.82799	8.67093	1110.31487	10.04368	46.13419	2.33578	-68.30472	5.15119	7.28228	1.00000	9.91861	5.99886
30.80711	9.19077	7.81582	9.00293	6.80741	52.90009	5.75772	7.22876	1195.41344	7.74426	41.05482	2.58526	-86.78777	6.80449	7.53155	0.00000	33.44872	6.68917
40.97765	9.24339	15.85383	3.91035	8.00701	70.00809	7.13285	8.09164	1176.32682	11.30343	54.39985	5.08355	1.26738	7.22497	5.96101	1.00000	51.84819	9.54197
31.92188	8.27057	43.72818	6.60944	7.00460	55.10898	4.35317	6.66728	1065.96036	6.84541	58.04238	1.88702	-79.62098	6.62560	8.72846	0.00000	9.15093	4.85195
42.40714	10.55315	0.05537	8.11568	5.75638	68.65086	10.35714	8.56653	1089.54419	3.84750	35.48384	1.87100	32.86389	6.21979	8.72577	1.00000	53.95278	5.36370
19.41289	8.08711	9.22203	9.28622	6.45672	60.47405	6.64669	11.43515	1067.54953	10.96583	61.28523	1.91217	-119.48568	7.61139	6.01220	0.00000	49.88307	5.73301
46.35621	8.07316	27.34311	7.64213	7.49970	36.26860	8.37544	7.66369	1074.61774	5.68353	7.04188	3.48645	-96.72365	6.30394	8.22365	1.00000	17.06542	7.11244
44.20906	8.28860	11.52476	6.57590	7.02185	72.77382	9.15737	8.26213	1185.01282	8.80891	64.82718	3.10125	5.4584	5.68086	6.25697	1.00000	43.32393	9.00853
19.03871	5.65155	15.43152	5.87004	7.56052	50.78819	6.10426	7.66396	1103.32849	6.42627	28.45046	3.50747	85.83334	7.25356	7.25178	1.00000	20.88197	6.22357
66.18034	10.30563	30.52580	3.97816	8.10879	67.68892	9.81906	10.97665	1078.74654	10.20189	15.78245	5.20305	-73.86586	6.70737	7.72565	1.00000	45.43341	8.67105
51.80724	8.79289	28.09388	5.05777	7.20681	37.63193	6.73831	7.94966	1168.63393	7.47368	12.38664	2.10688	19.21437	6.54784	8.18963	1.00000	44.75874	9.36528
57.46361	7.34481	16.48214	7.64138	6.08524	60.34163	7.69576	6.59948	1148.24326	8.44961	40.79620	2.23839	2.1699	5.67082	5.61818	0.00000	48.98994	6.84756
40.78372	7.76748	9.98626	6.46221	8.62501	56.71378	8.39138	5.29658	1185.27162	10.27362	51.49976	6.65875	5.23333	7.66029	6.26819	0.00000	52.09	7.05653
30.67656	9.76127	8.86656	6.50450	8.23000	29.13738	5.64527	7.64082	1131.98340	4.01950	48.26775	4.99866	-74.07764	10.02536	7.87666	0.00000	40.72816	6.00576
21.50830	7.32149	3.99161	11.01238	6.09561	50.79301	5.25711	5.95644	1116.02911	11.10561	54.00815	3.00241	-119.27337	7.52889	7.44947	0.00000	50.26729	5.06427
47.52241	7.44588	16.19717	10.70134	8.03461	46.18474	6.31002	9.21976	1183.46078	9.45741	52.29525	3.87501	18.34717	7.67355	6.81171	1.00000	54.60528	5.50836
43.09822	7.93534	-0.15908	4.25615	6.15539	42.70375	5.47232	6.26001	1199.56893	6.24992	53.51963	1.39436	35.90057	6.79344	7.90320	0.00000	56.85836	10.90684
43.96482	6.26910	-5.94991	8.58971	7.11602	39.71113	10.18354	7.29974	1067.20828	9.28404	30.73398	2.92749	34.37389	7.75130	7.91187	0.00000	40.1675	8.10754
74.09588	9.57917	20.41592	6.97566	6.97303	44.21706	10.81196	10.82155	1109.72221	6.56991	34.13640	2.51080	7.36027	7.72756	5.40327	1.00000	51.20219	8.88618
28.91320	6.21038	13.25939	7.50813	6.34914	49.12453	6.91433	6.82856	1090.67490	9.16436	52.55508	2.02947	2.08333	6.72821	8.89256	0.00000	48.86667	5.54236
28.03252	5.90110	-1.42294	2.88863	7.42687	76.85323	6.25796	11.42078	1195.88981	6.82494	53.81126	2.71056	120.14278	5.99869	7.31000	1.00000	32.50611	6.24890
50.29561	10.96960	16.25297	3.27743	6.86211	47.61838	8.74620	10.01532	1063.35288	9.13551	42.93748	2.74586	-40.7475	7.07383	7.34201	1.00000	-4.16694	10.29176
50.11282	8.37174	5.67774	5.96006	6.75080	64.34445	6.88173	6.45952	1121.29123	9.21297	39.47780	1.67876	5.37429	5.74469	6.02371	1.00000	51.03427	6.52596
52.91600	6.36304	16.96288	7.87976	6.83787	46.83930	7.91159	6.80667	1190.75259	8.33751	48.89035	2.55976	7.02238	8.90303	7.85289	0.00000	52.21099	5.94893
37.82200	4.83267	20.63870	11.23886	4.92576	48.65459	9.01634	8.26280	1152.97444	9.62144	48.70185	0.92055	89.20083	7.71731	8.12042	1.00000	55.54028	6.09966
53.80484	6.43025	25.66292	7.81436	7.38510	47.21954	6.30530	6.26671	1084.60528	8.36658	34.58363	4.43551	38.66667	8.87363	9.10767	0.00000	-6.25	7.47515
55.69317	9.64081	34.83020	5.06562	7.70832	47.37001	5.72259	6.41804	1125.76604	9.71800	45.22495	3.53024	27.46153	7.31635	6.77269	0.00000	-21.44236	8.76789
48.58186	8.36825	16.43232	8.21100	5.49270	70.41740	4.50159	5.07515	1194.28160	9.74871	33.38076	1.69757	123.33471	6.84928	8.74117	0.00000	8.56697	4.94739
58.55532	9.48504	-1.54652	3.96940	7.79858	18.39964	5.89509	10.67660	1058.95555	4.87267	38.05290	4.19453	-37.03861	6.37886	7.55681	0.00000	-10.90889	9.52449
47.34433	4.72910	11.99026	7.58355	7.70662	58.67105	8.36508	8.57305	1154.15841	9.52943	52.78266	3.30272	39.28333	9.46985	8.76531	0.00000	-10.33333	6.71178
32.02588	9.53935	25.45322	5.00588	7.85680	40.17247	6.12944	7.22863	1162.28241	7.53708	54.25681	4.04778	84.87144	8.41868	7.30503	0.00000	47.46657	8.65334
36.58999	9.91054	2.45850	4.51740	8.02662	49.58982	8.08002	9.36954	1059.39130	8.45641	25.54195	3.53377	123.62494	7.64622	7.22254	1.00000	12.37169	9.67774
43.92664	10.46622	9.85847	6.10563	7.58654	59.93965	10.54862	11.09673	1128.17198	6.11885	30.44314	2.82799	-3.05	6.55201	8.53161	1.00000	53.81667	8.24309
44.98905	9.37723	26.58628	7.49180	8.61133	72.03341	6.76292	7.67282	1051.25633	6.28583	63.16766	7.17856	13.31783	6.78764	9.08579	0.00000	52.61131	6.43050
38.95187	5.30226	44.77701	6.84715	7.03531	35.99426	4.59116	5.45329	1199.50850	7.48901	57.36106	1.94524	83.36889	7.02662	6.24593	1.00000	26.76628	7.54871
48.03694	9.68403	18.83400	5.73266	6.87835	39.45428	5.64945	9.57634	1168.22340	9.36656	82.18745	2.08247	-68.30472	9.56724	8.95299	0.00000	9.91861	8.80330
42.42754	10.89691	25.78744	9.31003	6.13637	83.92698	5.00542	4.98976	1091.55502	9.66097	67.28271	1.90127	120.5875	8.52894	7.80378	0.00000	16.455	6.39559
49.19789	6.27326	11.38432	7.64264	6.81087	74.12468	3.19563	10.19594	1180.28065	8.98919	37.55537	1.85782	-48.52333	8.74337	8.43996	1.00000	-0.71667	5.55751
66.07571	6.82038	13.36218	5.86906	9.47073	57.17481	7.67485	7.42038	1123.23352	10.96331	41.72732	13.04328	-74.73584	8.34507	7.00416	1.00000	5.20856	10.82328
50.27505	5.89910	12.46067	10.06615	7.56835	40.27969	5.95467	10.52170	1112.33650	10.76499	36.84030	2.38368	-77.37331	7.81314	8.25146	1.00000	37.60876	5.89316
48.27015	9.36839	16.16238	6.82163	7.25001	44.49967	4.79741	9.41748	1159.32056	10.66185	30.47693	3.08835	-2.12139	8.18650	5.88051	0.00000	52.48173	5.70211
31.72305	6.64008	11.47501	9.29785	8.47476	59.62335	7.29426	5.31541	1129.77750	12.29917	38.82767	6.19744	27.46153	6.61478	8.43024	0.00000	-21.44236	6.57143
29.36942	7.54685	3.29930	5.69263	6.70529	64.46910	5.42889	10.11363	1123.19791	5.92482	41.29310	1.81559	116.11768	7.15921	5.99443	0.00000	24.28859	10.28695
36.30188	9.13073	4.81603	6.83440	9.08545	50.81854	8.10258	7.40274	1101.06820	5.73848	45.07190	9.31920	17.4674	6.44168	6.40608	0.00000	50.86079	7.47743
41.14923	5.55264	9.79373	6.67640	6.39368	48.32814	6.10578	6.14366	1058.65424	10.02415	31.68121	1.54700	-50.00639	7.13216	6.49984	0.00000	-25.42944	4.69102
37.99793	7.46639	-13.53348	7.03591	7.47405	63.62518	6.22254	8.63507	1092.45786	6.42540	31.66599	2.85341	171.25364	6.56986	7.87535	1.00000	-44.39672	6.26073
58.60464	7.97118	-14.16085	7.55155	7.71041	31.75550	11.02566	10.58803	1137.80144	7.68299	35.88805	3.03962	101.96857	9.72475	9.06482	1.00000	4.88441	9.17959
52.43503	5.97368	18.39868	6.89848	7.90762	53.08589	7.40466	9.21346	1068.78200	9.39028	12.78001	3.29903	9.02596	6.41980	7.18350	1.00000	48.21644	7.07030
59.25251	7.24062	5.04658	7.31014	7.79997	69.02677	6.55040	6.09076	1123.46703	9.24390	59.18288	3.33922	-47.1725	8.22758	6.90716	0.00000	-22.57306	5.52555
39.02903	4.35216	3.03944	10.37687	8.45915	65.00486	8.25749	10.28589	1063.46917	10.41291	54.50233	5.66407	46.83187	6.95248	9.57163	1.00000	14.53767	5.56868
40.38680	9.08776	6.96159	5.30959	8.24275	55.81032	8.79050	8.75321	1136.08017	9.24506	43.12095	5.68722	77.5609	6.49814	7.26950	1.00000	11.00599	8.96144
50.11921	2.86836	3.81699	8.91660	9.04745	50.97415	4.20850	11.58411	1163.36302	9.67073	42.37215	8.57086	2.25	7.05997	7.49290	1.00000	50.75	4.86326
44.38959	5.75331	9.00084	8.97280	7.18336	44.75843	4.74428	7.08525	1187.78752	8.96354	57.03915	2.28070	-85.76942	6.06043	8.25490	1.00000	39.78504	6.72264
39.84788	7.36104	8.71979	6.78731	8.24837	58.06226	6.45159	9.85701	1069.99626	8.57601	36.42404	4.57520	120.74221	7.41157	6.75776	1.00000	31.64615	6.26705
41.94838	8.10410	12.25190	7.23514	6.64697	60.81923	5.70654	9.93275	1088.18255	8.88876	35.33786	2.22244	12.38878	8.92949	6.41032	0.00000	43.1122	7.85621
64.04456	6.06106	7.61658	7.05221	7.63242	41.91045	7.17383	10.37729	1071.90816	9.38259	60.58750	3.32102	-100.88023	9.40521	6.69269	1.00000	20.21322	6.59935
29.62742	8.54545	11.95962	8.99152	6.00818	60.34568	3.94352	6.26884	1186.65309	7.69804	44.98715	2.43756	-87.88754	7.02223	7.79574	0.00000	41.15376	4.18721
64.23549	8.76683	40.96186	5.01972	7.58262	57.44275	6.31920	6.45270	1173.48334	6.66103	44.79260	2.71209	86.51499	7.29746	6.56364	0.00000	23.1959	10.80220
44.98217	9.05089	26.37405	6.03358	6.97929	53.42872	4.57430	9.44383	1101.54112	10.12767	9.80833	2.10481	104.09701	8.62210	6.75681	0.00000	-1.26424	4.75682
47.31164	7.91573	0.49321	7.72108	6.51087	59.61847	6.47228	11.20349	1127.45808	8.16105	76.05996	2.30624	29.00974	5.43447	7.29279	0.00000	-24.19436	7.23999
49.37489	8.31104	9.99161	6.71543	6.14417	42.59813	6.45194	9.61720	1183.83994	8.70448	46.25402	1.17935	10.30215	7.86362	9.75954	0.00000	53.94313	8.83766
51.79855	6.97266	17.15776	10.08046	7.19938	27.43559	1.79049	9.14869	1125.81794	9.35516	60.14260	3.12312	-2.98333	6.97155	9.23714	1.00000	53.83333	5.11313
48.15383	9.94008	5.83305	4.85287	9.00967	76.59812	8.82447	10.44840	1077.86907	8.06417	45.62669	9.01533	102.56365	7.13405	8.18049	1.00000	13.65805	9.82609
40.61407	7.94799	9.67987	7.66829	6.42365	62.95947	1.42058	7.53431	1056.70259	8.59978	55.79685	2.04037	128.62667	8.71369	7.97036	1.00000	34.8825	6.61956
49.97020	4.91676	28.64357	7.63433	8.11297	60.36288	5.49044	5.51916	1084.65983	9.08451	57.57008	5.22564	43.91385	8.25894	5.88999	1.00000	54.03876	8.62210
45.27660	5.15664	17.48955	8.39870	6.99131	36.04269	3.38197	8.58832	1148.29734	8.29222	47.17524	2.34948	-1.48119	5.78600	7.32480	1.00000	53.0233	5.52374
10.18915	9.82474	-12.20621	5.97263	6.14501	68.09214	8.98764	8.08951	1084.25265	8.04502	53.83030	2.23162	-4.0573	8.08980	7.43717	1.00000	55.82737	8.10238
48.11503	11.71014	-0.75402	5.45084	6.78943	41.25657	6.50733	5.05224	1127.74826	7.27068	47.45105	2.04735	4.47124	8.79319	7.06996	0.00000	51.95838	7.52739
35.70057	5.09008	10.30041	8.82310	7.27853	45.47157	8.24909	9.42142	1174.78831	9.07042	10.45207	2.06117	-60.47389	7.65388	8.51968	1.00000	-34.64167	5.81330
32.65078	9.94552	24.68600	6.39786	8.44603	32.70088	10.65465	11.01321	1127.66136	7.01368	37.30008	6.47291	39.8302	6.57996	7.78843	1.00000	64.5635	8.88773
23.91623	7.04561	15.28903	8.49700	6.51118	50.98006	6.63082	5.03165	1154.92944	11.58045	36.34496	2.25530	-37.03861	7.99946	8.38309	0.00000	-10.90889	5.74991
48.10955	9.64121	10.49641	8.33850	7.71350	63.71695	9.38516	6.68613	1056.89110	7.86345	53.69027	4.23896	-81.77285	6.40635	6.54761	0.00000	28.54944	8.80672
41.89277	6.25288	36.47122	8.53018	8.11411	51.44426	5.90375	7.97781	1152.19897	8.06992	42.66754	4.50251	-118.10583	8.56272	7.05641	1.00000	34.09611	5.82692
53.56505	9.04046	13.33040	7.20514	7.51577	42.67112	9.71729	10.65982	1064.04072	6.01860	57.31121	3.92243	150.60036	7.17940	7.48317	1.00000	-34.88422	7.21101
61.28912	5.01250	16.90573	9.92631	6.14656	49.53872	5.86447	6.61307	1066.76914	7.96414	25.61194	1.75273	13.10984	6.25828	7.71797	1.00000	51.30001	5.67407
40.00633	2.95851	19.22769	7.34856	6.20460	54.41397	4.49429	7.71225	1171.99843	7.62849	47.64106	2.49184	153.10236	7.41496	8.52648	1.00000	-27.50578	5.80383
56.75922	4.78942	15.98157	5.94800	7.04408	62.32634	5.64763	7.27186	1061.98966	6.64627	24.55388	2.80669	5.37429	5.89315	7.27586	1.00000	51.03427	6.80908
42.63468	6.28039	9.55371	7.72977	6.34208	44.48942	7.20499	6.91964	1156.46979	9.72503	74.82544	2.46189	68.21204	8.54615	7.15386	0.00000	27.55898	6.50402
43.39880	4.46512	8.85900	8.46036	7.84045	33.08331	6.47554	10.63937	1196.68568	9.54543	39.18013	4.27330	120.5875	7.01300	7.27042	1.00000	16.455	5.81251
37.30680	5.95566	34.30556	9.77174	6.22350	18.25383	4.64845	9.68300	1197.12682	9.28972	24.35180	2.08476	83.36889	8.09016	8.71364	1.00000	26.76628	5.08086
43.17922	7.52272	11.63663	4.70102	5.31050	57.26374	6.36999	7.80384	1053.27433	10.30227	53.28248	2.05937	120.89694	6.42019	6.90965	1.00000	14.95472	10.34562
52.06536	6.63269	8.60585	8.81124	7.79686	44.45222	8.51332	6.51880	1110.90735	10.74114	64.99404	4.85501	-0.91979	6.92698	6.86380	0.00000	51.42708	7.39905
42.77194	5.68561	1.33963	8.10413	7.39819	69.10168	5.66520	7.42015	1193.37409	7.32869	20.77790	2.54740	47.3799	7.34785	4.92363	1.00000	33.14447	6.19517
59.99619	8.46366	18.00602	8.71057	7.99872	56.48396	3.95224	7.52805	1159.64669	9.37114	74.54451	3.56956	153.10236	6.68294	5.85949	0.00000	-27.50578	6.94581
36.63804	9.59423	30.25230	5.22484	7.06213	55.06117	8.28179	9.77504	1069.19116	6.87768	32.72276	3.88232	4.8951	5.86547	8.66238	1.00000	44.92801	9.49600
52.55870	9.71023	14.64138	4.18552	6.49315	50.62117	9.39600	9.72932	1152.82116	11.26197	51.78310	2.33625	120.03308	6.27307	5.69163	1.00000	28.88162	9.96888
58.96220	6.57611	17.73157	7.33252	7.06306	43.86798	9.13195	8.11564	1082.02943	10.41564	68.69241	3.08619	2.61667	7.80117	8.32335	1.00000	48.98333	8.36108
77.04143	10.05441	8.73225	6.03250	8.12247	60.04676	9.86034	10.47005	1098.38666	7.96276	53.14695	5.12153	9.5926	6.81273	8.57898	1.00000	52.86147	6.64398
37.52214	5.92103	20.42773	8.00684	6.89757	54.28078	4.56596	6.82440	1116.68656	7.99562	58.73015	2.27086	-91.77127	7.95310	6.95476	1.00000	37.95143	6.69376
29.23559	7.98298	27.83252	8.23245	7.38324	50.48329	7.10472	4.64809	1092.24367	10.59156	45.61744	2.54734	65.50917	6.41068	7.61006	0.00000	44.85278	6.30721
42.05532	9.68736	17.74900	3.34108	7.34455	43.48105	8.50951	10.29308	1068.18221	10.54830	30.66426	3.26990	-122.24064	7.88484	7.81086	1.00000	47.80527	9.76849
55.77250	7.25216	17.69924	7.31837	6.46343	39.77588	4.59096	7.56358	1165.85427	7.27706	28.59754	2.12194	9.15214	8.82495	7.34741	0.00000	49.97704	4.66689
58.41581	6.30253	24.70671	8.70965	7.22375	45.98352	5.08605	6.35498	1091.46487	9.40789	28.96392	2.78691	76.35484	7.34885	5.63432	0.00000	10.10649	4.71250
52.88784	8.20786	7.93709	9.34528	8.21608	54.39203	4.67496	9.72496	1091.62758	9.88093	29.17243	5.01180	-0.59543	8.27280	7.18299	1.00000	44.80477	6.07977
49.33534	9.54788	31.55866	9.08551	8.61307	45.38934	3.51409	4.49854	1105.76534	10.13100	38.78968	6.23863	146.05093	7.44156	6.78128	0.00000	-34.28853	4.86134
40.87574	6.96427	19.74889	9.08839	6.89397	59.36465	8.97940	5.68044	1184.14718	7.94321	72.34908	2.76394	-73.89125	6.80870	7.16537	1.00000	40.67705	7.05184
29.91766	10.48953	-3.58761	6.40766	7.47944	58.71845	9.91655	8.99643	1145.88356	6.27139	51.37370	3.01863	86.51499	8.17022	7.00863	1.00000	23.1959	7.71422
88.82109	10.51689	17.56751	6.84441	7.74477	63.06859	6.03253	5.46261	1165.67817	6.26737	55.65402	3.90721	-3.05	7.66058	7.17643	0.00000	53.81667	6.13952
48.56810	10.27738	1.75454	5.49938	7.74837	72.51335	9.86638	10.37416	1079.45072	7.78136	31.71888	3.64059	2.61667	8.78494	8.13060	1.00000	48.98333	9.52293
33.62258	7.17230	1.03444	8.29168	8.07496	50.73048	5.70845	8.86938	1152.36651	7.40339	50.84447	4.11533	15.16554	7.27779	7.16874	1.00000	-4.5833	5.48583
31.17500	6.52662	9.83608	5.43681	7.51793	44.38234	7.07667	8.70368	1083.60881	7.55603	50.36149	2.37616	-56.52361	6.08484	7.77982	1.00000	-33.38056	7.19933
23.01121	8.69238	4.33668	7.84152	6.79046	45.07268	6.21498	6.55002	1181.61124	8.11639	43.05221	2.44934	83.62389	4.08300	9.15482	0.00000	53.30972	6.32022
53.19566	5.35971	-6.34467	8.38142	7.41468	57.00898	4.40075	7.98354	1151.47753	8.26774	40.76261	3.19576	4.86667	6.52887	6.23292	1.00000	45.51667	6.07613
43.95803	9.58073	19.44179	5.75180	9.00304	47.19767	6.18153	6.93343	1186.56586	10.17878	59.08414	8.23910	-85.43772	8.21030	8.57522	0.00000	10.63504	9.14655
40.16382	8.37423	22.78988	7.80774	6.96876	58.93054	6.89406	4.25562	1151.14268	11.27494	48.02246	2.21458	11.37703	7.80470	7.84296	0.00000	48.06919	6.13495
61.63741	7.61343	26.51086	9.08297	8.20269	41.32044	6.83470	8.54291	1124.57455	7.33411	26.58865	3.85566	98.50893	6.69922	8.04077	1.00000	16.68911	5.10868
49.28880	8.27947	13.65453	7.86337	7.45755	41.61884	7.47523	8.08090	1160.46344	9.48722	43.21666	3.02435	-81.77285	6.29597	7.94829	0.00000	28.54944	7.36402
44.51838	8.76140	9.02519	8.44390	7.05864	49.18070	4.71087	5.12574	1133.36215	9.53519	42.01216	2.42664	-3.05	6.23152	6.49759	0.00000	53.81667	5.09287
32.78665	7.41741	37.16837	7.35063	8.65905	63.30050	4.10678	5.85890	1171.30782	7.77226	42.68664	7.01161	5.4584	6.31811	8.22406	1.00000	43.32393	7.24846
57.57857	8.91371	10.39541	4.82183	7.84941	62.79778	6.17853	5.59866	1131.06849	8.40072	41.18093	3.75875	106.92667	6.97522	6.59740	0.00000	-6.91806	9.74910
28.98259	6.63196	22.81840	8.39352	8.88010	37.72593	7.51562	5.35351	1165.08020	7.68346	39.22890	7.95431	-0.2	7.66501	8.57650	1.00000	51.65	8.08000
72.64699	4.70455	13.65256	6.83005	7.60303	52.61659	7.04126	9.16197	1076.20559	6.57632	34.22330	3.73249	-122.38731	7.69989	7.43240	1.00000	45.53929	5.23727
39.60017	7.59333	15.63926	11.12855	7.81393	43.75868	5.72682	7.83915	1133.04228	9.50266	39.97484	3.71291	-99.32556	7.95153	7.16092	1.00000	19.32889	5.75502
52.36131	8.86456	24.04424	4.27197	7.44785	33.38846	3.95512	6.97067	1187.40382	7.27591	29.24594	2.88739	78.23456	7.59443	6.67788	0.00000	28.92694	7.00084
33.27934	8.38489	15.11317	5.51927	8.18854	53.04732	10.35066	11.57660	1175.15765	9.48338	26.74610	5.23415	-121.75689	8.70328	7.73363	1.00000	36.91023	10.71904
24.20620	5.24012	11.66470	6.31292	6.72908	62.83322	3.45395	6.07741	1084.06464	6.83464	53.28697	2.27332	-77.55777	7.76280	6.18506	1.00000	37.52487	6.97867
71.07899	6.69149	18.08633	12.80752	7.01527	45.67374	5.89998	8.33404	1113.98018	10.17704	24.54916	1.75768	36.25361	7.45385	7.53771	1.00000	47.48444	5.39801
45.07360	5.12322	26.45319	9.43232	8.07543	59.64655	3.94815	9.38992	1160.42939	8.38132	47.70932	4.12586	60.8019	5.68563	8.78381	1.00000	56.9083	5.11126
23.17892	5.35391	26.07200	9.82230	7.22989	35.47817	6.40281	6.02068	1083.43656	12.72864	51.67751	2.31078	98.50893	6.21963	7.19014	0.00000	16.68911	5.50792
49.50536	8.72306	4.71462	9.69415	7.42125	45.85754	5.90905	4.04847	1087.68721	11.30750	58.60083	2.83168	6.61944	7.84320	8.11658	0.00000	52.57583	5.60173
40.48026	6.25120	22.77891	9.55353	6.13282	48.93169	9.66020	7.00478	1185.28132	8.19707	47.34139	2.06323	120.89694	7.11922	7.05180	1.00000	14.95472	7.23328
41.21381	7.17438	27.37784	6.74280	7.54267	60.22177	7.10125	5.51895	1069.43399	8.93482	39.66389	3.37055	7.02238	8.63993	8.33142	1.00000	52.21099	9.24565
31.58814	8.41591	20.26985	8.23918	8.16112	50.22398	4.42737	7.44273	1130.12634	9.31447	60.92385	4.73207	-117.79394	7.73811	8.29642	1.00000	33.76446	7.43422
