PAHs	Pb	PM10	O3	C2H3NO5	TEMP	H2CO	PRES	CH4	CFCs	SO2	warning	latitude	CO	PM2.5	NOx	NH3	longitude
6.57496	38.89858	10.49252	9.14498	40.44437	12.91851	57.12337	1102.44458	8.71102	64.11916	9.57204	1.00000	43.71032	11.12237	8.43236	8.41560	7.50493	-1.05366
6.74128	33.78960	8.51160	10.90396	7.90522	1.42680	52.14783	1070.98068	6.86971	58.17443	6.56095	1.00000	51.39323	8.61589	7.34333	10.28807	6.82370	0.47713
10.23922	56.00346	8.47960	7.77860	7.42677	13.96508	30.30524	1051.77248	6.70535	48.63007	7.65300	0.00000	30.16688	6.68470	6.76150	5.10069	6.56396	-96.39774
7.43055	34.51111	8.18718	9.51398	4.53153	11.18287	19.56620	1068.34538	6.63262	73.99080	7.18827	0.00000	45.39402	8.33328	9.51128	5.39501	6.57105	9.29109
8.94373	31.26670	8.42445	9.52170	6.31820	10.52072	27.42191	1063.78523	7.77400	69.18060	6.95040	1.00000	11.93381	10.03711	9.30461	7.32865	4.52580	79.82979
10.50644	54.29526	7.16638	9.60878	3.23740	15.93157	50.34297	1050.30277	7.30969	67.76903	8.26378	1.00000	39.00622	8.09635	7.33907	7.65979	8.63100	-77.4286
5.71743	48.18466	6.36972	8.41937	2.08886	9.65542	59.78225	1089.90236	7.20940	78.53797	5.75471	1.00000	-12.91667	10.49667	9.85637	11.30682	4.62684	-39.25
3.72079	46.89509	8.25495	8.87206	5.68364	20.15171	39.10572	1181.79309	8.96220	72.15833	7.40844	0.00000	55.85	7.85074	7.90188	5.82912	10.47581	37.56667
7.75038	45.61286	6.71274	9.64468	2.99182	2.97994	35.63000	1121.50482	8.06257	76.30945	7.31973	1.00000	68.79833	8.31272	7.40833	7.77868	5.80112	16.54165
9.45317	43.89710	7.90838	7.77855	4.49942	-2.31292	47.21927	1147.46814	6.94348	67.85016	7.77041	0.00000	47.4943	7.50560	6.00183	5.70070	5.22002	-122.24092
9.06279	24.77126	6.52952	9.24360	1.18933	6.59187	47.68110	1109.40890	9.07813	79.96643	6.45743	1.00000	-33.75881	6.93282	8.94612	10.45002	3.74710	150.99292
8.64361	55.36037	8.60203	8.94605	7.79899	38.72667	62.26973	1187.32226	8.26031	80.40995	7.75064	1.00000	41.15612	9.12808	8.57360	9.09508	6.96387	1.10687
9.27205	37.05120	7.06723	4.14762	3.45969	4.79154	74.18350	1120.44531	7.05753	59.00995	6.73648	1.00000	-27.50578	8.55444	3.44154	8.82511	5.15642	153.10236
10.45266	35.51221	7.70549	7.10334	3.69318	3.74732	29.32653	1062.82734	6.94509	58.85592	6.76535	0.00000	34.25628	6.36038	8.93192	8.82320	5.86324	-78.04471
8.18915	50.71703	7.11871	7.02562	3.05826	20.23958	66.01868	1088.39947	7.74562	82.62705	7.00081	1.00000	2.41669	9.16593	7.75522	9.53821	6.33122	30.98551
9.58430	25.42327	7.89150	9.43207	4.28502	13.42969	18.79379	1128.57409	7.45507	73.20686	7.62670	0.00000	45.0408	8.46635	6.53513	6.10883	8.46688	-93.263
8.20180	44.59832	7.03997	8.94734	2.28234	22.74121	39.20383	1174.21639	6.59744		6.10586	1.00000	40.72586	7.94262	8.73183	8.11174	6.21509	8.55552
8.66700	54.53119	9.45901	8.45232	15.59352	7.21834	55.53339	1189.08411	5.22589	61.38592	7.60251	0.00000	21.34222	8.28142	4.41535	6.24527	5.91021	71.30633
9.48921	23.61947	7.21671	6.93478	3.22318	39.44322	14.03548	1097.96361	7.97882	79.61933	6.53042	1.00000	-12.91667	8.77841	9.04457	10.06362	7.31878	-39.25
7.44196	59.66469	7.10077	6.77486	3.70557	4.87993	59.83735	1157.56294	8.39997	77.47440	7.48422	0.00000	46.51872	7.90788	8.14014	4.74732	9.23708	86.00214
8.46030	48.70411	8.42934	7.46344	5.67140	8.65817		1199.64689	7.01573	76.94717	6.24121	1.00000	36.61033	7.34216	8.51001	8.45090	6.59657	-88.31476
9.20051	46.97332	8.40710	9.56047	5.68156	20.57885	65.66012	1069.92784	8.56000	66.52511	5.85659	0.00000	51.88333	4.89479	8.19217	6.78839	8.23877	8.51667
11.20631	40.69636	5.63571	9.53756	1.44805	33.82575	51.10091	1198.58166	7.55450	72.61111	7.81174	1.00000	48.8449	10.32767	9.73007		6.74648	17.22635
7.76155	45.02977	6.84454	9.05736	1.70734	31.29249	33.42202	1073.94439	6.95743	83.27885	5.91115	1.00000	7.57944	10.30314	8.97669	9.77353	5.22556	-8.53778
7.50434	56.56525	7.51396	6.04267	3.33396	3.26440	57.89523	1121.36007	6.58731	77.08974	7.45552	1.00000	-6.48167	8.31590	8.51015	9.94879	7.78881	106.85417
11.09256	28.86836	7.74315	7.59236	3.93647	29.16462	55.03295	1107.91349	8.51386	76.58683	8.49719	1.00000	51.04962	7.72900	6.70365	7.39434	7.87099	12.1369
8.55200	44.51552	7.92709	8.57184	3.72295	1.12943	50.60778	1073.69380	5.92669	82.73630	7.66498	0.00000	55.85	6.06358	7.63272	9.70316	5.57806	37.56667
6.15096	16.78095	7.30411	5.79477	2.66519	23.68067	59.03526	1198.86879	7.57683	65.21736	7.53194	1.00000	10.31672	9.38429	9.84902	13.62245	7.88216	123.89071
9.68575	25.49457	7.28857	8.55994	3.33891	20.37868	48.01465	1145.65934	6.03838	59.54206	7.55831	1.00000	21.46527	6.51689	7.95404	9.40113	6.36046	83.97573
8.80928	31.65417	6.85452	9.03766	2.40892	-3.32351	34.38668	1145.30858	6.55352	75.84036	6.45484	0.00000	23.9028	7.58245	5.01497	5.28206	6.51769	89.11943
2.71411	55.19103	6.97253	10.33310	2.55727	19.37649	66.04646	1197.62890	8.25019	59.48676	7.42321	0.00000	49.07866	7.46067	7.26301	7.12932	11.54527	30.96755
8.13523	32.08115	9.46462	5.63329	15.94980	16.36287	31.05965	1055.25945	6.43386	71.53995	7.49837	1.00000	33.37526	8.84204		8.91334	5.42508	74.3092
10.61864	41.53723	9.38805	5.55493	14.49211	25.10798	26.24178	1136.45184	7.33526	63.10362	8.48837	0.00000	53.53041	9.61645	5.95473	6.58725	3.23092	43.67663
6.42501	33.40946	8.40811	7.45877		32.51299	36.65646	1119.30554		79.43900	8.26376	0.00000	8.48714	9.37868	8.45702	7.29637	8.30666	-13.2356
9.94401	44.14609	8.55834	7.42694	6.04943	14.38211	35.36060	1125.89116	7.35635	71.75211	7.69212	1.00000	38.07789	7.84374	9.03641	8.60634	4.24079	13.44275
6.59439	61.80338	9.26142	10.46217	13.37647	-8.88284	39.14476	1050.06162	6.89754	62.56308	7.25252	1.00000	11.93381	2.23133	6.15927	6.63960	6.83305	79.82979
3.75432	43.24065	6.56679	5.52323	3.36856	3.42722	64.93622	1188.29606	7.33790	66.16389	8.74948	0.00000	0.46005	10.37240	5.33362	9.57450	11.94860	34.11169
8.67010	62.05760	6.81606	7.49179	1.86242	11.02930	44.65465	1093.49826	6.44417	81.85882	6.74823	0.00000	38.10558	4.45837	6.90006	7.00439	4.20713	-1.86343
7.95953	33.94836	6.10336	9.33112	3.22462	10.44714	28.73395	1076.92908	7.67752	72.76190	6.59637	1.00000	55.62047	10.33623	9.17459	9.17947	4.17726	37.49338
9.99764	60.04904	8.41874	7.02997	6.37719	21.30655	50.62940	1158.73928	8.76218	74.35978	8.25814	0.00000	26.91756	7.28385	5.60866	5.04626	5.37854	-82.07842
9.18959	34.38173	8.12358	5.79795	5.67292	13.69790	20.46846	1110.62389	6.48600	73.42882	6.55797	0.00000	51.955	6.99746	8.84426	4.79142	6.79724	5.22778
4.21211	33.28055	6.07221	5.98308	1.04080	27.76025	47.11685	1118.18751	7.65123	70.34270	7.87618	1.00000	45.53929	6.48232	4.83031	9.58909	4.34413	-122.38731
9.85495	47.34689	7.80206	6.78933	5.05244	20.57885	29.57800	1196.17139	6.64833	67.33402	6.82466	1.00000	55.62047	9.07314	7.69291	8.34429	6.38084	37.49338
8.31525	19.30444	6.33558	8.97869	2.72465	28.78620	46.24430	1115.78333	8.27473	64.67809	6.76416	1.00000	48.52961	10.11640	9.29494	8.41379	5.40427	12.16179
6.67721	41.08194	8.53064	9.56835	6.31850	-1.55818	46.96303	1062.32697	8.02311	55.73143	6.14116	0.00000	43.16547	7.57956	10.17758	3.67328	6.98565	-77.70066
6.05528	42.01048	6.35229	9.80625	3.56728	5.55113	33.28475	1087.84018	8.48401	75.68782	7.90693	0.00000	30.81383	10.53414	9.10763	7.93747	7.28351	75.16878
9.44019	43.34059	7.92423	8.85194	4.06053	31.70818	44.94432	1122.76191	7.11030	82.68515	9.29973	0.00000	-21.98333	6.67886	6.12330	5.20057	7.76522	16.91667
8.90038	61.14802	8.83737	7.92198	9.24963	7.82393	71.91679	1144.55587	7.80024	73.54664	9.08912	0.00000	40.53123	8.15447	5.39349	6.55638	4.54442	17.58522
4.42410	45.94244	8.27066	8.71124	5.47369	40.30726	49.77040	1060.61913	7.20956	80.28512	7.42267	0.00000	38.68712	11.53349	8.25253	8.90480	10.26418	-4.10734
9.51600	35.51995	6.74998	7.77494	2.88157	7.59338	65.26260	1098.16079	9.06672	67.95729	6.29929	0.00000	39.32011	6.11219	5.71649	5.03823	6.45802	-76.51552
6.73192	38.52117	7.94734	5.57922		25.26825	46.08541	1197.40828	8.90842	69.49708	5.82812	1.00000	55.64776	6.54910	4.50690	8.41087	5.13822	38.02486
10.28686	43.05245	8.65365	3.87763	7.05081	20.23627	44.52148	1120.06330	6.81429	70.46511	6.68111	1.00000	-7.60361	8.09480	3.96004	8.24666	5.59503	37.00438
8.15785	55.33372	7.76587	10.17498	3.92661	18.39956	39.45117	1110.98703	7.37748	70.19432	10.06577	1.00000	12.95629	8.65420	8.24987	7.35865	4.51840	78.27539
9.03806	37.58416	5.65640	9.53192	1.58891	24.04753	42.59116	1162.91041	7.65695	57.64037	8.51000	0.00000	46.65581	6.88696	6.97462	6.36644	7.47596	32.6178
9.24890	33.60048	8.26843	7.28227	6.17441	2.07876	25.70122	1160.53262	8.44508	64.88034	8.06032	0.00000	14.37395	7.90868	5.55660	5.55145	3.23759	100.48528
8.65480	39.27894	6.64237	9.38925	1.34352	12.51039	61.43876	1083.47574	7.80796	70.61355	8.09324	0.00000	42.8139	5.25748	6.61283	5.58650	7.08981	-1.64295
5.06331	49.37463	9.17642	8.90260	12.48476	16.86419	32.40968	1070.88215	7.78604	68.15207	6.88602	0.00000	19.64745	10.62924	8.47225	8.09811	9.82653	-102.04897
10.15225	42.74957	8.05418	4.77423	3.95250	6.35402	87.64953	1089.84606	6.46670	63.01136	7.61681	1.00000	40.49748	8.76117	4.87714	6.81471	5.70290	44.7662
8.92492	43.85150	7.00563	10.82471	2.72284	22.41831	37.77448	1084.21370	8.39196	68.92390	6.76623	1.00000	46.65581	7.30036	8.94074	7.48171	2.74670	32.6178
8.71747	33.48408	6.86409	9.19266	2.26125	20.78061	53.22783	1103.00608	8.42201	80.00172	6.95580	0.00000	15.45144	4.22248	8.47944	7.75636	6.47008	78.14797
6.09489	34.10744	5.71392	4.54224	2.27544	9.19276	61.93907	1057.74547	8.65243	88.41051	6.61215	1.00000	-29.2975	10.77513	3.62922	10.69589	4.07182	-51.50361
5.46955	50.44303	8.71150	10.24336	8.59482	28.34609	58.88538	1125.36605	8.21497	73.45433	7.34551	0.00000	9.92787	11.16473	9.54571	6.41925	9.97089	-84.13722
8.61680	58.80353	7.26203	6.43813	3.03595	15.21448	37.23103	1126.88192	5.56461	74.72354	6.76291	1.00000	42.819	9.15585	4.61162	9.10407	4.91689	47.1192
8.93528	51.69160	6.95723	9.36054	3.41332	2.69815	31.37763	1098.61038	5.83529	86.49475	7.31568	1.00000	-34.64966	8.08475	8.03470	8.57570	7.05914	-58.38341
8.73323	43.32302	7.76675	8.01714	4.66438	10.92263	33.95504	1092.30517	7.97958	83.59204	7.25617	0.00000	26.76628	6.32800	4.94252	5.90916	5.31659	83.36889
10.02944	57.90607	7.21461	8.81215	3.70827	11.47787	35.97873	1063.99355	7.15910	79.17797	7.41113	1.00000	49.41029	10.19449	8.90025	7.07861	8.26750	38.15035
9.30689	49.69235	7.12643	7.52008	3.04932	14.61434	41.73410	1122.40090	7.15566	75.36768	5.52703	0.00000	40.82232	6.82981	5.90003	5.45518	4.92093	-74.15987
9.85781	38.26103	6.71693	8.27837	1.86664	1.40087	52.59928	1074.73859	7.38876	76.23322	7.62395	0.00000	45.75279	8.02303	10.28609	4.28300	6.38237	130.57211
9.83275	57.84715	9.05043	7.63975	11.21060	19.78334	59.65952	1061.58517	6.73245	73.50245	7.34649	1.00000	46.65581	9.37819	5.69424	9.60927	6.92667	32.6178
8.63204	43.47599	7.05142	9.63082	3.88222	3.89356	63.28689	1066.71008	9.15412	72.26784	8.02431	0.00000	54.52156	5.42732	6.87363	5.39711	7.41221	9.5586
8.62490	36.27618	7.82892	10.56579	4.49320	7.50607	40.87780	1073.40437	7.40968	69.62044	8.33146	0.00000	26.11527	4.36509	6.96853	5.16743	9.63593	86.59509
9.91535	26.33819	9.77544	6.06205	21.03090	11.30316	26.72034	1197.76152	7.91396	75.96722	8.16849	1.00000	15.5439	8.75074	6.29342	8.30785	6.71247	73.7553
6.94891	36.78626	8.04875	9.55455	4.86181	25.62985	67.73718	1147.79150	7.43138	68.14269	8.07081	1.00000	45.75279	10.73353	8.86431	9.87492	4.50785	130.57211
7.80954	49.47631	7.07044	5.30206	3.19322	15.44375	35.07552	1148.18078	8.57015	62.10722	9.39675	0.00000	23.73333	10.63016	7.35022	9.08311	8.57114	114.68333
7.53627	24.52734	8.28252	9.96152	6.01655	16.59365	49.76434	1066.83008	7.65665	67.80949	7.33425	0.00000	-1.26753	6.42223	5.04174	6.10330	6.02174	116.82887
13.37421	37.99727	6.49093	5.72617	1.42887	23.95678	44.87631	1171.56671	6.73281	59.29789	8.53108	1.00000	45.44868	9.45859	5.99778	7.45894	8.10686	-73.81669
6.64523	39.66711	8.43916	9.21145	7.40789	2.27323	24.11069	1159.99574	6.50715	69.76013	5.40670	0.00000	13.51825	6.01611	9.18730	4.63372	6.45265	99.95469
4.19083	48.71766	7.44068	6.05606	3.76554	15.23171	72.26880	1065.40728	7.86563	82.97531	8.61881	0.00000	10.58806	10.64636	6.49617	8.17128	12.30594	77.24779
7.01594	34.05211	7.14531	10.62437	3.43947	19.71467	61.64407	1159.06852	8.53709	69.01068	7.01822	0.00000	-34.64966	6.76426	9.68518	5.06557	6.54295	-58.38341
8.95199	29.99492	7.95101	7.50495	4.91792	19.64271	38.98735	1184.62999	8.14024	68.47921	8.03912	1.00000	-27.76952	10.51118	8.39742	9.91994	7.49209	30.79165
6.85942	37.51757	6.30445	7.96396	1.42685	30.96240	46.03316	1097.15248	8.25442	61.08862	7.55537	1.00000	44.85278	8.34544	7.00501	9.87066	5.39170	65.50917
4.63513	57.16078	8.81753	8.68079	10.72653	6.17177	28.75963	1148.08848	9.07167	67.94333	5.98783	0.00000	22.37066	9.09278	7.64475	7.54671		114.10479
9.00363	53.13061	6.81604	5.82993	1.70706	21.87836	56.10780	1067.05646	6.83392	89.34815	7.71001	1.00000	48.77275	9.31702	4.72012	9.74665	6.06458	5.16108
9.74717	48.25957	7.20353	4.31131	2.56284	18.23101	43.88955	1198.73715	5.62748	80.47526	8.49787	1.00000	34.65918	8.99646	4.66081	8.50308	5.93924	109.22921
7.92806	59.47043	7.05178	9.45971	3.76124	4.96676	27.89473	1104.69830	8.10046	72.97132	7.99233	0.00000	44.89784	4.70845	5.73917	5.59946	6.43799	8.86374
8.62327	51.22611	7.66614	9.09408	3.46817	21.47064	44.47773	1069.35164	5.62263	70.34891	8.22910	0.00000	26.18924	7.38221	5.31182	6.22137	6.51369	-98.15529
3.95672	43.05633	6.75999	7.31570	3.10543	25.67560	36.81450	1157.84746	6.66318	65.19894	7.57807	0.00000	41.20485	9.84308	6.57676	8.37420	10.43094	-8.33147
8.70424	53.51421	7.19908	10.17925	3.39974	0.47754	60.76667	1074.51818	7.68759	63.13135	8.63719	0.00000	50.20528	5.53553	5.28386	4.33598	10.03645	19.27498
8.55726	33.13467	7.17010	8.34346	3.37794	20.10852	48.29609	1158.73136	6.71317	75.30698	7.93766	1.00000	51.65333	9.33137	9.09497	7.39881	5.81624	5.2875
7.14134	34.16968	7.37518	5.94333	2.93795	0.86375	30.85353	1177.55677	8.07992	61.09459	9.46819	0.00000	33.44872	10.12725	7.82233	7.78079	8.41802	-86.78777
7.26434	64.92245	7.16255	10.37415	3.49591	20.67132	50.02226	1142.60712	6.71138	68.50346	7.13288	0.00000	49.13645	5.22076	5.66461	6.46373	6.57188	8.91229
7.15336	43.21894	7.00900	10.83141	2.49017	9.59852	32.52435	1091.32951	9.52298	62.95877	7.29467	0.00000	36.53333	4.54551	6.37302	6.73373	7.27326	136.61667
7.78835	57.35919	7.25759	7.16485	2.70556	2.90142	40.79949	1160.15621	10.00008	64.45002	8.45918	1.00000	-11.48472	8.01585	8.02094	10.00863	7.92939	-37.93278
8.11772	46.14437	7.11113	9.51798	3.11475	4.93879	29.13324	1097.68563	7.80816	63.22092	7.71902	0.00000	40.72816	5.55295	6.15770	6.09635	6.17633	-74.07764
9.48317	33.64432	6.42802	7.67015	1.91711	12.16271	44.46101	1190.07446	6.81117	75.95253	5.52705	0.00000	0.46005	6.69016	6.76547	6.49418	5.07073	34.11169
10.40225	38.94816	8.29451	7.18754	6.53013	14.46902	60.48432	1068.12288	6.72431	74.62712	8.49714	1.00000	23.73333	7.73461	6.87377	8.52160	7.62644	114.68333
8.54295	32.66816	7.66606	8.15936	3.14810	0.23916	50.44334	1074.41660	7.00793	44.59117	8.96014	1.00000	43.62558	10.06759	9.76407	7.64322	4.50630	13.39954
8.71204	39.32632	8.40562	9.70529	6.43836	12.48242	33.93465	1069.76813	8.40553	60.22741	6.59811	1.00000	43.62558	10.26966	8.76911	7.66489	5.12821	13.39954
9.08762	32.80825	8.27326	8.40065	5.67975	28.04816	31.38934	1090.21955	9.67864	85.37278	6.62938	0.00000	33.4425	6.45932	8.07730	8.70337	5.57890	129.96972
8.20593	54.72593	9.49734	9.40999	15.87862	14.50117	34.21756	1054.82224	6.23759	72.82347	7.90302	1.00000	61.78491	10.35738	9.15728	9.52158	7.11911	34.34691
6.87044	41.70753	7.63898	8.78190	2.58487	4.09626	58.60079	1140.40280	7.10051	71.66316	7.69935	0.00000	68.79833	4.65903	8.49785	3.49269	8.13640	16.54165
9.89490	50.10609	8.48535	8.11071	6.26096	12.04959	42.10457	1142.20600	4.87403	79.19024	6.46211	1.00000	46.32374	7.84129	8.35969	7.93249	5.48054	-120.00865
8.12573	25.67593	7.70115	10.17454	3.93396	31.64205	50.17973	1106.41553	6.35377	81.06199	7.74345	1.00000	39.32288	9.91851	8.55138	8.92973	6.45447	-76.72803
10.50511	38.49965	7.61634	9.26267	4.28983	26.76527	89.00998	1151.33549	8.32268	67.98237	8.92856	0.00000	57.97472	9.89346	11.63539		4.97608	33.2525
9.03777	27.32382	6.95099	7.98155	3.06709	22.49830	34.40694	1167.29665	7.72117	63.98883	7.87112	0.00000	26.9423	4.59619	6.87313	5.90018	5.51176	68.11759
7.51433	31.44706	7.00902	4.74748	3.40947	12.78371	48.34760	1119.24173	9.05013	67.95446	8.97633	1.00000	53.30972	8.63440	3.74040	10.07307	4.80050	83.62389
7.38859	45.63907	8.04485	10.09769	5.12388	-1.85869	53.96211	1196.95268	6.58084	80.21147	7.69223	1.00000	3.11988	10.10107	10.17048	9.38584	1.36353	35.59642
9.36643	39.78523	8.86891	4.82814	9.78743	8.71265	6.81232	1140.46252	7.84842	70.55006	6.09865	1.00000	20.88098	8.48599	4.05502	8.83288	5.54786	75.11937
8.26234	30.32790	8.26646	8.32995	5.38074	18.27217	43.92912	1125.46103	7.85634	90.30374	5.85417	0.00000	24.41288	9.30091	9.33993	6.92689	7.83803	76.56719
9.44269	39.51532	8.11530	9.46812	5.96044	16.86132	34.31420	1105.74922	8.14787	77.49873	6.29099	1.00000	50.18545	7.65434	9.56110	8.73174	7.56420	27.06365
8.10136	43.31714	6.19530	7.50121	1.60059	-2.17631	69.91963	1084.05817	6.88293	74.82607	7.31203	1.00000	51.19139	8.52138	9.64637	10.48058	4.15357	6.51352
6.59500	47.98482	7.36024	7.65652	3.23273	18.03003	26.99334	1061.93161	7.29031	70.14457	7.64158	1.00000	31.96258	8.52672	7.06185	10.29539	5.78994	73.97117
9.73750	42.68255	9.20719	6.27675	12.42924	27.79310	27.33077	1193.51724	7.85567	59.43797	7.43373	1.00000	8.56697	9.63356	6.19597	8.97328	6.24011	123.33471
8.12086	31.82514	6.84179	9.33174	3.20004	1.72874	11.52441	1166.64728	8.44004	87.15859	8.49920	0.00000	13.44581	6.21089	5.53058	6.05685	6.14991	101.18445
7.95189	25.52738	5.82847	9.79330	2.44092	14.73898	52.57519	1184.13393	7.13871	66.39443	6.30010	0.00000	43.4125	4.14895	6.44505	6.39123	7.21816	23.225
8.62901	36.26638	7.11201	9.00684	3.34910	26.58801	61.43309	1178.52074	7.57664	59.13767	7.73101	1.00000	33.86419	7.46531	7.65836	7.22707	6.52364	48.26258
9.64996	46.44877	7.91924	7.75144	4.06248	1.31957	51.59131	1093.07566	8.73468	71.72551	6.67347	0.00000	36.46917	8.46853	5.54085	5.64019	5.14548	10.78222
3.61177	31.51611	7.80530	6.94681	5.04301	6.12014	58.49034	1184.03084	7.31509	71.20830	6.52985	0.00000	47.4943	9.50984	5.72163	9.50647	11.89360	-122.24092
7.47990	39.10982	7.56922	10.46140	2.84528	26.56820	61.70968	1191.26748	8.03085	75.81429	8.65662	1.00000	35.25064	11.36839	9.20486	10.32792	5.78842	-91.73625
9.98287	29.88674	4.93470	7.47700	1.68542	15.51991	59.22187	1149.38225	6.62433	56.61113	8.17467	0.00000	32.87533	9.15966	5.33987	5.14542	5.15969	71.57118
8.76702	41.26425	5.16866	9.86569	1.47078	16.83068	50.86607	1116.97298	8.80020	76.37321	7.31451	1.00000	49.41029	11.56697	9.42848	7.16346	5.94219	38.15035
6.98771	56.73898	7.54633	5.04806	4.27305	8.36952	49.18053	1142.63892	8.42870	75.90301	5.04926	1.00000	27.55898	7.98749	4.36546	8.30500	4.41491	68.21204
9.42482	47.48620	7.00978	6.96672	3.55119	15.13387	56.36229	1057.01513	6.37793	62.46637	6.39936	1.00000	41.72059	7.22642	8.16626	8.79179	7.00286	-87.70172
10.07877	29.41870	7.29369	3.73278	2.84043	19.15572	32.07664	1080.85277	10.23588	81.10143	7.38618	1.00000	10.7375	9.58935	5.33375	8.11390	6.30593	122.9666
9.12588	29.56576	10.11713	7.28577	29.59637	26.08621	43.02965	1126.44938	6.38240	64.00242	7.74627	1.00000	12.18441	8.18572	8.24548	9.85216	8.08813	18.69303
6.78843	44.10349	5.90592	5.77139	1.99811	25.10052	64.95329	1077.83344	4.98372	72.67553	7.74134	1.00000	19.64745	7.00282	7.00915	10.51453	10.43577	-102.04897
9.00383	66.02646	7.06609	5.63086	2.72984	31.63756	43.64911	1085.26139	7.65171	54.17819	6.79316	1.00000	24.41288	10.32404	5.49102	10.26998	5.47709	76.56719
7.10428	48.24041	7.63352	10.79108	3.65812	21.67699	33.92508	1155.38457	6.89499	75.00902	5.57743	0.00000	-4.5833	5.57581	4.78260	4.85920	7.08391	15.16554
7.37315	58.06505	7.70132	5.89143	3.08931	7.22843	39.94196	1119.43632	6.24268	79.00848	8.05348	1.00000	-16.25	8.12703	6.90772	8.14434	6.16144	-69.08333
9.34944	36.44794	7.30304	11.51656	4.00331	15.94470	37.94568	1192.74424	6.53727	73.35733	7.87297	1.00000	47.4943	9.74850	8.75381	5.97051	4.52545	-122.24092
10.62677	38.95687	6.98446	7.62769	3.20018	31.58992	29.42424	1126.88469	6.39102	88.11380	7.90685	1.00000	56.56317	8.75566	7.74554	8.13914	7.32533	-2.58736
7.69302	48.95194	7.93619	7.57391	4.78816	20.58333	49.02584	1063.88424	7.79035	63.85279	6.76196	1.00000	61.72744	10.03674	5.72249	10.29857	6.35526	17.10558
8.44930	31.54191	6.17284	8.16617	2.20693	19.82740	42.78609	1164.07721	7.69025	69.33258	7.42931	0.00000	42.64685	6.78151	4.37814	5.42260	4.99425	-5.55835
9.01430	22.58315	7.93804	7.74184	5.52363	28.20902	33.67252	1090.42329	6.07023	67.17518	6.13370	1.00000	53.69786	8.15670	5.93382	9.68853	6.67370	-2.68758
8.14848	39.24926	6.97264	8.99763	3.07396	17.69624	34.99267	1172.38958	5.50802	94.65695	7.90854	0.00000	45.53069	8.27471	4.86871	6.70560	4.98693	9.40531
7.61751	40.98959	8.39559	5.59287	6.73404	10.72732	73.11610	1168.69297	7.32430	64.06679	8.18520	1.00000	49.28669	6.02552	6.66963	7.49096	6.23794	1.00288
6.31404		5.67039	9.73747	1.83444	17.46931	18.75353	1106.26682	8.47509	59.41095	8.27026	0.00000	-31.25033	7.91179	9.35289	5.43992	7.07173	-61.4867
7.87117	29.82002	8.04690	8.01102	4.79348	16.50926	49.25186	1154.01279	7.35684	59.37652	6.80440	1.00000	41.80753	8.20835	9.20961	8.44712	5.27719	-87.65644
7.03529	52.67846	8.15578	8.13531	5.76893	11.71915	55.73602	1064.45948	8.22286	65.21660	7.70144	0.00000	6.15038	11.24449	9.72187	7.28311	7.80091	6.83042
4.47999	33.50865	8.61719	9.64503	8.01962	21.53855	43.79474	1136.71035	6.74078	68.62676	8.89462	0.00000	29.22254	6.28827	7.90486	5.26544	9.92698	79.5286
7.08397	62.34776	7.37366	10.89165	3.46646	-0.19344	63.43064	1130.37638	7.72136	74.91446	7.78890	0.00000	28.88162	6.22063	9.91265	4.10337	7.19964	120.03308
9.16690	41.98977	7.34018	10.43476	2.97495	12.85497	51.28301	1164.95311	7.94479	80.85875	6.16355	1.00000	46.23899	8.54643	8.31371	7.01595	5.01043	-63.13414
