NOx	Pb	TEMP	CH4	CFCs	longitude	PRES	NH3	CO	PAHs	O3	C2H3NO5	latitude	H2CO	SO2	warning	PM2.5	PM10
9.91014	53.93575	32.34929	8.99457	49.02238	-93.263	1068.85811	7.58671	10.21876	6.87912	5.80518	0.21388	45.0408	38.36376	7.31585	0.00000	7.30650	7.58264
8.82500	13.29273	7.42403	8.09498	55.17222	76.03889	1174.50269	10.18571	8.85855	9.00816	7.94814	0.14832	18.18158	70.01392	7.99375	1.00000	6.50221	7.21763
10.15494	54.26756	12.38348	11.55816	52.18661	122.05228	1074.19672	6.96950	5.08190	5.94444	11.17640	1.69092	37.19723	27.41285	8.09496	0.00000	9.68760	10.22419
7.25974	76.44198	19.59446	5.99080	61.71857	-103.5687	1186.46827	7.42232	10.38238	9.27041	9.29689	0.12477	20.22816	39.34736	8.37668	1.00000	8.52379	4.88510
8.79823	47.62388	16.29352	9.01131	53.32356	10.03988	1104.96468	11.86906	10.50923	8.11595	9.06354	0.27379	53.6052	43.95525	10.56771	1.00000	6.45811	7.99328
10.41058	61.84826	18.18549	6.79136	47.38828	69.67639	1153.14685	10.24239	10.36209	5.46575	10.97427	0.27024	41.29444	85.10639	7.72369	1.00000	8.39100	8.15031
7.38726	86.20943	-4.42371	10.15382	44.21814	-6.03731	1116.34994	8.62157	10.67776	8.78593	11.39800	0.79031	37.35813	47.55535	11.24788	0.00000	7.40014	9.42141
7.82424	61.69321	23.64854	11.04303	27.10446	3.1631	1175.63406	5.99598	7.45899	6.62400	6.08046	1.75287	41.91738	43.47640	9.42425	0.00000	8.96654	10.24334
6.34566	41.35988	7.09409	6.92418	48.84350	-87.882	1074.05157	9.27937	9.44993	9.60025	7.54425	0.13814	41.85059	58.85516	7.20928	1.00000	8.09575	5.20822
7.82237	63.06936	7.18877	7.14875	43.20193	-1.48119	1107.28160	10.19364	10.53154	9.21220	9.21591	0.10971	53.0233	62.08787	8.63539	1.00000	7.97148	6.64437
7.78000	35.75587	21.91018	8.12401	28.94476	-113.3187	1192.94035	4.63239	12.62776	10.23352	7.46689	0.23214	53.51684	46.26673	7.06064	0.00000	7.39684	7.92535
6.35016	43.58700	-16.27868	7.74917	61.67555	79.41727	1067.95646	11.90447	10.65296	8.78834	7.27615	0.11797	12.25282	40.70394	8.07360	1.00000	8.68408	5.85282
8.38987	40.88031	0.78578	6.48003	53.74879	20.22625	1064.98491	8.67176	9.57565	10.75895	8.35561	0.11137	30.75545	70.74810	7.57429	1.00000	9.76970	5.46798
7.47189	58.86956	16.22623	8.79852	61.49503	-1.60452	1197.70658	8.68353	9.54648	10.20103	6.30732	0.07907	42.06166	28.50045	8.20675	1.00000	7.32023	5.17576
7.85708	81.45066	14.93371	6.76057	68.76684	-100.88023	1120.89562	5.70030	7.70495	5.21519	8.32130	2.66393	20.21322	54.75683	6.29045	0.00000	9.20791	10.69712
8.60912	54.81385	4.96692	7.41606	37.54833	-77.4286	1194.32251	6.95553	10.53616	7.19289	8.28621	0.83665	39.00622	56.57374	7.91141	0.00000	10.20489	9.48325
8.19805	59.21081	29.54222	9.81818	52.38861	-78.87836	1056.26009	11.14344	10.13886	7.16181	8.69360	0.21225	35.05266	50.83844	9.00883	1.00000	6.45982	7.87152
7.60918	51.93293	19.16023	5.07688	63.62233	98.50893	1163.24269	8.75448	11.16137	10.12883	10.77850	0.10294	16.68911	55.35988	7.51292	1.00000	7.06411	5.46561
8.53106	70.77379	18.88242	7.86157	60.84373	-97.54667	1182.09217	6.36835	9.91374	6.64025	7.09664	0.55765	30.5427	41.63192	8.32336	0.00000	8.33073	8.97466
8.57286	51.77911	-0.04023	7.04638	34.32637	-103.42897	1088.60302	5.23021	8.87463	8.59786	9.29335	0.24680	20.28527	42.44192	7.53532	0.00000	8.38800	7.68830
8.63608	39.65222	-0.96508	6.07768	35.26205	-80.66756	1075.58704	9.35635	6.25278	7.80597	7.97894	0.14429	26.68451	29.81960	7.22435	1.00000	6.64877	5.75552
10.18026	44.04139	5.72417	8.88074	51.59821	8.70745	1084.04473	9.09566	7.72959	5.59392	7.73232	0.10924	49.03685	39.34327	7.79495		9.29818	7.03069
7.43720	74.78295	2.31902	3.94599	62.98272	113.82465	1175.97578	9.67923	8.14768	10.05266	8.50876	0.13605	23.29549	48.13387	8.22719	1.00000	7.18448	5.44920
7.86510	73.54693	-0.49705	11.68495	55.50214	37.55	1095.11699	8.02887	10.47818	9.91953	9.44149	0.78973	6.03333	43.36422	7.62346	0.00000	8.82654	9.35711
8.47592	58.61793	0.89430	9.47452	43.21521	33.72798	1121.39213	6.93412	8.62153	6.29875	6.80654	0.72563	53.53395	45.18189	7.04358	0.00000	9.06056	9.33490
9.07819	39.16060	0.38802	6.59820	55.67119	-78.04471	1071.56779	6.26387	10.10446	6.11095	6.96314	0.19490	34.25628	43.34399	7.28532	1.00000	7.39991	7.38805
7.21864	47.44233	6.50952	6.44185	43.53561	9.17702	1142.18602	9.02136	6.94465	7.08980	6.10930	0.31225	48.78232	77.51035	7.59932	1.00000	8.42511	8.16069
9.62353	59.56419	15.73989	5.68611	44.01760	79.5286	1113.97832	8.28780	9.31357	9.83438	8.14041	0.08870	29.22254	40.56467	9.03548	1.00000	7.52682	4.81579
7.84961	72.51504	22.81868	6.20763	40.40153	79.82979	1113.74415	8.49945	10.32461	9.48537	9.13704	0.10698	11.93381	58.86713	7.87963	1.00000	8.50272	5.75026
8.32782	82.15643	10.08798	8.64459	45.87559	2.29275	1080.00478	8.41412	7.92189	2.69940	5.77278	0.09775	48.79325	67.22424	7.04759	1.00000	8.64916	3.79744
8.10672	31.12615	31.64900	10.01152	58.24510	12.1369	1153.23357	7.06109	8.63545	9.91822	8.64208	0.94695	51.04962	78.20993		0.00000	8.94395	9.63554
7.92071	42.47248	-9.03464	6.81767	71.26575	-2.1875	1065.97222	9.28378	8.47604	8.27732	9.25900	0.12772	51.26	27.95724	10.57350	1.00000	7.47453	7.05997
7.32119	72.29503	5.57088	6.74745	57.06412	113.69785	1067.49377	10.62389	9.55476	8.92013	8.33172	0.15994	-7.73379	52.85397	7.68108	1.00000	8.00382	6.58617
8.99260	71.06420	-0.66099	6.75368	40.28360	-93.12577	1057.41896	9.76033	9.29474	10.38590	11.62690	0.56446	44.73941	56.00467	9.05680	1.00000	7.30443	8.93056
7.28518	56.27232	5.01573	7.19338	46.99542	20.22625	1117.65751	9.39737	8.74156	9.79060	8.64626	0.14345	30.75545	42.13738	8.49955	1.00000	6.79703	6.78518
7.68068	74.01347	18.19641	6.04303	69.68288	11.18709	1168.22822	8.97689	9.32308	10.70596	10.77810	0.19444	48.73218	24.08981	9.78480	1.00000	8.83757	7.35750
8.11316	53.86802	8.11333	5.09391	34.48140	49.62251	1199.08314	7.17690	6.13922	6.79835	5.98628	0.07144	27.0174	70.32698	8.03360	1.00000	5.83047	5.11549
7.47326	45.40277	17.81975	5.83488	57.77327	47.1192	1051.12043	8.12177	7.24327	7.14847	7.18412	0.09145	42.819	68.67460	7.16854	1.00000	9.18881	6.31227
7.84353	51.13316	11.44278	7.72786	58.77749	7.973	1177.09065	10.02360	9.70985	7.33415	8.21943	0.12662	51.168	67.98907	9.49412	1.00000	7.06363	6.13380
8.46926	47.19796	12.50138	7.09742	38.58259	9.00472	1187.41372	6.02585	7.82367	9.89074	8.66060	0.49916	4.2475	19.57227	6.62156	0.00000	8.45570	8.80216
10.52097	48.17463	23.55807	12.19603	49.92092	-122.24092	1129.51446	10.14147	8.12773	8.03093	12.39231	0.59651	47.4943	15.48157	8.44497	0.00000	6.10297	9.04253
7.91130	50.58510	25.00569	8.27165	27.24272	-13.68778	1175.80850	10.34572	10.39912	8.89154	9.13950	0.12857	9.535	51.49167	6.70756	1.00000	7.58351	7.20354
9.66888	44.91597	21.94730	11.75651	54.59165	-83.55521	1175.89767	8.90110	10.42107	8.98147	10.95157	0.98057	41.66394	35.77785	7.95149	0.00000	8.49636	9.60640
8.69732	62.51927	10.52075	4.63153	49.79605	18.30056	1168.44406	10.55035	10.23294	10.69100	6.58395	0.08920	50.5107	63.98195	7.63181	1.00000	8.64898	3.86486
7.63370	61.06238	7.27664	9.61252	51.94577	19.27498	1081.12195	8.84813	9.99893	6.85039	6.56815	0.72558	50.20528	65.03708	7.05290	0.00000	8.23954	9.30629
8.19193	67.65426	9.03868	6.16875	52.52248	115.8614	1113.57783	8.29628	6.94313	10.54024	9.26964	0.17269	-31.95224	47.51844	7.73434	1.00000	7.05898	7.31317
7.77333	68.37023	24.35878	7.14239	8.00300	43.67663	1129.20763	7.82438	10.31625	8.63245	9.39761	0.07966	53.53041	70.91825	8.98485	1.00000	6.39363	6.15187
8.01149	38.68112	1.77181	9.73179	55.64618	-117.14392	1078.36032	8.85934	7.99710	3.75355	5.41005	0.21892	32.9156	63.75484	7.10554	1.00000	8.28899	7.83490
7.11844	62.59605	2.54677	5.34929	57.97511	117.33333	1062.11660	9.88619	9.44954	10.29065	9.95287	0.18186	34.85	38.06068	7.23737	0.00000	6.05565	6.96357
6.33084	57.86346	10.14306	10.65548	37.71595	-111.99633	1145.00125	8.22514	8.90143	10.06612	9.47545	3.61368	40.65995	43.39837	8.45359	0.00000	7.35173	11.02469
8.67929	57.56159	23.03299	10.08061	38.55624	-98.1664	1121.59587	4.94803	9.27139	6.44664	4.63598	0.30854	19.32932	69.56433	10.70478	0.00000	7.99078	8.15676
7.54236	67.59010	4.35017	9.36711	45.77739	77.9129	1114.31799	7.81865	10.44416	10.59378	9.46531	0.40994	25.6439	36.75730	7.51848	0.00000	9.33116	8.74974
7.68482	47.90236	-4.60062	9.36665	68.32406	116.10146	1178.67500	6.21125	8.52952	5.38462	6.03806	0.50353	5.90702	44.92212	8.79238	0.00000	8.12889	8.88289
7.80294	55.98558	5.26107	12.06289	31.65436	124.3697	1141.14922	10.17054	8.21624	8.46130	12.12368	0.75110	9.6531	50.16486	7.92254	0.00000	7.61079	9.28201
7.40206	47.72102	30.09283	4.13813	36.68379	-82.61573	1161.16555	6.84364	9.55535	11.86512	9.59118	0.08618	41.24255	61.42302	8.41013	1.00000	6.90851	4.61135
6.65532	45.37957	20.34961	7.11869	75.46782	104.09701	1194.27421	9.68301	9.87097	9.18131	7.86781	0.12855	-1.26424	58.93006	7.77764	1.00000	7.66744	5.78332
9.52727	60.81337	30.40150	7.42046	17.95234	-122.39168	1060.70237	8.26428	7.44195	9.26045	7.41390	0.13062	40.58654	46.46207	9.28655	1.00000	7.45615	6.11438
6.89945	62.98680	17.25471	9.42867	44.61826	19.91667	1198.28941	9.69869	8.67963	7.44855	6.86444	0.59584	-11.78333	46.22479	7.41517	1.00000	7.12932	9.11362
10.35820	91.70522	7.15275	6.02569	37.16078	-5.682	1096.63723	8.74286	8.96377	10.83240	8.60463	0.10649	5.84752	39.74307	8.48695	1.00000	7.28971	5.44475
7.29271	56.28559	19.53118	8.58630	36.64104	4.62744	1112.95534	10.47882	6.78776	4.86813	6.71990	0.10045	36.06386	66.65775	8.52520	1.00000	6.51837	6.32740
9.31844	59.94405	13.04424	5.80421	34.83678	72.54566	1130.96702	10.06276	7.23024	9.69644	9.49886	0.24071	29.69221	69.84984	5.80437	1.00000	9.08145	7.85790
7.11158	61.24333	6.60821	10.98644	44.02079	-1.99421	1182.19851	3.91690	9.46366	8.97867	6.39603	1.24789	51.35084	46.50974	8.41006	0.00000	8.80186	9.88550
6.72625	65.54162	26.87263	4.41087	53.04796	2.18247	1089.69748	8.36099	5.62851	7.13648	7.39957	0.12885	41.41204	21.39667	7.90404	1.00000	7.10287	5.87026
7.70006	53.80294	15.93881	9.85759	53.14317	-73.75335	1186.61592	7.91519	8.45224	10.68027	9.36516	0.26783	45.4473	31.61305	8.61080	1.00000	6.99788	7.94486
7.37344	60.32545	14.13740	6.38324	60.63132	-89.71472	1113.98140	9.25741	5.69974	4.92520	3.60182	0.25125	13.73417	40.03635	7.08215	1.00000	9.28436	7.65137
7.74526	49.65472	14.53996	6.80752	48.09835	-73.9625	1137.29368	8.63304	7.30209	7.20793	6.63874	0.21111	40.81	59.10551	6.49146	1.00000	8.56436	7.34945
7.79257	70.55397	26.39732	11.48258	57.58480	-93.11308	1094.46312	7.31190	9.22324	6.79014	4.56128	1.19412	16.75973	51.99525	6.63029	0.00000	9.85590	9.90579
7.05715	41.44288	2.23271	8.43999	61.96302	28.88222	1057.02332	6.13194	11.17970	8.63237	10.07232	0.22310	40.37528	33.39553	8.98141	0.00000	8.22743	7.62119
8.16922	75.64756	7.36690	8.08373	45.05865	103.65309	1126.45762	8.99301	8.10036	6.53362	6.11480	0.32730	16.0567	56.32989	7.88926	1.00000	8.73726	8.24818
8.92741	72.08278	26.70214	6.31752	54.31735	-75.69947	1140.85439	9.38315	6.06218	5.03133	2.21956	0.31083	8.79577	65.50107	7.45109	1.00000	8.59178	8.33014
7.80758	60.29440	15.62865	12.05616	86.27861	-52.67056	1067.37490	9.47385	8.06350	9.91557	10.07041	4.33791	-26.22861	57.96740	9.38761	0.00000	7.88173	11.20502
9.20231	60.02965	10.11096	9.84744	41.97885	-35.71667	1069.31063	6.38780	9.97889	8.34883	9.79116	0.90114	-8.66667	59.24362	8.54371	0.00000	8.42975	9.55271
8.40569	65.07510	23.21998	6.48874	59.63419	9.17702	1146.19052	8.56724	6.40460	5.29346	5.92074	0.19520	48.78232	84.54797	7.59205	1.00000	7.74789	6.18244
8.30962	47.13893	2.80060	7.22959	49.19189	-71.19901	1100.80019	3.48767	9.22650	8.46905	7.60639	0.30636	-30.60106	61.06832	8.66456	0.00000	7.24937	8.46833
7.31022	65.68426	22.42674	5.61616	44.98295	6.9747	1162.11998	10.78846	10.79377	10.03190	7.55774	0.13858	50.82709	48.92828	9.04673	1.00000	7.60875	4.63418
7.82972	48.80969	26.56849	6.37777	24.78992	-81.24441	1113.89246	8.39279	8.87893	9.36396	9.49615	0.15668	23.15678	65.63474	8.74632	1.00000	9.37743	6.25149
6.88196	44.17514	18.27619	10.57436	50.21072	112.23109	1076.62058	7.21696	10.52778	9.52401	9.43231	1.95846	-7.57897	68.76753	8.67065	0.00000	8.55126	10.39753
8.80893	36.30880	21.99563	5.37585	59.47897	113.69785	1084.88483	10.02939	11.36760	9.03074	11.11690	0.19639	-7.73379	70.81379	8.57143	1.00000	7.97060	6.80559
7.91773	66.05130	6.08046	4.14772	32.94727	103.65309	1198.28303	9.97581	5.45664	8.51788	8.37801	0.10092	16.0567	43.57850	8.32879	1.00000	9.60748	6.17389
8.65496	65.07792	4.83242	8.09473	46.45707	-117.29198	1112.63902	8.69560	7.17406	6.34537	7.83965	0.22027	33.03699	58.98079	6.82579	1.00000	7.65582	7.42227
9.28141	69.78526	0.91518	8.50955	50.63020	25.8191	1084.32219	6.77127	9.65535	6.71723	6.92232	1.06113	53.5942	44.86504	7.56031	0.00000	8.11753	9.74895
8.74137	52.91431	13.67363	8.44561	55.50404	139.55722	1084.25735	13.42312	11.37464	8.24001	6.24217	0.15713	36	52.30775	8.71491	1.00000	9.15238	6.07098
6.20068	83.18886	17.03123	6.27737	51.88497	-118.10583	1155.62708	3.75047		10.53135	6.51078	0.50572	34.09611	53.33267	6.70114	0.00000	7.39695	8.76719
6.96032	54.35019	18.67660	8.46490	27.13629	13.29371	1147.85621	5.74826	11.02750	9.55462	8.85457	0.31112	52.53048	36.20981	8.13189	0.00000	8.28072	8.07352
9.29367	72.52634	14.87113	4.20401	41.61178	24.75	1149.87954	8.75916	8.29131	10.89288	5.64182	0.10381	55.25	73.41345	6.48829	1.00000	8.94541	2.80925
6.39745	63.36045	22.72030	9.90016	49.99396	78.15794	1069.73347	2.36000	7.50319	9.38884	4.64600	1.01215	12.1277	60.15107	9.30879	0.00000	6.97627	9.64910
7.86459	70.94180	15.68191	11.97154	48.99414	-121.75689	1115.44597	7.43983	8.95685	7.00325	4.70385	0.36620	36.91023	58.57870	7.92717	0.00000	7.10801	8.05567
8.10728	57.88623	7.21497	7.08746	65.40308	-65.71875	1091.48281	8.81049	5.62959	5.43030	7.19795	0.23469	-21.44345	33.49505	7.90698	1.00000	8.31190	7.63623
11.08185	64.47975	15.54757	7.86365	33.55209	39.8302	1077.69038	7.93206	8.21960	10.49310	9.77656	0.17179	64.5635	74.33560	8.84642	1.00000	7.97806	7.61606
7.30523	52.62696	10.22233	6.90990	59.38425	37.99117	1169.87796	8.55939	8.80133	8.19608	11.27366	0.28812	44.92934	42.46236	8.58339	1.00000	8.87772	7.97007
8.51171	80.97842	30.08381	6.10383	46.17513	43.83992	1106.04613	8.05553	6.57344	5.12426	5.58136	0.08358	55.39485	34.67765	7.84094	1.00000	9.67427	5.85566
7.34055	59.46011	22.94695	7.37107	34.83331	35.34722	1117.60505	11.92320	5.54529	7.00540	6.56784	0.49000	-23.85972	53.32276	8.50095	1.00000	8.62198	8.81466
8.21367	84.32909	19.26435	9.79931	60.57326	-0.2	1110.84978	9.99316	9.51664	10.44244	11.16304	3.08665	51.65	58.04181	7.49128	0.00000	7.03169	10.84681
8.28670	42.14872	21.86937	7.09796	59.42462	32.88667	1128.01559	9.49260	8.00697	10.42027	8.59232	0.16647	3.27833	32.34228	7.73737	1.00000	7.96704	6.89874
8.45372	57.77234	5.64733	6.13570	52.23295	-41.25528	1097.96705	10.03960	9.22742	7.16827	10.00320	0.16745	-19.32556	61.58709	6.62270	1.00000	7.28343	6.96185
8.86688	58.57629	14.48904	6.95536	70.36292	-99.73314	1118.68625	6.76328	10.55059	9.19454	10.43891	0.26359	32.44874	40.16159	7.32997	0.00000	6.98215	8.03785
7.18501	46.20311	13.90998	8.92149	37.26651	8.77155	1175.06215	5.51270	6.72100	9.18602	7.90412	0.81459	50.23019	28.54028	8.42891	0.00000	8.33757	9.44529
8.30999	56.47993	2.88177	6.91310	60.73223	-42.19667	1079.42792	7.51666	11.13333	7.70178	7.65295	0.88384	-21.41222	35.04972	7.64349	0.00000	7.74296	9.47941
6.43074	57.03371	11.08492	7.46146	52.27868	35.90057	1186.09246	4.55219	11.00610	11.40419	6.18300	1.42614	56.85836	46.41024	7.98725	0.00000	8.76424	10.06019
8.89689	72.73025	22.87419	9.27198	31.26862	78.27539	1112.26186	9.24597	7.05705	4.48817	7.10492	0.17509	12.95629	53.53263	6.58020	1.00000	8.53804	7.36460
8.67059	46.76404	9.39651	8.09431	78.05672	78.25795	1128.86823	8.52801	7.26296	4.13657	5.96897	0.29962	9.82564	55.39713	8.29303	1.00000	9.87510	7.85535
6.98088	63.86560	13.80055	8.90979	60.31069	85.4265	1123.41794	5.72703	9.12298	6.55039	6.74572	3.97281	55.8736	67.13459	8.32992	0.00000	5.87651	11.11707
7.34536	24.84517	23.74731	7.78380	63.71942	101.96857	1137.85487	5.66200	12.00800	10.55677	8.06419	0.28964	4.88441	47.54904	7.17090	0.00000	8.93687	8.24892
8.43076	59.92558	-0.76111	6.70663	43.81175	15.28318	1069.47166	8.92839	7.48856	7.91793	7.36412	0.14067	-4.26613	69.57123	9.30901	1.00000	9.54636	6.39524
8.57356	47.30708	18.81357	9.83614	31.82772	-95.44744	1116.31200	5.31240	10.49212	8.59235	8.71041	0.31614	29.53885	58.02802	6.41275		8.27230	8.29570
8.24056	70.28392	20.79923	8.55880	31.80951	123.50266	1181.00126	3.31379	8.89554	8.46145	7.14330	0.92114	41.94175	42.90791	8.41032	0.00000	7.92398	9.59158
6.42643	48.44014	33.01027	8.15562	63.85494	72.68533	1082.57471	8.53197	5.94023	4.52742	5.14194	0.34041	22.75218	20.30519	6.70109	1.00000	6.45643	8.24541
7.75007	58.23231	37.72926	7.12547	100.00000	41.77921	1128.56973	12.19861	9.86512	7.46760	9.39563	0.45120	41.82143	41.78647	8.48510	1.00000	7.72683	8.58605
9.03210	36.32167	17.79522	9.39382	73.87886	-71.08977	1067.65734	11.19207	9.17490	8.98437	9.92894	0.55947	41.9001	58.85220	9.17879	1.00000	7.17835	9.09197
7.55301	65.78796	28.37458	7.00675	70.64835	-156.47432	1079.60206	7.85301	7.88928	8.88542	8.27160	0.20850	20.88953	80.79241	8.64249	1.00000	9.75975	7.71718
7.81235	45.86010	22.31228	4.34135	47.82416	-117.71978	1105.94460	9.74678	5.73273	8.88581	8.47372	0.13597	34.09668	75.65553	6.09295	1.00000	8.11267	6.49215
8.92681	70.60121	23.04080	9.47239	81.58410	-37.65	1120.86326	8.93033	7.68907	8.58212	9.49391	0.45367	-10.91722	43.79193	8.56772	1.00000	9.06488	8.68627
8.93822	64.75107	16.95321	5.28815	21.20686	33.2525	1073.83362	9.06816	10.31627	9.72150	8.68169	0.10046	57.97472	55.94933	8.30299	1.00000	8.37986	5.02481
7.18590	55.06389	20.86820	7.70921	62.92177	79.41727	1101.08009	10.22769	6.85048	6.46259	5.77089	0.17645	12.25282	48.60568	7.21478	1.00000	8.62397	7.31464
7.80772	68.32691	4.05959	12.71134	73.24741	-1.29772	1116.05698	7.49582	9.89587	5.93332	3.68984	0.22583	50.76306	40.39643	7.02363	0.00000	6.48483	7.67620
7.24216	38.93874	15.81031	10.40422	61.77045	-117.23991	1166.49757	6.19695		8.95428	8.73175	1.51994	47.64995	55.08956	6.91885	0.00000	8.45913	10.12676
7.29397	38.30362	7.16919	11.97681	63.96053	-105.11221	1149.86900	10.36957	9.21522	10.08206	11.21685	12.28880	39.57582	40.75910	6.96386	0.00000	7.21374	12.25675
7.80705	56.91264	21.73677	8.14626	56.03377	6.76111	1068.75478	9.04359	8.25666	6.52132	7.33356	0.06705	53.16167	35.66979	5.95608	1.00000	8.95501	5.96498
9.75698	81.58977	12.45873	8.66712	50.89297	19.27498	1061.89475	10.27515	7.71649	7.21259	6.95528	0.34561	50.20528	63.24991	6.36161	1.00000	9.76022	8.25245
7.82246	55.75584	15.81738	7.56473	54.37600	98.19151	1094.59243	10.49137	10.57066	8.28381	9.50410	0.22383	14.0823		6.86612	1.00000	9.46574	7.19994
9.14656	61.73218	6.65036	7.41602	69.47709	-95.36969	1055.38587	7.41579	12.32352	7.34500	6.81804	0.36564	35.74788	55.65914	6.44242	0.00000	7.01449	8.30260
6.45133	73.15930	24.91903	10.55155	48.18408	104.09701	1098.13028	8.02011	9.67211	6.67783	5.09223	0.19537	-1.26424	44.95602	10.45984	0.00000	8.93912	7.61766
8.56659	69.10979	11.00258	9.44047	46.72906	-104.83192	1064.66419	7.38337	9.26835	9.01625	10.19855	0.47806	39.72943	59.45235	9.08029	0.00000	7.78599	8.82911
8.37469	71.85647	20.28831	4.64848	57.99632	79.41727	1106.98599	7.86363	10.83946	9.95918	10.73691	0.12606	12.25282	64.86868	8.17395	1.00000	8.29969	6.01321
8.33375	79.75115	18.02409	9.47500	57.49030	9.29109	1105.92371	12.11781	8.66675	5.63996	10.08866	1.22798	45.39402	52.63141	7.21607	1.00000	7.61761	9.88261
8.07169	57.27383	24.31295	5.65731	50.56846	117.59152	1124.60691	6.92653	11.18571	8.43276	8.50264	0.34735	3.31332	45.18221	8.70684	0.00000	8.32692	8.21055
6.41548	49.12840	4.83074	6.39570	39.99006	4.62744	1120.03126	9.88169	6.78589	9.31465	8.04587	0.24636	36.06386	23.77061	7.11915	1.00000	9.42891	8.17285
7.55897	63.32173	12.52485	6.96619	46.43155	35.96944	1120.09893	9.73974	5.56914	5.93602	6.94159	0.16975	56.03361	52.73789	9.64257	1.00000	6.88873	7.38767
9.72324	51.37287	2.61932	7.63260	71.45660	24.04142	1053.18916	8.72166	7.93130	6.28732	8.11105	0.21896	54.39635	45.62313	8.63113	1.00000	7.97332	7.27462
8.76833	41.86381	17.18584	8.84105	58.52613	178.00417	1092.52159	9.26463	8.15802	7.51641		0.74327	-38.65333	50.82316	7.91396	1.00000	8.53986	9.35941
7.25293	48.47356	16.66012	4.14408	47.09243	122.05228	1068.95115	7.72463	5.80938	6.97914	6.10315	0.09775	37.19723	58.24773	6.91301	1.00000	8.69924	4.60254
9.27036	54.43121	14.42825	6.73127	34.24100	-2.68758	1081.73840	9.89150	6.41717	6.19278	6.94465	0.15660	53.69786	48.39063	7.41850	1.00000	7.06341	6.03544
9.56500	58.99039	31.69993	4.16813	48.43947	29.91582	1184.70610	9.39802	8.30701	9.63938	5.47978	0.11500	31.20176	59.36557	7.76441	1.00000	6.42083	3.58964
7.89956	39.91498	14.98049		39.59895	-2.1875	1108.43710	9.77319	9.66903	9.77284	7.41743	0.06962	51.26	45.40567	9.23163	1.00000	8.87974	4.38535
8.33484	49.99374	17.38609	11.75067	46.21715	-1.06667	1155.04992	7.49029	5.73957	9.47759	8.38739	4.52284	53.78333	64.89984	8.50681	0.00000	8.78775	11.23930
6.81142	60.37986	17.26229	10.54750	42.65404	136.84186	1196.88308	4.36194	6.69261	5.11030	6.31876	1.49853	34.4833	73.12085	8.55653	0.00000	9.08521	10.06904
8.13664	64.16187	13.90322	8.79344	22.19957	33.72798	1191.72081	8.53070	9.17418	7.66501	6.75211	0.33746	53.53395	57.85725	7.70669	1.00000	8.65860	8.33568
8.72892	54.25439	3.96785	7.81138	89.79102	75.06583	1136.76416	5.32905	10.49827	7.70642	10.19399	0.31908	32.17629	43.42579	9.08009		8.35692	8.27092
9.37824	40.28915	15.13211	10.27089	61.27839	-93.75018	1141.06580	5.26449	8.35682	7.45970	9.02246	0.91741	32.52515	40.37153	9.26182	0.00000	7.31767	9.55193
8.61236	57.62675	-8.68069	6.18088	35.12362	85.4265	1189.26250	8.26740	8.00335	8.74924	9.28547	0.17056	55.8736	42.44153	8.86329	1.00000	9.65672	6.56664
7.75542	75.76194	15.13260	7.23928	39.09317	-48.29694	1087.05101	11.02217	10.27798	6.70693	10.50436	0.23647	-20.87306	26.91049	9.16480	1.00000	8.60522	8.18823
8.95388	59.48403	13.72567	6.30262	51.63869	85.83334	1098.10344	8.85778	6.62763	6.19638	6.55838	0.15520	20.88197	47.18613	6.49662	1.00000	7.54448	5.81951
