longitude	latitude	H2CO	PM10	TEMP	O3	PM2.5	CFCs	Pb	C2H3NO5	CH4	CO	NOx	NH3	warning	PAHs	SO2	PRES
-85.43772	10.63504	48.40554	4.43588	22.63003	5.03952	7.31453	59.41274	33.41371	0.03285	8.07100	8.25459	7.02040	5.75186	1.00000	7.17687	6.47599	1188.43172
6.10237	46.18396	45.15083		24.63311	6.76779	8.01587	34.74207	64.91776	0.04401	7.16291	7.75594	7.17209	7.07057	1.00000	6.42700	7.19892	1095.05158
6.83042	6.15038	64.14387	3.46894	31.16537	5.38943	8.99592	47.24019	46.12291	0.04487	5.65061	9.92256	8.04910	7.77160	1.00000	6.30936	8.58032	1099.33035
74.12286	30.76468	77.89277	6.50903	19.07898	4.98733	7.04592	29.96598	83.20720	0.05118	5.00154	5.85436	7.60731	6.55944	0.00000	6.25087	9.72947	1050.56736
5.22778	51.955	54.76294	5.13479	12.66394	5.44067	7.52655	54.48214	59.26153	0.05398	7.05882	9.59419	7.99388	7.23329	1.00000	6.97214	7.17169	1097.27466
145.06667	-37.88333	42.02504	5.49925	31.77002	6.37879	6.93721	56.49165	63.22292	0.04864	7.69388	8.29071	6.58327	5.96827	1.00000	7.08685	6.36622	1141.41540
51.0193	35.6803	36.20785	4.65404	27.06425	5.59383	7.74058	67.18911	51.06592	0.03764	6.71742	8.68252	8.08574	8.58225	1.00000	6.84513	7.31005	1130.54083
-80.08199	35.88264	55.40215	6.19374	1.06727	5.91873	8.44493	59.82635	36.28340	0.03616	6.94664	6.16415	9.36639	8.11894	0.00000	5.93010	9.32608	1194.78985
41.77921	41.82143	54.99810	6.92820	5.31750	6.99846	7.29714	23.79053	13.97896	0.03560	9.88165	9.66980	3.79710	5.44164	1.00000	6.63745	6.99578	1184.69928
17.80774	40.55851	49.83502	5.30195	8.30535	6.89842	6.57092	50.59589	12.15451	0.03027	7.39118	7.16683	11.19782	7.57256	0.00000	7.20505	6.39211	1090.46514
-89.71472	13.73417	62.44705	11.32153	10.06936	4.51344	7.30650	37.93367	62.48750	1.86995	4.95146	6.48463	6.16742	8.54820	1.00000	6.38719	11.65160	1147.74650
75.37991	25.75728	43.93225		12.14940	2.12044	6.93967	55.11209	23.93014	0.04550	4.38882	7.09732	7.03467	10.16349	0.00000	7.38664	9.16172	1165.00914
25.8191	53.5942	49.94917	6.38039	11.57600	7.72520	7.88393	65.99036	42.94811	0.04671	6.30300	5.76964	7.57038	5.98308	0.00000	7.36647	8.74008	1190.47685
142.45778	44.35056	53.57150	5.53750	11.10108	5.32909	7.04482	45.23011	24.07847	0.03978	11.49856	5.89178	8.39719	8.45306	0.00000	7.85755	8.99694	1164.93725
-9.24671	38.72706	46.30616	10.20456	20.96424	5.70025	5.79060	52.69325	67.07129	0.64636	4.37809	5.85781	7.41710	7.82425	1.00000	6.83817	9.73770	1063.56599
150.60036	-34.88422	72.01747	5.52990	19.87220	6.34145	8.37592	39.59093	28.15389	0.04339	7.47561	8.74301	6.82542	5.97144		7.03343	6.89442	1054.43991
29.00974	-24.19436	23.25448	6.42905	5.71929	6.23433	7.99598	44.04770	53.31677	0.04127	5.93392	5.66196	7.28110	5.61077	0.00000	6.83961	9.79466	1175.84612
2.44892	48.98693	71.18648	4.51092	23.15348	5.01447	8.90720	57.19297	65.60546	0.03350	8.72873	8.52212	6.03882	7.06200	1.00000	6.82030	5.55105	1079.87176
144.23058	-5.85746	47.76314	9.78042	15.45853	6.63060	6.70789	46.63432	35.00718	0.41922	6.84892	6.05966	7.52067	7.90585	1.00000	7.19941	7.76804	1101.35040
77.24779	10.58806	67.33514	5.74968	2.50905	4.06346	5.69874	57.93974	31.51655	0.04645	8.22498	8.47577	7.97785	7.07073	0.00000	8.10865	4.14414	1144.07162
77.24779	10.58806	54.00696	7.86135	1.10300	8.37821	7.64307	63.55528	38.09987	0.10633	7.20275		10.82003	6.73043	0.00000	7.28967	6.27936	1066.43233
138.89585	36.33011	53.93342	6.08530	17.49416	8.08919	6.83650	43.29825	51.54316	0.05305	8.39010	7.10411	10.34313	8.13563	1.00000	6.47698	7.78922	1091.32806
-71.08977	41.9001	42.72932	7.94843	30.50854	4.86396	8.27700	49.23993	44.77601	0.10605	10.62562	6.46538	10.08632	7.74855	0.00000	5.90371	7.91338	1164.01758
-101.2591	21.01858	64.01590	5.44422	4.25592	4.52004	8.75288	36.75861	43.11452	0.03859	9.56408	10.35213	5.99598	7.92507	1.00000	6.76644	5.93612	1181.03006
75.96976	15.73628	40.91449	5.58011	-10.99458	9.66638	6.48110	49.93536	74.42959	0.05552	7.38693	3.91457	10.34429	7.65872	0.00000	8.11768	5.44001	1159.23081
-1.06667	53.78333	77.21195	5.05846	7.67532	5.46695	8.00176	40.71872	49.15415	0.04824	7.27319	6.55688	8.33162	7.94687	1.00000	5.40195	3.77763	1078.91130
33.72798	53.53395	64.01125	4.53452	16.06427	3.75361	8.47934	75.54756	60.55502	0.03437	9.79309	8.41312	7.10738	8.18678	0.00000	7.62196	4.86961	1188.70339
78.23456	28.92694	46.18361	6.30592	25.98777	4.49827	7.40653	13.51573	53.62451	0.05062	5.10915	5.63206	8.05368	8.19043	0.00000	8.09549	9.52994	1149.79748
7.00417	52.26083	52.31348	4.59375	7.66548	5.03487	5.19757	47.33016	44.99781	0.04606	8.14740	8.32018	6.98002	9.05876	1.00000	7.10164	5.70508	1166.62572
9.5586	54.52156	38.76469	8.48749	16.11725	6.84650	8.32706	39.50382	61.93239	0.13890	8.07723	5.10722	6.42395	6.32396	1.00000	7.26226	8.54803	1177.72468
100.04427	13.8196	46.33394	6.61195	17.28823	5.18699	8.61047	48.85985	43.58276	0.05403	5.94013	5.51240	9.06401	6.77863	1.00000	6.10184	9.98692	1121.13749
38.01667	11.85	40.03209	7.82977	22.05742	6.87683	9.78461	53.71447	67.20207	0.08947	9.65114	8.99294	5.53851	7.32368	1.00000	8.67517	6.19558	1080.86300
139.55722	36	62.74239	8.01612	7.82632	4.73257	7.67601	24.05740	48.90905	0.10922	4.07036	6.62661	5.08994	8.50248	0.00000	9.36324	8.43994	1060.68868
35.96944	56.03361	46.56809	6.43536	21.95235	5.26962	5.79728	57.51714	53.55192	0.03851	8.03880	7.78736	9.77479	6.91099	0.00000	6.46062	8.52493	1063.06948
-8.07257	12.74409	51.25119	6.33937	22.64112	7.58015	7.24853	24.69541	49.74241	0.04395	6.74951	5.68734	9.30146	7.49848	0.00000	6.85100	8.96121	1166.95948
75.11937	20.88098	38.65318	10.15139	1.58623	2.41677	6.15097	73.48729	48.33801	0.61028	2.61551	7.72757	5.57234	8.86788	1.00000	6.91205	9.24154	1172.79615
-72.86843	41.27621	44.49515	6.98470	22.15046	6.21815	7.77512	57.77525	38.04147	0.05273	10.08100	9.52963	4.77329	8.06236	1.00000	7.03341	5.99775	1127.06410
-3.52751	50.7236	40.39988	8.15114	18.38113	8.05936	8.61694	35.46791	46.47754	0.11992	9.79249	5.44009	7.04122	6.23399	1.00000	5.93774	7.99200	1170.99482
84.13864	22.88783	61.42458	6.24606	16.90290	6.37830	7.82726	60.42007	58.88383	0.05144	7.59176	7.22122	9.51249	7.62386	0.00000	6.51552	8.30523	1098.95473
107.60389	-7.01833	42.33163	6.68864	14.43351	5.36982	7.05325	39.64816	31.59128	0.03157	3.23938	6.85164	4.32255	8.12356	1.00000	4.34642	6.01170	1182.45456
8.70745	49.03685	52.56025	8.34267	7.54731	6.75288	5.63801	37.10662	37.07906	0.14152	5.59531	6.25116	6.78709	7.23546	1.00000	7.02346	7.09404	1056.45056
38.28402	34.5624	57.07223	7.86667	21.26119	7.16807	8.07409	52.18720	43.88927	0.09828	9.06152	10.20923	5.43956	6.88642	1.00000	5.76141	6.99707	1136.79601
18.69303	12.18441		6.15384	5.54788	6.08569	7.60108	34.11877	53.83816	0.02534		9.20706	5.95145	7.10091	1.00000	6.89793	6.40984	1122.55682
-63.90389	-8.76194	57.07059	6.69646	15.05612	5.98453	7.79441	38.94256	45.63473	0.06153	4.22993	4.73267	5.50692	6.53150		6.51981	10.11545	1173.19671
97.01124	17.30858	42.56350	8.28528	-4.85534	4.45275	6.98234	50.70843	38.15982	0.13803	4.18734	6.54702	5.46803	8.01204	1.00000	7.21179	8.33101	1148.39428
117.33333	34.85	49.29291	6.54958	5.71875	5.88014	6.39492	26.73422	40.11217	0.06151	7.27760	6.53900	8.05908	7.13601	0.00000	7.11927	9.96561	1062.51807
18.69303	12.18441	53.04910	5.21471	13.53789	6.06695	8.21227	53.03982	66.19227	0.03792	8.39516	8.10442	5.92424	5.71913	1.00000	7.02648	6.47229	1056.08361
2.59753	8.88649	62.39378	6.59040	36.31960	7.62983	9.23600	46.48590	56.14945	0.04761	6.13393	5.87096	5.82340	4.62989	1.00000	7.11528	7.04017	1165.46898
-73.86586	45.43341	57.47493	7.35620	12.28739	8.09738	6.84547	35.79086	48.69400	0.06852	6.23142	6.12037	6.21277	7.72749	1.00000	7.44652	8.04341	1092.33053
-84.67837	34.06635	49.99101	5.08009	1.11632	6.68836	6.07110	54.14784	43.30364	0.02722		6.02311	3.56001		1.00000	8.77588	7.80373	1166.23408
-5.53715	50.11861	55.25153	4.05586	1.85018	4.70374	7.92884	36.33293	49.40260	0.04088	7.69942	7.14274	7.99464	8.38682	1.00000	7.70416	5.48694	1147.77210
-74.07764	40.72816	51.66240	6.79988	22.83766	9.07102	8.08863	35.89035	41.77934	0.07189	8.97117	3.84897	8.39149	7.02318	0.00000	6.24265	8.66824	1176.41937
125.51176	42.64031	52.43231	7.56502	19.56656	8.49516	7.26569	32.55578	37.04298	0.07789	7.88495	5.29752	5.68615	6.62362	1.00000	7.93767	9.24084	1123.19869
91.84128	22.83957	55.37292	8.77207	-0.95094	7.30669	6.94510	32.23160	43.42452	0.18084	6.51095	5.36260	6.79716	8.17893	1.00000	7.01325	8.41519	1119.47015
150.60036	-34.88422	56.47200	6.21782	13.68658	6.36359	7.76951	53.89867	16.89099	0.04444	4.83576	5.02504	6.10345	4.29096	0.00000	7.79722	9.50460	1188.22010
30.96755	49.07866	49.67478	5.72330	15.91902	5.97478	7.95713	55.51076	53.57880	0.02400	6.02340	6.65280	8.52282	8.89456	0.00000	7.68165	8.13829	1072.70328
-74.26419	4.73245	54.53955	8.99670	-9.66216	4.10221	7.41525	48.20818	20.21310	0.22772	2.48733	7.23446	5.85482	6.17908	1.00000	6.06223	8.22066	1063.35324
-73.58248	45.40008	39.22601	8.46815	17.20131	3.86676	9.09802	43.37145	35.53123	0.14973	6.13604	5.14561	4.71388	7.78520	1.00000	9.22561	10.17853	1098.83668
-50.00639	-25.42944	45.29628	8.26649	0.33404	8.41374	7.06475	62.02232	44.47419	0.11921	7.09869	5.99731	7.27003	8.15836	1.00000	6.20967	8.62067	1133.11863
75.11937	20.88098	40.45173	4.41487	25.14263	4.69827	6.98489	20.66034	61.77464	0.03869	7.57886	9.15056	7.86027	6.55517	0.00000	9.98140	7.15235	1086.59074
123.89071	10.31672	30.23883	7.99539	23.46548	5.88778	9.44812	24.26020	58.99936	0.11319	8.37335	7.82976	10.24687	8.30867	0.00000	9.85100	4.97291	1153.17263
8.77069	50.80904	62.75540	5.57569	27.79925	6.68044	8.71465	48.84817	51.42377	0.06072	6.13965	6.75440	8.41479	7.32087	0.00000	6.33330	7.22215	1065.62718
7.11393	51.08468	60.70837	4.61271	3.61233	8.25154	8.58245	33.31460	38.21886	0.02641	8.05235	5.10987	8.30505	8.76766	0.00000	6.77059	5.49008	1193.08098
120.03308	28.88162	55.27873	5.96982	5.29006	6.75570	7.85709	59.63386	45.26196	0.04220	4.71339	5.07578	8.19768	9.44505	0.00000	7.75070	8.45213	1153.44807
117.63083	35.50056	78.88155	5.23231	25.09339	6.47613	7.86605	35.78511	21.86890	0.03571	4.53565	5.70370	9.21109	9.13403	0.00000	8.83452	7.68196	1057.16692
142.45778	44.35056	39.39247	5.86183	25.04294	4.88210	7.59905	28.63116	41.76186	0.04050	4.74228	5.83143	7.06477	8.10724	1.00000	7.43170	9.12808	1077.66133
-89.99038	38.58894	44.19403	10.80079	23.13797	3.35249	8.69246	27.56763	35.19176	1.11642	2.89213	5.03698	6.36992	7.71655	1.00000	5.77949	10.96983	1188.88529
42.85693	39.22493		10.27530	30.29137	5.15740	7.60671	59.29022	65.74097	0.66950	5.56385	6.64643	6.73095	10.34702	1.00000	7.30164	9.07870	1198.79925
122.8637	9.3337	69.91920	6.07071	1.97350	7.17411	8.00629	45.17118	50.91248	0.04781	6.58677	4.80805	10.34230	7.92963	0.00000	7.94025	3.71450	1099.06290
112.19028	30.35028	38.09171	10.28887	35.51902	4.82898	6.92578	59.12828	39.56071	0.69311	7.18559	6.06050	7.06707	5.13674	1.00000	5.90936	8.10534	1086.49176
-102.36764	31.84568	70.71527	10.22352	30.47764	3.95302	8.57209	59.23693	48.72653	0.65829	3.74860	7.35978	7.06244	6.67077	1.00000	7.94576	8.90395	1135.54337
15.87735	4.94273	57.27990	6.67378	7.49288	5.65393	8.46345	46.42986	61.66738	0.04941	8.70984	5.51540	9.40686	5.43931	0.00000	5.33324	7.08705	1174.40979
-63.90389	-8.76194	63.33114	9.03486	-1.22080	6.24932	8.05670	53.98942	52.18791	0.23607	6.18180	6.61771	6.40823	8.75455	1.00000	7.76346	7.60707	1159.10082
-1.29243	53.49389	61.10628	5.53738	17.63126	7.61047	7.27992	52.45880	28.67869	0.04475	6.60749	6.62928	9.76890	6.19555	0.00000	7.69269	7.08199	1162.81713
-60.47389	-34.64167	51.23025	10.06405	6.30703	4.61433	8.27411	58.55093	60.43677	0.55008	6.17004	6.92193	6.05415	6.35017	1.00000	7.20829	8.32916	1136.60781
24.95034	60.18427	61.93450	7.49345	9.76811	6.60257	8.53664	24.16352	40.46652	0.03559	5.44075	6.66348	6.41868	6.74955	1.00000	6.51004	7.21342	1159.96579
79.5286	29.22254	38.46326	6.82100	40.16184	8.20544	7.70746	40.87972	30.93711	0.05853	8.69204	4.48826	8.83670	7.48893	0.00000	5.91104	7.15601	1064.18851
-72.86843	41.27621	60.11238	5.72195	15.28095	6.12629	7.62291	56.50298	52.52679	0.03810	5.34209	5.98833	7.76696	6.82087	0.00000	8.61449	8.34025	1065.35356
77.40858	24.05979	41.03842	5.33872	8.54808	6.81115	6.36191	70.05858	75.12607	0.01853	6.35158	7.50888	7.89921	7.50606	1.00000	8.31389	6.78664	1120.62426
139.55722	36	63.91946	7.79745	13.61062	7.17845	7.03317	39.47132	54.07931	0.07530	9.39108	8.28945	5.65427	8.39213	1.00000	7.75093	5.90870	1197.89533
-89.10944	13.70167	38.52415	8.21859	20.87785	8.96229	9.70116	68.01991	45.05349	0.10857	8.29407	7.11710	7.00870	9.55550	1.00000	6.34984	7.01392	1108.49549
8.86704	50.23805	48.35190	5.96232	28.73781	10.12675	8.98203	37.16563	77.45304	0.04531	8.55593	4.14072	9.50440	7.38725	0.00000	7.44765	7.08259	1102.64866
-72.97261	43.61062	34.62741	5.18708	33.98596	4.67128	6.94016	49.94033	23.69548	0.05281	9.19903	6.40883	7.29127	6.99206	0.00000	6.73917	6.67914	1181.44912
-97.90308	31.12406	46.94225	6.24037	28.33411	4.09409	7.15101	35.38955	46.02743	0.04601	8.33805	6.31158	8.59127	6.55600	0.00000	6.54527	6.12547	1159.06448
137.5	34.9	43.35565	5.96410	11.60473	4.44963	6.90004	39.79065	47.45436	0.05584	7.03116	8.14054	10.64936	9.37066	0.00000	7.42824	7.77747	1172.58884
-73.26022	6.46838	44.61337	6.33792	47.67197	9.53157	6.50723	62.57106	70.17095	0.05300	8.30327	4.53026	10.35028	9.16232	0.00000	8.60107	6.37671	1197.85849
139.55722	36	65.80658	3.52858	5.68164	3.23366	6.52067	51.42517	34.19712	0.06367	9.53983	7.84882	6.80398	6.51890	1.00000	8.51650	4.18893	1087.52475
67.84222	40.11583	48.06534	6.39245	34.30888	5.88732	9.14567	52.93762	41.51910	0.06940	2.88577	5.41855	4.93323	8.06673	1.00000	6.80534	8.82118	1092.79254
-9.24671	38.72706	47.96735	7.41268	9.32052	6.35317	8.19130	65.86467	59.82792	0.07953	6.50869	5.84940	5.50689	7.30013	1.00000	7.02502	8.50795	1070.13508
121.96361	6.95194	50.33762	5.74372	9.50798	5.14597	6.94878	43.21313	54.96532	0.04076	5.65838	6.92806	8.39918	6.49381	0.00000	5.57918	8.12354	1148.30616
-56.52361	-33.38056	46.32330	5.27118	-20.48458	8.69023	10.11880	30.48692	45.76734	0.03109	5.63286	4.06437	8.45786	8.74788	0.00000	8.28399	4.54684	1090.31607
33	-2.68333	71.02675	8.76392	34.71526	6.29373	6.88059	43.49270	41.15850	0.15968	6.68614	4.26040	6.27414	6.30967	1.00000	7.23219	11.20627	1178.82287
6.61944	52.57583	44.73071	6.63054	25.60853	5.65253	7.38066	45.87473	75.21816	0.04690	9.39244	8.27178	6.66338	7.41025	1.00000	6.23573	5.28986	1066.69753
109.3243	-7.0981	50.29184	6.69294	5.22221	4.49252	7.64651	34.68187	55.48299	0.06318	6.87106	5.93419	3.35308	6.63429	1.00000	7.46520	8.12146	1092.90114
-117.54866	33.93113	35.31606	4.24950	32.81900	5.32548	6.86108	50.20772	60.42404	0.04276	7.98491	8.26688	6.36436	6.57839	1.00000	9.39707	5.71090	1120.02070
17.8031	48.43174	67.83982	4.57053	20.30453	4.32934	8.16289	26.33756	38.73263	0.05243	8.67195	9.23292	7.06386	8.49673	1.00000	7.59836	6.52314	1187.07730
-156.47432	20.88953	47.88066	6.35434	16.90363	8.84714	7.13638	81.62899	63.84523	0.04381	5.32100	3.91752	7.08975	6.85834	0.00000	7.86323	9.26414	1122.92867
77.40858	24.05979	74.97808	5.86620	6.28695	4.87876	9.64171	45.10638	68.30759	0.04089	10.57343	7.02162	8.33595	7.71993	0.00000	6.30662	6.72940	1059.88516
78.25795	9.82564	42.91632	7.24393	27.07937	5.86551	7.66469	67.81868	28.56971	0.06966	10.44153	11.17648	4.41989	9.32137	0.00000	8.71504	6.18797	1123.39454
73.08333	19.21667	61.53405	8.43931	21.17925	9.23784	7.16125	40.63805	41.51834	0.14250	9.45671	5.68677	6.70453	7.46804	1.00000	7.27992	7.65888	1097.69244
-60.93173	-31.4488	45.71589	6.29611	-12.24820	7.59619	7.27631	68.53173	38.40592	0.05083	5.61369	4.65746	7.72400	7.20459	0.00000	5.60811	9.71576	1198.99187
28.67582	40.98894	52.79776	6.30492	36.80576	3.77874	6.19934	56.73996	58.24495	0.06028	10.21281	8.36369	7.67730	6.11749	0.00000	8.35799	6.08920	1064.50959
-0.32247	50.82882	58.76676	6.46058	9.71375	8.11818	7.56597	57.79972	48.81957	0.05187	6.91631	6.46594	6.86954	8.35908	1.00000	6.21514	6.96098	1131.66179
130.94098	33.3213	53.24161	4.91676	13.16203	5.63020	7.41931	39.72807	43.38353	0.05319	8.42132	6.82589	6.64992	9.54901	1.00000	7.62771	5.03720	1199.61639
-93.71133	41.57721	22.70811	6.98658	14.48069	6.80409	7.42233	40.52521	62.42796	0.07926	7.97670	10.06283	6.54783	8.58005	1.00000	7.02628	7.33012	1180.98664
-25.66689	37.74615	54.77057	8.82949	23.80879	7.50610	7.28867	32.99194	45.40974	0.17962	11.07342	9.81909	3.31497	7.20334	1.00000	7.71254	5.28771	1116.06004
8.61839	49.68369	51.85781	7.07599	10.97637	4.91615	9.46141	46.77608	34.60911	0.06105	8.34527	8.17378	8.82985	6.31669	0.00000	6.58064	3.99572	1189.69399
47.31667	-19.65	61.54015	6.36877	14.98152	7.30448	8.11276	46.94118	52.62316	0.05580	8.37158	7.12832	9.94433	7.22574	0.00000	7.10968	8.22342	1189.39775
114.10479	22.37066	62.78541	8.19192	12.03496	6.32177	7.69227	50.24825	45.89797	0.12104	8.61361	6.23386	9.77965	7.38832	0.00000	5.88101	6.76661	1111.74102
30.28491	60.02427	63.76147	7.90302	19.76441	6.63545	7.25868	31.18496	69.11166	0.09951	8.72887	5.33693	10.45947	8.74986	0.00000	7.38203	11.57182	1093.94697
15.00835	51.14942	69.36253	9.53886	8.36340	5.02917	8.54631	36.63185	40.15757	0.32830	4.35233	6.53421	5.87992	8.60073	1.00000	6.36627	8.89225	1056.70514
145.06667	-37.88333	48.89767	8.36319	19.19193	7.03464	7.45572	27.53832	69.99427	0.12253	11.54744	8.48248	3.41385	7.19647	1.00000	5.30772	4.47027	1110.74267
126.28333	45.35	47.15984	8.99204	27.47506	8.29339	6.07498	53.04136	38.03361	0.21038	12.58653	5.78335	7.86333	8.09825	1.00000	8.32428	8.58777	1063.69318
6.8625	51.47805	53.93832	7.34373	10.74065	6.38956	7.28086	45.98082	45.61966	0.06292	8.95082	9.84405	6.38470	7.50288	1.00000	7.06268	6.95995	1101.43393
-63.90389	-8.76194	65.04392	10.91557	32.15579	5.00461	7.13566	58.70732	50.16698	1.25274	4.36458	6.51788	7.36069	6.63644	1.00000	6.25646	8.88573	1068.24277
-75.23266	43.1009	44.26819	9.88975	10.15375	6.92042	8.09573	38.15882	46.23581	0.47476	4.96119	6.41807	7.26019	7.36589	1.00000	7.63745	7.89973	1177.76267
-6.03731	37.35813	70.28036	6.34229	14.76397	3.40281	7.82431	70.26349	64.10081	0.04071	6.19286	6.53452	4.06379	6.05798	0.00000	7.04711	7.98248	1109.23039
8.73812	41.91886	55.46783	6.24123	17.95372	6.34977	7.89123	25.51272	36.01633	0.03726	6.50127	6.58796	7.83499	6.91303	0.00000	7.23832	8.55775	1087.14757
10.78222	36.46917	77.26598	7.36654	20.70443	7.22116	6.35633	29.32205	26.47186	0.07366	8.77119	6.06533	5.36287	6.36155	1.00000	6.82431	8.68193	1089.61652
-5.22126	33.43443	49.08864	6.80815	1.36631	6.75564	7.21632	53.77201	31.87387	0.07304	8.10522	6.79772	4.58864	8.66003	1.00000	6.47688	6.57606	1104.67676
5.55575	46.67535	68.38732	3.42512	7.17435	4.80389	7.68807	45.01572	47.79513	0.05425	6.78020	8.12692	7.91961	7.55275	1.00000	7.39962	5.87160	1096.11221
-117.70755	33.52253	35.55101	6.29888	14.98682	4.07596	7.84463	43.28861	48.23216	0.07688	5.97909	6.59689	8.70782	7.70155	0.00000	8.03176	9.16928	1146.50057
-8.53778	7.57944	44.28536	5.94090	25.49817	5.04788	6.93473	37.28805	54.24710	0.06673	9.98488	10.80893	5.02003	7.41956	1.00000	8.07736	6.38446	1171.15720
38.01667	-5.41667	48.39837	4.63916	9.91315	4.87122	6.75416	63.20125	66.10532	0.05052	8.86118	8.21172	6.37246	7.52345	1.00000	6.07701	5.48519	1067.16370
-71.8023	42.58342	63.52162	6.89699	18.33851	7.28736	9.00120	41.01837	67.69595	0.05957	6.03813	9.71839	8.64650	6.10209	1.00000	7.28372	9.30573	1075.30651
75.11937	20.88098	55.99159	7.75076	14.06743	6.27965	7.09251	67.96984	65.07765	0.08502	10.99088	9.21799	4.37254	5.47356	0.00000	6.83606	4.99700	1190.28705
121.3152	14.14989	35.79250	8.20148	2.06221	5.66767	7.30310	30.78193	42.73718	0.11662	9.74415	6.30451	9.88476	8.80496	0.00000	6.64128	7.42289	1083.14855
120.4861	16.0438	56.19602	7.56565	11.53697	6.80293	7.54620	22.92147	47.89705	0.06807	7.17758	5.57814	5.49171	7.53375	1.00000	8.18427	9.01878	1175.83271
9.00472	4.2475	52.37354	9.93346	9.46650	6.00966	7.15370	75.88192	46.46820	0.49021	4.32341	4.42909	6.49879	6.50999	1.00000	6.42838	11.59752	1063.29561
-67.33122	10.22677	57.60727	5.95489	13.60906	5.53258	5.94500	48.69043	55.54649	0.04610	7.04607	7.30257	9.65680	6.40133	0.00000	7.30711	8.17139	1186.61057
37.99117	44.92934	48.16984	6.78058	-10.30173	5.12208	7.77240	70.02377	60.55558	0.03384	7.36597	4.92683	8.49418	8.02270		8.28464	6.82653	1116.21131
100.24529	5.4709	45.57604	8.05005	17.45637	6.84398	6.25029	55.27946	80.91463	0.09282	5.44548	7.23107	5.59262	7.26500	1.00000	7.18207	7.18977	1069.45775
88.28637	23.07492	53.19785	7.42529	8.60692	3.79640	8.21784	44.40916	53.79710	0.06756	7.06642	6.41382	7.15703	7.52415	1.00000	7.79064	11.54305	1078.34485
37.49338	55.62047	57.24452	5.89506	19.05477	7.09281	6.19299	28.89086	54.62809	0.05488	6.00821	5.56836	8.95645	8.24346	0.00000	7.85973	8.59717	1147.20070
-74.13653	40.63316	42.27599	6.32965	25.83671	5.78059	6.19269	83.42265	43.89081	0.05347	10.28037	10.50889	4.04579	7.30267	1.00000	7.84438	6.33595	1091.01988
-4.83076	39.96348	63.47186	8.00967	12.55630	7.65973	8.74465	68.12925	42.02358	0.09603	8.58825	5.92703	7.77651	7.42914	1.00000	7.97316	6.31084	1126.92507
102.56365	13.65805	44.83974	4.29988	34.89846	4.63068	6.84216	26.03867	58.55892	0.03671	7.89860	6.61240	7.84858	6.61399	0.00000	7.21531	4.40572	1145.14646
16.91667	-21.98333	49.94214	7.21299	18.09289	6.54916	8.88458	56.29371	59.18792	0.04234	10.08693	9.00865	4.78671	4.89293	1.00000	9.13676	6.33838	1109.97518
-74.38987	40.65538	85.81095	6.87099	28.50634	6.15200	7.28021	30.61870	64.45388	0.06484	9.96560	9.78855	4.74163	6.72975	1.00000	8.59261	5.68073	1153.03075
8.73812	41.91886	34.56380	10.19204	14.56946	3.27043	6.37490	84.00482	78.75462	0.65112	5.93476	6.71893	5.85806	8.01502	1.00000	7.75891	9.13898	1113.04962
15.87735	4.94273	83.72195	6.40235	20.50063	4.71087	8.03173	56.68145	56.50062	0.04080	5.60307	5.17710	8.90187	6.37403	0.00000	8.08536	10.25751	1066.81637
6.26667	51.21667	58.72381	6.84531	27.97447	7.11192	7.78624	36.10334	64.81892	0.05899	7.53378	7.91747	7.31859	8.68630	1.00000	8.10766	6.13346	1084.53066
-1.32471	51.40148	46.44320	5.30538	20.66743	5.81160	6.87745	45.27236	44.99953	0.04388	5.91300	7.13402	9.28114	6.30256	0.00000	6.04698	7.20850	1186.59428
145.13643	-38.16604	55.25602	6.84583	-2.40666	5.03630	8.63415	48.36627	63.02788	0.07489	5.30137	5.17639	6.66709	6.79038	0.00000	8.28493	11.06768	1060.20402
