latitude	H2CO	C2H3NO5	longitude	PRES	CH4	PM10	PM2.5	CO	TEMP	NOx	PAHs	CFCs	warning	O3	SO2	NH3	Pb
50.50301	49.33721	0.01946	13.63617	1094.35522	7.51697	4.52919	7.26615	8.43145	15.37268	6.13558	7.04968	57.62898	1.00000	7.74224	8.18573	6.25550	52.65606
43.1122	60.30448	0.06979	12.38878	1131.25160	7.34582	5.33888	7.64528	6.16261	19.90885	5.36368	4.68129	72.96730	1.00000	7.02672	8.10122	5.46192	35.74729
49.28669	38.27663	0.48677	1.00288	1054.61744	7.20297	9.31686	7.69425	9.87042	20.92812	6.22600	6.80549	19.83138	0.00000	7.95119	7.36613	8.95096	50.76533
55.54028	61.48941	4.26999	89.20083	1123.43944	5.69079	11.56585	9.14072	9.71073	6.21361	5.11176	9.59890	75.02014	0.00000	9.31018	6.68210	8.22161	43.45563
-25.42778	60.55913	11.23078	-49.27306	1098.45581	7.26114	12.53997	8.90129	5.09515	-4.23792	8.80538	9.55768	50.36696	1.00000	7.40351	11.87396	6.34283	62.21621
50.76306	57.60929	0.02497	-1.29772	1065.99006	10.34760	5.65809	8.19696	7.08887	21.45951	6.34391	6.52475	50.48455	1.00000	9.20505	8.91481	6.25556	46.31706
41.80753	18.87623	0.11570	-87.65644	1062.18872	7.22319	7.48841	8.01980	10.18274	14.72638	6.15277	7.90368	48.87325	0.00000	7.71878	6.17072	8.85357	35.19788
57.14369	46.88934	0.51340	-2.09814	1098.09507	7.60731	9.31445	8.33566	3.67942	15.77542	7.07196	9.81593	65.17042	1.00000	7.45222	9.48831	3.43842	59.73298
33.78333	48.69549	0.17012	114.51667	1095.97774	8.48367	7.66210	8.66049	9.92948	6.70966	7.82317	8.99401	50.71385	0.00000	9.23074	8.40915	7.73859	39.20208
50.71229	39.49246	3.21274	4.52529	1136.44610	7.14675	11.27594	8.04701	4.42278	9.11504	9.44013	12.79928	68.42007	1.00000	8.61463	11.91456	4.58214	50.27541
35.74788	56.49205	0.07310	-95.36969	1051.23728	7.98446	6.00433	7.54387	6.91817	10.96308	5.68584	5.26867	51.91030	1.00000	8.96390	9.09687	5.28945	54.18539
11.85	41.90231	0.05453	38.01667	1105.80547	8.68225	5.29687	7.41417	5.98697	27.69208	7.88563	8.67051	70.70030	1.00000	6.75881	9.40420	8.17430	28.67338
54.39635	44.79543	0.38848	24.04142	1115.37962	7.46441	8.95917	6.59864	10.34792	26.58427	9.08223	6.89965	51.16460	0.00000	9.38808	7.14433	7.44717	61.97491
45.40008	11.06281	0.33565	-73.58248	1081.92809	8.83008	8.85603	8.06527	7.56618	30.49430	6.05158	4.29391	55.83246	0.00000	7.10003	7.12099	10.02813	36.05214
11.86064	41.84615	0.11622	9.0027	1130.67910	6.91107	6.26380	6.76757	6.38623	36.01985	7.72855	9.30261	57.92415	1.00000	6.12324	9.35225	9.07221	70.64903
12.1277	38.56203	0.99509	78.15794	1115.14223	6.91964	10.07423	7.53142	6.01376	8.61733	6.97174	9.22362	41.09892	1.00000	7.60506	6.28774	4.92794	43.45238
14.62578	74.77463	3.57100	121.12251	1082.16104	7.75925	11.38525	7.74988	4.89084	7.06070	6.84925	9.84867	55.59073	1.00000	9.35230	9.36335	4.93737	65.28995
45.47885	64.78557	1.72647	133.42825	1077.32236	7.17927	10.63271	7.77622	5.81365	9.47607	6.15130	10.78829	46.31229	1.00000	8.37050	9.61681	4.98973	49.51096
19.21667	39.96422	0.73802	73.08333	1168.15601	8.63441	9.78200	7.48082	9.59806	12.67173	6.54274	7.79797	61.74957	0.00000	7.07508	6.03232	6.74029	56.21425
42	39.77825	0.49261	21.32778	1115.89683	9.43794	9.27084	9.60756	3.55731	4.06731	7.72803	11.33054	74.31686	1.00000	7.79021	8.73311	4.64707	28.21909
40.65995	45.18870	0.08111	-111.99633	1135.83017	6.90825	6.17978	8.07409	5.66863	19.94855	6.57405	6.30886	49.41741	1.00000	8.33929	9.15902	6.64273	61.79630
15.58552	50.01411	1.67406	102.42587	1126.72590	8.50885	10.60257	6.61263	8.61815	25.49673	8.16113	7.59571	62.00676	0.00000	8.41890	5.73928	9.15941	54.69191
26.11527	58.06877	0.07885	86.59509	1160.00316	8.49834	6.18867	6.95755	6.50764	34.66573	7.81643	6.73215	52.99151	0.00000	8.52714	10.90428	4.89482	52.56187
-11.94306	64.45824	0.45905	-76.70944	1195.52189	7.42426	9.25165	10.24025	8.68491	27.63878	4.48679	6.82237	67.32792	1.00000	8.48854	9.26113	9.25002	20.18957
-19.32556	66.44592	1.62967	-41.25528	1142.23124	9.15685	10.56987	6.22638	7.71887	11.55810	8.17338	6.32691	60.49488	0.00000	6.82619	5.69452	9.50911	51.33543
50.88506	51.43168	0.16183	4.07601	1067.99013	8.19961	7.07616	7.17241	6.61844	27.55573	6.42797	11.04620	33.29860	0.00000	8.07168	4.73329	4.34746	67.74006
25.13915	54.95456	0.10657	73.06784	1147.73216	8.45877	6.85038	8.31470	8.43280	15.79272	3.14969	6.23604	49.00261	0.00000	8.80621	6.38076	10.66053	60.11652
-31.4488	69.85046	2.36077	-60.93173	1082.13605	7.61182	10.95348	8.23397	11.74630	10.93998	7.38288	7.75120	50.65883	0.00000	6.87147		7.55450	43.83899
55.62047		0.07749	37.49338	1196.61125	7.75043	4.69261	8.38408	5.90572	4.59455	8.22059	6.24593	60.69856	1.00000	9.18409	9.01049	4.87706	59.16158
40.72816	42.82770	0.08228	-74.07764	1090.31618	8.32119	6.86275	8.65347	7.93949	16.07601	5.92278	8.80259	65.95478	1.00000	7.62597	8.40577	7.99339	63.10214
52.26083	40.06548	2.13911	7.00417	1128.41191	5.52712	10.87491	7.45886	5.64140	18.42050	8.43550	9.17254	59.65526	1.00000	7.46282	9.29936	5.40312	62.16024
42.93369	31.92534	4.90669	-72.27814	1066.25212	8.34347	11.71118	7.11318	11.82502	7.28674	5.00570	6.25723	68.14844	0.00000	8.50133	8.87726	11.71430	48.14708
27.55898	57.44071	0.05983	68.21204	1170.08566	7.24989	6.84716	8.18733	7.09762	7.91405	6.63535	9.08200	62.75982	1.00000	5.85147	6.69882	6.82251	41.03872
7.83389	39.33124	0.48875	-72.47417	1141.55199	8.44216	9.29938	6.73258	7.12212	0.75191	6.36332	10.40117	66.73130	1.00000	7.49038	10.56252	6.02319	50.37475
17.06542	47.75419	0.90467	-96.72365	1141.38208	7.01439	9.97229	5.93728	8.44557	25.76222	6.78206	6.89334	51.92468	0.00000	7.02942	7.26380	11.31268	51.30320
48.90472	65.01065	0.12991	2.2469	1062.14972	8.66708	7.35014	7.25358	7.66010	16.21843	5.32697	9.32880	57.70185	0.00000	7.27476	6.35414	5.45356	54.70472
6.95194	44.91164	2.25864	121.96361	1099.35287	6.74448	10.92143	7.69225	6.18178	22.68291	6.90496	9.75557	70.66844	1.00000	6.97362	10.22072	5.76900	66.66767
27.34089	84.43066	0.18703	117.4831	1192.66241	8.07928	8.02079	6.73707	9.76782	8.37791	5.88986	5.68363	54.57882	0.00000	9.27702	6.45287	7.30415	40.03486
53.0233	69.15348	0.63893	-1.48119	1183.03988	7.71219	9.61887	7.27327	5.10265	11.56299	7.00357	10.21547	34.05129	1.00000	8.00117	10.39919	5.72448	52.82983
52.4581	48.70093	1.56736	13.28702	1177.63725	7.50353	10.54699	6.97342	5.23354	24.17388	9.99543	9.81751	59.12424	0.00000	8.76254	11.04204	7.50705	60.11808
35.64889	21.23678	0.20303	117.27583	1164.13174	8.84636	8.26883	6.78224	10.22713	21.37860	6.45110	7.07388	34.16719	0.00000	6.00665	8.37449	9.01374	63.36450
43.1122	73.32324	0.18363	12.38878	1132.56103	5.69216	7.97216	7.03212	10.82000	30.13228	7.68801	7.33806	61.70460	0.00000	7.33477	9.00186	8.07643	34.86883
58.04254	47.14077	0.05782	65.27258	1172.46393		4.87144	7.46763	5.92076	2.29942	7.43009	6.52387	64.49073	1.00000	5.39555	9.57971	5.94373	54.73902
47.92526	57.07858	0.07342	-97.03285	1065.59928	5.66538	5.92751	6.29340	6.96612	11.94133	7.37996	5.91581	42.48855	1.00000	8.06264	10.27819	4.14669	42.98347
7.6	28.49871	0.07844	4.18333	1054.41487	5.93229	6.47173	8.53388	10.48943	2.43277	7.66242	3.62456	40.28592	0.00000	7.34418	8.73415	6.99740	53.61023
2.2139	48.82376	0.88330	102.3278	1135.82570	7.97987	9.88484	7.70280	7.96403	20.71831	5.93150	9.22938	46.39653	1.00000	8.19789	8.97755	6.49144	54.95328
55.38752	79.41707	0.09855	36.73307	1163.82497	7.73603	6.74745	6.89511	8.58060	10.58781	5.88716	4.62014	39.00970	1.00000	8.98531	9.68429	2.81867	45.19020
42.30865	41.10536	0.06019	-83.48216	1123.14647	5.78670	6.63156	7.34166	6.53605	13.14035	5.87962	9.91225	46.74952	0.00000	8.75286	4.73267	2.65678	27.04711
39.00622	80.55585	0.07018	-77.4286	1057.68301	7.69276	6.12735	7.16525	3.71842	-0.50567	6.23080	6.63786	50.45484	1.00000	7.83852	9.81417	8.68190	59.31099
27.55898	57.33071	0.11990	68.21204	1189.47798	7.93134	7.16311	8.91304	5.43025	6.10578	4.72117	4.44302	61.27780	1.00000	8.71294	7.83796	6.31236	52.21874
41.77583	40.93797	0.12926	140.73667	1129.72010	7.82444	7.03480	7.56956	6.12326	27.14859	6.76710	7.44934	51.44112	1.00000	7.70155	9.97083	7.37691	36.47246
26.76628	43.33108	2.12829	83.36889	1145.43578	8.23936	10.85018	9.17540	6.96293	25.71795	6.86327	10.00210	45.00023	1.00000	7.48731	9.83485	6.14382	42.92075
3.8801	42.35831	1.12428	-77.03116	1177.18982	8.93165	10.18757	7.88107	8.16646	5.55497	3.94236	9.15602	60.07680	0.00000	8.47961	4.03299	10.70710	59.90326
-26.93366	63.77669	0.19905	29.24152	1158.17166	8.10458	7.95354	8.08972	8.19743	21.07500	6.58267	9.82765	48.13265	0.00000	9.35094	6.15235	5.20133	45.49671
-22.97056	51.19257	0.08763	-46.99583	1150.65887	6.89212	3.89946	6.42280	6.59074	11.96114	7.34482	5.17488	42.26986	1.00000	8.36695	10.99225	3.36685	48.74977
39.08367	59.14404	0.33749	-84.50855	1169.85610	8.24858	8.86513	6.29882	6.73705	11.00383	4.38212	10.42233	53.22168	0.00000	9.05945	4.45568	4.33920	44.70017
-31.4488	37.48858	0.07358	-60.93173	1052.41326	9.09186	6.82955	8.44981	9.45321	30.20407	4.82778	9.02204	69.95122	1.00000	8.37047	9.17767	7.82736	53.54204
-27.50578	60.89925	0.13260	153.10236	1194.07575	7.24115	7.03039	8.85014	5.27025	26.97819	5.64777	5.01536	61.38570	1.00000	6.22744	9.79115	6.04421	62.16007
41.15376	57.56917	0.26618	-87.88754	1169.20170	6.94050	8.50293	8.61937	3.37296	13.75708	5.01620	5.29129	62.72895	1.00000	8.09603	7.50137	8.64964	19.28401
53.93361	56.62459	0.05284	37.92792	1069.17805	8.74597	6.95342	7.59761	5.80423	18.58707	6.51000	6.58761	57.02760	1.00000	7.96182	8.09656	7.24875	40.73609
-6.48167	59.46179	0.21229	106.85417	1110.44435	6.67014	8.25052	7.46005	5.02444	17.70651	4.97237	4.99156	57.04544	1.00000	9.47433	8.50405	7.05473	59.82365
35.89972	24.13852	0.81966	14.51472	1125.92321	7.54933	9.89622	7.09632	6.90249	30.21464	5.94676	4.90447	70.97272	1.00000	9.05665	11.25984	3.70092	26.03936
9.92787	33.84703	0.98009	-84.13722	1169.95805	8.15560	10.04915	9.46792	6.09080	-6.61156	6.36322	9.17039	41.87214	1.00000	7.45511	11.36177	6.69665	78.73164
40.98894	34.22155	0.10023	28.67582	1075.32464	8.60122	7.05042	7.01738	6.41340	11.22005	5.89282	6.63784	55.66779	1.00000	8.96687	9.20360	7.19678	51.33084
48.28259	41.12697	2.59708	9.72749	1133.71731	8.11586	11.07096	8.00979	5.22673	14.82827	7.78048	8.97131	44.00624	1.00000	7.37473	8.98633	5.78251	47.17142
26.18924	62.38532	0.22205	-98.15529	1195.57101	7.77636	8.43415	8.19650	8.92951	19.66374	8.38158	4.97115	46.17945	0.00000	8.33175	6.45172	7.85400	50.23311
7.65649	61.45560	0.47712	4.92235	1131.98098	6.52644	9.28580	6.07313	9.27710	18.33774	5.70417	9.74316	47.90176	1.00000	7.66966	10.71143	8.04314	48.56158
48.35149	36.57279	0.62554	8.96317	1169.65045	7.69837	9.55411	8.46259	8.39862	19.54598	6.31431	7.41282	48.45486	0.00000	6.94205	5.50661	9.86432	47.38091
49.28669	70.14764	0.10063	1.00288	1088.45507	9.11608	6.63651	8.52227	5.60561	11.88184	5.82325	5.37334	58.98233	1.00000	5.17821	9.68616	6.05430	51.52030
-25.54073	38.79970	0.13913	152.70493	1074.78211	8.95474	7.88112	7.02361	5.99985	3.51188	4.91223	4.08899	51.38912	1.00000	7.07711	7.69246	5.19634	56.78011
33.86419	44.06733	1.55916	48.26258	1112.09713	7.56090	10.54968	8.05619	8.85762	3.58893	6.82608	7.01765	48.77460	0.00000	6.81678	7.09866	9.67997	47.57260
-17.73648	37.58720	0.10989	168.31366	1083.04087	8.54929	6.32447	7.47836	5.82699	23.17099	5.25168	7.33822	56.25714	1.00000	8.56718	5.53891	8.75353	47.26906
-4.5833	52.52641	0.00635	15.16554	1152.77407	7.62750	3.54499	6.65682	5.60360	10.48268	8.41066	6.92434	32.50140	1.00000	6.65247	9.98465	5.60455	80.14669
-29.2975	34.45218	3.86322	-51.50361	1086.42780	7.99929	11.46684	6.64236	9.08540	8.84400	4.60095	7.48997	52.35836	1.00000	6.27972	8.42369	6.49471	49.18875
40.11583	52.66266	0.78911	67.84222	1188.97597	8.27675	9.79983	8.30437	6.68383	16.46303	7.33994	10.22080	57.65619	1.00000	8.68367	11.23104	6.45687	45.80976
35.8	43.64270	0.95708	137.23333	1052.10174	8.47662	9.97235	6.61839	9.61253	23.42802	7.51044	9.10030	30.74731	0.00000	6.53458	5.86809	5.33185	50.34971
-6.91806	54.16735	0.49643	106.92667	1197.45231	8.12143	9.29226	8.21130	9.25787	35.72490	6.94404	7.38242	34.31370	0.00000	8.22538	4.88273	7.53713	58.22373
33.72255	45.75052	0.70815	-116.37697	1182.10100	7.61085	9.65944	8.79966	6.63322	4.86876	5.28174	12.88535	45.21327	0.00000	6.97340	4.20802	3.89504	51.42009
39.08367	52.91098	0.26313	-84.50855	1154.48279	8.55847	8.33496	7.77407	5.57357	6.96490	7.56921	6.88612	69.43365	1.00000	9.24418	5.66976	6.37346	66.52975
37.31309	40.24229	1.70182	40.74357	1088.51552	8.38613	10.62414	7.35327	10.58269	7.27210	7.96769	7.77005	48.01238	0.00000	7.37292	6.83723	7.47686	50.72585
41.9001	28.20632	0.97810	-71.08977	1149.41640	6.79651	10.05754	8.11860	7.91376	10.04513	5.69552	10.22342	58.09360	0.00000	5.87547	4.50771	5.08239	70.08829
11.85	50.12875	1.15505	38.01667	1125.80634	8.26728	10.22930	9.47451	8.96349	12.82196	8.17505	7.65170	43.20112	0.00000	7.05362	4.70324	8.12378	56.68152
15.5439	64.65980	0.19192	73.7553	1063.68540	6.49480	8.29133	6.39799	7.42690	12.47507	6.42573	7.59740	47.34905	1.00000	7.44301	9.04298	8.05795	48.95264
-27.50578	25.22454	0.07323	153.10236	1097.28779	8.65742	6.02284	7.07542	7.27176	32.28246	4.14251	8.13525	61.23841		8.80385	8.18180	5.95530	52.29239
20.22816	64.86202	0.13981	-103.5687	1198.69437	6.93710	7.30376	7.35345	7.70040	17.84496	6.56278	9.38656	56.07158	0.00000	7.73143	5.57319	4.95426	46.30258
-22.92306	48.67371	0.24911	-53.13722	1095.30569	7.98899	8.49069	7.73762	9.44429	20.26229	5.11110	6.61914	49.61328	0.00000	6.51084	7.38967	7.62367	36.47640
37.16911	59.10551	3.00199	10.03478	1117.60459	8.35364	11.20889	8.20809	7.26506	27.13727	6.45707	7.75921	40.49898	1.00000	7.77108	9.20153	4.98529	44.49585
8.62261	43.93839	1.15331	-70.20749	1099.99150	6.94760	10.24969	7.21207	9.83734	5.85742	7.18918	7.55897	73.04742	0.00000	9.14070	7.92001	9.60226	49.64616
41.9001	22.18559	0.05407	-71.08977	1168.11451	8.51800	6.97508	8.77590	4.23209	13.92839	7.34448	7.52464	39.68478	1.00000	8.42284	9.20712	8.58072	48.24165
11.85	50.07710	1.32766	38.01667	1060.75233	7.38773	10.37600	8.07847	8.92843	9.35717	3.68568	9.30074	63.89627	1.00000	7.46364	13.08461	7.15516	19.79291
50.74497	49.24172	0.36437	3.20639	1062.94265	7.80104	8.83080	6.67407	8.99996	-6.03086	5.99853	5.70348	62.89873	0.00000	7.51757	7.68375	9.92799	65.12994
-22.45667	61.76213	0.18822	-47.53028	1145.43299	8.16644	8.12239	7.30711	5.60298	-2.27048	7.30288	10.38018	85.51322	1.00000	6.71220	10.60574	8.18732	48.01147
7.65649	68.51939	0.33064	4.92235	1062.07482	9.82138	8.82307	6.85500	10.14928	3.49254	5.96484	6.21399	48.56569	0.00000	6.71782	7.56807	7.99144	50.53328
42.62833	41.74327	0.35129	20.89389	1181.02201	8.18119	8.91876	7.20895	8.70538	13.48777	6.70172	5.06326	42.43553	0.00000	9.01492	8.14347	10.52419	36.88119
6.95194	65.13626	0.14240	121.96361	1073.41942	5.75593	7.27853	8.78604	6.82021	13.13527	5.29834	6.77343	53.41961	1.00000	7.07190	9.58651	7.49141	53.45857
40.87363	59.13052	1.18397	14.34085	1058.30952	8.22286	10.22384	7.96354	10.17285	8.53976	9.02711	7.21136	60.71115	0.00000	6.76550	5.64087	6.57060	45.93832
39.57582	54.98005	2.20095	-105.11221	1073.88223	6.59188	10.89120	8.00166	9.88789	28.64418	8.08014	8.35182	62.75853	0.00000	6.25542	4.65698	6.55607	61.49065
19.21667	41.65305	0.38892	73.08333	1129.54424	7.23256	9.03186	8.52260	7.05527	29.36486	7.28410	11.54192	52.55524	1.00000	7.15192	13.07886	8.34941	55.23542
38.07789	59.51199	0.73694	13.44275	1156.49431	7.35855	9.76976	6.62442	8.26082	12.69611	6.24775	6.89390	58.70134	0.00000	7.91782	5.76105	10.06242	44.47151
48.52961	41.84516	0.49106	12.16179	1058.92906	9.99730	9.18049	7.09148	7.42767	14.35863	5.72138	10.95919	71.39382	0.00000	7.69742	4.77339	3.88770	64.70986
42.4251	59.03286	0.34289	-71.06616	1176.65544	7.87278	8.79501	6.55974	9.32906	11.80813	6.56530	8.57558	51.02950	0.00000	5.91323	6.88106	7.13343	49.46083
18.87813	62.92242	0.28280	72.93924	1107.90346	8.82277	8.54832	7.63311	7.00134	22.78468	5.33283	10.82145	60.88418	0.00000	7.03457	4.76958	4.21920	66.08057
35.48199	40.28604	0.61579	137.02166	1120.72245	7.24792	9.55969	8.01871	8.24021	-3.83293	6.32774	9.39084	35.23421	1.00000	6.63275	10.66339	8.05159	81.51047
50.72043	43.51020	0.08486	11.34046	1187.23306		6.23813	8.55927	5.49145	19.76610	5.56335	5.48707	64.13623	1.00000	7.51397	8.99466	6.62381	67.89212
6.8485	64.46197	0.14879	3.64633	1106.24146	6.95963	7.39188	8.77989	5.83779	20.54772	6.03676	9.75508	69.01697	1.00000	8.43933	8.16246	4.95445	44.04493
28.15112	61.36058	1.70273	-82.46148	1182.69270	6.49982	10.60443	6.96878	9.19990	23.25927	8.87804	7.21995	54.20434	0.00000	6.75776	5.83885	7.87681	47.03057
10.20898	51.99011	0.07254	123.758	1164.83002	8.10437	5.36035	7.98595	6.93724	21.43192	6.33766	6.40727	53.34333	1.00000	5.74142	8.12835	6.25199	69.83271
41.84364	32.72692	0.75329	-87.71255	1112.81185	6.52891	9.74903	5.84850	9.54100	26.28598	4.16359	7.56224	73.28287	0.00000	8.19068	5.70728	7.99243	51.54927
16.68911	56.28462	0.18046	98.50893	1132.71892	7.10516	8.12294	8.24642	7.90091	35.56619	4.16679	5.56456	92.98604	1.00000	8.41857	5.54192	9.61166	48.73422
6.95194	46.86910	0.68183	121.96361	1072.18579	8.29391	9.62639	7.32933	10.53715	13.85560	6.19348	6.54514	56.03258	0.00000	8.15065	7.58559	8.87419	64.09942
17.34769	47.17920	0.43804	78.55757	1180.72093	6.94793	9.18686	7.47537	8.27220	26.30760	5.74033	6.83868	42.04953	1.00000	7.76131	6.72416	7.17509	59.22442
46.09273	64.25416	0.17281	-88.64235	1066.27777	5.44681	7.90160	7.39980	10.10747	29.30837	6.51838	5.93740	68.71468	0.00000	7.27758	7.83093	8.52050	61.35723
9.15093	42.50783	0.06776	-79.62098	1088.55750	9.71169	6.60856	9.44001	4.80375	9.80877	6.15086	5.13549	55.13710	1.00000	7.81854	8.64561	6.13863	58.25611
49.88307	62.95321	0.21701	-119.48568	1188.73888	7.83145	8.31406	9.16032	6.68219	18.41965	4.99419	8.57133	52.01717	1.00000	5.64821	8.95730	6.73823	55.88013
40.98894	60.01953	3.22739	28.67582	1079.53673	8.03637	11.27733	7.03522	4.61931	17.18584	7.28794	9.97615	69.45215	1.00000	6.30014	10.16537	4.05145	51.73648
38.68712	39.13715	0.06862	-4.10734	1194.91341	7.08540	6.43740	8.18900	7.22548	19.14862	6.46227	6.38502	59.48061	1.00000	6.56866	8.41353	5.87998	41.87545
52.4581	65.45686	0.07749	13.28702	1192.97498	6.91826	3.20181	8.06396	5.40101	5.23712	7.81209	6.52982	53.80135	1.00000	9.02962	9.97895	6.00045	67.79634
36.27462	49.01042	0.08467	4.85668	1111.72999	7.34506	5.76319	7.39911	7.46916	18.15854	4.51215	6.48817	45.39882	1.00000	7.83193	6.94550	8.03986	45.78247
13.48082	50.77767	0.57134	-86.58208	1084.60848	4.88678	9.41996	6.80476	6.94657	32.06943	5.43800	9.56650	35.31321	1.00000	7.39476	8.36685	6.17292	75.20345
6.45407	34.21623	0.09277	3.39467	1148.50185	6.30806	6.50537	7.66563	6.88547	-1.82743	5.17332	5.95189	55.31525	1.00000	8.33961	8.09886	6.73286	41.51520
48.77644	57.68115	0.19669	2.29026	1174.89947	9.63749	8.33995	6.60195	6.88354	-0.47196	6.81389	10.18430	64.04385	1.00000	6.86867	8.43814	6.39144	76.24664
51.19139	44.31474	0.69430	6.51352	1051.37194	7.93739	9.69655	7.80305	4.07598	-0.81227	4.46539	4.75873	42.10949	1.00000	7.10084	8.85605	7.61052	61.20637
54.8421	44.53460	13.74538	46.5813	1080.12649	7.17042	12.74502	7.51394	5.81694	18.31672	7.64335	10.30653	51.64242	1.00000	8.06930	11.47941	5.16352	62.00083
-33.88096	64.45643	0.55879	151.07986	1051.40768	6.61323	9.40023	8.14451	7.46034	17.03892	4.50016	8.13264	55.10974	1.00000	7.04217	6.70181	4.97109	57.44995
35		0.40334	136.51667	1142.86192	7.60410	9.10606	8.37708	3.01179	26.32023	4.87314	5.32087	63.33820	1.00000	7.95647	8.51080	8.71367	55.88511
-19.72806	44.51842	0.05263	-50.19556	1143.46935	9.15704	4.93660	5.86361	7.20500	-3.42619	8.05131	8.25475	40.32622	1.00000	6.29420	8.76018	6.83857	58.10081
27.9247	57.79109	14.41565	78.40102	1141.29273	8.29366	12.79425	8.36147	9.12382	-2.88572	4.54378	9.96193	69.56189	0.00000	6.30124	5.02407	8.34560	45.99057
51.39323	31.10683	0.13638	0.47713	1090.83967	7.70325	7.61170	8.14755	6.70338	34.06385	4.49323	4.01684	62.73196	1.00000	6.47099	8.97056	4.78626	35.26522
52.66277	59.06720	0.70480	-2.01111	1094.64095	7.34005	9.68375	6.69755	8.45959	21.87779	5.06585	9.53031	45.30959	0.00000	6.47778	6.02354	6.66184	72.72608
21.53889	26.75606	0.03776	71.57737	1094.06968	7.89444	5.15938	7.20548	6.38500	23.57113	7.23244	6.72635	69.72311	1.00000	6.69835	8.87412	6.22848	51.13173
53.95278	44.97639	2.25016	32.86389	1086.21212	8.74764	10.91195	8.33167	6.08872	16.35494	7.05227	8.18752	42.92705	1.00000	8.38798	9.90349	6.81389	53.23044
51.64316	45.20717	0.87771	-0.36053	1061.32903	6.12313	9.91346	7.06216	8.14593	18.50911	7.73048	11.87248	62.05752	0.00000	8.17494	4.45953	3.15628	29.71141
39.32288	68.66613	0.29877	-76.72803	1155.29602	5.53208	8.57348	6.88160	8.31688	20.24966	5.13830	6.07848	63.33599	0.00000	8.98456	4.77571	8.18123	55.63838
48.46458	38.09408	0.12691	9.22796	1174.22487	7.82442	7.47581	7.96827	9.30070	-5.06725	3.89026	7.54003	55.72357	1.00000	7.46772	7.51505	7.29245	62.82463
26.18924	43.90615	0.09513	-98.15529	1113.91805	9.60264	7.19833	7.42125	8.49348	16.92493	5.35276	4.58667	53.98432	0.00000	6.77931	7.96459	10.54195	65.90093
-15.21194	35.95437	0.12948	-75.11028	1060.92721	8.23629	7.77482	7.21715	9.75077	17.19239	5.53823	6.95207	46.42508	0.00000	7.46847	5.62768	8.01475	64.52552
38.07789	32.50662	0.77422	13.44275	1063.77802	6.71027	9.77476	9.47033	6.08739	21.85672	8.05009	9.22191	62.83907		8.65993	11.69234	6.13796	42.76445
27.71809	41.45151	0.34849	-82.35176	1143.75629	7.26777	8.74291	9.32724	9.79353	19.34858	7.28464	6.26219	19.58956	0.00000	7.61341	7.06405	8.06854	33.21811
43.2907	67.83882	0.29452	5.4384	1148.08193	8.58283	8.63170	7.24160	10.43147	21.54675	6.86999	7.64951	73.39906	0.00000	7.08047	5.22571	6.98347	29.91521
50.82709	45.09522	11.74732	6.9747	1193.07009	9.24567	12.58939	5.84894	7.24937	9.42290	6.26201	8.57488	64.97773	1.00000	5.17110	10.70943	5.60724	57.31491
35.50056	66.72957	0.14757	117.63083	1151.22918	7.50687	7.78698	6.95278	6.26635	5.19360	6.05855	11.72576	79.61063	0.00000	5.39707	4.03338	3.92687	48.87418
39.08367	27.14686	0.08962	-84.50855	1107.43770	8.10935	6.82029	8.97106	9.11273	21.10484	5.69095	4.76352	57.57844	0.00000	8.09069	7.38788	9.51273	53.23640
