CH4	CFCs	Pb	PRES	C2H3NO5	PM2.5	warning	PAHs	NH3	longitude	CO	H2CO	PM10	TEMP	SO2	NOx	latitude	O3
7.94998	48.62930	19.91078	1140.55135	7.59998	9.95378	1.00000	6.53142	7.46927	-74.73584	7.12089	54.59140	8.08151	26.57077	4.74420	7.17535	5.20856	9.63881
7.97363	35.17975	10.93375	1051.15893	3.02847	9.15880	1.00000	6.74893	6.56629	-74.28459	7.70639	44.21114	6.59540	25.94235	6.86275	8.38580	40.5576	11.27449
7.49246	53.86787	39.19053	1071.34638	11.44498	10.45871	1.00000	6.37225	7.35826	126.28333	6.59791	54.08689	8.99476	2.72088	4.26077	7.93208	45.35	9.47117
5.64843	41.82524	53.29052	1135.07095	11.60326	9.57734	0.00000	7.60173	6.59451	-117.29198	8.40187	26.87033	8.82562	35.57602	8.67724	7.44022	33.03699	7.67841
8.41202	38.34964	38.07366	1111.02021		9.53827	1.00000	7.00178	7.62931	-84.23381	8.68457	30.75388	7.73388	17.02662	8.75729	7.39609	33.54428	8.83650
8.16053	59.04077	43.33031	1197.37314	7.16611	8.69409	0.00000	6.67768	7.71516	-41.45861	8.67690	59.53252	8.12704	19.19701	8.21706	5.98225	-4.42472	10.74863
6.61365	54.22894	65.78711	1112.49377	6.36094	8.98356	1.00000	5.70876	7.27716	-73.49484	9.27097	53.06950	8.12617	27.02226	7.43519	9.10042	41.14676	6.86557
7.32791	36.76349	45.41384	1083.92306	4.35056	7.62531	1.00000	5.35708	8.26694	-7.35	6.19846	53.57195	7.45624	14.01828	6.02341	7.11034	53.53333	8.55532
8.04263	46.88287	53.96601	1123.77703	9.07450	8.72310	0.00000	4.62747	8.08934	-117.14392	7.43025	60.09101	8.45861	5.05767	9.81644	6.99208	32.9156	8.56354
8.30058	64.43435	41.07585	1129.76807	3.10995		0.00000	4.97525	9.03787	-1.325	8.96926	28.32559	7.31121	16.75730	10.30824	7.69970	38.47917	9.14911
7.56786	44.34349	48.82513	1123.67784	18.30465	9.34280	1.00000	6.79457	6.49469	121.06761	9.49165	35.87804	9.39231	1.71615	6.42871	9.15873	12.35275	11.85559
7.54285	48.79128		1130.01643	2.89949	7.87302	1.00000	10.04088	7.44290	48.87498	7.36206	43.22883	7.19076	9.00934	4.47421	6.06318	38.45598	8.16130
9.16111	18.44944	30.57839	1083.24257	2.55518	8.72882	1.00000	4.37610	8.71380	-7.35	4.73442	61.67056	6.81810	10.62775	7.33677	6.93486	53.53333	8.29071
6.49634	59.29617	48.88770	1082.31396	2.51527	5.51212	0.00000	7.26133	9.02337	-82.00919	8.55843	55.44670	6.57129	26.73173	8.36315	6.32065	23.04419	3.52428
6.78650	33.98409	25.77904	1063.68394	4.20198	7.72414	1.00000	5.37711	6.71099	39.25	3.10999	56.26902	7.74733	0.11495	10.31738	3.34405	-6.8	10.61566
7.36303	62.76203	51.02817	1093.80035	2.28148	10.05952	1.00000	6.33324	6.73771	46.58333	6.49654	58.37969	5.46716	6.62687	4.46458	8.42230	-21.15	9.86158
7.51425	62.18502	39.72284	1071.96246	5.72351	8.35908	0.00000	5.66966	8.16242	71.52847	5.72490	36.98700	7.80593	6.77625	6.31243	7.22829	32.57756	7.56206
8.17175	64.64356	48.02831	1068.13925	2.35365	9.41145	1.00000	6.71982	7.53739	-2.01111	8.13206	61.28644	6.91417	2.94973	3.31452	6.62089	52.66277	7.32879
7.23910	58.52284	58.55909	1188.49731	5.01621	8.55901	1.00000	5.40178	6.46217	-87.71255	6.58140	47.61276	7.92695	7.50326	6.31044	3.64726	41.84364	7.85303
6.69537	66.30053	31.13888	1050.23971	1.06177	9.91302	1.00000	6.55742	6.35136	9.02596	7.42388	61.15601	5.96376	43.23799	4.41798	6.65997	48.21644	8.64633
7.98168	15.02806	30.17181	1140.01929	13.37935	9.60027	1.00000	6.89099	4.94551	120.57224	6.00891	58.28409	9.02964	11.05397	5.96514	6.07704	15.72892	10.32615
5.77374	39.89672	45.46558	1165.22872	0.64712	8.36790	1.00000	5.94124	6.80765	60.8019	6.50944	41.49294	5.08534	3.98748	6.48800	7.76054	56.9083	8.38135
8.47164	30.37129	28.20141	1152.50274	7.59661	8.76481	0.00000	4.70855	7.93668	139.55722	7.15257	52.55527	8.24086	19.96577	8.85779	6.90608	36	4.45718
7.19103	88.15243	59.23399	1051.58096	8.83438	8.57349	0.00000	8.50073	8.41565	37.56667	10.74918	58.24936	8.41499	9.87960	9.24659	5.37738	55.85	6.80394
6.63763	46.84298	23.95010	1151.15415	21.45982	8.94994	0.00000	8.17788	5.97415	-98.1664	9.85923	71.31928	9.57948	13.60661	10.08381	5.47734	19.32932	4.20509
7.35561	61.52477	86.25211	1097.67139	8.73644	7.90712	0.00000	5.24808	8.30539	-80.31727	7.77227	58.35389	8.56772	13.85185	8.04133	7.76418	25.67927	7.96731
6.11107	57.22864	61.69641	1091.83294	4.26595	8.83016	1.00000	7.46807	8.08267	2.2469	10.61343	52.09474	7.44763	27.06327	7.79005	7.28198	48.90472	8.10774
7.38064	55.76286	29.48747	1051.76456	2.75978	9.37142	0.00000	6.44823	8.99823	-77.37331	10.25812	53.62871	6.15864	16.12523	8.83715	6.54126	37.60876	7.04235
6.81110	38.80253	47.85782	1089.93012	4.09820	6.23344	1.00000	8.86542	7.20928	-74.96933	5.43071	31.26685	7.58960	10.55137	8.33848	5.31057	39.71734	9.12522
7.95999	65.84605	47.74805	1153.18356	3.75596	8.43720	1.00000	5.42320	9.32146	-75.23266	8.90899	38.31770	6.63231	8.00381	5.51109	9.55075	43.1009	8.08250
7.94414	47.95088	30.59262	1126.55881	9.32679	9.63722	1.00000	4.85634	10.46487	1.10687	6.77861	32.89317	8.63557	14.84181	5.05195	7.43339	41.15612	8.19781
6.22916	40.70256	53.76234	1112.20292	3.05322	8.25672	1.00000	6.02375	8.11669	-80.31727	8.61874	51.92550	7.29418	15.97878	4.61958	9.20115	25.67927	10.91037
6.93549	40.97210	77.94879	1165.17260	9.31167	9.39025	1.00000	4.19411	7.21072	47.31667	7.28515	41.83050	8.42410	11.08872	6.22833	5.34952	-19.65	8.31075
8.05127	75.23853	39.30073	1187.13801	2.92093	10.55958	1.00000	7.91251	8.07939	-48.67028	12.14446	41.41140	6.81453	17.42053	4.81714	10.60138	-28.24	6.91068
7.82918	43.34763	28.20560	1154.37094	2.19971	10.43634	0.00000	6.01335	8.28661	-53.13722	8.37827	45.56894	6.38632	10.81069	9.50255	6.91264	-22.92306	6.01203
9.37595	49.87733	43.90637	1110.42149	3.29368	9.19715	1.00000	4.29455	7.22825	-62.64102	5.73450	49.13804	7.06671	5.76031	10.50412	8.94882	8.35122	7.86414
7.27818	34.43992	47.62193	1101.10413	4.99853	8.63175	0.00000	5.49763	8.49729	78.95693	8.68814	41.36149	7.44270	25.57045	10.15780	6.49094	29.21399	8.77825
8.22164	58.55722	41.29006	1059.15888	4.47274	9.83291	0.00000	10.00713	6.68616	-37.65	10.74340	44.79437	7.62361	14.23633	4.90085	4.02730	-10.91722	9.46111
7.15670	50.11185	34.44799	1100.28892	4.14734	6.82391	0.00000	6.90782	7.79599	-73.75513	9.46764	39.49881	7.67519	17.30574	7.72734	5.95940	40.60538	5.59592
7.81932	35.21489	56.86447	1159.06700	14.69721	9.81945	1.00000	5.66924	9.26519	-67.33122	9.17442	48.64149	9.08649	27.28239	5.34096	12.52842	10.22677	10.15948
7.64276	40.81958	72.19526	1116.63657	3.09681	7.99328	1.00000	4.99158	7.97773	78.95693	10.26757	53.90509	6.91915	16.84943	5.82444	10.33458	29.21399	5.96527
6.73207	56.02928	38.81497	1183.67874	3.29470	6.70337	1.00000	8.97280	7.86838	-5.22126	5.48497	53.08184	5.53518	7.85113	7.93299	5.11479	33.43443	9.77647
6.52163	34.67951	47.22834	1067.84017	4.35846	10.05337	0.00000	7.16409	7.91532	-2.09814	9.40451	21.06319	7.42619	2.89793	6.08544	5.11612	57.14369	6.29264
3.80972	60.27346	59.83338	1188.95158	3.11510	7.65283	0.00000	6.42288	7.27046	43.91385	8.41968	47.23869	6.84476	14.17463	8.72225	6.86373	54.03876	6.74719
7.18891	67.97090	46.63706	1193.97614	22.77411	9.31758	1.00000	7.17120	6.83448	12.53463	8.88277	51.92848	9.63292	-0.29911	6.87561	6.76538	55.67938	7.51237
6.72463	47.84911	24.66465	1050.92964	8.11052	9.88004	1.00000	3.07863	9.18983	-67.15407	5.72219	37.53074	8.27486	28.36433	7.01839	5.60716	18.42745	8.67228
7.74949	42.44271	62.31616	1112.08513	4.66865	8.87167	0.00000	5.81291	7.55393	9.17702	8.16902	41.02768	7.90301	16.68710	8.24153	6.34736	48.78232	8.91546
10.15233	55.00140	20.09906	1126.97066	5.17284	8.74032	0.00000	6.45868	6.81100	-71.8023	9.66491	41.42828	7.84980	25.35302	10.07092	5.89921	42.58342	9.75283
7.69108	57.77266	69.06290	1158.59487	4.99830	7.18671	0.00000	5.98223	5.92069	-76.43941	7.29349	41.50293	7.88388	16.57004	8.89524	7.09386	39.33427	4.99777
7.05870	65.74609	42.56995	1065.63909	4.37004	10.62284	1.00000	8.08716	7.88632	128.63083	10.33571	60.07390	7.19118	15.52471	7.97128	8.92466	36.82167	11.35387
6.86174	33.62929	33.37052	1052.97654	4.70953	8.38278	1.00000	4.89907	8.51361	78.95693	7.53754	33.09974	7.66212	24.10754	6.63787	9.95538	29.21399	8.86006
6.12772	59.63476	51.76119	1169.14412	3.82577	7.35183	0.00000	6.21077	5.93846	38.66667	10.16968	66.06025	7.09497	13.91851	12.00177	7.25321	-6.25	8.16057
7.76041	47.31752	49.60395	1125.47754	4.65659	9.09085	1.00000	7.38337	7.10452	43.38531	6.07139	69.39125	7.60244	24.85963	6.12157	5.51203	9.89206	9.97104
9.04284	62.86899	51.72831	1084.83802	3.06109	7.67350	1.00000	6.19802	8.08073	-96.39774	8.26342	61.53179	6.80283	9.75900	8.05577	6.77132	30.16688	11.09485
7.91915	54.71046	36.56727	1185.90709	7.26533	11.94533	0.00000	5.51736	8.49700	5.2875	9.37833	49.44652	8.53625	11.64262	10.38658	5.56199	51.65333	5.92420
6.43877		54.04656	1185.61934	14.63361	8.46700	0.00000	6.72122	7.42573	151.08057	8.00021	43.79302	9.19753	17.34647	8.46504	5.66420	-33.79176	
8.39238	51.42652	35.35750	1147.00885	2.93028	9.13317	1.00000	5.99769	8.85279	-69.08333	6.45527	37.80681	6.74620	14.03799	6.31073	5.88561	-16.25	8.77227
5.17929	60.14407	35.64354	1119.17204	13.04183	8.11000	1.00000	7.09065	6.83493	45.36561	9.79889	31.65912	9.14908	32.65933	5.74685	7.43740	41.09246	10.46238
5.95125	43.70332	39.19822	1138.90262	3.54067	9.03693	1.00000	6.16673	7.92451	-5.53715	5.86482	69.74515	7.14763	34.33398	5.79383	3.40616	50.11861	8.19047
6.92064	46.15416	46.67503	1065.38834	48.92635	8.49005	1.00000	7.22439	7.04411	68.11759	8.95123	33.31614	10.41589	17.20468	6.47447	6.64491	26.9423	10.94512
8.04576	81.28038	42.82797	1070.23343	5.63855	11.94111	0.00000	5.50881	6.85229	-3.05814	10.40305	46.43410	7.88762	21.53970	8.03603	4.96807	53.00974	7.01948
7.50834	73.02481	30.79450	1167.40758	3.49194	8.33255	1.00000	4.85919	7.33066	29.65806	5.71795	51.25094	7.24662	26.88568	7.29222	6.34956	-4.83	8.01835
7.98981	45.83083	39.21964	1120.21662	1.76930	8.70375	1.00000	5.83048	9.47134	-81.79819	5.56240	59.33690	6.38000	15.48671	6.72227	5.03969	41.48199	8.45933
7.99212	62.31818	47.68991	1064.19182	6.90681	10.03962	0.00000	6.37641	7.55328	2.08333	7.54585	60.58607	8.16518	27.53059	9.27784	7.60640	48.86667	4.67078
7.11603	31.72313	32.02972	1070.45789	2.96367	7.59299	0.00000	6.43422	5.89760	30.98551	6.21877	32.70722	7.27060	26.28966	9.03311	8.49849	2.41669	4.07256
6.79657	69.62215	48.00979	1117.31558	2.92851	8.86093	1.00000	8.66056	7.35741	117.63083	11.75928	44.46024	5.76140	7.30302	4.63290	7.29908	35.50056	10.27501
6.46805	22.63350	49.24120	1156.28759	1.76963	8.86778	1.00000	7.47535	9.73140	-82.90375	9.05098	47.65695	5.70183	13.43750	4.96299	6.68006	32.54044	9.64577
6.78547	77.34259	63.04245	1187.22388	2.66559	9.45332	0.00000	8.11819	6.33000	-70.92866	9.49414	51.52412	6.73752	18.48291	5.98040		42.52787	8.73030
6.64126	52.80381	31.14696	1149.68713	3.08429	7.42537	1.00000	5.89769	9.93553	9.5586	6.76805	48.81947	6.84038	17.36755	5.25783	6.65522	54.52156	11.61093
9.08261	55.34087	53.08527	1112.68659	2.76000	10.02570	1.00000	5.71677	8.65052	5.03586	5.69900	21.62501	5.30181	19.82489	5.46282	7.01677	43.83125	9.51030
8.49029	36.24764	40.50888	1097.92369	8.70966	10.17063	1.00000	6.51719	8.08907	53.26023	8.60910	69.79518	8.53488	15.12270	3.37871	5.00888	54.39304	7.47772
5.47808	34.15459	59.57116	1103.38249	2.02305	10.75624	0.00000	8.00698	8.60537	-77.43532	9.83566	57.04612	5.91006	11.17933	4.19614	5.56228	20.14298	9.03627
7.51396	51.98405	51.10128	1053.97141	6.14418	8.39490	1.00000	5.21140	8.87273	-97.92977	9.30143	49.61498	7.86925	19.28985	3.65078	11.65134	38.06084	8.99523
7.50239	46.53562	30.23518	1086.24937	6.41962		1.00000	6.50416	8.60963	139.55722	9.45942	43.55923	8.05999	0.71338	6.98180	11.77610	36	6.60906
6.75377	26.51017	57.71188	1130.50073	4.16380	6.95022	1.00000	7.01792	7.31263	-87.66561	9.29416	52.35939	7.68839	31.07450	6.66335	5.36396	41.8542	10.28977
7.90406	19.39978	41.77342	1168.90773	5.19152	10.51708	1.00000	5.92313	6.76685	79.82979	5.45482	44.59535	7.83538	10.03438	5.94767	7.32025	11.93381	10.47245
5.21533	27.27312	69.02029	1052.59154	2.68316	7.69585	1.00000	7.41172	7.18896	129.96972	5.87663	46.89667	6.77204	24.54865	6.98207	4.47878	33.4425	8.68666
7.51274	73.42382	39.92874	1114.55839	2.23477	9.54107	1.00000	6.82088	6.02701	-73.86586	9.82168	44.38324	4.66544	10.84155	6.90720	8.82575	45.43341	6.78737
7.25315	56.47053	28.23399	1065.96002	6.30572	6.83984	0.00000	4.98127	7.33941	69.67639	8.42267	60.36938	8.17966	26.38663	6.83643	6.73908	41.29444	8.68838
7.01000	71.13294	50.61235	1186.34576	5.34758	8.86124	1.00000	5.30281	7.17923	2.59753	4.82553	54.92574		31.31824	7.39793	6.36474	8.88649	10.01339
7.03160	47.33809	59.30441	1116.25178	4.09611	8.55409	1.00000	3.98264	8.11737	77.70636	7.05643	51.80380	7.44334	12.34128	4.63927	11.91560	28.98002	7.76458
6.85929	60.97430	76.17431	1126.49546	7.39806	9.55664	1.00000	7.89754	7.06391	73.97117	8.34892	32.51921	8.25487	12.42779	6.36466	5.49597	31.96258	9.25894
6.82879	60.96005	52.33593	1165.94571	1.79071	8.88673	0.00000	6.80434	6.35826	16.50104	6.96375	50.47818	6.61510	32.49237	10.38501	7.43152	41.24264	4.95863
7.03268	40.99532	49.64410	1067.05654	2.80023	8.40943	0.00000	3.49550	8.70675	-93.75018	6.09767	60.65273	6.68731	2.81528	10.06142	7.32560	32.52515	9.81594
7.69010	32.85153	40.36289	1191.73431	2.06740	7.89409	0.00000	5.86347	7.97489	6.74549	7.35590	64.82967	6.18280	0.10231	9.37377	5.88929	49.5099	10.40430
8.65537	57.10982	25.34107	1092.38846	10.43699	8.36615	1.00000	5.83935	9.24426	-2.16	9.97482	50.86578	8.64417	4.62994	6.56346	9.86950	34.31	7.94976
7.85876	64.05081	40.28318	1197.27313	7.01688	7.51024	0.00000	5.35363	7.70828	-41.45861	9.36390	41.64183	8.03900	5.46894	7.90615	5.72098	-4.42472	6.41684
7.74827	38.11729	48.02295	1158.38146	3.30269	9.72294	1.00000	5.87938	9.72871	-2.98884	6.66500	33.88832	6.95517	7.87049	5.79372	6.23175	43.32686	9.28719
10.06775	38.53071	49.94181	1127.43952	3.42783	10.40577	1.00000	6.83830	6.50579	7.02238	10.61549	33.00731	6.52468	30.95856	5.26214	11.93132	52.21099	7.60054
7.72521	50.38192	50.75270	1129.70368	8.91175	8.30889	0.00000	3.76972	7.68918	34.3869	9.05182	82.76925	8.56966	11.07846	12.88635	8.43388	11.8659	9.17564
8.36301	53.55213	37.05616	1162.20174	4.53990	7.44344	1.00000	8.03798	5.65666	-45.94722	5.13954	31.26159	7.40663	7.09393	7.34039	8.00207	-21.42917	9.28023
8.23922	43.27954	42.97436	1081.54404	4.07789	7.56361	1.00000	3.68441	6.84631	1.10687	7.11031	38.64459	7.38322	21.86452	6.85664	10.27530	41.15612	7.33023
6.46894	39.06219	35.26740	1173.36082	4.32799	7.25096	1.00000	8.11078	6.98500	-74.96933	5.26243	58.56204	7.13997	3.73746	8.15380	5.31803	39.71734	9.73902
6.22131	34.89283	39.90652	1155.05552	5.33837	10.79665	0.00000	6.10093	8.88064	-91.11667	9.99702	56.32843	7.36461	7.52400	8.11931	5.81935	14.93333	8.52654
7.43417	80.19002	11.85493	1061.29766	3.45758	9.27128	1.00000	5.62869	8.70840	103.81667	7.60604	46.21467	7.55684	16.15416	7.92881	8.92031	1.6	7.12200
7.57994	49.29424	44.45924	1186.12173	3.04703	10.16498	1.00000	6.84152	8.67723	6.83042	6.02723	54.88894	6.05875	6.84218	4.68557	7.90436	6.15038	9.62278
6.04536	36.09535	36.10125	1195.18484	5.06380	7.35521	0.00000	4.63825	8.52771	-4.10734	7.72592	54.19820	7.75474	15.16538	10.87571	7.59005	38.68712	8.60504
7.60181	45.40535	49.77821	1171.71152	21.00499	7.04375	1.00000	8.33643	8.26472	4.8951	6.23988	48.06602	9.56122	24.22803	6.05612	5.80613	44.92801	7.52724
7.54796	43.25356	70.67427	1090.45071	3.78328	8.35113	1.00000	4.96240	7.55798	-88.70464	8.61874	35.52222	7.00036	23.84798	7.40574	10.43209	34.25807	9.35599
7.10198	33.12053	32.28216	1058.48946	2.05968	9.93750	1.00000	8.10121	7.54380	-69.96533	7.61827	67.97006	6.20694	24.23188	3.30322	3.42316	43.91452	7.92186
8.70088	44.11915	44.65458	1150.45675	5.12218	6.98628	1.00000	5.81806	8.76400	-82.45426	4.74459	42.93067	7.74356	39.18627	8.92650	3.54741	27.09978	8.55311
8.55680	59.74913	43.55385	1119.57095	2.26448	11.09921	0.00000	6.20812	5.74492	-73.20483	9.28712	71.35504	6.31839	12.88203	5.21156	6.34445	41.16704	7.59269
8.11727	42.38405	56.23176	1070.50703	3.84281	6.84588	0.00000	6.43701	8.20952	117.55417	5.67003	37.24056	7.35695	8.40181	9.16222	8.47811	34.86472	7.53302
5.52102	42.79861	53.24843	1145.61467	16.71574	10.55163	0.00000	6.70696	6.43115	13.31783	7.42603	51.18199	9.12532	8.22305	8.97513	7.49433	52.61131	8.38238
6.79190	38.96655	47.68021	1177.40002	4.65569	10.59653	0.00000	7.55777	6.37899	16.91667	10.84507	53.21653	7.57479	22.93161	6.54188	5.77309	-21.98333	7.53147
6.82035	63.12911	41.33249	1181.35809	5.04789	10.60163	1.00000	7.65765	10.60490	-48.59278	10.00606	53.75030	7.62340	10.24198	7.60724	8.00917	-23.7975	6.32790
10.20664	26.00160	54.05307	1135.29555	13.72412	8.26826	1.00000	5.58680	6.66217	76.32756	6.91540	62.28816	8.99799	5.15217	6.52404	7.21938	9.57046	8.94400
5.32256	36.63943	47.84880	1188.24484	13.07711	11.55573	0.00000	3.71117	7.18053	24.75	8.86916	59.99400	9.02578	11.04625	7.99219	5.73781	55.25	9.29885
7.35070	72.27825	30.37036	1153.92758	24.14635	8.45011	1.00000	7.91164	7.56494	120.33063	9.91636	56.44363	9.67842	6.75828	8.16464	5.17107	37.65181	8.65037
8.22107	34.11554	55.42582	1163.05855	3.19712	10.43010	1.00000	6.94375	8.50217	32.6178	10.94348	54.94597	7.13844	21.50043	6.19658	7.25895	46.65581	4.99714
8.39988	64.27391	33.60748	1059.25431	2.12200	9.80343	0.00000	7.28355	7.07885	-88.42814	10.32287	36.61900	6.64347	12.76301	7.30082	5.76622	42.16808	8.07973
6.55048	54.12514	39.24208	1125.15164	13.99252	8.67880	0.00000	8.08605	8.27019	103.81667	6.48243	67.45196	9.12766	14.71322	11.13098	7.83037	1.6	3.53034
7.66506	48.59288	51.21002	1101.48262	39.96540	9.13337	0.00000	5.73626	7.73583	24.6522	8.70291	36.10811	10.19506	16.55574	8.49254	6.28775	60.2052	4.55302
7.65712	54.38414	42.06976	1196.96804	5.38428	8.55910	1.00000	6.25131	6.54360	-87.93341	6.06333		7.78145	17.51237	6.21745	7.85655	42.55308	8.52764
9.46801	59.12674	39.27875	1086.51392	3.27154	9.84800	0.00000	6.25588	5.88946	-91.11667	9.28201	48.45506	6.73865	15.57332	8.11826	5.48277	14.93333	10.31265
6.45524	40.31806	50.27701	1155.15144	4.38862	8.83958	0.00000	7.50293	7.74201	117.7	10.37154	65.86308	7.47261	18.91347	9.66164	5.28300	35.85	5.44540
6.76035	57.59521	51.95138	1115.63628	2.70933	11.21541	0.00000	1.54069	7.21878	-97.92977	7.75151	63.45728	5.42295	24.56207	7.18388	6.28980	38.06084	8.83088
8.20526	36.18572	50.44980	1172.02794	5.11793	9.02936	1.00000	6.57433	6.86818	-93.263		60.93904	7.72721	-5.97895	6.54816	5.82256	45.0408	10.65995
6.38020	43.91132	45.54418	1068.49729	6.58940	8.57079	1.00000	5.03078	7.53319	-111.90466	7.79036	28.19089	8.28898	16.79994	4.49881	10.81207	40.34912	10.88983
7.45420	40.70001	57.98880	1106.39364	2.56307	8.74319	1.00000	7.83821	6.38528	-2.98884	8.77785	39.54967	5.85197	11.93025	5.59728	6.38129	43.32686	11.84578
8.96310	71.73540	37.02285	1150.07625	3.19673	10.32604	1.00000	6.47225	7.31180	9.47629	7.47808	24.40062	7.25709	13.37175	3.42045	7.96314	53.59337	8.08619
7.22827	60.25876	50.67390	1126.78860	3.52551	8.92321	1.00000	7.66273	7.04639	-79.00453	8.84414	31.11794	7.63632	10.61401	7.24683	6.21443	-2.90055	9.64671
5.70065		53.75513	1149.20490	4.16504	10.80022	1.00000	7.81282	6.47071	122.74754	9.08485	69.17867	7.20254	20.54913	7.59084	8.53076	40.85158	8.19783
6.43325	77.89194	50.36658	1179.53021	5.38322	9.65952	0.00000	6.35117	8.25842	27.46153	9.78146	55.80790	7.86945	11.30190	8.06668	7.20141	-21.44236	6.12861
8.30440	45.05482	42.24021	1113.47223	4.70877	7.80012	1.00000	4.38922	8.63628	-98.15529	8.01667	28.91477	7.77753	26.00186	8.02508	9.91151	26.18924	9.23541
8.07311	42.51163	48.47665	1053.09348	3.90989	10.34510	0.00000	6.32390	7.79420	30.98551	10.84443	25.66355	7.35539	11.51785	8.17978	6.77813	2.41669	5.11582
6.36798	45.60290	57.75474	1077.59085	1.33435	8.70348	1.00000	6.36343	7.07787	88.18466	8.65063	41.01331	5.27190	-5.45067	4.96446	9.80616	22.19303	10.66990
7.15913	35.18064	47.67822	1113.02538	3.35716	8.65035	0.00000	5.88603	7.11851	-87.71255	7.40142	50.60910	7.31538	26.03017	7.26954	5.87241	41.84364	8.57885
9.13624	51.55142	43.02020	1177.17951	4.66351	7.62682	1.00000	3.51838	6.54532	137.5	5.83771	33.12909	7.71797	1.80551	8.53363	9.21749	34.9	8.18343
4.99476	63.48047	51.78007	1058.29056	9.24430	8.51852	1.00000	7.04207	5.44021	-63.13414	5.41836	61.08742	8.66359	23.92484	6.04528	6.62691	46.23899	8.63067
7.14210	25.84391	29.36720	1139.20662	6.18858	8.52798	0.00000	4.86826	7.66315	2.31889	8.86725	55.10189	7.92599	13.40703	10.71920	7.39507	35.21222	6.97774
6.65957	61.69013	43.02382	1098.72482	6.98070	9.73842	1.00000	6.86932	7.47253	30.98551	10.68519	44.78988	8.02204	16.84642	5.23732	11.03348	2.41669	7.81714
8.79609	40.43182	26.86972	1074.31852	3.39300	9.00493	1.00000	4.76295	8.47872	125.51176	5.66481	43.77559	7.57877	-1.85744	7.62842	5.14112	42.64031	9.25742
8.38130	46.09947	41.97228	1076.89053	11.71274	9.09276	1.00000	6.60554	8.42623	4.21372	9.94558	68.29860	8.83687	4.47275	7.36148	8.38304	51.12794	7.69551
7.87447	67.06407	68.60677	1107.10907	3.71556	9.38695	1.00000	8.04891	8.24077	9.02596	7.71932	58.58648	6.97815	12.51574	3.88911	4.41427	48.21644	8.69674
7.55232	52.16986	39.87321	1174.41802	3.47327	7.22012	0.00000	7.74833	6.00305	-73.99681	9.17854	32.23455	6.34657	8.33144	8.39522	6.89793	40.94065	5.67524
7.62698	53.19502	48.92550	1198.27003	5.22715	7.50381	0.00000	6.18078	7.91461	-74.95472	7.97159	60.80964	7.20445	34.41796	9.69749	6.10011	10.98778	10.27116
8.01508	49.86302	24.47716	1180.16420	4.52306	8.81757	1.00000	7.83252	8.17953	-48.67028	6.61547	57.42813	7.68617	9.47353	5.00257	8.00679	-28.24	8.79541
9.19206	36.12803	54.79119	1193.87546	8.09551	8.74770	0.00000	5.46668	8.78498	79.82979	8.12141	63.65106	8.40934	23.65598	9.53617	5.72976	11.93381	5.74705
7.89813	42.31919	43.82476	1054.03629	3.48389	9.60512	1.00000	6.80706	6.31790	-13.2356	8.38757	45.29146	6.72589	30.06845	8.56436	8.05087	8.48714	9.83553
7.33381	47.53758	34.60432	1159.59905	3.17053	9.51136	1.00000	7.03944	6.83816	6.74549	11.48008	50.82522	7.52061	18.12184	3.78734	10.74470	49.5099	7.55513
8.67550	27.44542	46.03900	1109.23468	3.90540	11.75980	0.00000	5.88109	10.14389	69.67639	10.87151	39.10272	6.94508	46.62275	9.27220	4.52381	41.29444	5.83540
7.69840	59.56958	31.97287	1170.06108	6.89208	11.35016	0.00000	5.81358	6.98922	-1.60452	10.79525	37.15907	8.02401	-15.26754	9.44507	3.84584	42.06166	7.86887
