CH4	PAHs	H2CO	warning	PM10	PM2.5	O3	PRES	NOx	longitude	CFCs	NH3	latitude	Pb	C2H3NO5	TEMP	CO	SO2
4.88929	7.54095	65.10533	0.00000	6.12777	8.24280	4.42163	1079.17641	7.94092	34.11169	60.46726	6.19833	0.46005	49.36407	6.46549	15.82675	7.26784	5.67608
4.25011	5.65147	68.20493	0.00000	5.55333	10.58827	6.47991	1073.20749	7.34381	-37.65	63.18832	7.75775	-10.91722	43.25217	5.51595	37.39913	6.99326	5.42693
8.93762	8.58409	41.19103	1.00000	5.90697	7.80234	6.18771	1113.61843	5.84971	123.33471	52.08996	8.18909	8.56697	57.78615	4.17153	20.23402	6.08027	6.31432
5.76857	6.79982	61.48274	1.00000	6.25791	7.85318	4.52043	1058.80522	6.47335	5.55575	62.03518	7.90839	46.67535	46.36893	6.14157	5.01903	5.14805	3.59436
5.81053	3.75383	46.03568	0.00000	4.99161	9.89055	6.02179	1178.74004	6.03687	1.04945	50.87942	6.59574	35.06544	41.90009	3.48780	6.93009	8.15432	4.71649
8.88394	5.55811	35.32472	0.00000	5.36555	5.72474	6.80226	1177.42425	7.92781	-87.45476	71.22177	9.02822	41.47892	27.07465	5.42877	2.31429	7.38189	8.65870
5.09696	6.20748	72.62328	0.00000	7.11570	6.84874	5.45532	1170.41015	5.56459	11.04979	52.78522	7.08026	44.59445	56.70737	6.45436	16.49541	10.19927	8.90111
6.71962	9.44093	44.26886	1.00000	6.60085	6.66576	5.55186	1185.79119	8.06838	-47.53028	52.83372	3.71533	-22.45667	9.85252	5.50753	15.13544	6.56458	5.72356
4.11543	2.56603	40.84224	0.00000	4.47659	9.37141	7.20943	1089.62856	6.62498	73.66633	73.43455	7.63746	25.92493	71.95893	4.06607	15.99082	10.47439	6.22646
5.90302	6.99777	57.71473	0.00000	7.06861	8.31107	5.75795	1151.66643	6.95296	122.74754	68.80184	8.26625	40.85158	52.06690	9.36097	23.44580	5.18319	6.48106
7.98219	9.14100	41.60239	0.00000	6.15805	6.80487	4.53262	1131.64852	5.46043	34.11169	51.74875	6.50866	0.46005	49.93034	4.54479	13.50150	6.87264	7.99679
6.98606	7.11246	67.64541	1.00000	7.16057	4.40869	8.60736	1146.24147	7.63090	-72.86843	44.04211	6.49104	41.27621	46.04146	6.89204	33.26530	6.98641	5.56472
8.95462	8.09607	77.03296	0.00000	6.59585	4.68888	5.86597	1091.80511	6.65553	-72.86843	58.88611	6.45146	41.27621	38.09425	5.50437	-0.10890	4.86141	7.83169
6.20758	8.09590	25.23526	1.00000	8.27413	4.71443	7.34655	1074.41512	6.42993	-122.40433	63.55964	7.96071	37.71715	40.28339	14.39205	8.95802	7.07395	6.45060
6.77376	7.22329	17.99627	1.00000	8.21282	9.08936	5.79249	1140.10518	7.92828	75.37991	73.26981	7.58613	25.75728	37.24776	8.68113	15.71137	4.72226	3.99400
10.03514	7.28057	34.22813	1.00000	8.92153	9.29227	5.22562	1098.00781	6.68434	91.84128	82.25406	6.13167	22.83957	55.71566	22.19727	15.14688	4.65455	5.39445
7.48211	8.20559	66.02532	1.00000	7.65160	5.33622	7.57301	1114.58878	5.10488	85.83636	73.74733	5.86032	25.66795	49.39964	6.85483	22.75061	7.90058	4.81173
7.87644	4.52771	66.74553	0.00000	5.49116	4.80268	6.89577	1140.61594	6.58877	139.55722	37.63193	5.89993	36	42.26009	3.75572	22.00446	8.65426	8.71580
8.70235	8.92080	61.76371	1.00000	5.59826	6.99299	5.04932	1180.15157	6.71838	-1.05366	59.10311	5.79046	43.71032	31.26360	3.62279	16.76386	5.57438	5.86153
6.67302	3.87545	59.74991	0.00000	7.27712	6.16357	5.75585	1147.80227	6.19720	-73.20483	60.38765	7.47781	41.16704	51.25334	6.86147	20.52943	10.46797	7.03330
9.47123	5.86171	36.76453	1.00000	6.92385	4.45324	10.66584	1192.37663	5.80730	26.97253	60.13661	7.75326	49.65186	29.71316	6.81279	22.75093	6.57925	4.14577
6.89360	8.93393	51.74508	1.00000	7.66992	6.49488	6.47570	1146.97500	7.06925	60.8019	54.24691	7.29925	56.9083	45.11968	9.38068	12.29928	7.64185	6.24471
5.75666	7.33387	51.56079	0.00000	5.14163	2.97893	5.25910	1190.19033	6.06968	5.37429	43.15122	5.88971	51.03427	42.66279	5.04059	21.78699	5.97488	6.04779
5.97620	10.23522	52.49062	0.00000	5.53040	6.43608	3.63618	1081.90409	5.95161	15.00835	60.81463	6.30751	51.14942	33.37638	3.40267	24.81884	5.47864	8.45245
8.24321	9.37559	40.56962	1.00000	7.12186	6.09647	5.13560	1188.98631	7.69429	8.62118	40.30662	6.51685	45.44694	38.58471	8.54121	26.03971	5.98065	5.48236
11.12739	7.22206	71.76306	1.00000	7.31708	5.26592	10.72449	1076.98066	6.41125	-62.64102	76.25104	6.89634	8.35122	33.32616	4.93153	27.95154	10.45316	4.12844
10.48148	6.79486	63.95163	1.00000	8.37705	4.28022	10.97445	1143.79070	7.34511	2.45012	39.34172	7.66775	48.90982	44.76776	14.59305	-0.97265	7.95391	5.84356
7.40417	8.76441	56.07708	1.00000	7.51897	5.00386	7.26480	1102.70545	6.74337	77.70636	40.87942	7.54349	28.98002	44.67788	7.94082	8.14662	6.74258	7.39765
9.56420	8.10724	24.17374	1.00000	6.83154	4.91365	9.12145	1173.49960	5.82801	-122.2608	55.27935	6.04658	38.17492	63.41265	5.37632	-3.21586	11.02043	3.27148
8.07945	9.00318	27.70698	1.00000	6.49114	6.02298	6.82645	1141.63568	7.18975	-122.2608	64.30225	5.14876	38.17492	22.44831	7.41390	17.07778	6.18116	6.53296
8.23843	6.11222	59.33205	0.00000	6.45454	8.36471	2.09019	1120.48207	6.25595	107.60627	63.85625	5.49756	51.82721	44.87413	4.76119	13.60632	6.77321	2.81926
7.18865	9.43477	49.53087	1.00000	7.01643	7.41261	6.07312	1053.11579	6.19283	34.02537	43.08686	6.88206	38.37255	66.88276	7.25131	14.36450	11.00012	3.68476
10.42285	8.60194	66.04102	1.00000	5.17966	7.67825	5.34694	1096.68520	7.49858	77.23826	44.10792	7.50172	11.50526	69.33734	2.62781	26.44609	5.90703	6.74483
9.45174	6.86741	69.41936	1.00000	6.57160	4.39304	10.37870	1173.37753	7.37069	9.00472	51.40037	5.72571	4.2475	29.60911	6.04085	19.68059	7.70792	6.94008
5.99347	9.53647	59.08352	1.00000	6.01498	5.26509	4.01080	1146.04304	6.28278	-81.77285	63.16185	7.21156	28.54944	47.10196	3.93663	3.35486	7.17743	6.96201
5.80016	3.66633	61.77576	0.00000	6.20727	10.36247	5.31416	1184.56404	7.09746	139.07204	55.68248	9.16349	36.24624	48.28177	6.13815	15.09547	9.33731	5.86184
7.15168	11.59383	45.55665	0.00000	6.26499	7.39292	2.95977	1072.04507	7.21196	18.34717	43.60571	4.96158	54.60528	56.64324	4.27514	2.41903	5.91742	11.24899
6.65242	4.13782	51.77549	0.00000	7.19407	0.75054	7.31138	1084.16553	5.12839	114.51667	0.00000	6.26564	33.78333	79.59704	6.40681	12.96423	6.81597	5.17348
3.96837	3.14264	51.88587	0.00000	5.43847	7.60640	6.00454	1171.44260	5.65256	-2.98884	54.07601	6.00508	43.32686	40.20467	4.73853	24.66560	10.84714	5.18775
7.89512	9.70483	42.04528	0.00000	6.02163	6.51449	4.15343	1097.17168	4.73413	27.02444	52.49358	6.45841	39.59611	41.74066	7.11882	25.16040	6.72089	9.35444
4.10774	3.66316	58.29957	1.00000	5.93332	6.74353	7.41502	1092.61184	5.50164	144.09638	55.93451	5.82626	43.82634	47.10561	6.03319	3.69241	9.80154	5.64291
6.07498	5.07370	67.02060	0.00000	7.79313	7.13946	4.91663	1085.32663	6.35829	-1.86343	79.04121	7.12419	38.10558	38.40432	11.95303	23.87944	9.38913	6.21879
7.09761	6.14322	60.58006	0.00000	7.95369	7.39662	5.65831	1145.17306	5.25438	1.04945	57.38936	5.74755	35.06544	54.87110	10.51406	9.99150	7.20236	6.35042
10.69629	7.08002	70.82115	1.00000	6.61857	5.72238	10.13144	1166.18355	6.43087	78.14797	69.60294	7.91627	15.45144	41.11273	7.47606	22.02082	7.54616	5.34709
7.60975	8.01988	53.89755	1.00000	8.20613	6.14756	7.40535	1139.69482	7.23840	71.57737	66.06600	5.77261	21.53889	53.82283	13.86812	38.16107	6.09156	5.99496
8.92994	8.07273	37.10805	1.00000	6.78592	9.27827	5.21669	1178.84831	7.10817	78.40102	50.11858	6.02361	27.9247	39.80475	7.68108	9.58498	4.94350	7.66275
5.99421	7.43477	67.01959	0.00000	8.90642	4.31849	5.99528	1054.76144	7.94017	-115.98391	79.30243	7.32024	36.20829	40.54161	24.19987	0.33704	6.78156	5.40007
7.58773	7.59187	40.07871	1.00000	7.03928	5.79118	8.05944	1071.89039	4.91504	-72.86843	54.04240	8.19962	41.27621	26.78569	7.08134	14.48059	7.68416	4.65375
9.45198	7.95938	53.60950	1.00000	6.81092	6.63053	8.10775	1052.66120	6.15014	-51.50361	51.15998	5.49562	-29.2975	56.37335	5.33574	25.57255	7.42753	3.98043
8.96378	8.15293	34.41564	1.00000	5.50929	5.71482	8.35575	1160.30647	7.76971	-0.45877	64.69714	4.45287	46.32313	36.47093	5.65880	16.58319	7.23858	6.64621
6.99122	7.56432	53.19003	1.00000		4.24728	8.26120	1163.41775	4.79887	3.20639	49.00698	6.62187	50.74497	39.32552	11.33613	14.05046	6.14926	6.85087
8.37671	7.55204	38.52676	1.00000	5.55013	8.88965	5.44434	1165.49484	6.25424	-47.53028	59.67304	6.63350	-22.45667	50.68343	4.15441	14.53849	6.15630	6.53977
8.53505	6.59833	52.02231	0.00000	9.01881	6.31857	3.73710	1052.09130	7.90366	2.08333	49.07707	6.16185	48.86667	48.45736	27.76002	21.79359	6.09204	3.60213
6.21373	8.06792	46.74013	1.00000	4.58303	4.88025	7.07195	1147.65692	6.60042	3.50309	41.02524	5.50795	34.15429	48.89959	4.33785	18.45952	6.42852	5.59033
7.44364	8.40217	73.95541	0.00000	6.67322	4.26444	4.98825	1144.92532	7.92174	-60.94228	58.79193	7.27669	14.67751	41.20930	6.68936	13.92518	5.92266	11.07268
8.11570	8.52794	41.15439	1.00000	7.08723	6.23902	7.56535	1161.61460	8.46112	48.41667	48.01846	6.85814	-17.83333	43.88672	4.81328	5.05960	7.81426	5.92982
8.14666	8.73990	69.95031	1.00000	6.77180	7.30612	5.58736	1098.86046	5.91154	-74.96933	56.02584	7.54217	39.71734	35.92945	4.75190	10.68752	5.12514	5.85597
10.75478	7.55597	41.58333	1.00000	6.15895	8.98866	4.99839	1119.65174	4.93871	-80.58556	47.35100	6.93973	22.98212	34.51568	4.52146	0.78810	5.93828	6.86609
9.21881	9.29790	53.97982	1.00000	7.53128	8.30373	6.73153	1064.36636	6.21267	71.30633	75.02730	9.49885	21.34222	51.04472	12.10103	2.91704	8.45026	5.07836
6.52563	5.22506	41.29904	0.00000	6.23814		3.94866	1081.04829	8.27603	39.28333	57.48696	5.73102	-10.33333	30.78308	2.26583	14.99878	8.55581	4.59417
7.09395	6.99672	33.57527	0.00000	6.19195	7.42651	3.01452	1186.99661	7.55359	40.74357	62.97174	6.28790	37.31309	50.23034	5.15221	17.30597	7.97476	5.78778
8.02475	8.09346	36.26637	1.00000		8.33908	6.13880	1165.47847	8.89426	3.1631	59.28279	6.53682	41.91738	55.31035	7.12161	25.09824	6.69402	6.85166
8.00943	8.47863	73.46341	0.00000	7.37793	4.50194	5.07975	1081.30855	6.80119	-37.93278	74.78225	9.40721	-11.48472	48.91558	9.66224	5.89496	6.07310	9.16753
8.22285	6.94769	41.83134	1.00000	6.17109	9.87744	5.29068	1150.12055	6.42604	2.35739	52.46896	7.89427	41.63976	44.58594	4.63040	2.33725	3.20858	3.47282
8.27771	9.77808		0.00000	7.85322	7.02225	4.66869	1158.05762	4.85272	-42.19667	44.71509	6.85411	-21.41222	62.66254	11.40933	-8.74156	5.12828	6.14086
7.84818	9.99083	51.53598	0.00000	6.83197	6.96648	3.53843	1199.84945	4.59151	31.33078	60.53022	6.20371	47.56494	42.43440	7.50320	19.80313	8.31681	11.67291
7.21145	4.31763	55.81900	0.00000	6.67271	6.13184	5.36642	1111.17902	7.85086	9.15013	59.74250	7.74224	13.70727	45.60319	6.62359	8.42056	9.15799	5.63023
8.42762	9.46125	53.15084	1.00000	6.17700	6.59067	6.73226	1144.85830	6.10127	5.4384	59.17269	6.63298	43.2907	70.35527	6.78956	18.94281	5.16726	3.05344
6.49568	8.40641	58.75681	1.00000	5.90090	7.27840	5.30301	1199.28831	7.11672	145.18333	73.77383	5.79612	-37.9	46.64031	4.39153	0.93829	7.45267	7.08203
6.36409	2.62151	27.24224	0.00000	6.68524	7.18499	5.76487	1052.61793	5.65503	146.05093	68.19705	7.10848	-34.28853	40.69562	5.59436	23.47268	11.26611	6.63702
6.17392	8.30643	45.89360	1.00000	5.95078	7.78725	6.28174	1054.22831	7.58263	-91.77127	45.32800	5.27891	37.95143	44.02775	6.78288	15.10784	5.03900	3.71730
10.28704	10.78469	55.99204	1.00000	6.92163	5.64758	6.91228	1194.69150	8.47918	13.44275	43.08477	6.45663	38.07789	33.52905	6.45025	19.88730	7.59703	7.48214
6.19343	7.81764	77.59729	0.00000	6.31947	4.21710	5.33781	1074.30978	5.69442	120.74792	44.18046	6.92507	41.09822	66.56102	4.10873	47.36155	4.68586	7.81604
6.90032	8.41256	49.20280	1.00000	7.46180	4.25742	7.79838	1074.22439	7.65004	-72.27814	79.02072	7.08321	42.93369	43.78405	9.51015	29.40901	7.52879	7.90469
6.06864	7.35748	25.29626	0.00000	7.24768	5.33117	4.79608	1150.31345	6.40541	106.85417	47.10263	6.19651	-6.48167	44.68418	6.63088	5.25687	8.40159	6.02997
10.30351		56.11032	0.00000	5.73629	6.96385	5.78872	1143.58669	5.98128	-75.69947	48.33926	5.90643	8.79577	41.87786	4.82080	21.07258	6.14146	9.88258
7.01775	7.84613	43.10784	0.00000	5.50200	4.85382	5.28660	1108.19864	7.44868	-91.06177	56.41786	7.28456	33.41012	42.40254	3.63066	25.49714	5.77367	8.63906
7.14350	8.83047	47.69342	1.00000	6.19559	6.90331	6.78968	1196.87562	5.27420	120.33063	59.81542	5.88595	37.65181	39.11728	5.86010	21.65051	9.36767	5.42695
6.67889	6.96176	20.80651	0.00000	5.91338	7.94910	5.23542	1132.39830	7.34116	39.28333	59.21280	5.72497	-10.33333	47.69052	4.16355	12.02033	5.87986	4.94693
3.24041	6.92422	52.94030	0.00000	8.95229	8.83301	7.17941	1128.12296	8.00964	-100.88023	69.06831	8.33666	20.21322	54.85535	22.16392	8.33900	6.63784	5.85105
7.13957	7.82743	43.57592	1.00000	6.67232	4.68866	8.04654	1165.03422	7.85273	8.73812	43.89883		41.91886	44.34456	4.40306	16.98114	6.74901	6.70666
9.01421	6.48348	60.77375	1.00000	7.68082	5.35505	9.98765	1130.67659	6.67750	-1.47217	71.06166	7.05972	53.46506	65.58350	8.95941	10.35547	7.54482	5.27989
7.43644	6.25442	65.10074	1.00000	6.42928	10.84672	4.82011	1187.82192	6.56701	36.36339	68.51900	8.04994	0.03813	52.27974	4.21041	11.63500	4.94401	6.22424
8.49012	8.84253	64.64261	1.00000	5.76828	7.35876	5.41853	1190.85600	7.45116	78.15794	57.02581	7.86789	12.1277	55.60861	7.66953	25.28278	5.57999	6.09269
7.90000	7.19177	62.69003	1.00000	7.16088	9.26991	5.67012	1151.13746	6.40121	-0.45877	51.42751	7.87366	46.32313	25.74651	10.57140	22.99081	5.78315	5.91227
8.03991	8.99439	55.13089	1.00000	7.53260	4.78040	7.56604	1071.21826	8.14720	42.85693	61.18777	8.56795	39.22493	48.10521	11.48135	2.79089	8.39977	6.07749
5.98552	3.50546	58.52863	0.00000	6.85862	6.95548	5.68715	1126.18745	7.86996	-116.37697	68.51631	8.12043	33.72255	42.62703	7.34466	-11.57598	9.15541	4.07404
6.08087	6.50923	41.07423	0.00000	6.25000	5.87860	5.66753	1167.37515	7.70024	78.25795	56.39694	7.21945	9.82564	45.79706	5.65505	14.88041	7.23513	5.19511
7.15458	6.60280	48.27477	0.00000	6.58360	5.06064	5.66717	1064.76576	6.37217	48.87498	46.83454	7.34212	38.45598	51.35434	5.45266	25.93724	7.66213	9.99983
7.65048	9.23011	57.71954	0.00000	7.29872	4.62786	3.69342	1108.79813	6.27377	135.31667	69.14907	5.60853	34.25	25.73261	8.20002	12.41910	9.67004	10.23864
8.47153	6.37242	60.85083	1.00000	5.75053	4.02346	9.70902	1195.36590	6.46526	-96.72365	42.03457	7.99435	17.06542	63.94795	3.85216	17.75916	5.60437	4.42863
2.46466	5.67221	60.81865	1.00000	6.76902	10.22265	7.55778	1061.46170	5.95347	-62.64102	51.62880	9.34304	8.35122	50.81524	6.00831	17.74923	7.65538	6.06647
5.48931	11.39896	42.92338	1.00000	6.22046	8.49841	2.68204	1060.15478	6.73133	88.28637	72.95241	6.42223	23.07492	59.56752	3.35033	12.91561	5.71895	7.26267
5.09825	6.08133	32.02888	0.00000	7.40158	7.81304	6.10435	1095.59529	7.21671	-56.52361	53.87784	7.24803	-33.38056	53.22036	10.60294	-2.46204	7.11048	5.07013
8.59002	5.71031	46.00845	1.00000	8.15669	4.95850	10.61527	1170.34273	8.06854	-84.20299	78.89667	5.30763	39.43534	58.79025	13.40513	0.93537	8.14427	4.35062
10.04793	8.11812	45.90804	1.00000	6.29140	8.60784	6.25486	1174.97070	6.36360	91.84128	49.15318	7.86885	22.83957	35.79796	6.52762	8.91346	5.83977	5.35291
5.82902	8.78933	41.32284	1.00000	7.40144	6.37859	6.06306	1109.15150	6.82225	-52.67056	35.25836	6.89699	-26.22861		8.02390	13.05501	7.67944	5.31937
8.28692	6.68297	38.20046	1.00000	7.72248	3.58920	9.79056	1066.32439	7.00006	19.61222	69.30353	7.38145	44.97639	47.54922	11.27647	2.74218	8.35463	3.47850
6.21778	4.61137	50.31863	0.00000	7.55085	8.92939	5.43928	1158.98184	6.17544	72.54566	70.62443	6.62892	29.69221	40.17092	8.36532	12.38026	7.99951	4.94750
4.03454	5.53361	27.30742	0.00000	8.38369	7.32250	6.90889	1079.34556	6.97945	38.01667	58.94109	7.86221	-5.41667	59.43123	16.26809	16.71425	7.47524	4.55803
10.10759	4.42062	38.99907	1.00000	4.34143	3.07762	12.83045	1146.15708	6.14400	30.28491	55.83364	6.78221	60.02427	48.09105	2.67406	9.95888	7.82248	3.34359
6.27289	4.85259	57.58773	0.00000	5.35464	8.84988	4.25910	1171.90375	8.95024	-73.75513	57.71872	7.25188	40.60538	41.46910	4.55430	12.09814	9.18856	5.88585
8.73737	8.13101	50.55585	1.00000	6.11173	6.53994	8.01627	1182.59004	6.80461	74.4818	39.86372	7.24648	30.21121	56.31895	5.07242	4.76480	7.57925	5.42505
8.45687	8.89719	44.65910	0.00000	7.87594	5.99523	5.04028	1122.41326	6.70027	2.35739	26.36312	2.59087	41.63976	43.24876	10.94460	20.85367	5.84720	6.91746
5.83197	9.86238	40.15103	1.00000	7.93976	6.03384	5.44625	1118.80265	5.48094	15.87735	72.76424	6.87412	4.94273	69.30618	11.42847	-2.72276	7.70021	7.74092
6.82469	7.85081	53.24000	1.00000	5.58049	6.06953	7.54951	1058.27195	6.20316	27.02444	59.15642	6.67582	39.59611	44.21733	4.80186	25.39061	9.86194	3.21385
7.14924	7.18450	27.36245	1.00000	6.40294	8.63804	5.64932	1147.35984	7.37951	16.54165	56.43731	7.77534	68.79833	63.65821	6.62148	15.20450	4.53810	3.40798
7.38836	8.17253	42.91162	1.00000	7.86199	7.71732	5.04560	1077.67316	6.46300	-122.24064	48.04291	6.09430	47.80527	57.70924	9.93153	21.00822	4.80933	4.46156
7.24434	10.06039	35.41079	1.00000	7.79598	6.72795	6.39625	1097.44422	6.08714	139.55722	50.84820	5.57525	36	44.91968	10.93861	14.20272	7.06771	8.14489
11.19231	8.84097	59.78890	1.00000	6.69306	8.09872	6.45997	1165.09208	6.66683	-75.69947	58.72212	6.76942	8.79577	55.61533	3.89854	19.19142	5.63912	
2.88854	4.79509	51.49933	0.00000	7.31524	8.84903	7.19180	1076.97923	7.56784	73.66633	50.04314	7.58881	25.92493	51.14285	4.90024	21.57843	9.54800	6.85145
6.95264	8.13530	65.95552	1.00000	7.99919	6.83693	7.20221	1102.04039	7.57957	24.43973	42.91490	6.57118	0.76755	46.32243	12.48999	24.90825	8.66510	5.32594
7.63051	9.36306	65.58967	0.00000	7.73336	5.61603	4.87835	1105.38572	6.15815	-76.99081	56.58150	6.29886	38.96372	49.63134	8.69872	21.32145	4.69304	4.69942
8.97692	7.73884	58.48456	1.00000	5.94481	6.24358	8.68735	1164.69366	6.47929	-96.72365	60.16364	8.24030	17.06542	58.87301	2.63595	16.24669	8.86777	4.60327
8.60203	8.09612	38.78668	1.00000	5.38529	5.60836	8.51627	1115.61484	5.88709	25.34244	65.33444	7.79787	50.75932	62.16202	5.04423	15.39512	7.67758	7.42784
6.71310	9.92445	51.29399	1.00000	6.32221	5.28587	7.04759	1128.66469	6.68642	123.99333	55.82610	6.37771	12.97389	54.91225	4.33528	17.40773	7.50614	4.86820
7.79583	7.41444	38.05268	1.00000	7.54197	5.40869	8.66530	1069.54054	8.34903	5.23333	50.04665	6.94093	52.09	44.24699	9.52068	-0.84438	7.82099	6.15005
6.80972	7.90698	50.44669	1.00000	6.05499	8.84377	5.42082	1085.62171	5.32510	-48.59278	72.59451	7.51952	-23.7975	72.03199	6.98874	19.28593	5.70969	6.65814
7.83836	8.20493	53.19044	1.00000	7.54375	8.45450	5.64837	1116.85292	7.65770	-119.27337	60.30379	5.14094	50.26729	78.57569	8.69040	6.60330		6.39497
4.09504	10.30706	62.88372	1.00000	6.43267	6.56617	3.64243	1162.77233	5.73419	19.21437	75.70275	8.84202	44.75874	28.68461	4.12664	15.57391	5.38911	8.67551
8.16487	6.77998	55.14734	1.00000	7.57117	4.93506	9.37950	1165.42487	7.43565	8.73812	60.18191	7.00862	41.91886	51.80362	9.52212	14.60354	7.12016	5.69281
10.05244	7.27999	50.74066	1.00000	6.95248	9.47619	4.31236	1172.28645	6.72305	123.33471	50.59589	6.63609	8.56697	46.52584	5.58519	18.71033	4.71928	7.31442
7.93712	8.64441	50.26867	1.00000	6.52434	5.49725	7.23199	1154.34600	6.58655	26.97253	78.07559	6.56683	49.65186	67.65529	6.73907	33.75922	7.64473	4.49123
9.75074	5.83636	48.54627	1.00000	5.54630	11.21158	4.69211	1094.63289	5.68539	-47.53028	59.52257	5.32995	-22.45667	54.88871	2.09111	4.13631	3.34163	5.85778
6.01086	6.13266	51.18446	0.00000	7.84994	5.21833	5.32026	1107.01241	4.75617	-3.05814	29.47651	7.30555	53.00974	56.96884	9.75660	37.35568	7.84882	4.74801
8.81193	9.79537	47.82844	1.00000	5.96167	5.57637	6.44984	1101.32371	8.44858	19.61222	42.41277	6.58888	44.97639	41.49669	4.89150	12.48630	7.44395	5.59272
9.27205	8.58621	47.02844	0.00000	5.61329	5.19412	5.50918	1107.29281	7.44436	-72.86843	52.86566	8.53116	41.27621	40.98287	6.69134	27.01485	5.30715	8.94678
9.82418	8.57568	40.27667	1.00000	7.41011	8.26256	5.63242	1090.99741	6.42101	10.03988	57.72461	5.77603	53.6052	35.45240	9.78184	6.84994	5.48174	6.31225
6.80252	5.02232	59.59432	0.00000	7.61663	7.61287	4.98971	1147.22604	7.57496	2.29275	43.22982	5.27802	48.79325	51.63811	8.03427	2.08756	9.86801	7.89123
9.64318	8.64013	48.67052	0.00000	7.92346	4.82814	5.88440	1105.95043	7.79751	11.04979	66.14555	6.40157	44.59445	31.76672	10.36682	13.86494	4.16823	8.46384
9.49513	4.39870	51.22218	1.00000	6.76794	13.10963	4.52240	1062.49154	6.11463	19.21437	64.30475	5.19518	44.75874	54.40003	6.11647	6.26361	2.39954	4.14318
8.23204	8.83564	60.63080	0.00000	7.97443	7.53066	5.45323	1118.40560	6.75795	142.45778	41.92396	5.19403	44.35056	21.30782	12.36677	16.29079	3.97228	7.71613
7.90961	3.87592	47.88818	0.00000	6.85439	3.91908	7.84276	1142.75305	6.68441	7.00417	54.75581		52.26083	31.01818	6.14378	7.84318	6.49782	7.09679
7.17997	8.76231	44.42065	0.00000	6.28757	6.34736	5.28227	1104.90895	7.58653	-76.99081	68.49751	7.52633	38.96372	49.22676	6.64381	15.11610	3.43448	7.80180
7.85012	9.81104	56.43168	1.00000	6.66432	5.80603	5.95557	1198.10262	7.62816	32.6178	41.76602	5.11468	46.65581	42.53815	7.64018	14.01149	6.94078	5.86914
7.56516	4.54376	37.78417	0.00000	5.49321	5.43656	6.04966	1127.53583	5.08839	76.92421	49.54183	6.60108	60.97944	61.35431	3.29943	12.65928	7.78362	4.49894
7.90418	8.24000	32.99769	1.00000	6.38383	8.47371	5.92300	1147.37576	6.03083	120.33063	53.20489	6.68277	37.65181	24.41310	3.16219	17.08142	5.24338	6.28677
3.78113	5.37348	48.10296	0.00000	6.63620	7.43935	7.09309	1073.68142	7.86154	3.47717	51.90989	5.94167	36.76639	39.19998	5.52694	30.04989	8.97488	6.79882
6.20452	4.88819	46.66800	0.00000	7.00344	7.38332	6.15010	1073.34393	5.85634	19.61222	63.12161	5.78098	44.97639	63.08489	8.97174	24.36961	7.47406	4.52911
8.31067	9.74490	48.28067	0.00000	7.18774	7.64356	4.85334	1131.45756	6.56349	-0.45877	68.08168	7.24296	46.32313	25.98932	7.19163	20.81037		8.32926
11.11450	8.67973	53.73804	1.00000	6.76639	8.73539	6.08229	1077.84787	6.05992	15.07041	68.97845	8.44028	37.49223	56.65323	4.15889	24.29818	6.15333	7.01173
1.61881	6.36474	35.97413	0.00000	6.29699	8.17946	8.96726	1115.77646	9.74111	8.96317	44.66293	7.75653	48.35149	37.32093	5.12837	10.32858	7.79490	7.18410
6.16510	9.03499	44.18707	1.00000	6.08594	6.05049	6.07791	1137.65651	6.07394	-35.71667	76.82465	7.15020	-8.66667	60.18177	4.28623	32.93309	7.29382	6.77449
