O3	SO2	PRES	PAHs	C2H3NO5	H2CO	longitude	warning	CFCs	latitude	CH4	TEMP	PM10	NH3	NOx	Pb	PM2.5	CO
6.46244	7.94811	1129.25480	6.53200	1.28457	51.16551	118.53333	1.00000	62.95196	27.92333	7.95771	17.43246	6.04389	9.46712	7.57102	76.99272	8.57850	6.47498
4.93434	6.17992	1196.27582	7.81202	1.63365	42.58925	-72.47417	1.00000	60.90767	7.83389	8.68699	3.66241	6.23752	4.71880	9.05421	53.99467	5.51194	8.16241
7.71541	7.91449	1051.48685	6.92946	1.66553	34.66051	17.4674	1.00000	39.56803	50.86079	8.30273	12.66542	5.75701	11.34687	8.34442	48.04635	8.88318	6.47259
4.96655	5.61576	1058.73284	7.74243	4.47896	51.54412	8.77069	0.00000	37.10840	50.80904	4.92944	15.13469	8.26112	9.25575	7.16420	62.69015	5.08960	5.51460
9.09227	6.43855	1128.14884	7.82037	4.17021	57.96438	-71.10077	0.00000	45.80729	18.20854	10.33361	23.08353	8.22490	4.84907	7.94759	40.59170	9.21496	6.85987
7.61218	8.49737	1059.99211	6.70892	2.91370	62.31604	60.8019	1.00000	41.95698	56.9083	4.84630	10.38390	7.51720	5.82602	7.53108	55.86725	7.76131	5.94192
8.42437	5.82131	1183.08963	7.07419	2.67296	47.34320	120.89694	1.00000	35.86242	14.95472	4.34767	12.95485	7.38189	6.04901	8.44299	52.34776	7.95400	8.01678
6.25858	8.60885	1090.41011	6.42010	1.61863	70.01919	28.88222	0.00000	46.02804	40.37528	5.64569	1.43741	6.50793	10.26699	7.38172	37.13466	7.19766	3.34746
5.80822	7.40736	1068.93572	7.01604	1.65286	43.02261	33.9162	1.00000	53.95648	51.67822	10.56810	6.27260	7.00165	5.03869	8.32380	56.51708	6.59032	7.39451
4.30991	7.50876	1055.29382	7.20757	2.38324	53.05960	109.3243	1.00000	45.06486	-7.0981	9.57192	5.19984	7.50291	10.22410	7.10348	39.63713	7.28944	4.99297
5.36532	9.89105	1191.83131	8.60571	4.60103	48.93840	91.61356	1.00000	34.41459	26.44931	10.43883	28.43258	8.00091	10.17031	6.84099	39.42775	8.30906	3.41881
7.66722	6.53592	1164.91248	7.48104	3.18442	59.88994	17.58522	0.00000	58.72318	40.53123	6.73647	15.04028	7.69506	8.89540	7.81358	40.64834	7.01893	6.53986
5.33058	8.29475	1114.12767	8.15035	4.32988	32.26840	-78.19444	0.00000	21.61673	38.91817	8.21909	-4.02757	8.16747	8.21386	7.52370	47.38475	3.94196	7.50786
5.67165	6.80773	1151.18979	8.85918	2.82011	58.58391	-82.61573	0.00000	35.98548	41.24255	9.15139	2.33933	7.40942	7.33179	6.02895	51.19914	6.78208	7.20472
3.85378	5.11708	1079.30432	8.55374	4.17599	25.27038	39.28333	0.00000	54.70221	-10.33333	8.44890	5.80988	8.35205	5.46926	8.28054	46.15479	4.53154	7.89905
5.10740	8.95487	1052.97636	7.73065	2.17591	51.07544	74.4818	1.00000	49.14068	30.21121	9.48556	-2.33786	6.83978	8.81271	7.54912	37.59882	8.46501	6.65391
5.16050	8.68762	1090.62167	8.23792	1.86872	45.40769	-73.02841	1.00000	38.08313	-36.9256	10.12405	29.36346	6.86612	8.81896	7.25402	44.89171	8.44519	5.00130
5.69001	6.57814	1078.08222	6.00838	9.21608	41.97309	-73.0515	0.00000	31.77921	41.55815	5.00312	22.16096	9.11051	8.14515	7.64630	60.91915	8.47746	5.74216
6.24500	7.29388	1138.44328	6.10011	1.85419	47.68387	34.33825	1.00000	45.47291	53.59782	3.99651	10.46622	6.86612	10.09580	8.19317	58.27638	6.66707	5.96031
5.03408	6.43052	1067.94035	7.41099	1.41544	42.36373	25.8191	1.00000	42.29116	53.5942	7.88350	17.80604	6.25673	3.99276	6.80732	50.04005	5.79807	7.14784
5.86964	9.05861	1161.20835	6.66996	1.48394	52.96670	34.4587	1.00000	45.19282	-13.7804	6.83510	-5.40383	6.82474	7.72086	7.48417	74.97699	9.60156	7.16440
7.87336	7.99887	1151.37011	7.53141	4.42101	30.65088	34.11169	1.00000	43.38493	0.46005	3.76294	10.28838	8.37377	7.71163	8.16880	54.78413	7.16603	7.33918
5.16967	10.51028	1148.50811	7.23548	2.01213	42.89668	77.9129	1.00000	53.08494	25.6439	6.51224	23.94232	6.56113	6.37083	7.35473	51.45411	4.61039	6.98335
5.45251	9.49482	1190.22046	6.41477	1.20092	52.31676	4.18333	1.00000	17.41985	7.6	9.44547	26.39722	6.56467	8.19000	8.21921	36.50159	8.20309	6.86644
6.74080	10.12054	1141.10977	7.94006	2.14481	49.91960	77.9129	1.00000	62.21018	25.6439	9.23735	22.16778	6.73551	6.15203	6.87230	71.07699	8.76135	7.93102
7.46017	6.45913	1156.69197	9.98439	4.26818	37.34940	89.11943	0.00000	52.24897	23.9028	5.97246	-9.07690	8.14640	8.44152	6.62137	76.44879	6.72215	6.30702
4.13773	9.86449	1094.87822	8.45814	0.76842	82.99794	36.25361	1.00000	43.34262	47.48444	8.20971	3.57166	6.11672	5.26903	8.86620	41.02374	4.65049	5.41571
7.16483	10.20607	1150.84855	8.31125	4.40232	54.03268	-1.325	1.00000	25.49979	38.47917	9.28728	-2.63182	8.09009	7.14794	8.03938	54.32959	7.79137	8.84291
7.92390	9.53871	1103.35460	6.50473	2.86319	43.95499	118.53333	1.00000	63.80201	27.92333	8.51697	25.26476	7.34224	9.79818	7.82818	54.34282	9.04330	7.65259
4.49883	9.81652	1196.79337	9.15350	2.86588	43.25011	73.06784	1.00000	46.82870	25.13915	8.84466	3.43673	7.76778	7.37351	8.00515	28.27795	9.14072	5.73486
5.66999	7.09428	1175.63117	6.17876	5.06648	51.62077	107.60389	0.00000	39.50613	-7.01833	6.35730	9.95260	8.39768	9.76481	8.02687	49.02563	6.71859	5.10623
6.56931	8.97555	1157.37748	7.43910	2.01271	42.39926	100.24529	1.00000	45.52122	5.4709	6.80935	-3.50096	7.25623	5.36424	8.38027	38.21711	6.48538	5.76839
5.97573	7.80906	1074.37920	6.36110	1.47021	66.09132	9.15214	0.00000	56.57498	49.97704	15.78623	26.52907	6.00280	3.38785	8.07251	28.39319	6.74861	5.22934
8.25408	6.35337	1064.37357	6.95004	5.79385	53.15818	-8.07257	1.00000	42.21836	12.74409	4.06500	28.00882	8.52123	6.35302	7.88352	40.18765	7.60508	7.71694
6.07849	7.13857	1177.71432	6.92124	7.10199	53.21712	71.57737	0.00000	51.46410	21.53889	9.99022	9.79742	8.81463	3.89998	7.59158	61.56350	4.98483	6.09569
4.03507	9.61846	1086.04166	7.97974	1.86825	53.88063	-73.0515	1.00000	40.87152	41.55815	10.01053	17.65216	7.14590	7.17116	7.34050	55.95228	7.45914	6.66710
5.33053	7.87064	1084.15824	8.56510	10.91773	43.35035	18.28333	1.00000	49.18996	59.33333	6.53452	21.82229	9.33421	6.44632	7.68033	57.53667	9.41272	7.36725
3.88553	9.54603	1081.10178	8.08393	3.11204	46.43985	-87.88754	1.00000	61.45595	41.15376	10.32540	14.31974	7.65233	5.76960	9.48414	43.56450	4.17148	6.56173
4.74947	9.43734	1103.05321	6.82553	0.83086	60.42795	-93.75018	1.00000	33.60772	32.52515	8.58716	28.13209	6.46900	5.08846	8.79735	28.99197	5.25174	5.94408
6.94571	8.43263	1123.60304	7.38941	1.64314	56.73830	124.84472	1.00000	48.76375	10.13361	7.62075	10.01440	6.84416	7.68148	9.26918	57.76033	10.08735	6.57724
5.56309	4.73882	1067.73996	8.89314	2.09585	31.78594	178.00417	0.00000	58.84611	-38.65333	5.35441	11.83610	6.90311	6.52701	6.93675	58.35201	6.18822	7.75652
5.69133	10.45013	1081.49344	9.45171	2.92192	47.43521	-25.66689	1.00000	70.66347	37.74615	8.65290	28.33407	7.52314	6.45316	8.96767	58.12005	10.46515	3.88080
6.89567	6.51548	1178.65471	7.67989	9.85644	57.71760	98.19151	0.00000	54.93378	14.0823	4.50977	2.18306	9.19716	7.38135	6.87129	63.29397	7.15153	6.83738
6.06323	6.67540	1124.53597	6.64223	1.53135	47.60099	100.48528	0.00000	32.40451	14.37395		22.92653	6.56094	12.55160	6.53136	66.20464	8.02020	6.16431
4.50577	8.73495	1160.00575	6.09826	1.89799	53.13235	-1.86343	0.00000	34.87049	38.10558	7.71438	9.30295	6.87660	5.14256	7.12133	48.96672	5.15283	6.74334
5.36187	6.25160	1124.00812	7.38319	3.88813	51.03047	-5.55835	0.00000	52.53031	42.64685	11.02081	1.12868	8.11824	7.64913	7.19169	50.88364	6.85080	6.77759
6.51575	7.26785	1145.55194	7.42356	2.47014	59.96956	-116.37697	0.00000	45.41621	33.72255	9.38565	24.74759	7.01228	7.99490	7.92647	55.78068	5.89832	4.88253
6.95400	6.78214	1176.80556	6.76942	2.16324	46.47049	-119.48568	0.00000	48.57953	49.88307	6.38845	4.04839	7.32610	8.42195	6.81428	43.41608	6.38716	6.96894
7.12062	9.03972	1176.09112	6.99827	12.99293	61.55119	73.06784	1.00000	61.43985	25.13915	5.98949	0.19216	9.56494	7.18004		41.59131	7.08105	5.77857
7.66279	7.73855	1051.15459	7.35951	1.12776		14.30935	0.00000	41.17036	40.92298	6.67559	1.98719	6.40816	9.62045	7.90136	58.11631	7.21298	5.81872
7.61106	8.67660	1090.06670	7.09743	4.65861	52.42072	-118.10583	1.00000	81.38514	34.09611	4.56888	24.29519	8.04757	6.14168	8.94843	47.41251	7.32732	5.96083
4.13180	8.29838	1125.80143	8.43185	1.46155	47.55814	38.02486	1.00000	49.94925	55.64776	8.74066	14.12153	6.00516	4.66751	8.85520	41.89610	5.63808	5.75050
6.74532	5.75678	1092.40688	9.03160	7.20429	24.64358	-5.55835	0.00000	35.07473	42.64685	7.27790	10.82604	8.82675	8.09039	6.72811	27.20803	6.91077	7.55908
5.09362	7.45802	1069.91563	7.15970	6.66246	49.73272	3.47717	1.00000	60.74533	36.76639	8.42763	16.25924	8.83725	10.54548	7.75199	54.19554	7.48111	6.69825
4.82700	9.14213	1134.09907	7.01064	1.79937	59.13584	-82.4017	1.00000	40.42447	23.0072	9.15766	1.74472	6.44547	4.65314	8.34431	44.82869	6.45853	4.35598
5.24086	9.05085	1093.60333	6.85560	3.70575	41.76355	14.66737	1.00000	57.05996	41.55947	7.32854	21.05707	7.69891	4.62953	8.13002	31.87790	6.14163	4.64069
7.70777	9.62494	1117.96487	6.52538	3.58736	52.22684	37.49338	0.00000	72.21430	55.62047	8.71463	15.21030	7.66426	7.29994	5.70033	64.47575	9.14696	6.16822
4.94258	10.46676	1088.30498	7.29659	7.59815	49.09833	-77.96389	1.00000	38.41445	39.45621	8.35675	10.75047	8.96803	6.99092	6.31618	62.28060	5.28929	5.30844
5.22372	7.57392	1146.10886	7.87139	2.81592	54.94883	-82.45426	0.00000	27.50204	27.09978	6.45256	13.52218	7.83266	8.33133	8.63757	59.58469	4.20724	7.72855
5.58210	9.62722	1108.43155	7.32946	2.37125	59.86587	-73.9614	1.00000	48.46472	10.15031	7.40160	13.61617	7.01739	7.26299	8.60336	40.11716	5.41323	5.79484
6.84670	9.45544	1088.48770	8.45886	1.39483	34.66512	79.5286	1.00000	61.44805	29.22254	6.12317	26.29097	5.78641	5.71400	6.55903	58.63233	7.53942	5.00987
6.12185	6.78939	1111.25198	7.00507	2.85925	51.86364	78.40102	0.00000	55.45262	27.9247	9.64801	0.77462	7.58063	5.49490	6.78120	58.10596	5.68238	5.87443
7.75736	8.25815	1095.63795	7.32453	4.18323	35.48255	10.5511	1.00000	22.39285	52.47774	6.71031	15.73660	8.20254	6.15221	6.85814	48.82634	10.59668	7.16441
5.97442	8.79411	1148.46282	7.37381	3.32110	65.60880	122.20488	1.00000	42.75418	29.98869	8.66577	19.75721	7.88459	9.33792	4.95976	66.86187	9.18937	6.68857
5.98874	9.87717	1173.74955	7.24319	1.66644	51.55917	28.28489	1.00000	68.27550	48.15659	6.16952	8.74794	7.17539	7.25053	7.75383	59.04857	6.17926	6.36249
5.47096	9.18659	1106.88798	8.52973	10.27736	33.37950	-91.73625	1.00000	63.03505	35.25064	6.73055	20.39024	9.39266	7.13988	6.43182	49.31991	9.78913	7.22693
6.21258	7.13714	1166.24630	6.23943	5.65631	60.50433	-119.48568	0.00000	55.29323	49.88307	10.32357	3.75823	8.55801	5.27075	6.68703	43.64447	6.02256	6.33240
4.16302	7.03601	1089.65813	6.44581	4.27884	48.49991	2.2469	0.00000	49.89808	48.90472	10.89351	-2.66612	7.97871	8.77505	7.63170	57.09354	5.35615	5.67886
5.02761	4.59792	1058.06735	7.72796	1.53154	58.97640	5.06258	0.00000	36.60642	7.50251	8.60013	13.55074	6.77317	5.40006	6.30499	28.08997	5.71281	5.63787
7.02098		1184.32259	9.25653	5.38154	42.21632	78.27539	0.00000	58.76096	12.95629	7.75777	5.91706	8.62638		8.94466	37.61500	6.44888	6.54737
7.45862	6.58019	1189.18644	7.53762	3.83787	37.98745	34.11169	0.00000	64.45957	0.46005	7.58846	33.10085	8.25798	8.46696	7.06266	53.70333	8.40016	8.07791
5.06435	9.52687	1088.55455	7.30754	3.79165	63.19983	39.25	1.00000	42.27622	-6.8	8.58037	10.83187	7.94165	8.76459	7.54349	25.54335	8.76644	6.78729
4.78881	10.65050	1089.90910	6.35007	2.62598	38.49755	24.71204	1.00000	39.22661	41.57439	7.60539	32.67765	7.04428	4.98905	5.59660	60.34257	6.15509	4.42073
8.08207	6.66877	1054.66146	7.27227	1.57537	72.51778	85.37752	1.00000	38.55386	22.10194	9.27832	15.28145	6.99495	7.94419	7.82802	63.39680	9.14130	7.73208
8.30876	8.33236	1071.43718	6.70369	1.99632	58.19054	29.91582	1.00000	73.01867	31.20176	6.50708	22.49496	7.03455	8.82693	8.33316	63.48599	10.68681	8.54767
5.06825	5.83094	1184.49117	7.93059	2.56642	52.96141	125.21972	0.00000	41.86080	-8.99167	8.55668	17.26012	7.35230	6.83115	6.90204	57.87755	5.31121	5.77284
4.93468	5.84538	1141.02738	8.41755	6.69899	39.36821	2.61667	0.00000	46.80447	48.98333	5.85052	19.74687	8.72276	8.29662	7.92834	61.97752	4.21280	6.47248
3.38149	8.72691	1194.83305	7.12382	1.89344	58.65004	129.96972	1.00000	66.69348	33.4425	8.70600	14.09417	7.00011	7.97152	7.65836	51.36707	8.71343	4.90152
8.00988	8.93617	1135.37499	10.55618	9.65305	35.80390	75.96976	1.00000	42.44656	15.73628	5.89497	25.11057	9.25346	8.00419	7.09238	55.89532	10.92625	8.13654
5.29940	9.68147	1181.66580	8.07649	1.58788	28.54203	21.32778	1.00000	39.44126	42	7.58436	37.77130	7.28508	5.06188	9.75580	47.10842	5.69157	5.22741
5.80856	4.63553	1158.66355	9.15196	2.83754	62.95214	104.09701	0.00000	66.49573	-1.26424	6.96084	21.82954	7.51466	7.63518	7.43041	43.52278	6.95278	6.54944
5.81600	7.33236	1064.55730	7.00957	4.47217	49.50096	32.86389	0.00000	50.16942	53.95278	11.31000	20.94009	8.34436	5.23025	7.45804	29.30645	5.63998	3.50118
5.86548	6.78133	1079.66968	8.04455	1.46142	48.23409	-77.03116	0.00000	69.13588	3.8801	9.60143	13.32324	7.28434	6.85696	6.78176	44.76515	6.37410	6.84777
7.24300	9.65826	1193.53424	7.64780	4.72439	53.06093	79.41727	1.00000	64.33981	12.25282	4.03817	-0.10221	8.28361	7.69813	6.94757	28.03389	6.64025	5.71574
6.95629	5.84155	1105.23355	5.83432	1.69737	47.48997	9.47629	0.00000	37.81387	53.59337	10.18572	28.71242	5.91587	5.20957	8.11202	61.79865	7.56619	8.11319
8.44365	7.37781	1098.31245	6.96482	1.84118	57.34637	44.02488	1.00000	67.02659	32.61603	7.71465	5.37542	6.30538	9.38354	7.09603	22.97321	9.86108	5.52120
8.35228	8.69845	1146.18564	7.91815	4.47119	39.05040	5.58472	1.00000	43.83676	52.14	8.82084	12.97245	8.26674	10.61849	6.30965	40.25368	9.47774	7.18883
6.87848	5.92788	1073.20353	6.65132	1.39438	26.76799	71.30633	1.00000	50.97320	21.34222	7.68085	8.41421	6.52398	3.87848	5.51374	54.26553	6.24500	6.41610
6.55751	9.34284	1181.55733	7.96938	2.65812	44.00815	28.19028	1.00000	66.42375	59.37722	10.00008	10.15422	7.54811	7.18709	8.15651	43.94286	8.50476	5.67052
6.32222	7.64388	1182.74118	5.31379	3.34573	28.35571	-34.88111	1.00000	42.92271	-8.05389	7.31273	21.84608	7.99349	8.51151	6.35940	92.54288	8.95431	7.12887
4.34414	4.42428	1183.38478	9.29032	1.91056	48.89131	-72.86843	0.00000	58.81593	41.27621	5.46145	33.39722	7.63506	8.18741	6.49014	60.68310	6.15882	7.95610
7.71333	7.42528	1162.93906	7.74177	2.85787	46.06794	8.91229	0.00000	53.66852	49.13645	8.96860	28.50367	7.89093	9.98450	6.54005	59.68637	7.92543	8.06765
7.50484	9.12444	1077.03879	6.18543	1.83435	41.22749	-41.88778	1.00000	59.37811	-21.205	8.32166	22.98696	7.01940	8.11830	6.84366	53.64202	9.03339	7.88957
7.00421	7.97536	1158.75773	7.06391	3.39541	51.45725	37.99117	1.00000	70.55583	44.92934	5.80969	14.80808	7.90175	6.85179	7.59171	50.68881	6.30192	6.66860
7.20636	8.40134	1065.26643	6.15202	1.14741	55.77924	-77.55777	1.00000	64.44627	37.52487	4.80263	2.48775	5.55497	5.31663	8.86122	60.58849	8.41994	4.94127
7.54383	3.98365	1088.23599	8.95725	2.10205	52.81641	145.18333	0.00000	48.75916	-37.9	8.04874	23.73029	6.83183	7.44431	9.03177	55.39611	7.06294	9.41413
3.67058	9.00788	1191.04763	11.35625	6.95839	48.90727	-81.79819	1.00000	52.50017	41.48199	10.33512	5.12414	8.91521	9.28364	7.70812	42.27458	7.97664	5.30482
7.79403	5.82529	1119.25542	6.92709	6.73139	49.72887	135.31667	0.00000	53.09125	34.25	7.23594	26.91699	8.72104	8.57367	9.37627	48.75848	7.42967	7.62620
7.21748	8.26617	1150.79123	6.85833	2.37526	46.13537	130.57211	1.00000	55.03883	45.75279		22.43288	7.42101	5.21748	8.17165	49.44886	7.54853	5.75826
5.63924	9.36189	1176.89416	6.11418	4.52721	72.50847	29.91582	1.00000	38.97148	31.20176	10.41991	26.36286	8.36022	10.41222	6.33364	58.58546	8.39194	6.04028
4.84878	7.31363	1176.18256	7.22298	2.24110	39.40960	-38.94722	0.00000	61.86948	-15.675	4.49192	19.38692	6.89960	10.42145	8.21304	25.41550	4.54183	3.82090
4.77429	10.48040	1129.27014	8.88154	1.38854	63.58659	153.10236	1.00000	84.16997	-27.50578	7.12294	14.69828	6.74679	5.48363	6.82198	38.89878	6.14879	4.19960
4.60646	7.21118	1165.97374	8.34843	6.01332	40.23326	-1.4001	0.00000	45.53894	7.06273	7.99382	-0.77927	8.59148	7.27572	7.14994	74.99344	4.81778	9.20634
7.13297	5.59029	1093.62027	7.42352	2.72342	65.97710	-72.86843	0.00000	41.50982	41.27621	9.22373	22.85318	7.37428	8.59720	8.63191	56.63804	7.82161	6.58070
8.85867	8.26365	1157.59858	7.87289	3.09271	56.60674	91.00632	1.00000	24.70753	26.32293	7.82486	10.18806	7.67642	9.25366	8.28055	40.50019	11.06392	4.48898
7.29212	7.54013	1126.72515	8.79372	1.46063	41.22217	-117.23991	0.00000	56.50861	47.64995	6.72210	21.94867	5.93169	10.24419	7.62180	64.88499	7.15073	5.12930
5.52864	6.42931	1131.38389	6.96827	1.54752	64.24177	89.11943	0.00000	100.00000	23.9028	8.24864	15.55470	6.26684	5.18424	5.99564	63.58895	5.20203	6.89400
4.52730	5.69628	1069.76299	8.52459	1.51470	47.87664	1.15597	0.00000	36.67187	51.78967	9.69452	18.56739	5.72679	7.02576	4.60264	39.40843	6.31699	6.73589
6.37491	10.99189	1196.61031	9.03170	1.34561	41.88488	-2.12139	1.00000	61.87851	52.48173	7.18914	6.71200	5.89880	7.82399	8.00693	49.55665	6.67892	5.08832
3.11870		1167.18074	5.48440	3.69921	45.81870	-74.07764	1.00000	33.15941	40.72816	10.23833	15.64392	7.96276	8.67146	6.71196	56.57169	8.75795	4.05541
6.23653	7.37669	1065.85083	6.27937	3.33866	71.35468	-0.33525	1.00000	52.76168	53.7446	6.57753	28.59751	7.82397	5.70228	6.51510	52.61397	6.14817	8.06973
7.52093	6.37546	1198.21999	9.12763	2.32294	46.18405	71.30633	0.00000	55.35337	21.34222	8.62492	24.40785	7.32325	5.78169	7.76556	38.85481	7.68054	7.86134
6.60356	6.18915	1135.53997	6.54340	4.69358	42.00220	-1.325	0.00000	43.70617	38.47917	6.12085	0.25793	8.09919	10.55167	6.77116	29.41793	5.94738	6.37789
7.62967	7.94038	1194.54865	8.67432	1.60701	54.20882	21.32778	1.00000	52.00803	42	5.41522	13.20280	5.89077	6.86214	6.69214	51.19031	7.10993	7.33759
7.44781	9.59248	1086.69523	5.89525	4.43361	46.48190	112.9	1.00000	48.89362	27.85	7.87910	12.48820	8.10107	8.42687		40.43047	11.00239	6.35040
5.08419	7.74455	1136.25635	6.51735	6.38749	43.23337	51.67462	1.00000	67.99667	32.65246	8.03795	26.64519	8.71099	11.46048	5.81481	55.93169	7.87541	7.14959
6.23237	4.86418	1125.35995	8.66668	1.65728	52.41201	3.50309	0.00000	51.89154	34.15429	11.12736	3.47542	5.71460	6.34407	8.19947	52.28711	8.96618	5.81477
7.81753	7.15433	1056.89011	9.12492	8.91016	58.43264	-121.75689	1.00000	20.89122	36.91023	8.24454	2.19360	9.17902	11.89684	7.95301	52.53086	8.62669	7.65199
7.30891	11.55384	1115.12594	8.48429	1.67500	39.71360	-79.2663	1.00000	65.31371	43.86682	5.64614	21.60218	6.32843	7.50327	9.37276	60.27183	6.83590	4.85296
7.31232	9.91806	1177.35247	7.47519	5.55420	65.94843	115.8614	1.00000	49.87358	-31.95224	9.53280	4.71040	8.63289	7.76778	7.46647	47.26495	8.13760	7.57067
6.76140	7.53851	1194.43134	8.30415	1.53168	48.43383	-34.88111	0.00000	61.20420	-8.05389	8.15719	24.18502	6.55440	10.25844	8.54468	45.86295	6.30058	5.19388
7.20983	6.44422	1156.01085	9.06568	1.33416	62.16412	115.04814	1.00000	42.24826	30.24706	6.25971	12.28107	5.93149	4.16741	6.84909	62.92090	8.16007	6.60733
8.97677	7.32980	1070.46605	8.39973	5.77158	46.76960	-73.86586	1.00000	63.59294	45.43341	2.81763	13.87444	8.58407	8.55838	7.89080	49.13312	7.59682	7.45282
7.93818	6.11181	1192.38864	8.47991	7.01051	49.23317	74.83554	0.00000	46.99646	14.62072	8.33144	21.94574	8.81614	6.70880	7.31249	40.51111	8.77225	8.92528
6.65551	6.14741	1177.78268	8.36096	2.47137	36.42635	4.92235	0.00000	55.98723	7.65649	6.87651	18.89691	7.00355	9.37485	6.75112	39.43233	5.92824	6.08093
7.42922	8.72166	1076.44319	7.29978	0.96461	40.50874	78.23456	1.00000	46.20707	28.92694	7.42186	13.23160	6.78772	8.15619	9.15611	51.80393	11.37116	5.25068
6.62143	9.90719	1102.39974	8.63398	2.47798	35.87910	119.58627	1.00000	28.78923	23.5654	6.28116	5.59419	7.66135	6.96296	7.94383	35.69240		5.26558
5.81781	9.20805	1092.67590	8.09601	16.08367	53.22378	121.12251	1.00000	67.14714	14.62578	9.85104	-0.76973	9.76637	9.59826	7.28409	62.19050	9.30956	3.64899
6.86011	9.35273	1074.06133	7.75190	3.99469	42.07014	111.73861	1.00000	48.24553	35.20889	6.27981	19.20134	8.04875	8.40314	7.40482	57.46893	6.06886	6.88550
6.11249	8.65727	1152.68510	5.82019	2.70061	59.51070	-1.4001	1.00000	59.13599	7.06273	6.14573	27.33612	7.53827	5.69810	6.19849	57.67410	6.55013	6.23287
6.40510	5.01294	1068.44937	5.73488	3.09904	68.04992	106.88324	0.00000	57.84069	47.90771	7.80305	16.10158	7.51375	5.65543	6.73760	64.84457	7.43000	7.20133
7.28903	8.96715	1110.79602	7.91192	3.42328	64.74198	47.3799	1.00000	32.45117	33.14447	5.79223	27.98305	7.83661	7.39963	8.38598	62.48512	7.29087	6.09586
4.92714	7.87185	1171.24316	6.89358	11.23141	54.73619	178.00417	1.00000	45.20322	-38.65333	9.15136	2.47913	9.36006	2.86237	7.66969	64.50119	6.94311	5.16616
6.37000	7.57286	1162.33584	5.89028	3.85022	56.11303	74.4818	1.00000	34.23354	30.21121	7.49131	26.27402	7.84169	10.44268	6.85007	53.33872	8.88048	6.54928
6.52833	9.60339	1065.30887	8.17231	2.31868	42.85021	24.71204	1.00000	54.62799	41.57439	8.99902	13.05998	7.16796	9.00421	8.43340	36.53071	7.41922	7.54080
4.80646	4.58593	1108.21985	6.78837	3.27750	23.00540	34.11169	0.00000	54.77575	0.46005	8.96781	15.87432	7.81476	6.98035	7.58240	75.23869	7.12018	7.25969
6.76081	8.24755	1190.62065	5.64604	1.80235	44.74361	38.01667	1.00000	54.70070	11.85	4.38216	1.70081	6.55251	6.56611	7.41930	56.32331	6.60187	7.68611
3.95101	5.09814	1079.83123	7.21302	2.20456	76.52166	111.50861	0.00000	41.30336	32.54278	9.90322	5.41236	6.81271	8.13159	6.91169	41.58312	6.03915	5.22728
6.31291	6.33856	1123.81489	6.44617	2.13118	32.98965	36.7138	0.00000	58.57178	35.95664	10.72283	2.77989	6.69202	6.12198	7.77848	62.07374	7.44892	7.07405
7.94776	7.79283	1157.37308	7.86626	3.83203	59.19488	-73.78458	1.00000	39.19458	41.0051	3.24011	-7.75115	7.35445	8.85591	8.43368	36.85270	6.16558	9.24249
6.52111	7.24316	1120.85482	9.07479	2.79444	55.58619	-74.95472	0.00000	47.87150	10.98778	6.27587	12.68996	7.46454	11.53740	9.18713	41.99342	5.30872	3.76833
7.07293	9.35223	1125.76121	8.04819	4.64517	60.04323	65.50917	1.00000	51.89208	44.85278	5.05062	2.16903	8.37698	6.55678	7.36714	26.77354	6.82690	6.70128
3.44683	8.57407	1126.54761	6.86691	1.29240	36.93245	137.4	1.00000	51.16504	34.81667	9.24120	11.21012	6.02281	3.82887	5.67542	44.89694	4.53022	6.46849
6.50852	8.78357	1062.21645	7.30125	9.43297	53.78968	-91.73625	1.00000	40.73087	35.25064	5.42869	0.99975	9.15760	5.61763	7.01124	63.87056	6.14327	7.08999
