longitude	Pb	NH3	PRES	H2CO	SO2	latitude	PM2.5	TEMP	C2H3NO5	CO	PM10	CFCs	PAHs	CH4	O3	NOx	warning
4.8951	56.36293	6.23690	1062.64382	41.57512	11.30226	44.92801	5.60705	12.60725	9.13691	5.84409	9.08223	45.50581	8.82785	5.69593	9.00254	9.82118	0.00000
30.4347	27.99611	7.94183	1197.89309	20.88115	3.88749	-1.9487	9.31365	29.86803	17.37872	5.14694	9.77310	53.30335	10.35256	10.15759	7.50090	9.08581	1.00000
-79.00453	45.39489	6.74415	1187.56237	36.10586	9.18893	-2.90055	9.59210	12.00517	1.57603	7.10171	4.82684	49.73357	8.91521	7.75707	7.09788	4.63388	1.00000
-2.77259	69.83908	5.29574	1158.03832	66.25199	10.03159	37.49073	10.02029	38.60446	3.73259	8.79468	8.12392	32.10083	10.93624	8.78908	8.85365	9.02679	0.00000
5.23333	55.67084	4.56578	1130.45824	31.25040	6.19730	52.09	9.81908	20.58083	5.14223	7.01202	8.47194	78.77013	12.07577	9.31444	10.18024	6.84731	1.00000
86.59509	75.86212	4.70866	1129.48928	34.32622	5.27464	26.11527	7.54332	40.11688	3.80861	8.75173	7.59815	37.80180	11.90612	9.13457	8.62219	6.39291	1.00000
4.62744	55.37465	8.96415	1171.64931	45.41348	7.92678	36.06386	5.33853	26.15057	2.07120	7.80334	7.15340	39.92763	7.89473	7.12161	6.80077	5.91656	0.00000
106.88324	45.32422	8.02760	1153.10336	43.62950	4.88673	47.90771	8.06905	26.50290	8.20929	7.07572	9.00416	69.21959	9.47935	9.88174	7.47172	7.10775	1.00000
100.24529	51.47928	7.87182	1111.77652	45.89222	7.74803	5.4709	5.42676	4.29547	6.53651	7.66876	8.69647	55.61898	7.25773	9.13277	8.53122	6.62301	0.00000
102.42587	59.41668	7.70043	1171.01603	38.47780	6.55392	15.58552	10.29246	21.73202	1.72282	6.84750	6.37118	43.70232	11.90564	9.31199	7.85783	9.70640	1.00000
45.36561	30.14682	7.00023	1104.66719	18.43800	5.71813	41.09246	10.01502	8.08758	3.09435	5.73369	7.40645	52.95774	10.00489	9.51928	8.39062	11.76627	1.00000
-74.07764	26.75439	6.98904	1068.03763	70.41561	5.47707	40.72816	7.14946	11.94033	9.11387	7.00309	9.17047	66.49204	10.50828	9.01790	7.57177	5.91633	1.00000
34.33825	52.89484	5.62926	1170.12417	32.38554	10.67415	53.59782	6.61511	8.00643	8.83590	4.69129	9.06096	55.02731	9.40235	9.18360	9.09324	10.42818	0.00000
13.57661	37.48736	10.70193	1154.93123	35.04963	8.66018	37.31065	5.49601	1.32930	4.17924	7.17736	7.92322	40.56453	7.74928	7.72809	8.55229	6.68047	0.00000
-1.98956	45.39631	8.05664	1111.17265	65.83138	8.41862	5.30383	10.03311	-2.64767	2.75320	8.73373	7.73067	61.61018	9.58970	6.98300		7.15105	1.00000
140.11667	43.99020	5.76591	1177.22681	52.07098	7.23979	37.56667	7.10938	25.12767	6.80875	8.36012	8.68569	83.71858	10.73832	8.89297	8.00061	1.85900	1.00000
0.57856	50.90413	5.38208	1152.27840	61.67729	7.51411	40.70995	8.92217	22.52776	25.42441	5.81844	10.24386	59.04149	7.93032	8.89745	8.61342	11.12040	1.00000
76.03889	62.15760	7.92480	1099.36858		10.92831	18.18158	8.45265	26.51934	2.59032	6.69217	7.63752	49.63266	6.10590	7.14166	8.23869	6.93200	0.00000
68.21204	65.42783	7.66437	1184.65406	55.15534	6.43985	27.55898	8.01838	4.65351	3.27597	7.52262	7.71005	60.12268	9.29192	7.20500	7.48593	6.20794	1.00000
67.84222	64.97607	6.92996	1102.47931		9.46845	40.11583	10.25285	27.33410	4.52251	6.86004	8.16967	60.73795	9.08380	7.54033	8.26542	8.42869	1.00000
120.57224	51.44309	11.27607	1077.80890	22.95705	8.61293	15.72892	7.32972	0.94437	3.79080	4.31379	7.77089	47.99068	7.91420	11.08479	7.80771	7.98018	0.00000
113.13148	69.53944	7.10050	1155.81358	45.66444	7.05610	23.02677	9.29613	0.76639	6.14836	9.02674	8.77809	14.78767	8.94210	6.24598	7.54604	8.63166	1.00000
6.92917	64.25053	7.63490	1107.82651	27.66710	5.19528	52.31333	8.23329	24.92123	2.68058	6.52924	7.88984	36.30015	10.43835	7.13955	9.90540	4.83280	1.00000
-73.95958	53.34976	5.81830	1159.48694	47.34683	6.55299	40.57788	9.21346	20.50706	7.92581	5.72528	8.98115	47.63514	10.66268	7.27024	9.22516	7.81584	1.00000
77.24779	60.67875	6.37576	1171.79933	57.60099	6.45477	10.58806	8.77628	31.71436	2.33248	7.51934	7.11723	60.82697	10.84111	8.74709	8.23759	8.23845	1.00000
-118.25508	34.28124	5.53548	1101.05096	41.90193	7.91115	34.14251	7.55886	10.77034	7.44069	8.71544	8.95183	35.50217	8.25436	9.09604	5.96518	7.44809	1.00000
15.87735	66.33995	6.71043	1063.94397	39.85064	9.82546	4.94273	6.70935	16.06331	5.40478	6.53427	8.42133	54.64240	10.32910	8.86669	11.16928	9.75001	0.00000
-111.90466	57.04551	5.99002	1188.69392	43.58117	11.51997	40.34912	5.95450	19.75586	1.90852	5.16783	7.02529	67.01978	8.39079	8.33117	8.84655	9.82517	0.00000
-86.58208	46.24456	4.86612	1147.17610	41.90910	7.41778	13.48082	7.67989	19.09424	2.38154	4.27068	7.41949	41.30357	6.66790	7.99959	8.48790	9.88437	1.00000
-78.19444	54.11153	6.58988	1082.74192	31.03413	7.26783	38.91817	11.03388	2.08543	4.06599	7.98457	7.85700	51.19414	8.75118	8.52880	9.02852	9.62748	1.00000
-121.74052	23.25361	8.93652	1197.78646	21.27516	8.21862	38.54491	6.03736	0.60375	6.20489		8.66835	55.79250	7.55241	9.03219	7.37073	7.67992	0.00000
-60.94228	33.82480	9.26771	1171.69495	63.30980	5.37539	14.67751	6.02551	13.31015	2.25246	8.02774	7.10776	27.51834	5.51797	8.06000	7.24873	6.08811	0.00000
4.07601	29.93130	10.71233	1187.35678	53.00734	9.32590	50.88506	8.52558	20.31218	2.87492	6.41874	7.48872	65.53136	10.33479	9.10769	8.96706	6.03662	0.00000
123.33471	14.01694	8.91401	1073.66645	32.40284	7.41732	8.56697	7.52540	28.63811	2.63364	7.04429	7.62684	36.08666	7.89232	8.55702	6.78987	6.82776	0.00000
79.41727	45.89657	4.31964	1112.86458	52.83250	6.64556	12.25282	7.60565	8.72174	6.36625	2.83273	8.64670	53.30286	9.61491	7.85777	9.53733	10.66702	1.00000
1.10687	45.15706	4.54993	1149.43632	45.40092	5.24510	41.15612	9.20285	11.42293	2.21043	3.19272	6.97586	60.85606	9.44049	8.84888	10.09878	12.44673	1.00000
-117.70755	57.36588	6.05477	1145.07349	5.86545	10.00259	33.52253	7.13573	10.79657	4.97931	6.14608	8.26160	43.62988	9.30968	7.87785	7.64204	9.72208	0.00000
-121.74052	23.25361	8.93652	1197.78646	21.27516	8.21862	38.54491	6.03736	0.60375	6.20489		8.66835	55.79250	7.55241	9.03219	7.37073	7.67992	0.00000
71.30633	66.05794	5.52792	1138.80727	18.74334	5.96358	21.34222	10.81929	21.51128	1.80363	5.29172	7.13685	45.28743	11.81276	8.45576	8.94748	3.76804	1.00000
28.88222	57.52566	3.52013	1180.24539	42.17580	7.61790	40.37528	6.07640	28.79267	4.56521	6.24143	8.24898	57.23028	7.50216	8.03860	7.67824	7.18051	1.00000
77.24779	60.80616	10.34419	1071.94901	57.09042	5.97718	10.58806	6.90047	10.34355	6.01767	7.20220	8.66367	45.51758	7.33948	9.85494	9.54948	3.38218	1.00000
5.16108	35.06502	7.27989	1088.97818	70.19870	6.44986	48.77275	9.98417	34.62613	1.94639	8.36735	7.01837	54.39918		7.15228	7.23784	9.15505	1.00000
-42.29444	48.59057	6.92027	1134.40179	43.49322	10.74058	-4.24444	4.85001	27.44852	28.00516	7.52245	10.33436	33.39069	8.26267	8.53652	5.38752	9.59718	0.00000
140.11667	28.97651	7.67324	1073.87489	45.82338	7.21751	37.56667	8.63724	32.63585	5.42823	6.18270	8.51832	56.99997	9.34681	8.48090	7.95627	4.79515	1.00000
140.73667	26.67844	5.68113	1100.35926	52.47598	7.35067	41.77583	8.20005	4.06448	10.01033	5.48508	9.33695	50.43363	8.82628	7.26259	8.28687	8.61188	1.00000
77.54372	50.88641	10.38000	1107.27760	44.80850	6.25558	10.12268	6.65566	14.62902	0.75932	7.22287	6.68401	46.44983	7.13256	7.24795	6.50767	5.68552	0.00000
8.51667	50.36350	5.41422	1082.13169	23.77751	9.17548	51.88333	13.15594	2.64992	3.60931	6.10058	8.07852	55.93217	9.29208	8.17628	8.35005	12.82403	1.00000
119.58627	43.53020	7.62140	1073.31645	38.58700	6.14206	23.5654	11.08995	18.15960	2.18900	8.42113	7.39817	59.96577	10.58855	5.92470	8.06266	11.16169	1.00000
-13.68778	73.16188	7.59068	1194.72403	43.18079	7.30515	9.535	12.63628	18.71031	20.96990	6.70258	10.02392	63.82398	8.35227	7.83737	8.44397	9.93165	1.00000
145.18333	46.45572	6.18566	1069.44153	42.06696	10.89453	-37.9	5.15801	-2.17378	2.88541	11.22662	7.49772	47.85777	10.17058	8.94573	8.30335	8.97072	0.00000
5.51978	38.51937	7.56615	1080.91522	33.99294	5.96279	51.44889	8.26501	26.87824	3.61696	6.59049	7.81121	55.94307	9.70956	9.23661	7.03934	5.27868	1.00000
73	38.53077	11.18436	1194.64542	54.88206	4.96245	40.93333	6.98854	8.15224	18.39904	8.07866	9.91068	70.87482	5.57145	8.04814	7.54920	6.07173	0.00000
27.25	72.72698	8.47419	1059.27929	34.15886	5.76871	42.7	6.77851	29.91319	17.64668	7.66697	9.82729	36.90352	5.98976	8.85288	8.93399	6.29307	0.00000
102.56365	51.06778	5.44702	1127.13079	22.21646	6.05157	13.65805	8.87030	14.14236	21.49986	4.06735	10.03621	38.91366	9.08188	8.94960	8.32501	10.39004	1.00000
12.1369	54.30710	7.66473	1106.35510	54.16375	7.95388	51.04962	9.73287	15.75185	2.23825	7.65579	7.01177	51.07281	8.36419	9.32195	10.01109	9.13746	1.00000
9.5926	36.37750	6.90426	1162.09938	30.65895	8.98161	52.86147	5.14751	11.27631	1.54331	7.26039	7.26977	47.89647	9.35681	8.32985	8.15693	10.67560	0.00000
1.15597	40.41815	7.00438	1124.02640	63.55717	9.78551	51.78967	1.31386	7.38086	10.95410	6.29784	9.33747	26.18876	8.82385	7.02630	8.28690	11.83398	0.00000
-87.88754	84.39838	6.85694	1194.68813	55.27905	8.77850	41.15376	11.48339	21.43214	1.78994	7.21033	6.81797	60.64095	10.12596	6.55788	9.88684	8.12976	0.00000
68.21204	66.86567	8.25246	1108.98305	33.05066	6.69030	27.55898	8.25944	5.07867	3.28093	6.94000	7.89330	35.88558	9.54677	10.22457	7.00449	9.65953	0.00000
-104.83192	52.19050	8.10356	1078.40448	35.19685	4.48564	39.72943	7.30021	26.39696	16.38509	9.92087	9.74721	62.54498	5.88904	9.76194	7.51855	4.75477	0.00000
-72.22625	50.72687	6.93373	1079.38506	38.93191	6.55579	18.57677	7.91186	12.17545	2.66665	10.01321	7.51952	83.02107	9.16644	5.90259	8.06608		1.00000
104.64992	35.08795	8.28284	1128.61338	30.51083	7.47758	14.64056	10.25251	18.31978	1.33359	7.75630	6.51961	61.06370	9.38455	8.22022	8.49668	9.21924	1.00000
1.33467	54.87343	8.58343	1158.51308	41.81319	8.11596	43.61058	10.27454	14.35592	15.10393	6.11729	9.67663	53.83693	9.21922	6.95958	8.49754	8.72626	0.00000
3.39467	56.22832	7.75014	1191.63951	67.02001	7.70468	6.45407	10.84723	4.23834	8.67525	7.56924	9.09243	67.87460	11.91469	7.25681	11.92056	7.54047	1.00000
75.37991	55.88473	8.71905	1198.61915	55.85441	7.51415	25.75728	9.89875	6.51675	5.21387	5.95219	8.35000	52.19802	7.85729	7.86124	8.60086	7.84823	1.00000
55.4504	38.70036	7.68619	1150.80067	65.58696	10.00597	-20.88231	8.08686	18.16445	0.85921	8.33866	6.02673	63.25921	11.90636	7.18162	7.06933	7.86769	0.00000
-1.99421	50.31392	5.52706	1119.53399	12.44685	9.89217	51.35084	6.13675	6.84665	12.87768	8.69164	9.48823	39.43020	9.38175	6.61988	8.01628	10.36976	0.00000
-8.2503	33.83327	7.03198	1070.67451	46.81932	6.42666	37.08819	10.39442	15.63176	4.27931	5.75506	8.31343	39.26391	9.29528	9.33959	7.44020	11.47924	1.00000
-86.78777	72.39894	5.05109	1180.53366	57.19695	11.10570	33.44872	5.04204	9.53680	2.85461	7.18097	7.65647	73.23962	11.97386	8.43681	8.03781	10.93382	0.00000
119.58627	69.38857	4.89286	1146.36387	58.12085	7.37144	23.5654	10.91767	33.55526	2.12209	7.05116	7.67625	65.91274	10.64808	7.92751	6.96619	8.72474	1.00000
74.4818	28.07462	6.63286	1118.31569	32.74523	7.12604	30.21121	9.67358	9.68226	8.79452	4.37014	9.13520	65.60534	9.23865	8.04954	6.97370	10.43643	1.00000
-1.60452	61.85768	6.84051	1155.04413	24.81225	7.44544	42.06166	9.34325	14.89490	12.18853	7.85355	9.45761	41.86538	8.51242	7.21287	6.73644	9.19709	1.00000
44.7662	54.79240	9.52700	1137.13042	53.01356	7.19475	40.49748	4.22128	-7.95437	2.67201	6.17251	7.22960	56.65816	5.44311	7.59446	7.91574	7.83389	0.00000
7.11393	35.86108	6.31178	1180.67639	44.84962	6.99452	51.08468	8.09116	11.82662	4.05333	7.54086	8.13287	38.13718	10.18075	8.65795	8.48278	5.16127	1.00000
9.02596	35.02805	7.26267	1157.58563	67.64422	8.07734	48.21644	5.53161	5.74975	2.42016	5.16891	7.25266	45.20517	10.02930	8.32205	7.47665	11.03201	0.00000
-1.06667	23.08502	5.36430	1108.18785	43.69314	6.61172	53.78333	7.60770	25.17512	6.39629	8.14001	8.65754	33.11320	11.56878	8.19461	8.14432	2.17270	1.00000
137.36215	55.80361	8.10121	1179.86940	79.24853	8.11094	36.75965	7.74750	3.04328	3.08520	5.46179	7.91021		8.74504	8.31632	8.26633		0.00000
141.95	28.02874	8.47775	1112.44723	61.60497	6.75946	39.46667	10.74064	12.09734	3.72927	8.28047	8.16439	31.62519	9.90549	7.52613	6.45288	9.91662	1.00000
-111.89903	63.23127	5.03382	1145.96512	16.63266	5.67708	33.50921	7.58734	12.65108	3.64630	5.60361	7.92202	65.37749	8.74066	7.70532	9.48282	10.20984	1.00000
78.40102	58.86950	8.33523	1072.83310	38.13722	7.23791	27.9247	6.67251	16.19291	3.46345	7.45177	8.02162	50.44527	8.43361	9.03838	6.65826	3.41974	1.00000
78.25795	27.23730	8.84142	1057.03291	48.16613	4.91648	9.82564	8.87235	3.49330	6.19293	7.81758	8.70492	61.20010	5.58327	7.21172	8.54536	7.14883	0.00000
104.64992	28.18719	8.68891	1158.17232	69.42447	9.97388	14.64056	7.43794	22.25801	1.66135	4.82988	6.58638	76.92035	8.10453	7.68195	10.73387	7.76944	0.00000
72.85107	33.97973	6.06800	1090.15725	56.51746	7.80662	19.30157	8.79705	21.19975	3.70951	5.65144	8.03067	40.77165	8.38711	10.66839	7.52426	8.95781	1.00000
32.88667	50.96712	6.80153	1053.45956	40.91417	6.44062	3.27833	9.05500	16.90625	5.31016	7.20116	8.57205	55.23126	9.90469	8.29184	8.24828	9.75650	1.00000
-76.70944	29.98940	5.37376	1103.92617	51.58228	6.64493	-11.94306	8.86363	11.91564	2.35999	7.02876	7.68364	46.71336	8.87752	6.45612	9.22286	9.59600	1.00000
30.96755	78.99781	9.41385	1163.98699	42.73299	8.75840	49.07866	7.60644	19.36082	3.47538	5.64817	7.74568	27.65317	8.69288	8.85464	7.67897	8.07466	0.00000
13.28702	32.59639	8.77828	1194.59763	43.43862	4.38154	52.4581	10.36856	38.68372	7.11235	7.18589	8.81878	42.84804	5.54185	6.81874	9.52156	6.58525	0.00000
-83.48216	44.81247	8.24807	1113.41857	38.73602	8.06746	42.30865	5.82736	16.44027	4.55839	9.43162	8.35005	49.88333	10.04774	6.50321	7.49004	9.42694	0.00000
91.00632	39.23333	8.08129	1084.56488	34.78686	5.86275	26.32293	5.15532	0.73375	18.65207	7.70522	9.89773	52.25942	5.41062	9.34211	8.24036	6.48730	0.00000
-78.87836	76.89911	5.76310	1182.27545	73.97612	6.46821	35.05266	12.42407	9.47252	2.41573	5.63865	7.13677	54.83494	10.43088	7.37030	6.78281	10.32133	1.00000
4.21372	52.18400	6.92436	1082.57827	67.21862	8.42167	51.12794	9.62425	21.25204	0.83577	6.26448	7.04083	49.09638	9.41542	9.66966	8.76929	3.73529	1.00000
37.38115	52.87340	9.31896	1184.28269	66.32773	4.82795	55.63711	8.93022	20.30096	3.49641	6.93449	7.99180	22.37708	6.43522	9.10490	9.14177	6.89613	0.00000
4.47124	71.90220	8.02976	1168.50325	47.01024	5.45834	51.95838	10.21254	4.21959	8.91161	8.89947	9.12607	25.19287	7.50420	7.71822	8.33490	5.68263	0.00000
6.61944	52.54085	7.66749	1087.88470	46.44192	5.41920	52.57583	10.58836	6.07651	4.52806	7.69153	8.48251	54.59257	9.48698	8.40298	8.47011	11.77301	1.00000
78.27539	55.55059	7.46210	1163.68886	34.64386	8.18700	12.95629	7.82694	10.57713	4.41749	5.34591	8.00152	38.34274	9.51497	7.38202	8.64002	9.72482	0.00000
-77.96389	54.17055	8.77910	1072.35324	59.17079	8.96661	39.45621	9.62783	25.04814	1.93820	6.23093	7.12683	37.83068	10.58221	8.73386	8.17138	7.40046	0.00000
46.10925	93.32886	8.60055	1059.58469	49.80020	6.08611	43.35071	4.66122	26.72692	2.69325	5.76709	7.31368	63.62767	4.00116	9.10424	7.35077	8.67505	0.00000
-80.58556	48.53294	10.87751	1107.21169	45.53222	8.81099	22.98212	9.59997	4.27960	8.03108	6.31833	8.90793	40.12866	9.71830	6.88780	8.25427	7.14327	0.00000
29.47306	61.85793	7.11364	1167.44244	43.66293	5.99995	0.49113	10.04523	8.59641	3.72506	7.32044	8.04569	43.58371	11.95701	9.22264	7.03918	9.16138	1.00000
6.10237	70.52439	6.06301	1154.60261	55.38075	9.13086	46.18396	2.86699	25.92140	9.40900	4.97868	9.23377	56.21035	9.94257	7.43115	10.08289	12.66180	0.00000
122.8637	58.78706	7.45481	1085.26669	50.65589	9.02052	9.3337	8.77004	12.88846	15.15170	9.18103	9.71052	40.35399	9.91087	9.69198	9.08814	4.66833	1.00000
-82.00919	70.83849	7.63063	1126.75721	44.92307	10.24530	23.04419	7.40154	14.03260	6.63152	7.73552	8.74448	29.29954	8.76724	7.55434	8.57313	8.28483	0.00000
30.4347	65.26176	7.67314	1156.59610	33.82793	6.52147	-1.9487	10.26370	9.33526	9.67842	7.73982	9.23371	38.19328	9.49800	8.39002	7.86888	10.22380	0.00000
55.4504	47.51802	6.19376	1180.71149	28.03539	10.54111	-20.88231	6.29471	-2.19899	2.88489	6.92497	7.72713	46.42861	7.77473	7.21842	7.33426	9.51615	0.00000
3.47717	75.05934	4.73308	1149.48297	10.54857	5.73375	36.76639	7.39579	20.47847	5.40843	7.80570	8.36959	61.36640	9.87413	8.87208	7.88776	8.00594	1.00000
100.04427	39.27282	6.39922	1061.39599	37.93739	7.22688	13.8196	10.68311	20.34519	22.63695	5.78518	10.11733	50.18408	9.89572	7.49343	8.35672	7.09686	1.00000
2.29026	55.37052	6.55718	1138.52416	37.99818	7.81205	48.77644	10.86076	9.97941	3.67419	7.18836	7.75663	53.89841	8.83107	9.99011	7.09038	9.80393	1.00000
37.49338	62.14280	6.22749	1085.79123	58.71957	6.64658	55.62047	10.11360	-0.32385	2.24296	5.65899	7.50568	59.32521	10.70727	7.54975	7.96327	9.57576	1.00000
-1.08593	48.45491	5.21964	1058.13235	41.38514	7.42369	50.79205	11.23797	3.69298	2.79887	6.25945	7.51567	76.82529	10.86231	9.02590	7.55693	6.46437	1.00000
83.62389	35.55125	9.03433	1089.17382	76.47280	7.91302	53.30972	3.95949	11.55374	2.06074	7.25973	6.54887	45.32559	6.02671	9.06497	6.75642	7.65626	0.00000
36.73307	35.08655	4.87344	1141.12858	9.98609	5.98084	55.38752	8.19380	11.68550	2.51844	6.28032	6.71827	69.85787	9.09708	8.98186	8.27055	9.81065	1.00000
-121.74052	10.46299	4.44997	1103.66697	22.89764	7.19970	38.54491	9.42959	24.36114	5.89987	7.74981	8.70156	37.34214	11.54501	6.97294	10.34484	5.30270	1.00000
74.80555	60.36008	2.93888	1108.93212	46.70564	8.89035	34.08565	10.73419	20.25269	6.19327	7.19229	8.67354	45.29001	11.72676	8.33977	7.13424	8.85424	1.00000
122.8637	30.29951	10.27979	1167.91030	64.95776	9.80728	9.3337	6.99405	20.39181	6.98055	8.24119	8.93737	46.06556	10.30265	7.18692	9.08068	5.22409	0.00000
-82.4017	44.82094	9.41464	1061.01501	36.78843	8.67651	23.0072	6.04347	-2.46968	1.98560	6.12629	7.51493	52.21632	7.87456	7.50595	7.74330	7.28964	0.00000
-38.79084	65.42453	8.64567	1125.86190	17.94883	6.78797	-10.95817	6.03438	20.70702	7.43909	6.54633	8.86603	55.26872	5.59788	8.26807	7.93460	7.48075	0.00000
121.96361	68.31581	9.02650	1180.05689	51.08270	6.37138	6.95194	8.90111	17.87770	3.06482	7.44195	7.32894	74.69565	7.51506	8.31281	8.09097	7.15261	1.00000
17.8031	47.42682	5.40801	1153.46873	33.74160	11.31226	48.43174	3.63679	0.83774	11.30262	10.23247	9.30257	57.83485	9.93707	10.17941	8.00970	9.94397	0.00000
104.09701	43.38664	5.67258	1147.81732	34.38977	6.80613	-1.26424	12.36221	14.21643	6.85221	5.92247	8.74512	43.62117	10.50385	8.19201	7.09735	7.70917	1.00000
128.62667	57.28775	6.22110	1152.90905	61.08473	7.74144	34.8825	5.35930	9.53061	11.85165	4.48428	9.45867	39.80942	9.86104	7.10943	7.84572	12.22209	0.00000
9.02596	39.05133	8.14450	1100.30712	41.62760	9.70130	48.21644	6.87314	5.76074	1.87693	10.15643	7.43273	22.21608	11.70336	6.86769	6.46700	8.00256	0.00000
29.47306	13.38182	6.05120	1093.27875	56.55407	8.98537	0.49113	9.26130	32.12245	1.90276	7.36648	6.84931	66.40083	10.15378	8.46888	7.31320	9.49766	0.00000
120.82747	37.85342	8.46906	1194.09936	18.14564	5.78272	37.30553	9.95103	25.36303	2.29970	6.27638	7.66874	87.71328	8.97436	8.63724	8.96978	7.73285	1.00000
-65.61427	29.86856	7.81992	1120.39679	51.25426	7.08893	-27.4338	10.44158	4.22994	3.17776	7.00535	7.91073	63.52407	7.84915	8.10584	7.48638	12.19330	1.00000
14.39024	43.35504	8.25580	1131.71179	19.36387	6.49884	42.22718	9.37366	4.70198	1.80923	6.49432	7.29903	38.07576	8.72892	8.86318	7.21375	5.79679	1.00000
122.8637	46.59409	10.30385	1177.22736	45.71424	7.28600	9.3337	6.67555	14.43021	3.53789	5.68195	7.86605	47.46888	6.81804	6.87709	8.09769	6.95593	0.00000
130.57211	74.98396	9.83255	1159.77466	56.75686	5.95946	45.75279	9.27793	12.37386	2.20516	7.13377	7.58193	70.56419	7.68704	8.27813	10.05911	6.18300	0.00000
5.16108	30.76153	8.02179	1097.00359	51.62968	10.42031	48.77275	8.96405	15.65438	11.96261	8.17749	9.45912	42.85847	7.53924	8.12430	8.61465	6.88890	0.00000
17.8031	76.44491	9.89003	1064.20767	62.61127	8.19442	48.43174	6.11160	21.49263	38.34797	5.75105	10.67209	47.60457	7.77605	10.03077	9.10234	7.15568	0.00000
47.31667	41.68916	5.08595	1170.09429	57.06832	6.05062	-19.65	9.47022	14.78798	1.15107	2.02516	6.24431	34.81873	8.31402	8.83065	8.14998	13.13605	1.00000
3.39467	61.11226	6.66551	1078.19566	67.71278	7.74159	6.45407	8.35646	3.27131	2.54147	7.46296	7.57804	34.46458	9.25840	8.46791	6.20332	5.86425	1.00000
141.95	50.78351	6.06597	1104.00028	42.42068	7.76636	39.46667	8.00102	8.71694	4.30525	7.87551	8.02794	73.26473	9.67366	7.98968	7.66928	5.34081	1.00000
-111.89903	66.55645	7.57416	1143.15297	60.26089	8.24454	33.50921	10.08152	-1.06951	3.06641	7.09859	7.65268	37.57502	8.17043	4.30562	8.37978	5.41801	1.00000
117.59152	55.52381	7.27380	1111.16667	51.50904	6.79998	3.31332	11.19641	4.18635	2.11002	5.80948	6.98648	52.61934	9.73300	9.50105	7.99238	11.70103	1.00000
-91.73625	75.87945	6.00658	1051.68640	58.77019	7.64222	35.25064	10.13958	8.24001	1.66749	6.44633	6.60593	42.27808	9.85276	9.88911	8.60680	7.39227	1.00000
114.10479	52.01345	8.40552	1150.04413	45.51037	9.86362	22.37066	5.93903	3.74281	2.41273	6.31511	7.27951	76.49157	7.65657	8.00402	8.11663	8.68103	0.00000
-71.06616	26.17924	5.75529	1123.15339	47.27050	10.29225	42.4251	7.48097	12.44820	4.33829	9.56038	8.09939	47.97342	8.34082	8.27243	8.17945	9.23306	0.00000
38.07083	16.48848	8.53610	1112.15499	100.00000	6.98270	54.90083	6.39813	20.16843	3.26312	7.44013	8.07451	56.86000	7.69050	9.22179	9.48129	5.90296	0.00000
27.06365	51.70706	4.44061	1150.23610	42.98605	6.63301	50.18545	7.79748	18.19436	2.25694	5.27445	7.49578	59.61266	7.03358	5.07353	9.01838	10.20151	1.00000
37.38115	47.59165	6.80088	1089.62491	38.07126	6.91867	55.63711	8.95662	8.32302	7.59770	7.38589	9.04980	46.17313	8.92684	8.70453	7.71319	9.70493	1.00000
-102.36764	36.87967	5.76117	1116.54432	49.19187	6.37182	31.84568	11.56689	14.68803	6.40947	6.66167	8.66386	32.33789	10.52100		8.42961	9.30225	1.00000
5.16108	51.48488	8.54679	1159.71398	52.57881	5.61839	48.77275	6.30002	21.86258	3.29536	8.02356	7.64028	27.38942	6.16235	6.85183	8.00787	6.14240	0.00000
