warning	PM2.5	TEMP	NOx	CO	longitude	H2CO	CFCs	CH4	PRES	Pb	PM10	NH3	O3	SO2	C2H3NO5	latitude	PAHs
0.00000	7.29122	19.60667	5.66677	5.14521	74.4818	39.52622		7.67985	1064.41436	57.61314	6.31462	7.07647	5.12903	8.58458	0.26028	30.21121	6.81982
0.00000	7.67175	7.80903	8.21903	4.74748	-58.38341	42.23291	39.14064	6.82032	1145.08210	59.82650	10.09068	5.76229	7.65939	8.22029	4.50477	-34.64966	7.29709
1.00000	8.88917	13.02651	5.07367	6.32726	46.58333	59.24552	65.76482	6.19225	1064.81541	54.60536	8.23130	5.44221	5.17118	7.70435	1.00116	-21.15	6.75853
1.00000	5.10841	5.19522	8.99801	6.85253	79.883	75.83909	37.52802	10.71975	1168.46006	30.78912	5.78222	9.27758	9.71612	6.19862	0.41909	6.9909	7.30513
0.00000	7.56692	15.76769	4.36825	4.05633	33.34864	25.69041	43.90179	6.34842	1194.22363	32.66799	6.05980	5.77469	6.26088	6.40515	0.52219	46.75451	8.38683
1.00000	8.64087	10.21097	4.84546	6.56883	117.33333	47.68120	49.36903	7.41515	1065.71341	57.84504	7.90396	4.96828	7.69418	7.24605	0.92805	34.85	8.87491
	7.82236	29.93848	7.96059	11.48634	113.13148	38.62492	42.96947	11.08377	1062.07865	31.93520	8.62279	7.79299	4.13580	8.11858	1.31429	23.02677	9.16335
0.00000	8.70352	9.61690	6.15238	6.79941	120.14278	53.39787	55.94505	10.42906	1155.63790	37.09471	5.55221	3.52106	7.11974	8.09128	0.30195	32.50611	7.74626
1.00000	6.35146	3.46498	6.08917	7.07923	-93.08883	45.37407	51.44988	8.96363	1058.85172	68.86459	6.34819	5.83107	9.21123	8.21912	0.49513	45.16024	6.28741
1.00000	5.67698	-3.74518	6.20319	8.31299	27.06365	61.59357	54.96768	10.08961	1121.34065	61.82659	5.85322	7.91650	11.07071	9.42164	0.36830	50.18545	7.12792
1.00000	5.63930	12.20773	5.62234	10.41141	2.31889	45.48623	53.00267	9.14489	1172.65918	49.37461	7.41164	5.94890	7.35808	7.77530	0.48469	35.21222	6.54855
0.00000	6.82490	13.71743	5.76013	3.41407	-89.64066	44.14150	51.37441	8.65102	1095.56654	28.29207	7.86536	8.65308	7.19146	7.09432	0.54206	40.56754	8.13652
0.00000	6.86151	17.99550	8.94630	2.15411	74.3092	56.07989	33.24857	7.24667	1125.37436	55.39464	10.48214	5.30385	7.87998	6.84992	6.41021	33.37526	7.26477
0.00000	6.62168	25.32116	6.38091	6.15025	37.00438	54.50442	39.08094	8.73684	1139.62673	45.53048	6.29410	6.35514	5.71700	6.83270	0.42659	-7.60361	6.79831
1.00000	7.79204	15.47603	7.69427	10.45267	12.19458	42.35060	42.50743	7.73849	1143.97153	52.80077	11.08205	5.02544	5.26111	8.74247	11.36512	10.61285	7.98420
1.00000	8.29374	7.51699	4.91301	8.58426	-0.91979	46.94155	62.92220	6.48544	1069.95079	54.73123	6.12477	5.17139	7.09986	5.64018	0.47070	51.42708	4.03576
0.00000	7.73177	14.80468	8.06738	7.28961	-80.66756	35.58877	54.85680	5.46347	1128.97151	62.17341	9.54437	5.20928	8.72355	5.62434	2.54272	26.68451	8.88997
1.00000	6.04627	-2.02988	7.16262	9.84501	-5.682	70.59565	36.54781	10.06739	1097.73976	54.70007	8.43335	8.86368	8.46435	9.62578	1.09014	5.84752	6.12178
1.00000	7.90631	17.42441	4.67677	9.47808	-120.45794	64.75988	46.41773	6.99735	1066.66694	53.38878	9.02416	6.61767	7.18286	9.46454	1.68875	34.63915	8.55726
0.00000	6.82067	10.38976	5.13619	6.04334	137.23333	57.90193	57.60000	7.22652	1175.51454	47.57672	5.30154	4.36994	7.59870	7.23866	0.27047	35.8	5.43288
0.00000	7.17471	13.97489	5.74523	4.77052	-73.75513	39.03192	41.25558	7.92134	1102.77364	53.55841	6.45468	6.58331	5.97430	7.23377	0.45904	40.60538	7.59195
0.00000	6.48661	13.26977	5.99273	6.56056	130.94098	53.34642	44.13581	8.10909	1170.79839	56.97647	6.00563	5.78622	7.45493	7.37829	0.32723	33.3213	7.43662
0.00000	7.20340	4.88437	6.35475	4.45292	86.79271	53.08298	27.17889	10.65638	1140.22352	53.38511	7.96727	7.12591	9.69346	7.53323	0.68205	25.92127	7.43382
0.00000	6.21603	13.20140	6.73171	8.40892	74.83554	44.98911	33.82000	6.12063	1095.14401	19.12809	8.59242	5.18176	9.79877	7.50679	1.22764	14.62072	5.57642
1.00000	6.00868	27.38594	5.15168	4.55198	-53.13722	52.98667	52.62827	9.06597	1162.37051	40.64367	6.14703	5.30495	9.05833	5.88626	0.31441	-22.92306	6.72208
0.00000	8.88119	12.88869	5.70713	5.55185	105.89333	47.69957	36.90871	8.68427	1130.30750	60.91703	5.49982	5.93872	1.94684	7.09041	0.45549	34.56861	8.64705
1.00000	6.72327	9.84981	4.52270	7.20734	-97.54667	43.03905	30.63482	8.74515	1179.55344	33.83140	7.37186	5.41403	9.27121	8.16702	0.55630	30.5427	6.85769
1.00000	8.43792	5.44338	4.60661	3.85411	133.42825	27.93446	35.14111	7.73414	1096.55098	48.89516	5.30142	5.59684	7.63296	8.23261	0.40391	45.47885	7.20430
1.00000	7.28566	26.65460	3.49458	5.72109	-51.87389	53.89579	35.04397	6.55821	1086.51195	47.17914	7.71995	4.72505	5.44969	6.76380	0.45912	-23.44361	6.03776
0.00000	5.92888	10.69807	9.73307	6.84687	6.51352	51.44144	44.46315	4.66899	1082.37456	61.83480	8.86886	5.51145	7.33394	7.05150	1.41974	51.19139	7.65181
0.00000	8.98405	12.94916	5.29308	7.82560	-79.00453	70.87511	30.26412	7.90237	1160.07391	29.45918	10.13348	3.56269	9.26052	7.59138	4.50191	-2.90055	7.44761
0.00000	7.60375	-4.34160	5.99030	5.65692	37.92792	56.20494	33.38320	8.86255	1196.75963	54.89793	6.00395	5.17382	6.07324	9.07549	0.33291	53.93361	6.71855
1.00000	7.08012	12.18345	5.96422	4.08638	3.1631	59.45600	47.30573	10.86044	1141.72360	40.83015	9.88203	7.64507	4.38156	8.33064	3.55278	41.91738	6.26281
0.00000	8.84423	25.55216	7.55456	2.79616	6.61944	40.20444	49.41353	7.37876	1146.21088	67.38467	8.75754	8.81183	9.91885	6.56166	1.34159	52.57583	8.10024
1.00000	9.13906	7.51401	6.53459	8.19380	2.61667	31.25516	36.69010	10.06552	1096.16032	50.64653	9.20387	5.86382	4.53705	7.24448	1.90632	48.98333	7.47306
1.00000	8.17565	20.56851	4.73506	7.31047	102.56365	54.91069	53.30367	9.56894	1142.29822	48.90929	8.67198	4.41333	10.59607	7.20100	1.30322	13.65805	8.42264
1.00000	7.36950	34.07566	4.15533	7.52792	133.42825	39.75086	24.52369	6.89951	1119.37319	65.86136	3.30591	6.73283	8.74979	7.50605	0.16159	45.47885	5.44147
1.00000	5.99207	19.91197	8.02615	8.26052	-7.35	39.49059	47.21749	11.79281	1153.44602	34.27394	7.20033	6.96633	4.21505	6.83379	0.58012	53.53333	7.98281
1.00000	7.47019	17.63528	7.13311	7.02100	77.54372	55.25515	47.43292	9.41523	1171.95951	61.39126	9.78852	7.11521	4.88731	7.83865	3.21958	10.12268	6.22960
1.00000	6.51694	14.01657	6.18898	8.07074	24.75	55.26076	49.03814	10.02294	1133.72028	61.94583	8.68344	6.60888	6.41164	8.58215	1.37893	55.25	8.14194
0.00000	8.42807	18.62039	7.98232	4.43769	135.6	47.73315	66.62818	6.24322	1092.44556	50.64306	7.20309	7.57688	9.80288	9.44233	0.45257	34.61667	5.15506
1.00000	7.12288	17.14465	6.43798	7.22348	-94.74049	33.26564	41.08712	9.85614	1109.24695	52.54765	7.54914	4.17541	10.80486	7.60858	0.63967	32.5007	6.04161
1.00000	7.64265	15.55438	6.82813	7.22740	-94.41551	40.29920	35.83218	6.43907	1096.64945	43.24648	9.52048	5.03228	8.51729	8.25854	2.51375	39.09112	8.10144
0.00000	6.70733	16.48880	6.72370	5.29434	39.28333	56.05296	37.94111	9.77197	1085.45501	56.02193	7.39034	8.43446	5.49196	6.74965	0.42364	-10.33333	7.13521
1.00000	6.93576	15.69425	4.89885	5.86699	86.79271	43.15859	64.10880	9.64784	1097.90204	53.88630	7.85426	5.68772	6.22158	6.42461	0.69496	25.92127	8.03013
1.00000	6.89830	5.77287	4.56853	8.54439	-83.55521	56.74269	36.74240	9.80434	1185.26497	39.07064	8.52548	7.96259	7.03004	5.52535	1.20663	41.66394	7.38846
0.00000	7.56801	18.79375	5.62206	3.19602	10.18003	68.79202	49.67054	8.98173	1198.49330	39.43525	8.02303	8.54340	6.25404	7.39463	0.74922	24.96334	6.77870
0.00000	7.47554	0.82392	6.36721	7.29697	138.31667	42.84826	54.42103	8.27000	1101.04850	49.13856	5.31281	5.41381	7.00499	7.65233	0.33763	36.65	7.33398
0.00000	7.51927	35.05293	7.00230	4.37584	22.53083	59.00261	46.31386	7.48236	1083.66858	39.41162	9.22287	6.09806	8.96389	6.73489	2.07244	44.22639	7.92186
1.00000	8.43923	16.21320	6.47573	6.63816	6.26667	43.42409	64.66786	10.52373	1162.79885	45.31746	4.81918	7.95681	11.42121	6.17312	0.37177	51.21667	8.12382
0.00000	7.81853	13.88150	5.81761	5.22373	35.90057	33.52999	39.64199	7.09580	1156.89971	50.39348	6.20401	7.36330	3.18573	6.74384	0.35564	56.85836	7.74605
1.00000	6.64392	-5.27096	7.28223	8.09250	104.1451	49.27788	49.92734	11.28410	1083.68562	32.76304	4.89900	8.06279	12.28451	7.37355	0.35615	15.79408	8.54109
0.00000	6.02245	13.26206	5.55190	4.62285	37.56667	38.33652	52.26565	7.93112	1109.28701	48.64651	6.99431	7.57085	6.37148	6.15606	0.46205	55.85	7.13686
1.00000	8.34243	22.18434	3.59476	4.90783	0.30367	61.23759	44.43486	9.57978	1075.11446	20.74938	7.35177	6.29203	5.73513	7.92957	0.59110	51.38673	8.38402
0.00000	7.07842	8.84694	8.46894	7.26226	-119.0376	44.51247	48.91077	6.82489	1137.96811	36.10145	8.39139	5.29424	8.26352	10.19152	1.12711	34.21639	7.74222
0.00000	7.29450	17.42264	5.86756	5.47266	-2.16	23.85821	34.95747	9.90407	1063.72285	57.28718	6.47337	5.78625	7.78279	8.70970	0.36529	34.31	6.64405
0.00000	7.70747	28.38787	9.89492	6.18523	5.16108	33.54842	48.51520	4.22408	1105.73900	75.31138	10.72134	7.58212	8.32454	5.45488	8.10848	48.77275	8.62456
1.00000	8.87894	27.59178	7.33146	7.70600	-1.48119	58.16715	44.37599	9.37445	1153.77334	50.06695	5.59669	7.29661	9.95062	5.66562	0.23354	53.0233	8.02753
0.00000	7.27825	-3.53425	6.38855	6.02138	79.82979	37.53060	50.84909	8.71946	1190.26112	62.84004	6.74613	8.11907	4.70303	6.77208	0.51301	11.93381	7.17651
1.00000	8.06723	16.50950	6.19952	4.98541	5.55575	60.88491	43.07291	8.13703	1158.41099	64.87810	4.03885	3.32246	8.72568	8.48819	0.32828	46.67535	6.94109
1.00000	7.90404	32.51394	6.45248	6.15327	-67.15407	63.66500	33.46792	9.64733	1152.97844	42.81084	3.72967	7.71320	10.22688	6.82758	0.22924	18.42745	
1.00000	7.66967	27.70441	7.52189	10.82784	37.3825	42.29558	30.76062	7.54057	1139.95121	59.49464	8.73341	5.47671	6.12591	8.60757	1.36810	37.05944	7.43517
1.00000	7.48834	9.41604	5.26645	9.66023	78.40102	38.46504	53.06116	5.83096	1159.30521	71.63416	9.16394	6.49565	8.92166	7.82190	1.89110	27.9247	7.54742
0.00000	7.90724	22.71811	7.79239	6.22676	9.15214	52.32338	45.67021	6.69284	1080.67033	70.91709	9.55467	5.84939	9.50716	7.72236	2.84906	49.97704	6.67838
1.00000	8.51380	4.09547	5.48831	5.97094	24.14662	53.30407	59.63595	8.89008	1184.01745	41.58959	6.22758	6.29191	7.19125	8.47816	0.41222	65.84811	6.94948
1.00000	7.13672	10.85463	7.90582	3.00421	73.7553	21.79822	39.26793	10.09380	1140.70811	41.66278	5.03288	6.74208	8.51941	6.78650	0.32955	15.5439	6.95634
0.00000	7.20701	16.99869	10.42718	7.93842	4.18333	44.13618	43.49639	5.26245	1081.24604	75.53997	7.94495	4.71807	7.13988	5.58084	0.80534	7.6	6.28620
1.00000	8.37747	26.71029	7.37206	5.12547	25.8191	42.68814	43.00301	11.12825	1143.01651	45.79077	5.90132	7.73188	10.73688	7.42336	0.22055	53.5942	6.73172
1.00000	6.49343	26.71550	6.96789	9.33294	-0.29825	21.13106	62.11024	8.90447	1184.39464	49.75061	8.79462	7.85771	6.38979	6.17118	1.46413	51.39148	7.03593
1.00000	8.47625	8.32660	7.33299	2.56807	15.87735	19.36244	68.70180	9.51973	1064.82804	71.75827	5.93404	5.52768	8.52066	5.63940	0.40442	4.94273	7.38934
1.00000	8.97407	3.29067	6.31830	9.73517	-111.78903	45.56127	42.38786	9.32075	1116.79981	42.19581	8.47485	7.21763	7.10885	8.69179	1.15082	33.35283	8.88444
0.00000	7.99955	9.41309	5.58742	4.43163	-121.74052	47.51483	50.60917	8.80032	1163.95959	52.79698	7.26942	7.68694	7.47454	7.07149	0.45910	38.54491	6.99177
0.00000	6.17224	5.42617	5.61150	8.16168	-120.43572	64.14458	39.13587	7.13636	1107.81021	75.38101	7.83590	5.17817	9.61582	7.54699	0.77115	34.95303	6.76698
1.00000	5.24627	19.99937	5.17638	5.00451	-120.45794	55.98617	59.15272	8.97739	1105.98569	64.96085	6.97695	5.47944	8.38333	7.13786	0.46235	34.63915	8.44813
1.00000	6.52391	5.06706	4.69442	8.89058	27.06365	52.68073	34.02735	9.10374	1083.65032	68.43921	7.72625	6.18982	7.60739	8.05027	0.82628	50.18545	5.34797
1.00000	8.95993	3.32690	7.91402	6.73686	1.15597	22.10257	62.06516	9.45064	1194.89639	57.21239	6.58405	7.09472	8.51662	7.31417	0.35511	51.78967	7.75484
1.00000	6.97996	28.74298	5.32735	5.89405	24.99798	50.85307	43.89437	8.84924	1118.15955	45.99508	5.58150	5.33647	9.40813	6.50795	0.31301	-8.73508	7.56832
1.00000	8.38102	-10.59294	6.58166	9.90286	-70.6996	20.02419	27.82362	8.07992	1175.24453	48.27272	8.35633	5.91402	5.71672	6.31317	0.91230	-33.59217	8.27584
1.00000	7.12003	20.08322	5.79893	7.36455	56.36091	46.22865	69.32093	8.57880	1092.72616	52.31107	5.78360	8.07456		6.22586	0.36345	51.78771	9.08995
1.00000	8.57209	23.64966	9.37561	5.90348	-0.91979	39.79242	54.18411	11.87033	1074.86731	35.28065	9.05202	5.85927	10.09726	6.42242	1.81900	51.42708	7.48658
1.00000	6.92306	11.59219	6.79297	8.96745	30.96755	59.92640	31.15168	11.08578	1086.68625	55.41793	10.23693	6.86002	5.16941	6.24347	5.21291	49.07866	6.66464
1.00000	7.09791	29.14077	6.04112	5.09991	139.55722	54.15416	63.91029	9.80425	1116.62711	62.63370	6.48288	6.14492	8.87617	7.42830	0.23420	36	7.99151
0.00000	5.81739	25.54819	5.58871	5.41519	129.96972	54.28057	30.97321	9.16778	1112.02659	66.91176	5.79402	5.24938	6.68443	7.41139	0.32844	33.4425	7.07886
0.00000	6.42818	5.80755	4.88407	3.19558	-89.66123	34.27160	60.57167	8.64269	1064.53824	40.53294	7.18305	7.76736	6.34749	7.86057	0.49369	21.28306	8.58910
1.00000	6.91136	22.43404	5.05106	8.79592	102.56365	42.90156	40.18055	6.42495	1191.88016	34.79661	4.50335	7.17410	8.02278	7.45550	0.28321	13.65805	7.78370
1.00000	8.48758	9.12781	7.17400	9.24234	2.1699	67.88173		9.93445	1199.00395	57.71771	8.70711	6.04222	5.15242	7.68130	1.15321	48.98994	6.57472
1.00000	7.16226	30.31802	8.29380	7.41685	35.96944	40.96472	49.59545	9.73551	1080.85865	40.24378	8.50242	7.07100	5.65426	7.45295	1.07087	56.03361	8.47228
1.00000	7.28562	14.50992	5.32705	6.77871	-73.99681	56.74781	19.51493	10.88707	1167.57934	48.97163	8.08256	6.64929	5.48251	7.21502	0.86089	40.94065	7.51150
0.00000	7.87977	21.14130	7.81739	5.46201	-0.36053	39.32334	55.58092	5.45580	1073.06151	47.22421	10.09749	6.18527	9.02531	8.07882	4.51381	51.64316	8.24494
0.00000	6.54560	19.73553	8.54081	4.88140	-76.88442	62.62011	37.69093	5.90774	1058.80701	73.44666	8.81863	6.48488	8.54558	6.80793	1.51180	40.2737	7.65520
0.00000	8.72264	14.61744	6.35553	6.19771	10.5511	60.97586	81.16861	8.79724	1142.76368	32.09259	6.02791	6.04317	5.38693	7.00297	0.36398	52.47774	8.16352
0.00000	8.13587	16.14312	5.28885	3.82219	-122.86705	28.55367	31.33739	8.51922	1113.39814	38.18375	7.00402	6.80380	7.72846	6.40431	0.50465	45.49428	8.16470
0.00000	6.37331	12.37995	9.43254	7.26056	37.00438	45.46275	71.75242	5.79958	1056.55645	52.97323	6.49344	5.52162	9.94310	7.90531	0.44043	-7.60361	8.58695
0.00000	7.66821	16.86508	6.30820	6.34124	107.60389	41.33206	46.06870	9.38754	1141.06993	40.24164	5.56533	5.59208	5.10391	9.62031	0.37712	-7.01833	6.85061
1.00000	8.30865	25.07189	3.75877	7.47051	-91.77127	51.82921	49.79532	5.11463	1138.00708	63.80526	5.16596	6.00782		7.80311	0.28350	37.95143	8.03583
1.00000	8.46190	-3.01954	4.08946	7.81229	135.31667	61.08505	56.77375	5.97811	1106.18321	13.93759	5.10381	5.98331	7.10535	8.90410	0.16192	34.25	8.66340
1.00000	7.70739	11.29192	7.14584	6.82261	76.35484	21.60545	62.10006	8.18600	1190.33426	72.69488	7.51700	6.38982	9.02590	8.35247	0.44508	10.10649	6.71587
1.00000	8.26857	10.45500	5.81650	9.84235	121.12251	57.18132	63.66608	7.39567	1180.10036	45.01168	7.56856	6.75787	7.94785	7.17201	0.47911	14.62578	7.02545
1.00000	5.82743	28.55290	6.57095	7.69206	43.67663	53.67937	43.04391	9.47479	1106.94415	50.20916	9.06569	5.02708	4.79972	7.67016	1.74851	53.53041	6.04483
1.00000	5.89797	17.82601	4.98690	6.57441	-85.43772	24.04195	66.53145	9.63641	1197.87477	66.71353	9.14855	5.25834	9.32854	8.18370	1.77685	10.63504	7.95896
0.00000	6.73470	9.84704	9.70589	9.12716	38.66667	51.94590	60.13080	4.21898	1181.55549	33.82372	8.53122	6.07320	8.66099	7.38391	1.20478	-6.25	7.31603
1.00000	6.77455	18.67953	5.40312	4.20689	16.91667	61.83632	52.54827	7.94363	1072.79909	49.60399	12.12165	5.77191	9.00987	8.02415	31.95921	-21.98333	6.85088
0.00000	7.01628	23.51489	6.20542	6.41072	-1.32471	47.84043	59.65362	7.05947	1106.13276	60.22322	9.48883	6.03558	8.94047	5.37852	2.54149	51.40148	7.68415
1.00000	7.79905	18.33154	6.70296	10.21440	-103.42897	26.79103	50.90655	10.25827	1089.14106	59.90757	9.50892	7.59697	5.52183	6.78390	2.73020	20.28527	5.89400
1.00000	6.86816	28.61160	7.52745	8.86173	2.1699	67.88938	42.42280	11.00077	1065.35043	58.99108	7.73417	6.44702	11.71134	7.04101	0.77066	48.98994	6.93631
0.00000	7.27317	15.28387	5.99422	7.17084	-94.41551	72.97237	64.55805	8.99371	1064.62067	60.64858	5.13992	4.48817	5.90801	5.10553	0.37416	39.09112	7.46631
0.00000	8.58971	16.08316	7.50957	5.99514	-88.70464	35.02235	42.45606	5.48889	1196.58252	61.37362	8.27241	6.77094	9.81935	6.03337	0.99642	34.25807	9.09552
1.00000	7.98941	22.05866	3.39787	6.74990	117.7	60.30949	70.87285	6.72813	1127.81330	58.63162	8.65693	4.87254	7.21739	6.80941	1.26290	35.85	5.97325
1.00000	7.72054	0.32546	6.51444	5.75776	29.26639	67.71673	48.55834	9.30484	1098.73835	62.01151	5.90029	6.06743	8.83912	6.89266	0.31492	37.58105	7.70576
1.00000	6.97007	4.96213	4.21117	7.01522	104.09701	49.16616	54.89028	7.14357	1056.21359	60.25664	6.54572	5.09215	8.37657	5.22202	0.41741	-1.26424	5.65434
0.00000	7.57383	22.76862	9.52203	5.94873	42.85693	56.12791	51.14218	6.48930	1151.67579	40.40401	9.87118	4.38873	6.84736	6.62393	3.51007	39.22493	7.91751
1.00000	7.49157	-17.63026	5.16101	9.56749	35.34722	43.70898	37.10990	9.46154	1144.79701	66.37723	10.65117	5.90412	3.81423	8.34503	7.57622	-23.85972	9.77237
0.00000	6.31634	-4.31965	9.29950	7.34202	-86.77917	50.97263	54.57681	5.16209	1082.39126	25.99053	7.56215	7.86581	8.89912	9.58864	0.64384	36.02506	6.47425
0.00000	8.30006	-4.07678	7.11641		33.9162	38.70431	49.51661	10.68343	1155.24019	25.11371	5.02649	3.91274	5.88999	8.16641	0.22208	51.67822	7.38284
1.00000	5.96653	29.62330	6.11873	8.90192	77.9129	27.95115	60.97792	10.08856	1164.91222	61.19320	7.78291	6.49543	5.12326	8.90137	0.72242	25.6439	7.10187
0.00000	7.34255	7.17717	6.62416	6.18173	4.25633	55.31096	51.67896	7.43524	1100.04078	59.76870	7.64807	4.45267	9.08679	8.14268	0.63475	51.21187	7.62568
1.00000	6.35825	-3.15933	7.60412	6.73625	37.00438	63.39338	56.77512	9.85557	1189.21326	49.90544	8.19205	8.21952	6.89183	7.49987	0.76272	-7.60361	4.74188
1.00000	7.31971	7.34008	5.11059	7.11333	-120.93549	59.84367	23.72977	8.00335	1078.44358	40.55589	4.58763	6.54655	9.43116	6.84654	0.26920	37.73604	6.87805
0.00000	7.97547	-6.84640	7.91436	7.46160	48.41667	59.90200	43.97248	6.36695	1178.68228	46.33264	7.96787	5.87439	8.66823	7.76361	0.76300	-17.83333	6.63751
1.00000	6.55880	28.56822	10.79244	4.40654	5.55575	55.08053	53.07210	12.05415	1090.85452	58.11453	3.27021	9.39944	10.36592	7.26077	0.41214	46.67535	6.05265
0.00000	9.10920	7.05287	4.47746	5.63480	-1.48119	17.56337	54.53403	5.79487	1118.14395	55.23937	5.18838	4.75563	6.66467	7.40895	0.15919	53.0233	6.30055
1.00000	6.65670	16.83186	5.48813	7.42185	140.73667	50.84719	62.90496	5.85942	1174.58185	56.26287	8.77730	5.27460	7.17819	8.23777	1.31351	41.77583	5.82228
1.00000	5.16574	4.43054	5.30582	10.03753	79.5286	53.26387	44.50196	9.34048	1089.97979	69.53654	7.96539	7.30871	4.38170	6.08415	0.67926	29.22254	7.24717
0.00000	7.15782	15.86211	6.05361	5.05615	98.6738	44.56652	57.41236	10.32196	1075.85731	74.63149	6.51843	6.25611	5.18706	5.44406	0.48037	3.7278	6.73295
1.00000	7.54263	25.37546	7.60555	6.67404	6.61944	60.85874	55.03558	9.24432	1198.59199	57.64939	5.94893	7.12080	8.38708	7.90771	0.34068	52.57583	7.20955
1.00000	9.40796	4.27640	4.40044	6.48153	17.8031	65.80953	42.39277	7.52684	1119.46080	62.74313	7.42941	6.67207	7.12934	6.72990	0.58477	48.43174	7.34004
1.00000	8.51533	16.35857	7.49311	4.84847	76.92421	38.06475	27.50741	9.11671	1059.51262	58.21430	5.89642	6.62193	8.02061	5.65702	0.20467	60.97944	8.53022
1.00000	7.11669	4.78535	6.35082	4.77961	6.26667	51.80264	60.74473	6.79876	1072.28478	31.62460	5.08187	5.26402	6.49172	7.89724	0.25226	51.21667	7.72575
0.00000	6.55832	22.96241	4.01196	6.40383	-73.20483	56.13491	27.89828	8.33735	1120.94863	46.00003	9.75579	4.96595	10.72494	5.02905	3.23737	41.16704	6.72365
1.00000	6.19703	28.63346	5.38416	8.08270	1.33467	58.97593	50.52605	9.14942	1174.13426	72.03612	4.95816	7.55843	10.37579	5.99805	0.31678	43.61058	8.46776
1.00000	7.26469	6.41608	2.27811	8.63973	59.6	72.03782	39.96169	9.41678	1131.28592	39.17034	5.85639	4.66387	13.64907	6.28991	0.22574	47.83333	5.94125
1.00000	8.18992	4.43145	6.58074	8.71524	5.55575	47.17606	60.23426	3.96726	1077.04875	65.45016	9.80334	6.77013	9.29746	8.69115	3.29910	46.67535	7.40897
1.00000	6.89208	-13.09577	6.08748	11.07440	7.20769	43.87606	48.56408	8.64119	1137.65473	48.47280	10.83172	7.53369	3.93451	7.29655	9.05399	50.80019	7.40339
1.00000	6.98742	28.61260	6.99561	2.13781	85.83334	21.00807	62.60465	10.54683	1162.76652	36.02558	7.63145	5.87804	7.99146	5.61763	0.71631	20.88197	8.02196
1.00000	7.76334	-2.81236	7.63192	5.53536	77.70636	25.17299	27.85405	8.72211	1138.01519	60.80190	8.88267	4.58723	6.18531	7.03581	1.66520	28.98002	8.52565
1.00000	6.98554	20.71760	5.03518	6.83929	4.21372	17.39937	56.51731	7.46701	1054.81655	42.56029	6.46720	5.75044	7.69048	7.40165	0.50361	51.12794	8.09049
1.00000	7.18759	5.38609	4.91328	7.92474	139.6853	76.89801	51.35550	10.49027	1125.94662	53.51924	6.93079	5.73436	5.81320	7.67297	0.49118	35.815	7.95718
1.00000	8.51792	14.73053	7.61702	5.88288	76.35484	37.66178	29.66345	9.78944	1152.64628	44.76927	2.97310	8.69864	9.60172	6.69104	0.33999	10.10649	7.10444
1.00000	8.04129	10.56508	4.33258	8.30085	6.51352	45.42503	51.84252	9.17677	1166.41579	48.59256	8.25973	6.25622	4.84384	8.04827	0.90453	51.19139	6.75915
1.00000	7.07368	14.35321	5.85380	7.70710	2.2469	33.88560	24.25540	12.31478	1059.96915	18.42444	8.30632	5.40231	3.57837	5.05489	0.90653	48.90472	8.83222
1.00000	10.11573	24.28908	4.69440	5.89778	115.8614	55.23506	35.79634	6.72792	1065.51181	37.93335	5.90904	5.42967	6.69781	7.40449	0.55863	-31.95224	7.08168
0.00000	8.51641	17.88486	7.34782	7.38639	104.09701	43.64343	33.88644	6.22058	1112.40092	50.36935	8.68304	4.48688	9.16446	7.77032	1.27097	-1.26424	6.95770
0.00000	7.51631	10.29214	5.80300	5.96449	-93.71133	46.03432	37.78821	7.55306	1066.12147	56.45089	6.19192	6.64089	5.88362	7.62164	0.26644	41.57721	8.38902
1.00000	5.52601	37.38595	4.73616	9.89545	-53.13722	42.56194	56.47969	8.52969	1066.74489	55.02292	7.84163	6.00862	7.67892	7.10637	0.83153	-22.92306	7.08559
