Pb	CH4	latitude	warning	PM2.5	TEMP	longitude	NH3	PAHs	H2CO	NOx	PRES	CO	SO2	C2H3NO5	CFCs	PM10	O3
53.79646	8.35681	52.61131	1.00000	11.28403	32.18419	13.31783	7.75951	7.94456	55.97281	3.39704	1192.89364	4.52959	12.41466	0.80814	68.35652	7.02863	10.65868
57.53318	8.81794	34.06635	0.00000	7.53166	9.62753	-84.67837	6.56626	7.11978	56.77018	8.87568	1110.75654	8.01873	5.89097	4.88123	70.32556	9.63572	6.24865
57.91115	7.72132	40.65995	1.00000	9.63213	-0.66165	-111.99633	7.59573	10.74102	39.74940	6.99554	1196.71786	6.59981	10.20527	4.57652	45.57373	9.55727	6.47110
64.23827	9.25351	40.93121	1.00000		22.43431	-73.89875	8.46657	9.73178	60.85869	8.10099	1165.12094	10.12024	8.52897	9.57337	60.36254	10.28913	6.24839
62.25011	8.45397	40.2737	1.00000	10.16547	25.63990	-76.88442	9.38426	8.87157	63.16765	7.01916	1132.41966	5.60717	9.56575	0.46427	68.17098	6.91679	8.70180
58.62035	9.39102	34.09668	1.00000	8.83631	9.54609	-117.71978	8.37705	9.93009	51.96696	6.97482	1151.12851	7.59993	8.98470	0.30130	43.75257	6.91762	9.25706
58.18124	8.95684	34.56861	1.00000	7.64244	14.16791	105.89333	8.50825	10.65532	40.88719	10.70951	1073.33505	9.08811	8.03199	1.49636	66.16035	8.38469	7.68502
63.66623	8.46862	51.40148	0.00000	7.68993	16.59057	-1.32471	6.04866	6.56915	53.96648	9.24828	1115.83061	5.18204	8.64261	1.08967	65.87157	8.03740	7.52189
65.31360	9.52586	41.14676	1.00000	8.81236	2.90357	-73.49484	7.01703	11.73182	24.54446	8.89124	1096.41383	11.20119	9.42521	3.35505	64.74984	9.27785	6.62825
42.09268	9.08550	51.08468	1.00000	9.65583	6.72970	7.11393	7.26236	9.25158	35.45157	6.59079	1085.96878	7.29188	8.65375	1.58961	67.36790	8.30919	11.03903
55.87961	6.98119	-33.38056	0.00000	7.19697	9.56881	-56.52361	8.21969	5.69572	42.97105	8.81788	1125.95106	4.30142	9.98602	0.70459	37.43418	7.28370	6.37762
42.19978	7.74467	-28.81833	1.00000	9.62946	31.04202	-52.51028	9.74988	11.54525	58.40508	4.86149	1111.28489	8.79386	9.53587	1.36357	56.96926	7.90501	7.43274
50.10597	9.15401	37.52487	0.00000	6.28027	17.43924	-77.55777	8.08017	7.62595	54.71817	8.98093	1065.48165	7.30239	10.36749	2.58941	55.61521	8.94727	6.36518
65.07521	7.95452	-28.24	1.00000	10.86097	19.21276	-48.67028	7.95770	9.37453	58.82938	8.04617	1181.00520	8.07497	8.29563	1.13984	58.75485	7.96850	11.05254
50.84217	8.61182	40.81	1.00000	7.94166	-4.24912	-73.9625	8.56783	10.39255	63.31678	8.51675	1112.86872	8.58649	9.53787	0.90102	54.62890	7.61581	6.90656
52.00150	7.07903	50.86079	0.00000	8.66338	30.44264	17.4674	8.62775	6.49880	73.86717	9.14554	1176.53691	5.57373	10.72146	2.66043	65.92871	9.02831	6.88036
43.62772	7.81957	51.39323	1.00000	9.49169	12.40152	0.47713	7.71820	11.38099	72.97650	7.06672	1050.57778	5.87260	10.41522	2.39170	57.20643	8.82200	7.54636
31.75336	9.55904	47.56494	0.00000	6.91159	28.03475	31.33078	8.54139	7.17348	64.71923	8.99356	1120.36926	6.56536	10.64266	3.08293	56.42939	9.08909	6.13746
39.28645	7.24127	50.56149	1.00000	10.16480	8.36648	4.69889	9.08702	9.91463	59.17804	6.33227	1103.36829	5.03294	11.19503	1.48605	64.17507	8.21258	9.53121
32.46234	8.36339	12.74409	1.00000	9.69527	6.40466	-8.07257	9.30652	9.14852	64.84879	5.61229	1081.73600	4.66217	9.66217	1.18132	62.80800	7.77560	7.89852
69.39786	8.58788	37.71715	1.00000	8.67198	8.39853	-122.40433	6.87282	9.76470	50.04375	6.62708	1094.46227	7.86522	9.60597	3.85654	68.53867	9.33065	5.85789
66.40811	6.75045	-17.83333	0.00000	7.10621	7.86823	48.41667	8.24118	6.26196	72.35503	10.69981	1132.33525	6.87887	9.37235	1.08811	45.16994	7.67215	6.25209
55.37337	8.74567	52.86147	1.00000	11.34379	-3.89491	9.5926	8.94260	12.19411	22.02110	5.40911	1082.87244	8.11798	9.42326	0.89243	47.55874	7.48706	8.42759
40.58051	6.61007	48.35149	1.00000	9.86718	23.27111	8.96317	8.42742	11.39878	45.13039	7.24303	1092.64591	7.63880	9.74034	2.98003	52.08259	9.02593	8.21337
36.12038	7.32461	47.90771	0.00000	7.08982	9.68636	106.88324	8.42007	8.40242	70.87015	7.83952	1078.63612	7.28401	7.44766	0.76307	53.35134	7.54221	8.43774
62.85307	7.71744	22.37066	0.00000	7.29897	17.30193	114.10479	8.22575	4.96359	43.51149	6.92640	1167.63371	6.27564	5.65522	1.93897	45.72014	8.56096	7.10308
38.00857	7.99476	47.56494	1.00000	10.19201	17.75703	31.33078	8.48045	8.68238	56.04412	6.26297	1131.06585	3.73097	10.23412	4.33059	49.74036	9.52089	8.31338
36.15902	9.90046	57.30185	0.00000	8.57011	34.72518	39.85331	6.59827	8.41007	66.07907	8.26668	1169.87594	9.01913	7.34021	1.96099	44.18894	8.51588	6.69923
57.21284	8.89542	40.65995	1.00000	10.97381	-2.06640	-111.99633	8.55264	10.79257	71.35265	5.84576	1124.83208	9.58646	8.33693	0.77499	47.81997	7.58123	
54.58526	8.20833	42.22718	1.00000	9.06669	19.50996	14.39024	8.63131	9.42597	41.23688	6.25309	1189.87146	6.42423	10.72004	1.96472	58.62333	8.61177	8.92317
28.91065	8.92880	38.55632	1.00000	9.86670	18.39594	69.01354	8.05919	10.18289	61.39940	7.92739	1142.05181	7.80675	9.34178	1.80908	65.42346	8.40633	8.54289
70.14237	8.02906	35.50056	1.00000	9.95419	32.65637	117.63083	9.80494	7.30391	35.41538	5.46897	1158.66869	5.10187	9.15638	1.02945	57.70001	7.73438	6.94534
57.19920	7.97728	33.92946	0.00000	8.32956	19.09441	-116.97725	8.94990	7.12189	46.67739	7.75325	1052.66038	7.65713	7.13735	3.51136	77.60100	9.19092	7.52362
38.49817	8.31489	47.90771	1.00000	8.52363	21.31990	106.88324	8.29260	9.10322	43.67760	7.05440	1173.75553	9.09561	9.21867	1.98063	60.07482	8.74926	5.01741
56.80263	8.51940	46.32313	1.00000	10.30500	7.40117	-0.45877	7.77350	10.11776	7.23766	6.25558	1136.36518	7.67035	8.62269	1.81530	68.51158	8.33194	11.17731
47.03475	8.35271	-33.88096	1.00000	10.80018	10.12172	151.07986	10.44214	9.62565	47.92264	8.31673	1086.07477	7.54677	9.16363	0.67292	56.64116	7.07681	9.22733
43.97548	7.71080	33.42585	0.00000	5.53734	29.76356	-6.00137	8.06617		42.67895	9.59529	1169.77165	7.20785	8.37095	1.41965	60.25412	8.14400	8.33572
50.43424	7.14879	46.18396	1.00000	9.86783	23.64510	6.10237	7.19698	8.53929	48.76475	5.00454	1163.14934	4.43581	10.10977	5.12832	56.30800	9.65846	5.16035
29.35116	8.29935	16.455	0.00000	4.99395	35.74627	120.5875	7.75727	6.30237	43.93136	7.25049	1144.20419	6.07435	5.57577	3.87380	39.52628	9.31530	6.71883
48.97183	8.85338	-7.0981	1.00000	10.01777	19.91814	109.3243	7.32954	10.47756	53.49391	5.98073	1192.23041	7.66908	9.28325	3.70275	76.79542	9.32756	9.88075
32.22621	8.18720	23.04419	1.00000	9.64564	6.20579	-82.00919	10.21006	9.80779	52.23869	8.19995	1073.89225	5.31864	10.72032	4.40704	35.54014	9.50712	9.81933
53.78618	7.34454	47.90771	0.00000	5.75359	24.22972	106.88324	9.63494	8.43968	65.86875	8.90350	1065.97856	8.39895	5.98528	2.71602	62.57317	8.99735	8.77348
51.44454	7.46354	30.5427	0.00000	9.65347	7.13559	-97.54667	8.08027	8.37463	49.02490	12.82548	1111.99149	9.13762	8.35622	0.41219	43.33462	6.15385	5.89999
46.17978	7.30763	58.1908	0.00000	6.46439	14.93619	40.17171	10.25471	6.94285	78.34492	11.13373	1113.09016	9.39534	9.18321	4.73433	56.82058	9.61543	7.17463
33.10439	8.73026	38.70734	0.00000	6.68750	27.33225	-77.02303	8.90001	7.60729	37.59610	9.45920	1197.47452	6.54991	8.33807	2.89882	57.42360	8.95986	7.38121
53.12844	8.17144	-2.13404	1.00000	9.98693	26.84971	-79.59415	7.70354	10.60266	43.70714	8.14195	1199.51394	7.94945	9.67885	2.92887	43.59431	9.06628	6.11663
66.08931	7.16682	5.90702	1.00000	8.61450	18.51005	116.10146	8.33784	8.23284	31.51356	5.72976	1118.71655	6.69361	9.12643	2.93305	56.20919	9.13617	6.75492
79.75929	8.07876	13.65805	1.00000	8.93911	9.44907	102.56365	7.30165	8.53042	57.25406	6.92849	1107.91770	8.37960	9.08544	1.36362	74.37832	8.13129	9.49368
43.26900	7.96154	32.61603	1.00000	9.13325	26.34834	44.02488	8.82221	9.50793	59.81053	6.73607	1143.34940	7.83829	9.55903	3.42778	55.29884	9.19410	5.03056
25.27760	7.16767	41.92361	0.00000	10.66509	25.59437	20.91361	7.82592	8.52310	39.29224	9.91967	1151.97350	11.10422	7.42431	3.07151	68.32982	9.03797	10.03150
60.57830	7.89746	43.48961	1.00000	9.40341	16.01448	-8.2194	9.35092	8.79809	35.38076	7.74546	1117.19938	7.25095	8.61334	5.34191	65.50001	9.70549	10.98956
63.67757	9.26479	3.27833	1.00000	11.12852	9.60798	32.88667	7.87945	9.37644	41.36296	8.75335	1102.31891	8.94566	8.39598	0.70963	62.28835	6.76144	9.19832
52.55442	9.31624	50.88506	1.00000	10.34851	25.25287	4.07601	9.01237	8.94619	54.07132	7.25798	1101.87130	6.82543	8.94607	1.60371	59.84713	8.18750	8.33512
55.97937	8.18019	21.46527	1.00000	10.44537	-2.91381	83.97573	8.36551	9.66035	52.47132	8.90072	1107.38438	8.43048	9.03951	3.90398	73.95729	9.26585	10.29930
65.36824	8.16266	53.77166	0.00000	8.07660	21.00370	38.12408	9.74184	7.97323	64.94717	10.50033	1184.54134	7.03592	8.06184	1.02166	61.01543	7.69076	7.19062
58.56756	10.76847	44.22639	0.00000	7.54068	30.16696	22.53083	7.69724	7.33745	53.94315	10.37970	1162.18221	8.95193	10.47770	4.47818	56.71332	9.50522	7.13264
30.87673	7.74213	46.18396	1.00000	9.31322	16.51745	6.10237	6.29790	7.30681	66.47174	5.53812	1117.92212	6.32711	9.46900	2.45653	59.04558	8.75310	5.48473
57.76853	7.16181	37.95143	0.00000	9.11809	21.85061	-91.77127	7.56110	10.07613	39.20480	8.43179	1068.70657	9.22848	7.09673	2.46924	38.36479	8.80392	7.85080
64.99519	7.87754	41.15376	1.00000	10.79421	38.81528	-87.88754	6.44705	8.14049	48.10516	6.43642	1179.58135	5.00052	9.07064	1.13408	50.61688	8.11803	9.54533
65.04612	7.02696	-27.50578	1.00000	8.39184	16.39527	153.10236	7.87437	11.90577	61.17488	5.44815	1162.12251	6.77333	10.65684	2.67997	58.36835	8.97485	3.02116
51.60232	7.08988	43.54072	0.00000	9.02348	17.51183	-116.56346	8.42999	9.85232	41.70867	6.36868	1191.62105	7.00607	9.81353	3.42235	54.39072	9.22499	5.10769
44.70104	8.60543	4.94273	0.00000	4.49550	13.87409	15.87735	7.93073	6.56003	38.19971	8.01525	1130.72733	5.98817	7.87920	0.95479	45.86554	7.87771	9.01207
44.54402	8.11477	41.55815	1.00000	9.86025	20.99032	-73.0515	9.11894	9.77021	32.87638	6.84140	1103.03691	7.74937	9.52235	1.36102	49.78069	8.02667	5.11879
69.25576	7.58194	6.9909	0.00000	8.24097	2.48433	79.883	8.81959	9.64240	64.44284	11.78065	1124.65400	10.77495	10.28072	4.08852	58.24901	9.40615	5.13716
30.21630	9.09258	28.15112	0.00000	4.59541	20.49719	-82.46148	7.32219	7.07146	33.13896	6.33808	1176.50294	5.20664	6.82574	1.52389	52.75935	8.24125	9.13304
68.66083	7.64678	7.62789	1.00000	10.45966	8.98814	4.74161	8.18565	9.19153	57.20382	8.20892	1189.65969	3.09351	11.63165	3.11219	45.35230	9.11361	10.71607
46.33192	6.59349	-26.22861	1.00000	10.99530	13.02199	-52.67056	8.51072	9.41623	57.64000	8.03054	1090.06778	7.41286	8.87993	1.34694	53.00169	8.14178	8.86750
58.04457	8.57959	37.31309	1.00000	9.20007	5.15108	40.74357	8.96937	8.00825	42.81826	6.81373	1127.93618	8.95069	8.43498	1.36655	54.48269	8.33885	5.12191
52.60251	8.00065	41.92361	0.00000	6.79927	16.56781	20.91361	8.86826	7.99667	63.70160	5.72776	1103.95631	5.71865	8.90723	1.63610	38.58272	8.39516	9.43209
43.63220	8.39676	53.59782	0.00000	5.21766	22.93877	34.33825	7.60068	5.04504	60.52719	7.12693	1069.97023	6.31347	5.14126	1.60211	66.28576	8.34938	4.20442
54.07769	7.93295	32.44874	1.00000	7.03272	17.82492	-99.73314	7.49792	8.82703	66.10727	7.26437	1173.38711	7.32145	10.10357	2.43145	43.28601	8.88751	8.15415
45.33294	8.32660	36.61954	0.00000	6.57722	17.16506	4.08282	7.23966	5.74650	83.68351	5.57084	1060.98146	5.53345	6.13498	3.21544	78.07458	9.14529	5.48142
34.91514	8.96711	38.38479	1.00000	8.97522	16.38749	-0.76773	7.29152	7.23282	70.42329	4.93700	1097.65485	6.50949	8.85274	3.02957	44.87436	9.18403	4.68351
32.18751	7.83929	10.61285	1.00000	12.71529	30.25266	12.19458	8.90418	11.13914	60.88205	3.23433	1187.23276	6.50610	9.84945	6.60009	53.94215	9.93732	11.63649
55.18677	8.55201	49.07866	0.00000	11.58415	7.36811	30.96755	7.52330	8.90036	47.39394	8.59169	1151.72543	8.69088	6.92604	1.95009	64.55944	8.52899	7.78481
31.97965	7.96786	45.53929	1.00000	9.77683	25.37203	-122.38731	5.59425	8.00390	45.64150	6.10181	1186.20369	4.87149	9.72851	5.21701	54.61262	9.69737	6.71898
72.28156	7.32860	3.02013	1.00000	10.51707	19.92103	30.91105	7.28665	8.98889	49.73498	5.19155	1084.10793	5.52507	10.87795	1.58785	52.78064	8.55612	10.78337
53.92448	9.06193	30.24706	1.00000	8.67612	13.21725	115.04814	7.68853	8.38329	48.87520	8.57493	1088.18277	10.04999	7.01767	1.65191	47.41362	8.46164	10.53747
61.29726	7.37717	43.11667	0.00000	6.90011	13.90338	1.6	7.98101	7.08058	55.06340	8.48870	1130.31148	7.70219	12.05716	1.63666	42.25498	8.41454	6.96928
59.98049	9.15393	52.31333	1.00000	9.15881	2.87555	6.92917	9.01092	7.02742	47.32289	5.28534	1155.95562	4.56973	9.45771	2.63487	46.69103	8.89618	6.31106
69.66535	6.56771	46.7055	0.00000	6.91240	12.09049	38.2739	9.18841	7.47422	37.27038	8.99640	1109.40929	7.85199	5.56295	1.57533	41.54918	8.59777	8.07134
59.30884	9.58341	4.94273	0.00000	6.89587	31.76908	15.87735	7.84614	7.65980	59.96442	8.23472	1185.63040	7.55907	9.97676	0.89383	38.49233	7.77143	8.66276
63.40680	7.12255	52.71083	0.00000	8.26553	20.12218	5.74861	8.16521	8.46034	38.91095	7.55324	1157.00322	7.31292	7.43201	1.36510	41.25601	8.18104	9.03433
48.14441	9.48327	7.62789	1.00000	8.32303	11.83172	4.74161	6.92972	7.63755	62.62478	8.70233	1172.46457	8.50565	7.43352	6.49380	48.23872	9.90314	11.58685
39.06510	9.39659	54.58048	0.00000	7.62840	15.56280	16.86194	8.58869	5.97196	49.13674	9.96337	1173.89191	7.12054	12.20766	2.93148	47.22186	9.04974	5.29499
91.47397	8.12676	34.4833	1.00000	8.96904	24.74540	136.84186	9.12826	8.77952	49.17065	6.83825	1105.94188	5.61518	11.13561	2.55078	66.18615	8.92877	9.00624
40.42744	7.83105	41.9001	0.00000	6.30492	27.43513	-71.08977	8.33218	6.93262	49.12345	9.04461	1106.24975	7.44642	9.59206	0.59408	61.65230	7.63612	8.04116
63.93894	8.30265	14.53767	1.00000	9.67622	16.55032	46.83187	6.49543	12.23254	32.51979	8.33454	1171.05761	6.52521	11.00693	5.37382	42.26909	9.68971	8.51990
50.71594	6.89321	-37.32167	1.00000	8.48730	8.62348	-59.13316	7.86182	10.23286	37.83436	5.98894	1149.08762	8.63734	8.95322	0.76373	50.86708	6.70431	8.41986
50.08966	7.46366	34.31	0.00000	5.09748	12.44121	-2.16	7.90936	7.13561	63.49868	8.71251	1190.30652	8.00883	5.47742	1.13943	56.94065	8.13237	4.62929
57.13312	5.69290	26.9423	1.00000	6.77519	26.32894	68.11759	8.25431	8.45920	37.26288	10.75430	1134.02775	9.95202	10.29729	0.69017	69.86628	7.45655	5.99304
35.99758	9.81996	34.09611	0.00000	7.40392	6.59946	-118.10583	9.39771	6.34231	55.20202	8.12861	1085.68054	3.68268	9.12058	1.01906	41.37272	7.71882	7.61663
53.30208	6.48959	0.51667	0.00000	6.94212	11.16296	101.44167	8.03409	7.06342	50.52808	7.12815	1098.18941	6.97946	6.97238	1.22175	69.59800	8.22430	7.70960
58.93458	6.49880	35.74788	0.00000	6.83555	17.96236	-95.36969	8.42590		15.67512	11.33135	1166.44771	8.08005	8.00979	1.18384	74.50010	8.22136	7.61696
41.85467	8.19983	41.29444	0.00000	7.23441	8.78338	69.67639	9.08332	6.80043	48.12053	8.52889	1079.89281	6.43067	10.81980	1.46410	52.13028	8.12525	7.38976
62.55366	9.14636	50.72043	1.00000	8.98289	21.56698	11.34046	8.58581	8.51072	59.29602	4.86695	1145.35578	3.95586	10.55093	1.09659	63.94182	8.07943	6.45364
33.56506	8.10000	3.7278	1.00000	10.52979	32.93595	98.6738	9.71313	10.82384	72.44204	7.20071	1187.17376	6.38925	9.48785	2.08689	56.04297	8.71922	9.93537
84.65058	8.75739	35.74788	0.00000	8.81069	18.10080	-95.36969	6.90000	5.80510	52.16372	7.66634	1176.33157	7.76702	6.09191	3.51554	63.21730	9.21558	6.99319
49.55650	9.56840	40.92298	0.00000	5.04540	18.97051	14.30935	9.54140	4.77153	47.40084	6.47305	1086.52873	6.74884	6.61522	1.29634	45.14273	8.09679	3.37043
52.78974	8.13938	50.09019	1.00000	10.33430	10.62011	8.4493	7.31299	7.25665	64.08085	6.76504	1123.05370	7.77243	8.14423	1.37601	68.77792	8.23249	7.80727
52.95518	10.26200	41.92361	0.00000	8.05968	19.26493	20.91361	7.84825	8.67743	68.83766	9.09413	1099.40721	9.16747	7.22279	2.57171	52.57507	8.87904	7.84067
23.76346	9.60336	18.87813	0.00000	11.36700	12.71759	72.93924	8.94243	8.46870		9.27222	1192.77582	10.03571	6.06361	3.55169	55.27688	9.17203	6.43221
58.24919	8.07818	41.8542	1.00000	10.72839	18.46344	-87.66561	9.25722	11.76657	58.89693	7.00852	1079.46483	6.70862	9.70011	0.21835	60.62811	6.22060	8.87953
55.31821	8.89718	35.74788	1.00000	11.07245	10.03249	-95.36969	8.34163	10.70217	57.03033	5.63533	1190.50396	8.89654	9.07981	0.23700	68.85963	6.27740	9.30458
56.89111	8.58183	46.51872	1.00000	10.38186	9.16992	86.00214	10.00948	10.87828	22.35178	6.21048	1051.39425	5.95429	10.84618	1.49686	56.27473	8.28375	8.83450
47.57664	9.08715	45.44868	0.00000	7.05448	3.22971	-73.81669	7.53538	5.88042	44.37339	6.76826	1063.18022	6.39194	6.38717	1.61407	60.59763	8.27828	3.88112
63.85640	7.40781	50.23271	1.00000	8.01590	14.94683	12.87117	8.12168	11.14752	52.94520	6.96543	1184.14564	7.02610	10.54616	2.66604	40.28160	8.92212	6.35673
43.28342	9.11209	47.64995	0.00000	8.62639	-7.18519	-117.23991	8.54753	8.85346	58.90352	7.88708	1080.32426	8.38118	8.00380	1.43746	47.96569	8.28849	7.23909
73.64636	8.11221	18.42745	1.00000	10.38293	21.54115	-67.15407	9.32718	9.53829	67.02414	8.31592	1069.37087	7.60466	9.03998	1.78893	49.54677	8.55576	9.96991
39.62985	8.30923	41.84364	0.00000	8.37294	14.50516	-87.71255	7.70539	7.08038	45.31891	7.05041	1052.16999	7.26573	6.69766	0.53539	59.25512	6.90168	3.15469
64.73770	8.31068	-34.64966	1.00000	9.24386	6.26539	-58.38341	7.51257	10.61459	56.85573	4.98671	1118.37814	9.43855	8.26430	4.24432	56.08449	9.46233	9.24879
43.32405	8.29800	40.24537	1.00000	9.89438	12.11732	-75.64963	9.73705	10.01815	43.33900	5.00221	1119.14392	6.65962	9.70730	1.16880	49.07383	7.88209	10.40029
27.72242	7.83775	37.71715	0.00000	4.89476	4.92445	-122.40433	10.17299	5.26309	41.12237	10.48598	1072.59939	9.35429	9.79289	1.38045	78.35455	8.12475	8.41186
50.92899	8.59107	43.96222	0.00000	5.97211	-1.40920	43.63417	7.21045	5.06242	71.66021	6.96385	1072.23055	5.72123	5.44119	0.77842	56.00008	6.41123	5.51354
62.56151	9.55612	40.57788	0.00000	7.00578	19.41808	-73.95958	8.00494	8.21077	54.07109	10.75498	1189.40450	9.24703	10.56116	1.77832	69.69070	8.35865	5.33873
49.63074	7.56225	46.7055	1.00000	9.69047	9.16316	38.2739	7.53407	9.55461	59.79833	6.35218	1173.29697	8.18583	8.35454	1.22448	41.05584	8.20554	11.14192
40.63790	8.28874	-10.91722	0.00000	8.30304	18.70288	-37.65	9.42261	8.72316	42.59346	7.98347	1180.83914	7.10326	6.28719	1.22635	52.51769	8.09500	8.92654
53.60170	8.91014	51.4781	1.00000	10.66925	17.86639	57.3552	8.64074	9.60325	56.57364	8.98961	1103.77998	5.48952	10.41783	2.47410	48.82298	8.88995	9.95018
53.04152	8.45594	49.97704	0.00000	8.26267	16.13492	9.15214	7.72543	7.13249	63.43243	8.42292	1084.74082	8.10117	6.30508	0.98440	60.34384	7.25122	6.90541
43.79108	8.28943	37.52487	0.00000	7.79331	23.91983	-77.55777	7.33180	7.13652	63.24745	9.74878	1075.65321	5.65920	9.35122	1.72465	54.25246	8.26647	6.23848
48.75020	7.69773	19.21667	0.00000	7.63598	4.72243	73.08333	6.61280	7.75049	51.69625	6.84641	1052.60130	7.00917	7.59908	5.90541	49.95501	9.83075	7.92941
54.13017	7.83163	43.67681	1.00000	10.46811	22.64330	4.63031	9.54931	8.77263	53.31891	6.93574	1088.65027	5.73621	9.55001	0.93593	72.34475	7.69509	8.12605
58.42901	9.23850	40.72586	1.00000	7.94424	2.94832	8.55552	8.85232	10.40117	47.13273	4.85484	1149.12595	5.25029	10.90899	3.99704	60.38757	9.31969	
48.44835	7.17526	-7.54972	1.00000	8.53121	9.03860	110.71639	7.78329	9.52557	57.03671	5.78254	1167.83724	6.37770	10.04244	0.67979	50.50035	6.76543	5.06353
59.90112	7.97115	22.19303	0.00000	10.32583	7.47435	88.18466	7.65564	7.34322	63.16700	8.62690	1098.45876	8.48150	4.73170	3.52647	59.31657	9.32069	4.17753
35.70763	9.29707	41.55815	0.00000	9.83290	11.61850	-73.0515	9.08616	8.47260	65.31673	8.76829	1067.92770	8.79947	5.77353	0.74655	71.76203	7.28631	4.96200
42.56467	7.46716	53.59782	0.00000	6.78199	13.38702	34.33825	8.05311	9.08377	50.48360	10.33233	1078.13495	8.50808	8.10114	0.59101	49.52685	6.56720	6.58507
41.00868	7.96713	50.82709	1.00000	10.24495	10.27265	6.9747	7.49259	9.42116	45.78318	2.89540	1120.63607	4.95655	12.22075	0.86301	60.37097	7.02127	8.94189
40.39593	7.63335	40.93333	1.00000	11.05064	27.17526	73	9.31074	10.47361	55.89736	4.16006	1187.99647	5.87779	11.44252	3.51648	50.29230	9.17547	9.00240
55.86479	7.87087	19.64745	0.00000	4.78045	11.97264	-102.04897	8.62686	5.02360	67.90546	4.83302	1168.75850	4.66668	7.61317	0.78426	40.42497	7.39479	6.84752
59.17559	8.88879	36.46917		4.86072	12.18936	10.78222	9.61420	4.50469	51.38161	6.99742	1171.19232	5.28306	11.46698	2.57693	70.34136	8.88501	8.35261
54.10360	7.98230	6.9909	0.00000	8.30484	31.30579	79.883	8.24262	7.99865	48.38053	8.99357	1143.34970	7.06105	11.38045	1.04288	48.97940	7.01858	6.09065
68.85869	8.33465	34.09611	0.00000	7.99022	5.91865	-118.10583	7.74436	9.70596	61.15338	8.26693	1187.63885	8.71254	7.76608	3.61986	73.22786	9.29503	7.56808
35.19684	8.89457	37.60876	1.00000	10.49250	33.54305	-77.37331	7.53995	9.29889	60.43705	8.27304	1065.91631	9.27531	8.09822	0.43064	62.22254	6.51759	8.58447
52.52577	8.57452	31.39547	1.00000	9.09246	22.12103	34.75699	8.81438	10.34875	47.42792	6.77068	1050.22507	6.91129	9.88976	1.38791	62.30698	8.26468	5.67295
55.50734	6.97731	6.9909	1.00000	10.57040	23.63818	79.883	8.92317	11.05404	46.15746	6.66172	1068.19656	6.19260	10.65935	9.74086	51.39626	10.30766	8.93021
34.51469	7.76229	44.89784	0.00000	9.91722	24.57303	8.86374	6.52200	8.38114	51.13478	6.32793	1135.91528	8.72138	8.16432	1.75152	59.72546	8.46167	10.93108
50.69124	7.79412	14.62072	1.00000	8.11553	30.53839	74.83554	6.96323	10.86912	51.23266	8.73877	1187.54568	8.06333	9.14413	1.36738	50.19076	7.97745	7.18005
58.88615	8.67441	55.38752	1.00000	11.82678	11.99961	36.73307	7.73998	9.11561	55.13382	6.78820	1190.24844	8.24400	8.86303	0.46035	54.94092	6.55494	11.33487
54.61259	9.37137	44.89784	1.00000	9.33393	31.30883	8.86374	9.58597	9.22729	65.19887	6.22616	1085.61065	7.89270	9.09796	2.14691	52.84661	8.47609	10.05832
33.87546	7.66090	32.50611	1.00000	9.03024	30.05096	120.14278	8.13662	11.35026	74.76650	6.95417	1193.58494	7.02326	9.95454	1.50342	49.85095	8.33107	8.04286
60.00337	9.24653	58.1908	1.00000	9.63381	18.09208	40.17171	6.82232	9.88365	53.90143	7.40265	1121.82269	7.11683	9.85429	0.55855	69.87200	7.67403	6.80126
