PAHs	warning	PRES	CO	CH4	C2H3NO5	Pb	latitude	CFCs	H2CO	PM10	longitude	SO2	TEMP	NOx	O3	PM2.5	NH3
8.96953	1.00000	1190.18353	7.61360	7.16715	5.37092	57.08252	53.6052	22.95258	58.29109	7.56608	10.03988	9.06452	17.45787	7.96610	8.29440	9.30023	7.79476
6.95187	1.00000	1068.52081	6.55932	9.94242	7.79897	47.83725	-37.32167	52.48914	45.25263	8.41372	-59.13316	8.33449	6.07934	8.50161	6.40794	6.58961	8.24756
6.15833	1.00000	1111.43305	6.13645	9.65244	2.64224	45.75721	42.819	39.12535	51.24302	6.39570	47.1192	8.73692	-0.93236	6.74080	8.47936	7.90685	8.89270
5.32267	1.00000	1106.68655	6.02377	8.01105	2.22170	49.93798	7.83389	70.08307	42.05367	6.22707	-72.47417	9.39600	14.26602	9.31720	8.69233	5.90068	9.45725
5.00576	1.00000	1112.85368	7.20120	8.36796	11.34959	30.16086	28.92694	65.25912	53.52385	8.79672	78.23456	7.53821	8.68511	10.89721	11.18339	7.52298	8.29504
6.38671	1.00000	1174.76880	5.55135	7.84982	5.38656	28.43375	10.12268	39.55506	53.39387	7.75486	77.54372	9.76917	7.86513	10.55504	5.67442	8.27558	7.95247
5.49522	1.00000	1087.06290	6.59299	8.63691	4.19454	59.94133	-5.41667	57.18660	43.40989	6.82903	38.01667	8.09661	14.84942	9.61340	7.09470	7.31013	8.55991
9.68898	0.00000	1065.30706	7.48668	7.40758	6.72870	57.66791	45.16024	45.46951	47.57888	8.23762	-93.08883	7.78446	5.07335	9.14601	7.38683	7.43548	8.50839
7.86027	1.00000	1186.02954	5.51383	5.85233	14.39073	41.28292	48.90982	45.69156	50.17357	9.07207	2.45012	6.91007	18.62752	4.13914	8.46647	8.91518	11.07162
9.04480	1.00000	1145.13811	8.22153	7.12632	3.20355	30.55739	40.72371	41.26964	57.92596	7.05017	-73.95097	7.16491	12.76648	6.70610	7.71420	4.99072	9.30940
6.65871	1.00000	1145.09119	4.99204	6.85449	4.91306	61.80163	28.88162	47.42986	37.89920	7.45541	120.03308	11.84580	26.55027	10.08196	5.90158	6.90443	10.22156
6.63791	1.00000	1052.78766	5.25597	6.81844	2.66469	63.79215	-33.75881	32.55618	53.27703	7.24371	150.99292	11.31504	14.00940	10.21473	9.46049	7.18728	10.06964
9.23896	1.00000	1129.34471	7.25158	6.19995	8.88983	47.38792	-19.7625	31.85648	36.23930	8.45042	-44.31389	9.54740	7.20797	7.07586	9.51423	8.49435	7.93621
8.29085	1.00000	1103.13788	6.03048	5.09118	7.71685	59.91232	41.09246	35.18644	63.51104	8.41969	45.36561	9.66150	-3.74288	5.68879	7.60261	7.36436	8.55744
11.70251	0.00000	1101.82440	3.54238	7.83477	3.34444	58.26871	-19.72806	73.71337	61.97616	5.97013	-50.19556	8.53135	27.21804	7.64513	9.67972	5.59700	6.12452
5.01780	0.00000	1062.72931	4.87229	6.15847	4.95805	32.33484	41.63976	55.95258	28.08949	6.91883	2.35739	7.82312	17.34453	5.96516	6.79118	9.67006	9.58110
6.05640	1.00000	1062.34302	5.99776	8.21079	7.95473	48.27514	38.96667	78.69292	58.29361	8.21786	-0.18333	9.73426	27.30961	8.70386	9.29189	8.82000	10.48690
7.78952	1.00000	1110.00297	7.67001	6.26376	4.11298	29.13134	27.55898	37.70661	53.71773	6.93554	68.21204	7.87678	19.46346	7.14483	7.81570	7.22245	8.59719
9.00369	1.00000	1190.60631	6.59338	5.78474	8.11934	49.91588	40.93333	39.13780	26.99673	8.36636	73	9.83264	5.60741	6.56478	7.26119	7.59879	8.03905
10.08885	1.00000	1121.39681	4.63889	7.80889	4.30050	34.13112	-22.45667	56.59125	38.95726	6.90060	-47.53028	8.37422	15.70174	5.91035	7.73038	5.16121	10.43782
9.26890	0.00000	1159.75829	6.49873	7.11649	7.61627	40.49848	37.56667	72.21991	60.02106	8.39341	140.11667	9.16548	23.90947	10.17530	6.27192	7.44665	7.32480
4.02378	1.00000	1063.29339	6.39993	7.83538	3.26035	54.54926	-19.65	53.69970	70.52080	6.45061	47.31667	7.91013	20.86017	9.57327	8.57072	7.97003	9.46126
9.62137	0.00000	1188.90331	4.23438	9.02664	5.79123	52.45676	53.69786	44.69479	30.17582	7.93387	-2.68758	8.40099	7.25547	9.39244	8.44704	8.42630	6.12762
9.63571	1.00000	1105.26378	5.07516	9.31938	8.59278	50.76106	25.66795	24.63442	60.71050	8.39921	85.83636	6.94946	36.01060	7.09388	8.18696	7.58063	12.14442
6.50716	1.00000	1183.44102	7.43389	9.84687	2.91512	40.23629	-6.25	30.02472	40.95821	6.48667	38.66667	8.06871	23.12623	6.87623	8.60222	6.13546	9.84175
7.48676	1.00000	1114.03114	6.16300	8.44950	4.54133	46.95573	53.30972	62.77232	50.17177	7.18718	83.62389	9.22199	2.30420	12.01464	8.41653	6.17926	7.28503
7.91982	1.00000	1103.94098	6.59750	4.61052	2.55327	55.29504	-22.45667	45.22681	34.77861	5.84270	-47.53028	10.07569	19.24088	6.27097	5.61886		7.41420
8.20392	0.00000	1136.04128	5.46154	5.03052	4.86851	39.47106	40.70995	40.33427	71.36671	7.52791	0.57856	9.01024	11.22530	6.87112	7.09439	8.47954	6.86941
8.47933	1.00000	1065.51340	4.55544	6.55177	10.52471	89.04173	27.85	63.85672	47.59050	8.74152	112.9	12.59561	0.22377	10.20987	5.03534	5.83191	9.86094
7.43417	1.00000	1065.85880	8.50247	6.53240	2.95516	45.25811	40.11583	63.31757	60.32768	6.22297	67.84222	7.45871	20.62276	7.85750	7.53450	6.78871	8.00613
7.78109	1.00000	1176.08770	7.81622	11.14079	6.33886	45.20607	26.68451	40.85452	58.62480	8.01775	-80.66756	7.79001	7.38035	7.63621	7.33112	7.41663	10.48487
5.89380	1.00000	1175.57082	6.42927	9.70830	4.41198	67.16002	32.52515	63.44112	31.92272	6.93658	-93.75018	8.03306	24.26495	8.17930	9.11444	8.04105	7.91899
7.31657	1.00000	1176.12551	6.09164	8.98835	1.61322	54.82764	41.41204	45.22934	41.12785	6.50176	2.18247	9.00793	7.91330	10.74496	7.19702	6.96821	6.46395
8.32134	1.00000	1199.80480	5.92084	8.69784	3.87897	54.85588	37.51803	57.86058	43.08957	7.43445	15.00913	10.07633	26.43108	10.72521	7.26167	8.90855	7.80644
8.10981	1.00000	1064.07157	7.36918	7.76347	8.77185	55.08657	50.26729	54.67705	53.21711	8.50835	-119.27337	6.27146	12.51548	7.32172	7.55944	9.91085	8.93232
7.35108	0.00000	1067.79261	7.59142	9.71944	5.55340	82.85358	32.57756	51.43450	51.11078	7.92938	71.52847	8.64475	14.23420	9.91573	7.06352	7.88799	6.12195
	1.00000	1082.76342	8.17360	6.05984	6.31966	33.28298	32.54278	61.47308	30.37689	7.77658	111.50861	6.88223	5.41716	6.59579	9.08282	6.79890	8.87541
7.89738	0.00000	1183.83478	4.80108	9.12912	2.82244	60.37725	1.6	37.27279	87.01625	5.83524	103.81667	9.43634	31.07847	9.82775	7.49471	9.02080	3.93252
3.17433	1.00000	1061.35512	7.68139	8.80817	12.32061	43.64123	60.02427	40.11166	44.41824	8.96086	30.28491	5.84772	30.96378	7.86854	8.01350	6.76267	10.07384
6.31455	0.00000	1147.56069	8.76984	5.53089	4.93006	42.87023	-22.45667	65.24650	38.01934	7.28774	-47.53028	8.19686	26.19381	6.49965	7.14249	7.81633	7.17035
9.56600	0.00000	1093.98688	5.70974	6.26276	16.69002	58.44433	41.80753	42.02831	67.26601	9.17040	-87.65644	9.60426	-4.89802	5.99587	8.88120	6.75521	4.14558
4.83272	1.00000	1134.53712	6.68142	7.61294	4.83637	69.35136	48.28259	61.81951	62.58153	7.75394	9.72749	8.19590	26.25116	9.24873	7.34977	8.66393	9.86010
11.13068	1.00000	1089.72573	3.90214	6.20168	3.85098	48.95251	56.9083	48.79283	64.98239	7.32968	60.8019	7.50024	21.67025	3.05949	7.57191	5.58648	9.07881
9.69489	0.00000	1110.36823	7.17490	8.21085	8.20802	56.79015	3.02013	55.34205	30.59285	8.26303	30.91105	8.85813	25.18410	8.24487	7.26809	7.96282	7.79205
7.91922	0.00000	1163.46194	7.69841	5.12931	4.91038	41.00566	30.46907	55.65626	55.43379	7.60804	70.96699	9.48910	9.57194	6.48111	7.85780	9.75367	4.90798
7.53353	1.00000	1104.97568	6.70310	8.61762	13.40060	60.56354	34.25628	51.24671	39.48419	8.90109	-78.04471	9.48501	14.67253	9.41193	6.96067	7.02628	10.47428
6.28645	0.00000	1096.18749	5.38070	7.33494	6.38244	57.89877	40.68066	61.32668	46.00540	8.02322	-73.47429	7.06867	29.29762	7.97303	7.81739	9.62404	7.91134
6.10415	1.00000	1161.78246	6.15830	8.34348	5.23352	24.55234	51.78967	66.85321	43.49854	7.39460	1.15597	9.23501	3.55418	8.86289	7.14400	9.07615	9.48013
4.06056	0.00000	1198.09912	5.53739	7.13978	2.77680	21.83834	52.59319	49.94949	49.73903	7.10149	13.32127	9.67313	-8.53574	6.70878	6.96886	8.77831	5.30318
5.94001	0.00000	1122.97193	5.03557	4.62462	6.21431	46.05790	41.75338	59.11480	45.47868	7.72891	-86.11084	9.97147	17.22454	5.13816	6.00919	6.28388	5.94471
	1.00000	1118.44618	6.64845	6.79282	3.59983	30.44516	13.51825	56.84426	83.57889	7.23041	99.95469	7.81241	12.72106	7.10979	8.98411	6.17566	10.61576
7.13519	1.00000	1078.83484	5.93402	7.92633	2.45951	62.46480	26.91756	48.19519	48.00772	5.91699	-82.07842	10.39299	-0.51165	8.10238	5.94036	7.12671	9.70448
4.77303	0.00000	1169.82740	7.50933	6.31269	4.44162	54.46717	26.68451	64.90039	38.22369	7.26145	-80.66756	8.68366	13.00345	6.81985	5.48565	7.93883	6.73020
7.28617	0.00000	1124.87642	9.14545	9.79670	3.08712	49.34230	33.35283	47.49071	46.78421	6.81669	-111.78903	6.32929	23.52099	6.73923	9.47687	8.11440	6.90840
9.11863	1.00000	1084.63887	7.07968	6.30593	1.79032	52.60684	31.28092	50.86958	36.41895	6.04083	74.85849	9.10105	27.85695	7.12752	7.37690	8.33925	7.34862
7.52168	0.00000	1171.78148	6.66319	8.51842	3.25844	43.25319	14.95472	41.32316	34.79757	7.40775	120.89694	4.37334	9.26793	7.93730	7.16889	7.07440	9.93223
9.77500	1.00000	1183.98495	3.43033	8.05448	6.06245	67.42098	10.63504	57.33838	50.43179	8.02496	-85.43772	7.45578	3.76393	5.23572	8.27974	9.28547	11.06704
5.08237	0.00000	1071.09576	5.55669	7.79477	10.39138	59.38798	35.72917	27.35040	49.36553	8.42071	10.58082	8.97376	14.98782	5.52838	8.72505	7.67104	5.99357
10.19536	1.00000	1050.05328	4.61019	8.74311	6.55749	44.44327	6.33444	57.63505	26.30858	8.03572	124.95278	12.51483	28.84598	6.57452	8.15240	6.68308	8.98876
6.56114	1.00000	1069.21801	5.73993	8.14187	4.46875	31.49317	33.35283	43.12205	59.29537	7.21508	-111.78903	9.46690	18.40065	8.44025	5.58533	8.74004	9.69614
9.91749	0.00000	1102.54927	8.44788	6.19215	1.77941	62.02121	12.35275	55.64619	45.69707	5.76249	121.06761	14.43669	6.44185	5.39309	8.24324	8.75211	6.75197
6.54074	1.00000	1158.60036	5.64795	8.65664	37.57906	53.70968	27.0174	48.40423	58.73509	10.09749	49.62251	9.40235	29.15732	9.80597	8.07019	8.13628	7.39123
7.37773	1.00000	1183.51620	4.62698	5.91230	4.39010	42.33292	35.06667	58.25422	49.83868	7.34276	135.21667	9.53712	21.29641	5.57275	6.89554	7.64371	11.21520
9.85834	1.00000	1064.55238	3.98376	8.53892	2.85306	56.54888	44.27804	41.68711	37.55775	6.89207	-88.27205	8.14701	20.43529	6.48023	7.07727	7.96861	10.78544
9.70948	1.00000	1157.10978	5.42510	7.63695	4.89568	20.51012	10.12268	63.79990	31.98321	7.56399	77.54372	8.31450	11.60197	6.70177	5.95368	5.56817	9.62748
7.35020	0.00000	1103.18775	4.99017	9.72403	16.98316	82.45203	20.21322	41.28887	35.51378	9.33265	-100.88023	8.80110	12.36538	10.04184	5.65763	7.14728	3.47984
9.81319	1.00000	1054.28798	4.69209	9.11039	4.51142	53.89466	8.88649	66.53032	35.56377	7.53047	2.59753	12.40577	35.64437	7.23593	5.73637	8.10761	9.37935
9.18193	0.00000	1105.22423	7.59712	8.63121	5.44413	76.76701	40.78206	47.00838	38.40749	7.35438	72.34424	10.00396	32.22677	8.75184	7.33225	9.03703	7.44784
8.88924	1.00000	1149.28463	5.61873	5.23548	3.76873	27.74022	-28.81833	66.33108	50.01775	7.30833	-52.51028	8.95211	23.42942	4.40214	9.19466	7.03017	9.67174
10.36364	1.00000	1170.72436	5.98085	7.64639	7.50140	56.59001	28.92694	41.50553	40.68981	8.10683	78.23456	8.89976	13.07357	6.96009	8.25080	8.20217	9.63678
8.78954	0.00000	1082.95763	5.91971	4.03029	2.26853	33.85228	26.91756	60.40685	57.87989	6.45757	-82.07842	10.88722	14.33703	5.43564	9.43416	6.24364	4.34803
6.98850	1.00000	1146.19368	5.89627	8.61205	6.26201	34.46905	32.5007	41.14507	39.69386	8.13226	-94.74049	9.46217	27.37767	9.97337	6.79800	8.66351	7.97808
8.65123	1.00000	1090.55727	6.58280	6.55720	7.90227	33.93552	37.60876	37.03912	45.52631	8.22223	-77.37331	8.73842	16.65822	6.49598	7.40892	8.82178	9.87874
8.25920	0.00000	1125.06993	4.99829	8.84637	3.72099	43.58370	-37.9	48.18711	38.20143	6.26508	145.18333	10.21434	9.75910	8.49361	6.97997	7.63689	5.30418
8.00417	1.00000	1134.58764	5.18963	5.87134	9.32737	51.89539	36.19278	51.85085	53.76739	8.47718	117.65694	9.45044	-15.64645	6.02613	8.86771	6.07270	8.60874
8.65767	1.00000	1149.98016	5.55922	7.62084	6.03783	53.45479	50.11861	72.88752	57.10035	7.88694	-5.53715	7.78439	9.94221	6.52933	9.45198	8.91302	11.04960
7.10616	1.00000	1170.32433	6.64610	10.14151	24.88122	48.37573	34.25807	62.76178	34.76461	9.69683	-88.70464	7.85017	13.72578	8.82003	8.35148	7.98330	6.68532
4.62082	1.00000	1120.22327	6.48667	7.74631	2.62098	30.80858	45.99194	33.31865	58.86508	6.02406	29.41824	8.42250	19.16820	9.40177	8.42108	8.25983	10.42043
5.08085	0.00000	1084.38916	6.73647	11.03114	5.01661	50.40350	38.07789	32.53628	62.95690	7.12643	13.44275	8.43575	5.23040	11.46810	6.68773	6.78412	2.78341
5.28684	1.00000	1140.41208	6.58600	9.37289	4.36038	60.10264	32.87533	48.55313	42.03306	7.14949	71.57118	7.70636	12.68865	9.34681	6.37683	7.32956	7.63517
9.59737	0.00000	1056.91636	5.96429	9.67000	17.27642	41.42097	42.67164	45.82573	75.53407	9.26789	14.01481	8.19280	28.88129	8.99037	6.14766	7.17249	6.67197
10.84865	0.00000	1098.61552	6.35548	9.19635	4.04123	50.83872	-19.72806	43.94238	59.04728	7.44866	-50.19556	7.96917	21.78697	7.56628	7.37139	7.60080	6.89516
7.63561	0.00000	1147.24818	8.42481	11.00960	11.79106	49.54747	52.61131	62.83550	69.42262	8.71263	13.31783	7.02764	4.79056	9.54584	9.55511	7.11679	7.41605
10.64600	0.00000	1157.71625	4.39696	8.20946	2.47295	39.90440	51.64316	49.23132	29.98451	5.21625	-0.36053	12.09211	23.66065	5.78830	8.20755	8.82528	5.16527
7.97618	1.00000	1105.71186	6.55732	4.49326	5.34021	64.60919	16.06213	40.55547	48.03798	7.92583	76.0586	9.53227	-1.74296	5.65963	7.41177	9.40695	6.67757
8.42880	1.00000	1076.58191	5.56938	9.50228	4.11930	56.24190	38.72706	49.13669	17.47340	7.12451	-9.24671	10.23245	0.74317	8.37129	7.61730	7.34910	7.65594
6.55173	1.00000	1143.42324	6.79827	9.72848	4.41699	45.86034	32.50611	48.57309	37.24334	7.68076	120.14278	8.60765	14.24267	9.09807	8.64385	7.87085	9.05559
6.76800	0.00000	1132.12951	6.17497	5.12965	2.90862	45.26147	31.39547	48.01515	58.72719	7.28206	34.75699	10.92630	10.39423	5.33950	9.00069	7.08225	3.87188
4.74934	0.00000	1108.87410	4.42952	7.42081	5.85940	52.46375	48.06919	58.11837	19.00194	7.66425	11.37703	8.86359	22.93893	7.34198	8.13302	8.38432	7.34368
6.30749	0.00000	1090.16591	5.65408	5.59119	4.73655	28.31590	0.03813	61.94907	64.59573	7.29602	36.36339	8.92782	2.62214	5.90064	8.94496	7.61026	5.95088
6.23500	1.00000	1128.50010	6.65373	9.44480	3.81712	28.79596	49.68369	38.87125	66.57629	6.92153	8.61839	8.39730	20.20234	8.71478	6.63419	8.79625	8.32966
10.41984	1.00000	1175.20698	4.93388	7.82491	4.02414	62.07443	44.59445	62.19507	54.02836	6.38713	11.04979	6.85024	16.41919	5.03106	7.61766	7.53064	9.86377
4.48946	0.00000	1105.60724	5.81538	7.00658	8.64225	54.42884	4.94273	48.73635	53.31315	8.28425	15.87735	8.78010	12.69147	5.91519	7.93381	6.91488	6.38585
8.38147	0.00000	1103.15172	5.72713	8.26065	5.34913	28.18713	35.64889	59.20477	44.56285	7.93951	117.27583	7.25385	21.82062	10.67029	7.36858	7.48164	5.74169
8.58607	0.00000	1159.19173	7.75406	6.80047	11.33903	47.93789	45.0408	56.52293	58.73830	8.79331	-93.263	9.99735	8.46362	9.09757	7.16114	8.30461	6.39783
6.25691	0.00000	1063.36030	6.23599	3.55271	2.51085	32.48555	46.18396	41.73007	30.31833	6.66867	6.10237	11.79007	14.97665	5.01567	6.99725	8.08724	3.57590
9.68141	1.00000	1192.29108	4.99786	5.13656	5.61500	54.31448	29.98869	51.96080	58.09259	7.77569	122.20488	9.00678	11.38826	4.07236	8.28798	7.84210	8.31726
12.67662	0.00000	1102.20439	5.38127	10.53589	9.97681		57.14369	55.65461	36.54011	8.70231	-2.09814	7.34083	28.17891	6.88848	7.32347	7.25148	10.06608
5.72920	1.00000	1189.85768	5.98107	9.02464	6.55560	51.38476	19.21667	48.99064	40.53662	7.89138	73.08333	8.95567	11.66328	8.26218	8.35483	5.86084	8.65180
5.27082	0.00000	1111.30064	8.44814	4.67047	5.91652	32.60500	42.55308	40.73261	40.83956	7.67360	-87.93341	10.13975	11.31109	6.40139	6.56164	7.11979	6.05557
10.04874	0.00000	1064.86982	4.51791	12.32403	3.67228	55.29635	39.33427	51.45431	54.73526	7.09507	-76.43941	7.66776	10.68469	7.99228	8.04319	6.74094	4.69066
9.65627	1.00000	1065.67696	5.37611	3.36469	10.76785	42.43656	39.33427	46.41227	64.83487	8.61273	-76.43941	9.90959	25.37420	2.53662	6.07451	6.78002	9.09578
9.77179	1.00000	1059.42452	4.99568	7.89697	3.10061	47.30395	31.96258	66.34341	56.14823	7.24554	73.97117	6.20853	12.25781	5.09982	6.25067	9.26481	10.34068
7.46904	0.00000	1057.48235	6.02636	4.68562	5.67014	50.85221	0.03813	62.26621	51.76551	7.52492	36.36339	8.22805	34.43116	6.16833	6.89725	8.20225	5.71637
6.39862	1.00000	1192.74958	6.60707	8.97758	6.95706	46.89688	51.20219	47.26185	43.33585	8.17862	7.36027	8.12942	8.07462	9.98236	8.47200	9.59991	8.16184
8.62665	1.00000	1065.14645	7.08161	5.79388	3.66216	46.22842	6.84019	47.61857	41.29398	6.95079	79.87116	9.29472	20.32391	6.64755	7.69511	7.28177	8.89268
10.09571	0.00000	1130.07451	6.97589	9.36810	3.66211	59.91457	26.91756	47.97477	44.40179	6.37908	-82.07842	7.24422	5.54492	8.03232	7.37075	9.81913	7.67968
7.29317	1.00000	1055.17269	7.81723	3.73902	13.65262	48.55163	19.21667	43.18065		9.03981	73.08333	10.75132	13.89608	6.18609	7.15872	5.37485	7.65085
9.52319	1.00000	1170.82423	8.62298	8.17882	2.36002	50.96777	43.61062	54.95517	35.64237	6.39959	-72.97261	7.46536	9.44297	8.52309	7.75710	8.75208	7.75134
8.61413	1.00000	1145.57499	6.00233	6.40662	4.61088	45.19120	55.82885	28.74758	66.39566	7.55867	-4.21376	9.08227	10.77535	7.07047	5.42522	7.85179	7.91431
6.27226	1.00000	1148.60603	6.35910	9.47727	5.35051	60.65129	32.5007	49.28190	12.66987	7.57745	-94.74049	7.97154	8.46860	6.95783	7.29795	6.60582	8.27928
7.14368	0.00000	1139.96319	7.67387	8.65377	6.70948	46.86627	11.86064	44.28028	50.66578	7.86786	9.0027	7.71981	28.56382	10.37956	8.03360	5.19609	6.23502
6.22245	1.00000	1087.59137	5.82153	7.92063	4.24636	26.80088	32.50611	26.11087	63.50261	7.22992	120.14278	9.38582	-2.73420	8.97540	6.99835	7.05422	9.01368
7.21561	1.00000	1101.95003	5.89433	10.11490	6.04220	48.36896	-7.60361	52.33468	21.12841	7.79802	37.00438	8.83189	3.53526	8.40876	7.64213	6.72685	6.67541
8.32988	0.00000	1163.90282	5.81801	6.75172	4.69820	27.76971	-26.93366	36.94797	18.91698	7.27783	29.24152	13.47484	26.32874	8.16901	7.63787	9.06405	4.67585
5.40541	0.00000	1130.30110	5.70701	3.63382	7.27764	59.36351	29.69221	43.39724	46.29671	7.96404	72.54566	11.66228	-2.80570	6.02549	8.31119	6.29585	4.75244
7.49635	1.00000	1123.42816	6.97850	10.02650	0.36453	55.55446	9.535	72.85882	74.78600	5.21835	-13.68778	8.30293	-5.02476	8.53305	7.29840	8.49827	8.52015
7.52003	0.00000	1185.04063	7.12152	6.47228	8.78882	64.52304	-22.53722	58.07464	49.29195	8.48856	-42.98194	7.52577	14.80559	7.79185	7.27560	6.15442	7.05549
10.93136	1.00000	1127.54226	7.23602	6.76779	8.75262	42.47168	36.76639	39.00746	47.83996	8.35489	3.47717	10.24809	30.61340	7.74430	7.67142	6.35207	5.48645
6.99803	1.00000	1153.44103	6.34645	9.77214	9.93364	53.46010	-23.44361	50.95317	11.87075	8.67683	-51.87389	8.43155	17.42638	8.09895	8.31957	6.55968	8.15090
8.80558	0.00000	1134.13864	3.69548	9.01393	5.16218	33.18695	36.06523	54.77180	41.39267	7.67858	-119.01677	8.61236	24.03347	8.47793	7.83297	8.72757	4.65243
5.22221	1.00000	1076.76848	6.52736	8.58321	6.21084	48.93740	50.88506	50.11275	67.34264	7.87115	4.07601	8.06401	6.40675	10.20109	7.53196	7.34587	8.78478
8.48834	1.00000	1066.31199	7.17522	7.20118	3.22472	39.61818	50.56149	34.38541	52.75649	6.11392	4.69889	8.43646	37.36428	8.08150	7.24604	7.82299	7.53614
7.10351	1.00000	1106.46041	7.12773	10.11332	2.87945	58.00162	49.03685	33.11071	55.54383	7.10156	8.70745	8.12186	3.88033	8.35808	8.54889	7.01622	8.65844
4.54566	0.00000	1124.61639	7.60045	5.72079	16.38566	62.10457	28.15112	46.84538	39.17344	9.25077	-82.46148	9.76274	13.26471	6.86548	7.74691	8.93078	5.85792
9.61771	1.00000	1052.21317	5.01850	9.37722	3.77270	45.20866	36.91023	49.25425	46.81058	6.25957	-121.75689	10.44000	16.56817	9.11880	7.25583	8.26755	7.21956
9.64826	0.00000	1097.09922	5.65158	7.37783	13.03559	68.09045	39.72943	29.42986	64.80424	8.96635	-104.83192	8.24764	10.94763	8.71761	7.03146	6.85851	6.19220
3.54634	0.00000	1199.95228	5.89761	6.56409	3.29327	64.78712	54.39304	45.80457	65.00553	6.33554	53.26023	10.30879		7.52424	6.20802	6.18966	6.73461
9.30433	1.00000	1136.44352	6.30386	7.07543	8.31336	61.40959	36.76775	38.97922	74.15332	8.17613	2.95924	7.76680	9.25270	6.17186	8.35780	8.08957	9.54196
9.41189	1.00000	1194.94166	6.29963	10.68237	9.73720	57.78381	43.4125	32.56030	49.90221	8.53503	23.225	9.53320	17.97448		6.87376	7.01681	8.31301
8.66190	0.00000	1098.10340	5.91442	9.98522	3.68422	50.37613	-6.8	63.19009	78.62774	6.56550	39.25	10.14652	24.27330	8.00588	8.56307	5.93307	5.06263
9.29891	1.00000	1165.18816	5.27134	7.52406	4.94645	57.39898	-19.7625	60.79179	60.91764	7.48156	-44.31389	8.15519	11.22068	6.16019	7.31136	8.63842	11.12959
8.29348	0.00000	1091.41573	5.00210	5.03067	2.71334	38.45487	31.64615	59.46120	40.70243	6.48152	120.74221	9.48294	-4.50878	5.49417	7.41558	7.11935	5.85347
3.29639	1.00000	1103.65150	7.70581	9.01698	3.25732	51.08436	5.20856	39.23268	50.02017	5.94426	-74.73584	6.02845	15.81106	11.45965	8.67671	8.45197	8.52792
8.01737	1.00000	1051.15722	5.61047	9.07124	2.86144	49.97957	31.96258	47.24066	52.02264	6.38655	73.97117	10.44258	6.56508	9.44286	6.41790	7.34572	7.89982
8.60815	0.00000	1083.60683	5.76346	8.49049	2.61048	64.88926	41.24255	58.88585	32.91984	6.16324	-82.61573	10.25519	-7.39030	8.20608	7.94079	7.74401	6.01670
8.62062	1.00000	1158.88936	6.38923	4.15794	2.86469	59.83365	-33.79176	54.13146	62.99390	5.57799	151.08057	11.30778	23.41958	6.04246	8.13901	8.26802	6.49287
8.84671	1.00000	1079.18505	5.37776	9.54231	4.90052	65.53505	41.57439	59.13667	34.70759	7.33923	24.71204	10.37065	-8.53387	8.75293	7.00277	9.86169	8.33802
5.58798	1.00000	1195.62768	6.39802	8.89663	6.36061	53.08556	56.85836	29.81771	49.57460	8.16995	35.90057	8.53240	12.61538	9.18639	6.38080	7.75529	9.00177
7.54274	1.00000	1098.25383	6.71427	10.35715	3.76476	52.70011	55.67938	42.18639	56.56350	6.83514	12.53463	7.48119	11.97923	9.54534	7.65606	6.19812	5.23499
6.88900	0.00000	1081.17050	6.43003	6.65983	4.28206	71.56645	35.89972	56.48223	46.83447	6.23273	14.51472	8.56309	7.44715	5.20292	5.94708	8.02067	5.86117
9.50374	1.00000	1052.76323	8.76298	7.57933	11.14883	57.57336	31.96258	52.53829	61.90461	8.80196	73.97117	7.87487	2.27584	8.16911	6.45841	8.46692	7.44412
