Pb	CO	longitude	latitude	O3	CH4	TEMP	warning	PM2.5	PAHs	NH3	PM10	SO2	PRES	C2H3NO5	NOx	H2CO	CFCs
57.24205	9.04265	2.59753	8.88649	10.34254	6.60673	1.06789	0.00000	7.54584	7.98086	8.12817	5.81781	6.40802	1160.45600	0.17993	8.87842	41.32936	60.07864
54.19809	3.93435	102.56365	13.65805	12.60593	5.77582	4.25193	0.00000	6.59934	11.47732	7.30662	7.72479	7.21538	1158.53600	0.44532	5.95235	29.67449	53.56973
42.51052	5.58016	13.39954	43.62558	11.77205	5.62543	14.88526	0.00000	8.82969	8.26637	8.41188	9.61770	9.37797	1192.09636	1.36410	10.92289	29.36202	56.24977
49.64697	10.33534	-80.22588	26.2173	11.81539	8.90246	17.84557	0.00000	8.05019	9.94248	8.21791	7.25167	8.84628	1050.86616	0.24593	8.93050	71.29844	84.63258
54.67731	6.53485	-48.59278	-23.7975	10.14073	4.69409	15.54569	0.00000	8.76594	9.18022	8.25023	8.96755	8.96303	1121.78844	0.74287	8.67121	67.98254	47.73651
40.31598	10.49187	-86.57415	15.48131	14.06019	7.59772	12.78023	0.00000	8.01742	5.51067	8.30721	7.63972		1107.00285	0.35513	14.08108	51.03682	52.13738
48.36140	7.78590	-97.03285	47.92526	10.08096	8.56415	-1.93076	0.00000	8.26028	8.66998	7.35058	7.88375	8.89817	1128.40766		8.58428	32.95778	56.68586
38.71481	6.69408	24.43973	0.76755	7.05280	10.92828	17.75043	1.00000	6.23033	8.93250	6.98850	7.87823	9.09885	1084.86132	0.40862	7.45530	12.00748	46.90420
36.87037	9.93312	3.50309	34.15429	10.53740	3.90906	-0.34970	0.00000	7.89079	11.69387	7.41339	1.83008	5.84241	1129.85011	0.16195	8.22262	47.13577	72.30811
47.78857	10.40580	10.7	4.96667	8.18939	9.10662	17.77119	1.00000	7.13508	11.65754	7.16285	11.38997	9.24468	1052.79257	7.41046	9.81636	57.24667	46.87189
40.35456	9.46422	72.54566	29.69221	11.39876	9.72717	4.04302	0.00000	9.17513	7.84467	8.90061	8.06846	7.87614	1181.53171	0.40195	9.19568	29.07673	67.85264
46.00952	6.45447	2.18967	48.8765	6.36251	11.11580	18.09011	1.00000	9.34551	8.59096	8.46733	7.78314	8.14755	1117.33482	0.40021	7.31602	61.18683	51.62636
49.73217	5.78563	67.84222	40.11583	3.98615	8.21288	-12.20139	1.00000	7.04962	8.64626	8.89404	5.06257	8.85423	1199.75735	0.12316	8.67946	68.69662	71.66409
53.53518		34.75699	31.39547	5.50051	5.69641	-5.17124	1.00000	6.44517	9.01523	8.06941	8.92211	8.03829	1155.01742	0.76852	4.79075	36.52687	44.39086
55.61058	3.80228	-122.38731	45.53929	4.80593	4.80555	11.77734	0.00000	7.74287	10.95260	8.12120	12.49439	8.86951	1107.22448	21.97155	10.81141	58.91137	47.50940
41.14955	12.17393	11.412	45.50369	12.05565	6.53596	16.27210	1.00000	7.26751	10.76393	7.37338	7.74312	9.65107	1103.19017	0.42942	6.87570	56.15504	32.92761
50.57197	9.72221	122.05228	37.19723	9.11140	6.00403	13.69722	0.00000	8.28056	7.94330	7.76503	5.09111	8.38720	1081.70837	0.19389	6.03898	48.71476	55.70238
	6.94408	46.83187	14.53767	8.70414	6.77370	16.72413	0.00000	7.86054	10.71334	8.52559	9.23958	8.35520	1147.19083	1.05452	9.32897	35.06641	53.32556
49.65050	10.42954	76.56719	24.41288	10.48189	9.79819	-2.09401	1.00000	7.21418	11.23815	7.31385	8.87397	9.33680	1183.05381	0.77302	9.58386	40.75641	41.56528
36.27294	5.98125	-87.88754	41.15376	9.40019	5.41932	25.17292	0.00000	9.47798	9.70181	6.79964	9.26502	6.95483	1126.16070	1.08434	9.25066	31.80601	34.63727
50.28130	6.86316	-95.36969	35.74788	8.39004	8.74637	3.79717	1.00000	9.09738	11.75669	7.64366	6.40553		1132.30308	0.21159	5.62956	34.58067	53.31418
38.39130	6.75657	6.74549	49.5099	5.56895	11.17731	3.88666	1.00000	7.74981	6.73561	7.31300	8.66349	10.24333	1162.03677	0.58479	9.76392	55.02290	49.64194
48.12745	9.14111	24.95034	60.18427	11.10684	8.73297	22.04912	0.00000	6.85470	8.75686	5.19228	8.21930	8.72991	1149.86859	0.49791	9.81001	67.34320	53.06848
46.89198	9.48773	2.35739	41.63976	9.04200	5.59319	21.49054	0.00000	9.49732	5.96091	7.74779	5.09732	9.55190	1183.74091	0.17853	5.35341	67.26302	67.49331
42.10416	8.08996	16.4	48.25	6.61305	10.49098	7.11122	1.00000	8.57366	8.48324	6.62777	6.56445	6.99319	1129.92988	0.20624	8.07898	83.19824	41.96477
35.86115	11.25585	-79.62098	9.15093	10.76610	10.14769	3.41616	1.00000	7.57301	11.58455	7.74836	8.70305		1156.67870	0.65963	10.81113	53.52016	53.67274
49.70552	7.08075	15.07041	37.49223	7.83998	10.71084	9.46487	1.00000	6.33765	7.17371	8.53678	10.21472	7.73293	1178.51074	2.39373	10.30766	30.82657	66.53962
18.93813	8.89265	-80.66756	26.68451	8.76486	8.19593	5.75245	0.00000	9.05119	7.59408	8.77704	8.12126	7.92662	1086.48634	0.46134	6.29478	66.49691	40.16237
42.29198	7.71952	24.6522	60.2052	6.42849	9.18389	11.96511	1.00000	7.95029	9.83647	8.90132	5.02177	8.22708	1080.81903	0.14458	6.81383	63.44451	34.05527
60.80371	7.34164	151.07986	-33.88096	9.48921	10.34829	19.18796	1.00000	7.81707	8.29441	7.85688	8.29716	8.09511	1081.95232	0.44480	8.95578	30.99232	48.36164
41.67056	8.79051	5.74861	52.71083	9.38279	8.74195	23.22740	1.00000	8.26914	7.82603	8.73062	9.06775	8.76658	1146.38820	0.88094	8.29242	15.44484	38.22443
52.98199	5.09240	133.42825	45.47885	8.98889	8.21157	3.79946	1.00000	6.57974	10.47453	7.82167	9.68660	7.47326	1176.62740	1.46913	4.91268	65.29985	45.45097
42.75108	7.54828	9.47629	53.59337	10.70605	7.83735	6.54650	0.00000	9.11249	8.74495	8.12603	6.38828	7.61456	1118.38454	0.25822	8.84959	45.30727	49.85429
43.37300	5.67604	-73.75513	40.60538	7.17907	6.39551	20.65703	1.00000	7.10337	9.06880	7.19067	7.06675	6.31076	1087.86254	0.29124	5.45145	50.93636	46.44620
45.60305	7.12088	51.0193	35.6803	6.08627	10.84941	17.57056	1.00000	7.95757	10.96006	9.35870	5.83475	7.58422	1114.56197	0.19107	6.28829	48.80011	55.18581
68.64462	5.71859	-48.59278	-23.7975	8.24753	6.81611	38.81611	0.00000	7.86534	10.06089	8.11026	10.37630	7.68408	1099.83740	2.88637	10.38870	41.87185	53.21880
38.60612		-89.71472	13.73417	9.30686	10.87227	22.78261	1.00000	6.94881	7.24945	9.05746	8.23538	7.55744	1141.30244	0.41646	9.38327	67.26995	63.11104
56.79582	9.36854	14.34085	40.87363	8.79466	7.41166	17.77243	0.00000	8.94516	8.10046	7.09744	8.78132	7.71553	1155.74376	0.72478	9.31959	55.75637	49.99237
34.82008	7.00137	15.00913	37.51803	6.33821	10.30044	6.90209	1.00000	8.33233	7.78362	9.83296	7.61507	6.16398	1180.46155	0.26346	8.09486	49.67983	33.72981
56.76872	8.62836	-37.65	-10.91722	9.56904	8.64087	32.09355	1.00000	7.79165	8.98037	7.76095	8.95892	8.15701	1118.08808	0.86172	8.04353	19.42945	42.89117
34.83451	10.40091	4.18333	7.6	9.09010	9.13151	20.98690	1.00000	9.02955	10.97332	7.27556	10.02787	8.17076	1145.43351	1.96982	9.80240	59.80917	51.53564
45.71239	3.31547	72.68533	22.75218	7.09195	8.74096	31.61209	1.00000	7.27130	10.01730	7.63741	10.53906	8.11878	1186.39146	3.24481	3.50742	32.57918	45.19069
31.21513	8.52433	28.67582	40.98894	10.79015	6.75977	19.81937	0.00000	8.06882	8.10950	8.73780	5.97870	6.72075	1133.45019	0.21829	7.68719	25.06387	25.10083
33.16038	9.94897	-71.23106	-32.45242	8.36263	6.09052	7.92291	0.00000	7.27340	5.84574	9.75362	6.48564	8.10732	1070.24636	0.25038	5.33834	66.68645	58.09473
40.72901	6.10899	-48.52333	-0.71667	4.11534	11.67139	9.78509	1.00000	6.93989	8.29269	8.08711	6.94882	7.72036	1179.98160	0.30281	5.37688	46.48706	
50.18079	7.45023	102.05461	6.25947	6.90625	11.21723	8.84376	1.00000	10.54705	8.05435	8.04549	11.46264	8.97477	1119.18102	7.88563	10.87209	44.70656	25.70325
44.41980	5.94104	24.95034	60.18427	5.35656	9.42144	10.76227	1.00000	7.67343	7.75209	7.43095	7.37955	9.44655	1067.29225	0.28321	6.63565	46.06949	37.16897
39.34554	9.70655	8.4493	50.09019	9.55928	10.90257	6.67198	0.00000	6.67386	9.63642	7.73644	8.73457	5.61553	1116.40397	0.68111	9.65687	55.57861	29.01370
57.40834	10.21861	28.67582	40.98894	7.63054	7.00987	-1.19209	1.00000	8.33763	10.14407	8.50583	11.96768	7.41637	1179.56137	13.05098	8.11848	42.93367	48.61792
47.98312	8.19623	-77.43532	20.14298	6.76737	9.89830	4.42919	1.00000	7.46436	9.36809	7.45612	5.43252	7.72384	1149.36908	0.19220	9.09548	50.62710	46.66420
44.43064	7.71951	102.42587	15.58552	9.85865	9.01298	8.67830	0.00000	8.71477	12.06806	6.83112	7.50805	7.65482	1169.48830	0.31784	5.22383	51.71400	62.86605
55.96355	8.11440	-1.325	38.47917	7.99397	10.87050	2.59034	0.00000	8.27926	10.42897	8.78274	6.56434	8.90039	1109.06781	0.22907	6.41580	52.81518	51.81185
43.22383	9.44430	33.34864	46.75451	9.84194	9.04075	4.37069	1.00000	6.68881	8.52469	8.41965	9.12562	9.63725	1083.04063	0.84504	9.08115	35.39952	54.59608
55.98999	8.39274	-0.33525	53.7446	9.70638	7.98919	13.71606	0.00000	6.60225	6.70033	7.54389	7.47893	8.30111	1194.05633	0.28255	7.92825	34.96521	59.24317
51.60196	6.99490	27.46153	-21.44236	9.31061	7.31753	24.02561	1.00000	8.36696	10.91957	8.96772	7.39279	9.65835	1185.40898	0.30637	5.14119	49.20837	41.35980
39.23415	6.34848	69.49015	56.11281	7.30517	5.00083	19.01378	0.00000	6.49199	7.67800	7.52916	11.02396	6.86107	1057.99096	5.15660	11.56043	45.16847	58.08480
40.86014	9.16853	10.5511	52.47774	8.54255	8.00098	16.68661	0.00000	8.03328	6.73091	9.19538	7.38668	5.91441	1117.60295	0.29173	6.02630	58.11514	66.63932
60.55997	6.52955	115.04814	30.24706	6.04372	8.69253	10.11360	1.00000	8.77455	8.40147	8.99690	6.23481	8.19004	1078.32237	0.17254	8.60624	60.16421	32.20007
47.91771	11.50230	-117.79394	33.76446	12.56310	7.53327	-0.09988	1.00000	8.96207	9.95602	8.72728	6.92397	5.99622	1138.08778	0.27511	7.83130	65.74031	49.21977
42.52323	9.62061	28.19028	59.37722	10.14241	8.56553	23.05990	0.00000	9.22689	7.89812	7.60815	8.11354	8.22870	1143.51941	0.49354	7.16492	39.84219	49.28736
68.05683	9.78468	-84.50855	39.08367	9.63238	7.49069	24.85202	0.00000	8.06052	6.70643	8.21218	9.13003	7.20397	1121.71913	0.93567	6.50356	56.36752	40.16133
35.82004	7.62242	89.11943	23.9028	6.31592	9.73749	17.85680	1.00000	9.43950	7.97368	9.25673	6.12516	8.59929	1137.31095	0.16827	8.68249	44.52935	18.54905
49.99927	6.97782	120.74221	31.64615		7.94212	23.29643	1.00000	7.16273	11.16034	8.17769	7.11339	8.31926	1051.67146	0.31369	5.87336	55.85744	29.38507
66.07837	6.66893	-82.00919	23.04419	6.75118	7.52568	20.21552	0.00000	6.14377	10.05585	10.22999	10.32560	7.30982	1141.67477	2.71705	7.92721	44.44349	54.72550
45.94774	7.45280	-42.19667	-21.41222	5.99112	10.94663	15.48339	1.00000	8.23755	7.49294	6.71742	12.35854	8.13468	1062.73242	19.21114		42.79882	53.77849
37.29430	10.31081	75.11937	20.88098	10.17466	4.99885	24.58831	0.00000	8.17657	6.74434	9.04401	6.09645	6.99724	1083.00373	0.17058	7.46381	47.46831	43.61826
49.40242	10.77335	34.75699	31.39547	8.65226	8.57597	8.85929	1.00000	10.58092	10.97107	6.27122	10.89844	8.46997	1071.76990	4.65580	9.64708	77.19148	57.10725
39.39235	6.33665	-87.93341	42.55308	9.78956	8.26712	5.72869	0.00000	8.82073	10.84298	7.47113	8.67001	7.92453	1166.86801	0.61472	6.37479	49.99066	70.00932
45.55858	7.26542	35.96944	56.03361	7.99292	11.68760	14.54906	1.00000	8.13723	9.34375	7.92164	8.93976	8.28985	1079.32321	0.79680	6.41228	72.13709	52.27016
61.34196	7.55489	-5.53715	50.11861	6.23150	10.24773	12.85338	1.00000	9.05047	10.60468	8.79864	5.28207	7.71587	1160.23006	0.16524	5.70172	37.08023	75.40844
34.47902	8.89894	21.32778	42	8.46001	9.01427	21.59920	1.00000	8.00242	9.11049	7.78699	10.19615	6.36903	1185.59335	2.31237	8.86696	58.29638	40.31349
49.47519	8.00316	78.27539	12.95629	9.91378	7.33780	24.86718	1.00000	8.40881	9.93189	8.60995	7.04111	9.16065	1130.08641	0.33152	7.52763	42.24986	53.88449
63.93734	9.56991	5.58472	52.14	11.13356	4.82718	3.53955	0.00000	7.79726	4.01064	9.24302	6.50461	8.54129	1065.25795	0.26883	8.74790	40.38025	62.11470
40.69654	9.17522	-93.263	45.0408	8.76977	10.65792	29.57317	1.00000	9.03882	10.09588	7.84054	10.04890	7.82683	1153.70334	2.11168	11.00934	70.86384	45.43600
39.22529	10.78119	65.93249	36.21544	8.83198	6.78290	14.58654	0.00000	9.27758	4.41852	8.16763	9.60920	6.84483	1082.52884	1.44569	6.04458	49.64819	72.45021
38.97128	8.71404	-37.03861	-10.90889	9.73844	7.61253	29.70428	0.00000	9.78061	8.05975	9.22469	6.69067	8.85539	1100.75601	0.23953	6.61086	46.66904	59.53150
32.02151	5.62738	-1.29243	53.49389	7.99270	7.68712	31.34831	1.00000	6.32234	9.20971	6.27325	9.11009	6.80996	1097.96084	0.92693	5.93313	41.86079	65.17220
49.98700	8.46634	29.91582	31.20176	8.65491	13.65078	15.18721	1.00000	8.20985	11.08193	10.75763	9.58915	7.52295	1087.10940	1.37825	12.95362	34.11995	43.60513
53.45867	9.84730	24.99798	-8.73508	9.22749	11.41792	15.92200	1.00000	9.29462	9.18329	9.08617	6.55247	7.17918	1124.81670	0.27729	7.99657	48.68502	80.08851
52.16997	7.41600	-77.37331	37.60876	9.74633	8.38709	20.01228	0.00000	9.10096	7.78021	9.57155	6.18662	8.53783	1083.87288	0.26173	7.89013	43.13354	65.78450
62.57935	10.30338	34.75699	31.39547	9.27665	7.96113	27.21326	0.00000	7.16452	7.18301	8.39186	9.20546	9.15063	1109.62529	1.06636	10.59017	59.77120	39.87782
48.32961	6.29034	-119.27337	50.26729	8.30569	12.81367	4.02685	1.00000	8.88046	8.53300	8.36396	8.91113	7.28523	1121.20023	0.79742	11.84321	25.89143	64.37838
66.05173	9.23040	77.656	28.71271	10.46135	6.22734	24.92118	0.00000	8.56567	5.64053	6.54766	7.24575	7.93653	1181.63074	0.29120	7.03265	56.43803	58.72340
55.37284	8.63346	-73.81669	45.44868	7.78613	10.44916	15.15022	1.00000	7.73452	11.49625	8.21993	5.20902	8.22494	1055.26129	0.19948	6.01401	36.96414	33.30801
36.54827	7.80274	33.34864	46.75451	7.37021	9.69540	21.43342	1.00000	9.08581	7.42952	7.68473	10.78816	7.52770	1168.57309	4.09261	9.93442	45.32958	62.85235
25.73521	9.78239	17.58522	40.53123	12.71915	9.44398	20.01848	1.00000	8.42468	9.12942	6.89903	5.90490	7.92468	1072.28306	0.18288	8.64139	68.86469	45.74859
46.95200	10.15631	73.06784	25.13915	9.96550	5.81590	8.46714	0.00000	6.06758	7.57540	7.61707	6.31155	8.08883	1101.04363	0.16257	4.90085	56.85391	46.98769
34.71345	5.49236	72.34424	40.78206	5.72605	8.71201	7.42816	1.00000	8.61768	8.06794	8.31612	7.57470	5.60180	1186.79538	0.30839	8.09772	53.06148	57.12529
54.65898	6.07746	-60.94228	14.67751	10.95934	7.01299	16.65310	0.00000	7.29674	8.44897	8.97602	9.45349	7.69002	1199.73843	1.25343	8.78607	69.57792	80.50040
45.43125	7.84845	77.9129	25.6439	5.47398	12.11665	6.34501	1.00000	8.71798	8.10699	7.16948	6.91008	9.12221	1121.61231	0.30560	7.27756	28.83872	43.13267
45.28653	7.88822	-111.78903	33.35283	10.21800	10.91566	7.85082	1.00000	5.13302	9.57144	10.14637	7.48484	9.38316	1107.81981	0.27238	9.35333	12.81949	52.74699
23.19807	7.13844	4.52529	50.71229	8.42531	8.10919	12.49575	0.00000	8.16016	10.33799	8.33436	9.25747	6.93557	1173.98247	0.97814	8.58856	47.95207	63.96726
45.20765	5.30404	2.59753	8.88649	5.89218	6.18482	3.75725	1.00000	8.05780	8.85945	10.33586	6.16487	7.25015	1155.40538	0.27663	7.76736	56.84210	54.61202
49.15913	5.62894	-0.33525	53.7446	6.73867	10.30527	20.95530	1.00000	8.70583	7.47442	7.48866	9.41078	7.42927	1066.57232	1.18963	7.13603	48.19527	42.83858
59.70429	11.66666	13.10984	51.30001	11.08070	8.04084	-10.54163	1.00000	9.79147	10.87997	8.13729	8.62177	7.63016	1143.68405	0.65525	8.82154	49.79595	98.03641
50.68581	10.26481	-58.70072	-34.74785	9.24736	6.29182	22.45758	0.00000	8.15343	3.34976	9.35651	8.74139	7.02533	1193.76682	0.67430	6.11344	30.63558	66.03988
43.60720	9.56443	24.95034	60.18427	9.88386	5.92976	5.03803	0.00000	8.12979	9.07008	7.97872	5.28409	9.49298	1124.44446	0.23982		57.30082	38.88272
40.47350	8.01846	4.21372	51.12794	8.57927	7.69978	3.76299	1.00000	6.94418	11.54098	7.21157	5.24651	6.28220	1181.98005	0.17960	4.80286	42.58527	54.90611
70.85898	8.99040	120.97844	14.8361	10.01230	6.85949	14.06777	0.00000		6.73580	7.91034	7.37048	9.25725	1072.35628		7.58879	57.12795	35.69669
66.96944	11.19199	-77.43532	20.14298	8.14363	9.28528	17.45023	1.00000	8.58541	11.72031	7.36828	11.64887	8.59202	1190.28935	9.46780	10.45129	28.78455	53.05130
39.45422	11.16054	78.15794	12.1277	10.84651	8.97814	18.16087	1.00000	6.75965	11.31230	7.07986	8.54827	8.79371	1097.74595	0.56802	8.79980	37.51410	46.71168
49.86568	7.48600	104.1451	15.79408	8.31961	12.01380	9.93554	1.00000	10.32685	8.48452	7.89814	9.67355	8.33717	1104.34466	1.50687	11.68782	38.75262	51.77707
44.62766	10.09050	106.88324	47.90771	8.25351	6.27876	15.96840	0.00000	7.46813	6.91900	7.57915	6.12110	8.65533	1115.45064	0.23862	4.76855	35.72919	46.07032
46.94752	5.89829	76.03889	18.18158	7.54715	8.39168	4.98564	1.00000	9.31792	11.50806	7.58708	7.14947	7.18133	1145.47150	0.37510	5.64522	45.99073	43.41822
54.18846	10.00798	-73.47429	40.68066	8.61732	6.92752	14.41475	0.00000	9.15299	7.10942	8.68638	6.76268	8.09565	1154.52735	0.23470	6.67052	45.41042	72.53312
35.44433	8.61252	-101.2591	21.01858	9.13123	8.45980	15.78354	0.00000	8.54035	9.08634	8.50416	9.15720	9.13330	1088.70281	0.88680	8.45587	33.24892	45.19944
55.78221	3.66803	31.4976	26.67319	6.60085	9.16081	-12.51482	1.00000	7.09566	7.48674	7.59703	10.18083	5.26673	1125.33305	2.35951	5.23408	45.96137	72.29346
35.01489	5.93470	-35.03333	-8.28333	5.12608	10.27688	18.98598	1.00000	11.53577	8.00571	8.75607	7.37259	8.39591	1125.05746	0.30687	7.61779	39.46828	51.69020
44.52016	8.04518	-52.20639	-3.20333	6.83432	11.32827	0.54438	1.00000	7.69131	8.07555	6.88837	7.50578	7.22408	1065.75911	0.32194	8.26432	61.75657	45.12858
38.07316	5.36993	48.41667	-17.83333	4.88802	10.93067	28.14875	0.00000	7.02127	7.54867	7.89929	8.58449	7.18510	1124.22255	0.62671	6.30548	42.59788	42.12858
34.49491	6.31274	117.7	35.85	8.44622	6.13217	30.95692	0.00000	9.61273	9.13097	7.87414	10.18057	7.59101	1136.22935	2.32611	10.10683	62.84710	68.38222
34.80439	8.37496	-72.97261	43.61062	9.73888	6.47075	13.86410	0.00000	8.12146	8.19056	9.29986	8.81446	9.37337	1185.97395	0.76022	9.25324	32.90650	35.06743
54.14547	5.63907	-97.50417	25.87972	5.96324	10.56259	11.63520	1.00000	8.28893	10.96614	7.62454	6.76922	5.53329	1156.89601	0.23186	4.63398	40.94029	49.67237
46.54507	9.35422	38.12408	53.77166	9.88498	7.09925	7.13543		8.52910	5.82868	7.41850	8.72079	7.33218	1094.07785	0.64685	6.15063	22.93140	58.29764
45.43787	8.41842	33.34864	46.75451	9.42129	8.64475	9.34366	0.00000	6.96633	6.87411	7.82347	8.90760	7.21444	1088.86057	0.76289	7.36186	45.18009	50.36334
64.50603	9.28121	43.63417	43.96222	8.37288	9.47650	15.85656	1.00000	8.18449	9.49735	9.21863	10.34670	7.78039	1165.37336	2.79420	9.63546	16.73252	46.55592
42.43665	6.83082	24.95034	60.18427	7.02054	11.98154	21.93738	1.00000	8.09692	7.37643	7.87932	10.63141	8.53455	1115.14940	3.54524	12.04963	43.73363	37.64264
54.92304	9.54488	44.7662	40.49748	8.28479	6.87626	24.42299	0.00000	7.65580	6.74073	8.62463	6.41983	5.86944	1077.14289	0.21962	5.16503	64.68522	69.52092
38.84625	9.47926	137.95378	35.82756	11.44606	9.33067	24.78687	1.00000	6.37813	8.96676	8.17772	7.09412	8.79718	1169.43587	0.20694	8.30517	37.24395	40.32648
53.64505	6.93258	9.72749	48.28259	7.85402	9.23510	-6.63831		8.26155	9.20401	10.45029	7.76096	7.69281	1176.27267	0.36400	8.39554	30.20335	52.16306
54.42626	8.14491	-117.14392	32.9156	7.88598	9.31302	13.16330	1.00000	8.41921	9.97993	9.48204	6.27772	8.60321	1078.43608	0.26559	6.69471	50.67101	67.47504
50.40496	5.16781	-97.90308	31.12406	4.59447	6.00214	13.36481	1.00000	9.04659	10.45769	7.20363	3.92665	8.04621	1129.79059	0.16193	7.01244	35.29610	29.42353
40.61285	3.53649	11.04979	44.59445	5.32939	10.35558	3.81362	1.00000	7.62380	5.82903	7.60480	10.70225	8.13098	1198.14447	3.76170	8.96920	49.42123	43.71945
43.37976	7.55536	0.93333	52.68333	6.47966	9.91123	34.48461	1.00000	7.09262	8.32142	7.36705	11.74563	8.77487	1067.42601	10.55556	9.70271	59.27190	58.93639
59.03452	7.61212	46.58333	-21.15	7.35591	5.84410	5.57079	0.00000	7.86429	9.36030	7.64598	10.07100	8.28880	1113.62212	2.04880	9.88994	44.12518	43.21402
29.03860	9.51284	-82.07842	26.91756	10.41272	13.05303	18.80097	1.00000	8.09401	11.06127	8.32529	8.11390	9.21705	1143.36562	0.47058	6.15196	43.03677	48.52914
44.15664	9.38636	24.75	55.25	9.13604	6.66571	-3.20900	0.00000	6.15537	3.65449	7.60030	7.59017	8.69529	1116.97651	0.31605	6.72996	61.41044	53.14547
48.91878	11.30603	10.98461	48.35693	7.92264	4.12636	16.74868	0.00000	6.80174	9.74119	7.84998	2.42978	7.76396	1134.39496	0.19984	3.04345	47.74073	65.95700
45.72151	10.41018	65.93249	36.21544	10.22077	8.58381	-6.69060	1.00000	8.50263	8.29869	9.31665	8.94709	9.31722	1164.28952	0.75255	9.38307	56.09924	67.52903
63.61440	5.57312	-116.97725	33.92946	7.06005	5.95511	15.56922	1.00000	7.59573	9.31432	8.15437	6.38788	7.13825	1069.62048	0.26311	6.72836	59.61255	55.49572
54.56285	6.91422	-15.58602	27.76056	7.54449	6.78896	22.49191	0.00000	7.65933	8.56335	10.02871	10.47678	9.34426	1057.40321	3.03384	8.86772	26.15735	34.06046
46.21047	4.63542	33.34864	46.75451	5.66816	11.36722	0.02135	1.00000	8.55826	7.63873	7.15584	10.36134	7.31184	1073.42795	2.80189	5.40636	23.17956	55.82533
29.34316	7.93119	-69.96533	43.91452	5.78461	12.26619	13.60029		7.87545	9.93381	7.97764	12.84733	8.95199	1052.17904	31.17879	12.66643	51.15025	49.65705
23.43822	7.14018	29.65806	-4.83	8.22195	10.79264	-10.86926	1.00000	9.24325	9.89122	7.41788	8.12509	8.39352	1125.80537	0.44316	7.64727	56.74969	75.48335
68.01212	10.83068	-25.66689	37.74615	9.18183	5.62646	12.14595	0.00000	8.80145		7.95199	7.37956	7.34650	1085.60585	0.29675	6.26761	56.40520	45.78296
46.34827	5.95552	30.4347	-1.9487	5.60329	8.29970	9.58559	1.00000	8.00204	8.97384	7.40963	6.02960	8.77404	1118.84077	0.20802	7.45178	46.93196	45.54036
47.22293	9.91310	91.84128	22.83957	10.38364	10.82019	8.00986	1.00000	6.91947	10.68354	6.71063	8.43194	8.58500	1084.76948	0.58518	10.87945	49.18267	43.16504
39.72713	8.50849	38.66667	-6.25	9.59950	7.79455	17.91265	0.00000	9.25859	6.42837	7.83379	7.59072	7.51369	1123.45167	0.34098	5.71366	50.80387	18.21794
37.92912	9.34796	-73.75335	45.4473	8.34758	10.28508	16.42769	1.00000	8.86297	10.41747	8.49236	10.58343	8.36188	1083.38310	3.41044	10.77909	41.02986	45.78778
54.94306	7.39747	-72.97261	43.61062	7.72318	7.86087	16.78698	1.00000	8.62101	11.14156	6.25388	5.17731	7.40663	1108.67593	0.19081	6.20678	42.76729	37.33977
46.28269	7.33189	38.12408	53.77166	10.72618	8.30035	10.42911	0.00000	8.04055	10.36921	6.74548	5.81125	8.17632	1125.08439	0.15427	9.43962	53.07205	53.25720
