PM2.5	PAHs	CH4	NOx	latitude	O3	warning	H2CO	PRES	SO2	longitude	CFCs	TEMP	NH3	CO	PM10	C2H3NO5	Pb
5.63307	7.66436	7.38233	7.99340	51.40944	7.77213	0.00000	58.29067	1094.34840	10.15639	46.04833	35.21678	17.19443	6.65540	8.70066	9.37035	2.03054	54.63745
6.96157	8.37532	6.05849	5.36443	26.91756	6.91202	1.00000	74.86284	1118.47027	6.70904	-82.07842	38.49569	19.49427	6.63427	9.72369	7.13027	0.39544	74.66793
8.43145	7.52090	8.37017	8.28896	-25.54073	7.17592	0.00000	38.60063	1175.05084	7.33738	152.70493	76.46195	6.91862	7.34615	9.70083	10.28925	4.60745	61.00791
7.00983	7.91611	7.87671	10.32420	-6.8048	7.55317	1.00000	45.19734	1177.09613	11.00589	110.8405	34.42658	11.10469	8.80824	7.11168	5.06200	0.36346	31.66308
7.94104	9.06489	6.60088	8.79509	34.56861	7.54318	1.00000	73.95079	1058.71799	9.56623	105.89333	69.91841	14.14019	9.31446	9.73166	7.22794	0.59929	54.57133
5.67370	7.61725	8.03686	6.79443	40.72816	11.13123	0.00000	45.64408	1059.75345	9.32286	-74.07764	74.95182	13.64248	9.91045	9.37482	6.83735	0.36370	61.33511
7.91454	9.06504	7.86253	9.99799	35.72917	7.85530	0.00000	30.69837	1062.76411	10.86824	10.58082	70.77990	30.01323	7.50971	9.18928	5.32804	0.29568	91.41989
6.87337	7.05189	8.26722	7.73726	51.26	8.17491	0.00000	33.23374	1127.77438	11.15059	-2.1875	52.26005	13.13646	7.24651	6.15096	6.60285	0.32901	48.87423
5.03649	8.96461	9.59616	9.59856	5.84752	10.63185	1.00000	36.97755	1171.43157	7.44549	-5.682	66.16515	6.62853	6.65973	6.26131	6.32160	0.34731	33.67329
6.73193	7.07845	8.31313	7.02972	19.32889	9.71603	1.00000	39.26955	1136.28758	8.84766	-99.32556	67.60268	11.20721	9.51266	10.48430	8.85489	1.28878	68.68466
8.67134	9.68781	7.69527	5.52355	5.84752	9.44840	1.00000	23.92048	1119.69692	7.36739	-5.682	56.91193	10.30455	9.76099	6.98171	9.65056	2.51529	47.73099
8.41628	6.81279	6.71447	6.25380	20.88098	6.19265	0.00000	42.22373	1071.96146	6.96688	75.11937	42.77635	14.26469	9.03713	8.92523	9.42841	2.14449	61.80816
6.30468	8.68888	7.46169	11.15015	-37.9	6.03952	1.00000	73.29885	1061.19337	8.94822	145.18333	42.19840	1.69095	9.69391	8.04853	6.17920	0.28707	58.56565
7.44431	8.23719	7.74612	8.48612	0.76755	11.23705	0.00000	28.16775	1082.85112	8.53372	24.43973	32.78212	3.52958	11.52262	9.03239	6.11275	0.33878	63.34998
7.49990	7.54689	8.80889	11.44396	26.76628	4.64225	1.00000	58.82083	1092.03773	10.62372	83.36889	54.13492	1.99865	10.61368	9.18518	7.45874	0.49497	43.07165
	8.29683	7.98922	8.78131	51.21187	6.89472	1.00000	48.10384	1137.88793	10.58088	4.25633	51.08206	13.68150	10.73805	7.54854	6.57431	0.40199	49.51628
7.99176	8.34809	8.93869	7.21183	38.96372	10.21834	0.00000	62.52167	1057.74698	7.62188	-76.99081	56.78020	22.55012	10.85665	7.24748	6.81642	0.31803	44.54890
5.22079	6.14937	8.81502	7.94277	51.26	11.34242	1.00000	68.37832	1119.34395	8.34000	-2.1875	80.72032	16.77393	6.16763	6.69002	7.26223	0.52206	42.79229
6.56709	7.57268	8.20277	8.65293	-19.7625	7.80232	1.00000	70.40230	1056.41509	10.28448	-44.31389	47.54094	11.66478	9.70968	8.48737	5.66572	0.25059	83.01588
6.35080	7.14852	7.80407	5.89238	10.61285	9.37735	0.00000	45.31539	1128.28406	9.36167	12.19458	36.98565	1.74506	10.82261	8.05473	7.27421	0.59626	53.19065
8.27986	7.33608	8.52354	3.40100	28.71271	5.83944	1.00000	41.80126	1151.93590	5.41743	77.656	52.68926	1.73922	5.52689	7.45140	6.35667	0.33530	50.40244
8.86593	9.97901	7.89839	7.16641	39.32011	5.74800	0.00000	69.74949	1183.45025	7.74932	-76.51552	45.36162	-4.54366	8.91923	9.51774	8.87647	1.09632	37.57968
7.46602	5.92477	7.62558	9.62827	37.49073	6.72434	1.00000	54.68478	1108.61999	8.58899	-2.77259	53.01861	15.47924	10.39859	7.06985	7.80641	0.48641	53.93176
6.71176	7.70266	9.77012	7.34684	10.61285	10.71336	1.00000	50.53641	1193.94312	6.62227	12.19458	65.32594	26.19389	5.92629	5.25980	6.42721	0.34668	46.81802
8.73093	9.62456	8.10567	3.70400	58.1908	6.67178	1.00000	62.73026	1056.26571	4.67852	40.17171	49.85843	17.87939	4.71980	9.64912	4.73991	0.16452	57.28920
7.44033	7.55484	8.91412	5.13611	48.15659	7.69013	1.00000	43.23822	1076.19719	8.59721	28.28489	47.94454	6.30476	9.41595	8.10533	8.87558	1.51732	64.55659
6.93787	6.48505	8.39864	11.34142	34.77453	7.12486	1.00000	55.51430	1103.89101	11.29019	-96.67834	25.85747	12.41758	8.32527	9.66522	4.60032	0.19333	52.18752
8.78306	8.01537	7.80337	10.77716	35.20889	8.63713	0.00000	35.16204	1153.64281	5.90434	111.73861	57.24735	7.88124	8.86804	7.86988	10.94518	8.71925	64.10458
8.60653	8.95097	10.57693	8.60520	38.96667	6.71509	0.00000	66.11439	1067.52603	10.13301	-0.18333	43.97041	15.07521	6.72730	9.10635	6.18215	0.27792	52.28910
9.78864	7.54027	8.73178	5.32530	-33.88096	4.42968	0.00000	50.46299	1122.42150	6.59828	151.07986	63.87504	21.23958	8.29658	8.32356	9.31876	1.85162	44.33755
7.00878	8.56723	9.43147	6.21002	-37.88333	10.03476	0.00000	68.53930	1075.77145	8.55046	145.06667	49.79240	23.18490	10.34697	9.05663	6.90560	0.47900	53.34771
6.51333	8.87047	9.34505	7.03126	27.76056	10.80642	0.00000	51.88559	1066.31107	8.78563	-15.58602	45.54478	10.70032	10.14376	6.62768	6.61525	0.37904	32.28100
5.81527	7.86451	8.44060	10.55975	36.65		1.00000	59.52916	1088.65874	8.47466	138.31667	57.46481	14.93345	7.77154	8.97255	5.56819	0.29290	31.40294
7.86097	10.20048	7.97525	10.88837	37.74615	5.10862	1.00000	48.47174	1159.66595	11.51045	-25.66689	42.05464	26.99926	9.87604	7.52504	7.54544	0.51783	41.40820
8.81176	9.79315	9.08918	9.48757	30.21121	6.68802	0.00000	44.72632	1091.42077	10.21145	74.4818	51.82054	11.80899	7.44505	8.42973	8.04537	0.60963	57.85476
7.09226	6.75539	9.19812	6.87698	35.48199	9.25121	1.00000	57.15433	1178.02038	6.76584	137.02166	55.13384	12.06329	7.36171	8.04293	7.19957	0.39928	39.23196
6.19375	8.62522	7.12043	7.98777	58.1908	11.34126	1.00000	62.43822	1084.53434	6.96629	40.17171	40.98707	-9.64803	5.80435	8.70399	6.52366	0.27272	58.55344
12.04192	6.48647	5.86107	6.52440	40.82232	4.33190	0.00000	65.79853	1056.49687	6.34907	-74.15987	74.28401	-18.62173	5.88893	8.66209	9.24898	1.83888	41.73314
6.19803	8.12363	7.65698	6.16605	8.56697	9.28479	1.00000	62.04264	1101.79913	9.07447	123.33471	57.33942	6.69014	7.38302	7.73288	6.67012	0.41621	56.82025
8.33519	9.45679	6.73934	6.50674	25.13915	8.92253	1.00000	38.13591	1070.88943	5.45105	73.06784	55.73840	-14.77721	6.59115	6.99678	4.94922	0.37094	36.35419
5.50893	7.57633	7.51393	7.74028	40.5576	11.29860	0.00000	38.85565	1062.90748	9.18989	-74.28459	59.25872	23.16375	10.47994	6.32458	6.45036	0.44050	54.53528
7.36363	7.76561	8.32606	4.78999	-1.26753	7.47810	0.00000	65.71506	1171.31075	9.09974	116.82887	37.41063	-2.57284	6.54471	9.27783	9.13846	1.58695	38.34843
7.74610	7.30291	7.43001	5.62051	-13.7804	7.38311	1.00000	39.69769	1088.80031	6.66226	34.4587	58.35815	17.74211	7.77784	9.19700	7.21658	0.43608	52.06806
7.54019	7.08195	8.39382	5.71778	31.71667	8.14487	1.00000	43.48812	1083.90506	7.01538	73.38333	52.20271	15.30671	7.83912	6.87147	7.71293	0.68297	66.86178
9.90097	5.34737	8.87175	4.38000	26.11527	6.65691	1.00000	41.38179	1122.39826	4.99779	86.59509	39.97270	24.18819	7.56872	8.08490	5.31359	0.18052	63.91369
5.61237	7.02576	6.49566	8.02273	36.64852	9.73584	1.00000	70.61288	1054.80536	8.29969	51.49621	55.66309	9.55978	6.74107	6.68691	4.87112	0.27905	52.81356
9.23307	9.68389	7.80948	4.60725	31.71667	7.89471	1.00000	44.58764	1127.61798	6.05600	73.38333	57.83856	22.48942	8.57120	7.87384	8.36820	0.87554	55.37478
6.56532	7.37586	6.77267	9.26508	58.63667	7.16723	1.00000	53.33911	1135.46802	7.61860	59.80222	64.67139	9.76061	8.12890	7.77758	7.05184	0.31337	38.93079
6.28344	8.21182	7.25786	6.24784	-26.93366	11.24353	0.00000	47.25114	1059.58947	7.96555	29.24152	34.43738	19.64302	11.06605	7.40058	7.06567	0.30658	39.02855
6.56949	9.10509	7.21217	5.66818	45.39402	9.19236	0.00000	56.38506	1108.00705	9.91374	9.29109	37.06625	30.11166	10.10882	7.90799	8.24556	0.74328	72.04164
6.33795	7.54727	7.63770	10.03193	29.98869	6.76809	1.00000	37.67140	1077.04809	8.76339	122.20488	50.25240	27.34203	9.76491	8.04733	7.01948	0.39377	62.88809
3.70341	8.66488	8.57940	5.36845	52.59319	7.58000	1.00000	53.61126	1153.71327	9.39170	13.32127	47.13200	17.26902	4.09317	9.33630	6.71249	0.40207	32.86935
6.51965	6.87702	7.47974	8.10277	44.99012	10.48170	1.00000	77.53761	1081.28141	5.79655	-123.02621	35.09015	28.35536	5.39207	8.75584	5.53343	0.25590	53.54939
12.15357	9.31096	8.93475	6.48241	39.57582	5.16962	0.00000	74.76215	1071.74238	5.97532	-105.11221	54.69707	6.46165	6.87218	8.07542	11.00708	9.40898	47.95520
8.08212	9.11304	8.72801	5.21015	-5.85746	7.82004	0.00000	41.11126	1116.80339	8.76161	144.23058	77.73091	5.02312	6.45039	6.76981	9.90154	3.21230	56.10492
6.85584	7.74714	9.44814	10.87758	22.75218	7.39526	1.00000	55.28070	1190.43842	11.83420	72.68533	59.11296	8.29160	8.91043	7.45841	4.14676	0.15838	44.87107
8.96903	8.19308	7.70853	6.04792	48.06919	7.76899	0.00000	49.31803	1075.73863	7.47794	11.37703	63.41154	17.57003	7.00965	8.67552	9.03764		31.79071
4.26826	8.99518	8.74086	8.22512	51.12794	10.52797	1.00000	32.27241	1152.67832	8.75197	4.21372	47.82799	9.26222	6.40149	7.60304	8.36597	0.84939	71.03176
5.18792	8.21255	8.06902	5.56410	45.39402	10.51821	0.00000	40.29171	1129.70640	10.43163	9.29109	80.48183	11.11084	9.48904	8.92911	7.63717	0.53693	34.17957
7.66314	7.05906	7.57407	11.04404	56.11281		1.00000	46.86469	1051.55769	8.45889	69.49015	59.73375	34.73764	9.24950	7.45725	6.52392	0.32128	28.86846
8.34267	10.05751	9.26615	7.94656	-19.65	10.40724	1.00000	62.82220	1140.72936	6.17724	47.31667	48.09385	34.09819	8.80540	8.04120	7.01389	0.23298	58.51394
9.02479	6.80701	8.31472	5.53048	-16.25	8.59288	1.00000	42.63469	1064.96828	3.69990	-69.08333	51.91733	-2.71396	5.50901	7.84743	6.12113	0.33325	43.63644
7.46646	9.11108	6.23036	8.43923	26.18924	9.68548	0.00000	34.96549	1182.59765	8.56791	-98.15529	50.03235	20.84141	10.48834	7.40354	5.62448	0.19343	58.39428
6.73453	8.07009	7.76386	10.56341	22.19303	7.84977	1.00000	76.85494	1128.49692	7.22458	88.18466	45.52991	13.95551	8.57818	9.37326	6.32059	0.36346	58.46647
11.71487	9.30375	9.00043	5.04613	-19.7625	7.55334	0.00000	32.59959	1124.55876	8.66188	-44.31389	41.31754	11.25410	3.11474	7.08055	11.70967	18.57170	72.21262
8.46000	8.27339	6.53276	3.88138	40.56754	5.15282	0.00000	55.72035	1195.60084	10.78320	-89.64066	55.43076	7.82504	6.62842	8.20479	8.94934	1.32370	61.78883
5.61947	5.91978	9.59014	8.36513	47.64995	8.58084	1.00000	64.12298	1185.16924	11.33445	-117.23991	37.22657	23.65138	9.75902	7.68443	4.69053	0.29615	57.48154
6.74905	9.09331	8.38186	10.03860	18.03496	7.17799	1.00000	43.18257	1176.63914	12.11929	-66.8499	57.07730	24.00674	9.92044	8.58581	5.20488	0.28643	59.13324
5.73195	8.72154	8.37920	4.96203	1.6	8.32780	1.00000	53.85946	1096.74015	7.70267	103.81667	42.29981	9.41837	5.13567	7.91562	8.26750	0.72442	24.92251
6.49352	7.66249	7.26702	10.92364	51.30001	5.53383	1.00000	52.27237	1144.54154	8.28250	13.10984	52.39225	15.83428	10.31713	8.85646	7.13442	0.45694	31.54710
4.66124	8.32828	9.81255	6.94752	-34.74785	9.62448	1.00000	44.43522	1089.56616	9.21610	-58.70072	65.74020	8.78420	6.12909	8.46574	7.42588	0.45949	48.65570
9.62459	10.04550	8.45808	5.86792	42.819	4.40670	0.00000	64.09534	1137.29589	7.68597	47.1192	68.88137	7.86574	8.11622	6.39266	9.22490	1.68397	58.03211
8.58223	6.69872	7.76789	11.19724	51.38673	5.25487	0.00000	39.31504	1129.77369	11.00932	0.30367	65.49948	28.08841	9.71171	6.89793	7.11805	0.49728	62.50213
6.77326	7.66933	7.78805	7.69427	33.42585	9.79787	0.00000	47.43517	1058.10967	8.88657	-6.00137	60.37923	20.41544	10.04128	8.95118	6.23764	0.23786	76.97424
7.23421	8.60592	7.76065	8.05714	36.24624	12.38540	0.00000	54.56113	1085.21731	6.00605	139.07204	73.45819	24.23892	12.40090	6.30418	6.03845	0.25920	55.83425
5.80861	8.42803	9.11331	8.29186	-2.13404	11.05765	1.00000	59.66580	1161.53582	7.03382	-79.59415	35.24828	20.45860	5.91953	6.78514	6.75551	0.29560	34.40454
6.73869	8.75114	7.78953	6.44263	-6.8	6.70251	1.00000	62.21756	1106.04479	6.96418	39.25	35.25658	0.69666	11.38454	8.87179	10.29427	4.62293	64.97863
8.15515	10.38802	10.04519	9.08066	38.47917	6.35946	1.00000	31.57139	1113.82003	8.82330	-1.325	52.96681	19.66355	10.29600	8.00370	8.36254	0.86186	47.65009
10.43565	7.99373	7.33445	7.48796	44.35056	11.28620	1.00000	35.84909	1173.58744	4.40731	142.45778	57.56027	13.87357	8.35322	6.27688	4.81285	0.23816	32.47171
4.80818	9.70522	8.01022	7.47250	45.39402	9.54679	1.00000	69.98441	1131.36327	8.34128	9.29109	45.74488	29.84868	5.76647	6.27082	6.58919	0.41861	31.69337
7.64935	8.27020	8.48393	8.41883	42.8334	4.22702	1.00000	41.52952	1095.22949	6.50679	-80.38297	67.57514	13.17119	11.13086	7.44985	10.88846	8.44066	27.75716
6.32496	7.50098	9.81720	10.95615	43.31667	7.07014	1.00000	45.91327	1076.48037	10.24676	-2.68333	38.06716	9.95395	7.58283	6.66583	4.99958	0.40979	42.89876
7.19524	8.84221	7.65622	10.05262	59.80917	6.80039	1.00000	59.83273	1071.23671	8.44966	30.38167	60.54822	3.43610	9.01301	7.28548	7.72054	0.56377	35.20003
5.89391	8.99709	7.59459	7.80533	41.24255	10.09250	1.00000	63.56715	1173.65485	5.70692	-82.61573	48.94050	18.09491	4.07641	10.43644	4.77196	0.27324	50.91551
6.33851	7.87131	8.30567	9.36978	42.55308	11.54194	0.00000	54.67828	1125.34363	5.29252	-87.93341	50.21627	28.15066	5.69964	7.11028	6.50117	0.36166	54.39172
6.54159	9.16662	10.26078	11.80875	20.88197	7.03307	1.00000	25.89367	1163.05388	9.73363	85.83334	33.07505	23.33351	9.03308	8.49802	5.34005	0.24702	41.69542
7.56461	6.51534	8.16920	8.88860	3.02013	7.30978	1.00000	54.72017	1085.92800	11.26858	30.91105	51.76591	10.20479	10.39005	9.54689	6.00171	0.23423	53.21936
8.86843	7.72744	7.73398	8.43962	33.72255	8.68078	1.00000	39.04169	1139.47829	8.16351	-116.37697	55.07535	10.54959	7.79524	8.33896	7.69654	0.58971	62.80071
11.09100	7.66062	7.94887	6.97893	34.8825	7.50124	0.00000	56.39811	1139.83434	4.43417	128.62667	52.66557	24.83360	7.06288	7.27902	10.48469	5.59242	42.83964
6.74676	8.45078	8.33551	7.59366	40.72371	7.91357	0.00000	49.84624	1097.36522	7.61055	-73.95097	51.18532	13.57822	8.36396	6.32091	8.20021	0.82390	42.21042
5.18923	7.73233	9.40232	6.32522	41.91738	11.22885	0.00000	53.36454	1154.81813	9.93353	3.1631	66.56338	19.57858	10.67403	8.61068	7.56091	0.57719	42.01878
7.43573	9.38640	8.66902	6.91722	54.39635	9.90652	1.00000	40.59301	1069.24065	7.22611	24.04142	71.42036	10.25611	7.01771	8.59847	5.17164	0.34289	33.19024
5.23910	10.53804	8.17612	6.92807	43.2907	12.27409	0.00000	81.50630	1052.26021	8.20332	5.4384	75.35119	8.93330	11.66107	8.11394	6.42586	0.30503	37.09653
7.07709	7.38332	7.67895	6.95355	49.5099	9.03858	1.00000	38.26026	1092.29294	4.97194	6.74549	39.59532	13.92649	4.86551	7.37059	5.34708	0.35976	52.51660
7.02080	8.41445	7.16472	8.54067	29.21399	7.35183	1.00000	63.47589	1130.18490	13.31950	78.95693	44.79491	10.91788	10.58460	6.30257	5.62993	0.23162	37.72943
6.47064	8.52484	7.40598	8.02060	23.07492	9.69060	0.00000	34.82669	1196.55094	9.95433	88.28637	42.25773	29.04597	9.26249	7.69652	6.35592	0.37225	58.15979
7.70994	9.81625	8.89941	3.40789	-17.74431	6.79844	1.00000	51.09751	1173.91958	6.15606	-48.62789	52.61706	28.15016	5.02512	9.36738	6.50807	0.47602	46.70432
8.83197	9.06711	7.19697	9.91920	33.7207	6.75828	1.00000	59.78415	1150.49889	9.67002	-116.21677	45.72575	12.63942	8.18440	8.24347	7.11306	0.40073	52.79967
7.97069	7.01420	8.40095	10.87964	51.30001	6.81725	1.00000	20.64263	1147.94321	8.64875	13.10984	54.11542	7.01581	9.64182	7.81468	7.36952	0.50303	54.13813
5.36640	9.84224	7.37606	6.92811	39.32011	9.16270	1.00000	60.46596	1112.47147	10.05803	-76.51552	48.85220	19.86432	7.68290	7.88120	6.09396	0.23815	51.11396
6.68205	5.86778	8.27837	7.44975	-1.26753	10.55833	0.00000	63.46430	1051.61745	8.95511	116.82887	70.35468	6.96624	10.31497	7.18956	6.71118	0.32667	60.38293
6.23762	8.19909	6.57488	9.42081	43.83125	4.63046	1.00000	28.38370	1056.38035	12.19664	5.03586	47.86734	1.88371	12.05915	7.09597	6.92636	0.40323	42.66503
8.83699	7.82629	7.77321	11.69908	33.78333	6.84759	1.00000	65.82804	1094.39659	7.27752	114.51667	64.91502	15.31206	6.67325	8.38181	7.40982	0.41132	36.07358
6.33816	7.52818	9.88923	10.99195	-37.9	5.66021	1.00000	39.00744	1136.74078	9.12526	145.18333	48.21685	20.27106	9.91726	9.35857	7.48537	0.58220	51.43917
8.53685	7.50425	7.24632	8.81914	29.21399	8.18722	1.00000	50.44207	1063.24746	6.91275	78.95693	76.56348	10.36568	7.80096	6.85677	8.70768	1.09071	19.85309
7.23239	7.44307	7.72316	10.40713	33.52253	6.96783	1.00000	35.43767	1057.23505	10.91080	-117.70755	49.67387	-1.35553	8.87820	9.10965	5.88735	0.28031	81.15323
10.35406	8.25239	9.38301	6.60063	34.15429	5.27244	0.00000	41.07345	1196.16602	7.05544	3.50309	60.26935	4.44377	7.90360	9.11327	10.91041	8.60676	39.05932
6.49289	8.18765	8.29476	11.60768	52.66277	5.94651	1.00000	64.48754	1127.06772	9.09455	-2.01111	69.20613	30.04303	9.26671	9.48582	6.10341	0.24422	58.92633
5.69963	6.03532	8.22924	8.42253	1.6		1.00000	53.29370	1051.16209	8.04449	103.81667	68.20284	18.99920	7.26577	6.58180	5.93985	0.19758	60.78490
6.53524	7.76526	8.65170	13.22615	-34.74785	7.81114	1.00000	41.08395	1061.53888	10.90974	-58.70072	43.32141	4.99792	8.12342	7.84226	2.45549	0.14675	55.43551
7.54554	8.02536	7.91151	8.50464	-8.73508	10.72836	1.00000	47.22922	1164.90692	3.89991	24.99798	60.51166	12.26761	4.11655	8.42190	2.83735	0.03612	46.03924
9.73399	7.25942	7.88063	7.10537	-8.28333	5.80510	0.00000	9.05386	1076.26503	4.88164	-35.03333	55.89001	27.77346	7.80376	6.96795	7.54259	0.42183	53.58547
8.51751	7.95909	8.75060	7.18887	65.93381	8.05113	0.00000	64.97698	1119.87582	6.93252	111.4834	71.67047	28.70280	5.77130	9.43162	9.54062	2.47488	48.66866
7.20121	8.65314	8.52914	5.81121	22.75218	8.36441	1.00000	36.48086	1198.63330	9.89121	72.68533	23.73634	20.28169	8.87088	8.20942	7.56270	0.43909	37.47618
5.89279	8.61726	9.39419	6.21011	33.03699	9.40718	1.00000	38.00090	1084.78896	8.10421	-117.29198	44.98804	11.98599	6.29503	10.55874	7.48945	0.41225	42.77484
7.05982	7.04690	6.63679	8.64938	7.06273	7.11423	1.00000	61.82780	1189.31076	7.52849	-1.4001	51.49680	30.91744	9.65332	9.39644	8.57567	1.11048	25.64582
7.73152	6.13066	8.93467	9.10686	36.91023	6.58086	1.00000	66.92555	1132.51724	9.19798	-121.75689	51.93817	21.78577	8.13231	5.46579	7.97301	0.77002	59.56332
7.76749	7.86467	8.78753	8.99632	52.59319	6.62526	1.00000	61.59847	1100.66751	10.08098	13.32127	48.24123	25.07764	9.55977	8.73494	6.79386	0.42382	47.26605
9.64010	8.22939	7.85768	5.24586	36.06386	6.89221	0.00000	59.76347	1191.67580	6.24172	4.62744	33.62774	14.17560	7.08466	7.41074	10.46004	5.44383	56.73225
7.32966	8.98472	7.54753	10.02826	39.32011	8.23095	1.00000	34.96552	1107.93940	10.50434	-76.51552	58.91498	36.22318	6.77882	7.65613	5.42631	0.20431	41.12054
9.72273	6.56205	9.57624	6.13930	49.88307	6.43207	0.00000	27.53980	1196.33419	7.52323	-119.48568	60.61040	7.45689	7.33637	7.83042	10.50910	5.65058	77.28911
7.61683	8.66328	7.51282	7.33859	33.45122	8.82487	0.00000	28.59933	1055.81257	10.14937	-86.99666	69.35080	9.93258	8.45556	8.28048	5.93697	0.25419	62.68341
8.14073	6.77990	7.64772	8.34263	8.88649	6.76354	1.00000	41.51568	1177.35995	8.39452	2.59753	31.38671	24.30130	8.86842	8.26496	9.02308	1.42841	46.06658
6.31338	6.09608	7.76505	5.50629	48.46458	8.29718	1.00000	31.94823	1155.18163	7.20414	9.22796	30.40463	17.99652	5.08929	9.08102	6.02742	0.30194	46.31726
8.63712	7.56735	9.04660	8.31500	39.12074	10.23052	0.00000	32.92052	1050.92900	5.78642	27.18052	65.28020	18.32354	11.14410	7.79218	5.01711	0.34466	51.37700
6.67429	8.76558	8.45865	7.37152	6.25947	8.91651	1.00000	35.77599	1171.64075	7.71935	102.05461	51.29368	23.46710	8.80981	7.02433	8.11582	0.64833	48.81978
6.90095	8.69432	7.31728	7.31085	27.34089	9.19282	0.00000	20.45898	1103.88153	10.40520	117.4831	59.01404	-4.63055	9.34632	7.26508	7.12655	0.54071	73.11473
7.91660	7.26685	7.84728	9.18319	48.35149	6.70035	1.00000	53.03459	1090.62106	6.40704	8.96317	73.65050	24.25497	9.98266	7.26050	9.53079	2.25817	68.52792
6.52975	7.20066	9.53756	8.97467	43.31667	9.10998	1.00000	60.50499	1147.37410	9.23385	-2.68333	46.32532	23.29096	7.86207	7.52791	5.83600	0.24614	34.53501
8.87102	8.49346	8.71340	7.21891	14.64056	7.74531	0.00000	65.60562	1057.49136	7.70558	104.64992	39.30317	9.65630	6.53271	6.27193	10.24176	4.46578	53.35028
8.04734	9.40437	9.44269	6.52542	-4.42472	8.50543	0.00000	31.69234	1129.80680	9.37720	-41.45861	45.55209	9.14472	8.92985	8.93032	6.51488	0.36071	54.35316
6.66728	8.62402	10.13464	10.97794	53.53041	6.53453	1.00000	68.69705	1108.40377	11.75956	43.67663	33.67249	18.62837	8.91788	7.99181	5.80028	0.22347	39.54762
8.24636	8.53532	8.96819	8.88163	40.94065	11.70128	1.00000	50.26993	1147.75247	8.68518	-73.99681	53.04619	25.73118	12.63396	6.56394	9.46507	2.28064	34.97578
6.64308	8.52654	9.60233	11.40120	40.49748	4.91639	1.00000	52.57793	1145.93290	9.09598	44.7662	40.60919	20.56194	11.02186	8.18656	6.72000	0.33788	66.73638
10.35452	8.23641	9.67602	7.95647	42.06166	10.53469	1.00000	61.22706	1132.68768	5.42797	-1.60452	47.64595	25.33667	11.26985	5.83780	7.91474	0.63694	55.67815
4.00018	7.44009	6.27799	8.46806	-4.5833	9.89945	1.00000	40.60530	1183.17409	9.42235	15.16554	48.35735	23.92142	6.52322	8.41247	6.69113	0.24741	56.58182
7.61883	7.54976	6.83291	11.29665	14.62072	7.68398	1.00000	40.41088	1158.73580	10.68993	74.83554	56.51982	13.78950	7.75295	9.67348	5.14805	0.17563	36.98414
7.87546	7.75670	9.70211	9.65182	3.02013	6.39945	1.00000	65.96038	1151.10148	9.27305	30.91105	20.48348	5.77560	8.52915	7.57377	8.30591	0.90035	57.61325
9.39575	6.53964	8.95901	6.46721	48.98693	9.59112	1.00000	53.15550	1192.61705	4.08401	2.44892	49.06859	14.62416	6.95611	6.96083	6.22056	0.31166	84.32274
8.34739	5.27492	8.43331	7.16327	14.93333	8.89650	0.00000	40.43825	1078.55928	8.56968	-91.11667	31.31611	27.41270	10.75478	8.51643	6.46643	0.48461	58.37686
7.36235	8.28297	7.96952	8.42499	39.00622	6.74727	1.00000	67.63684	1151.77338	7.75043	-77.4286	44.83033	16.80942	10.20946	8.74446	8.42895	0.94227	64.10648
7.24126	7.66691	8.77057	7.18379	-7.54972	10.23878	0.00000	61.67690	1190.87766	7.91227	110.71639	40.00769	12.64562	10.44730	7.95693	6.38635	0.37491	30.16382
