SO2	longitude	PAHs	TEMP	CH4	C2H3NO5	PM2.5	latitude	PM10	NH3	warning	H2CO	NOx	Pb	PRES	O3	CO	CFCs
5.19921	101.96857	5.46121	13.60396	8.20177	0.38148	5.16145	4.88441	8.15088	5.48781	1.00000	41.90960	7.98587	40.55772	1071.94585	5.15213	6.97934	61.30801
9.69200	-44.31389	8.11406	3.34451	6.57638	0.25407	6.50469	-19.7625	7.02741	8.93119	0.00000	67.16521	7.91403	64.65637	1052.02045	8.96982	6.52912	75.74390
9.36361	144.23058	10.32304	26.70707	8.31244	0.20033	5.29907	-5.85746	4.79119	8.96592	0.00000	68.08373	6.45199	49.25323	1058.25275	9.36758	8.67235	72.53284
6.81255	-122.24092	5.90038	19.27598	4.55418	0.31326	2.71375	47.4943	7.35398	4.58636	0.00000	59.39434	6.97565	34.87319	1138.89517	11.09062	8.30424	65.85327
7.43788	31.33078	7.25519	13.51234	10.89215	6.29368	6.54905	47.56494	11.19538	7.87211	1.00000	55.53590	7.22436	59.69983	1184.26629	6.95299	7.63030	80.27475
10.26639	76.12647	9.54269	10.96381	7.63191	0.09764	7.90212	32.55531	5.31618	7.09720	0.00000	40.99537	9.04175	57.16222	1091.10948	8.49514	7.46449	78.32377
5.21209	-0.76667	7.69308	18.17415	6.78272	0.15699	8.95486	53.38333	5.71508	6.43479	1.00000	70.25144	7.09811	56.57287	1131.91355	6.71994	9.94764	77.96118
8.91104	-1.29772	3.51792	-11.26359	8.47298	0.16587	10.13505	50.76306	6.38222	5.72698	0.00000	43.99083	7.02058	77.16947	1150.57133	3.94784	7.48257	60.26993
6.61702	120.74792	8.43304	12.69826	8.59115	0.54784	9.28789	41.09822	8.45770	6.86949	1.00000	43.97375	9.62117	58.32540	1079.84035	7.00504	6.74898	73.68872
8.43034	-4.1	5.56653	5.08634	8.30044	0.23351	9.16650	48	7.26090	8.36600	0.00000	62.86646	7.66653	57.30345	1076.70484	5.85167	6.74166	64.79938
5.76219	2.29026	7.32488	27.80082	6.51614	1.47428	5.32849	48.77644	9.62511	7.42672	1.00000	49.53469	7.55710	44.85707	1082.27607	5.84916	7.91161	71.32056
9.63923	-1.05366	6.87852	21.24798	9.80544	0.15527	8.30797	43.71032	4.85066	7.96459	0.00000	49.74445	6.81083	75.24976	1175.78566	6.87496	7.66792	84.29308
6.96771	-98.15529	7.06461	9.73336	9.25368	1.72873	5.42226	26.18924	9.83358	8.05171	1.00000	35.41305	6.94498	60.11811	1121.68872	7.20138	7.14229	77.60866
9.59920	29.00974	10.47515	12.24595	4.18994	0.16952	9.30591	-24.19436	2.99854	6.61902	1.00000	34.40784	8.31187	50.51200	1108.48984	11.47638	7.90129	84.15481
4.83759	102.56365	5.01908	17.91694	7.70730	0.41599	9.10846	13.65805	7.98619	7.30128	1.00000	62.83336	8.13414	46.75282	1181.16422	6.52574	6.26455	84.58649
5.76611	24.04142	6.67164	6.93211	6.86637	0.36588	7.33172	54.39635	7.78817	7.62201	1.00000	52.99803	7.33566	46.05618	1120.28151	5.64234	6.65636	77.32827
6.71387	68.21204	7.21044	15.46141	6.49974	0.24665	9.01931	27.55898	7.38642	7.16340	1.00000	44.22307	7.52206	54.47060	1154.63253	6.55023	7.48664	78.96250
8.59472	-76.88442	10.80819	21.56412	4.12875	0.93042	7.03260	40.2737	9.16712	6.64226	0.00000	27.77077	7.63836	35.77516	1057.51469	6.16621	8.50075	83.75659
7.22254	137.5	5.82432	19.17088	9.86707	0.20024	6.87811	34.9	7.36423	7.82774	1.00000	55.97570	8.52445	61.24685	1096.99064	6.36865	7.89365	78.93911
6.68534	36.36339	9.32779	34.33947	9.44979	0.17466	9.60998	0.03813	5.41603	8.41902	1.00000	36.41803	7.59857	52.18902	1096.05803	7.84669	7.24802	73.37030
6.96423	4.08282	7.69348	19.70040	7.85548	2.16993	7.09312	36.61954	10.07052	8.05970	1.00000	33.19380	7.69284	26.01489	1071.48544	8.04780	8.14992	82.23806
8.10929	101.18445	9.68393	30.35627	6.30616	0.19186	4.38984	13.44581	6.10265	7.48369	0.00000	40.20571	7.23009	36.00579	1113.72428	8.38826	8.17904	70.38064
6.49077	86.51499	7.55610	11.26765	6.62698	0.91097	3.74199	23.1959	9.07766	6.31463	1.00000	43.13172	7.93954	39.97956	1125.07558	7.32989	7.10944	91.96853
7.06993	9.40531	8.19138	23.81547	4.17274	0.26540	9.39913	45.53069	7.13603	7.13431	1.00000	24.12851	9.45081	30.73787	1076.88910	8.87351	8.03330	75.08363
5.47759	114.33333	5.37961	16.17693	9.48764	0.96626	8.39253	-8.43333	9.14718	9.53891	1.00000	59.60882	8.13685	66.59673	1139.81884	5.06241	7.23155	71.16985
4.07607	8.77155	7.20391	33.99632	8.89537	0.39430	7.86941	50.23019	7.88785	7.94866	1.00000	38.36283	6.75488	62.58913	1069.55435	6.17248	7.73678	79.09229
6.67031	121.06761	6.24042	-0.65846	9.52570	0.35366	7.76588	12.35275	8.05074	7.46755	1.00000	35.00834	9.15312	47.47466	1197.80494	5.73371	6.93712	72.54493
10.42379	89.20083	10.97355	5.82497	4.53094	0.21494	9.65612	55.54028	6.82933	7.99535	0.00000	35.77936	7.47234	30.83955	1056.35145	4.55957	7.99235	74.69940
9.63293	-73.9614	12.14907	12.59460	6.50812	0.16696	10.44360	10.15031	3.89924	6.78921	1.00000	62.77829	6.91611	39.09792	1187.76087	12.15938	8.80201	74.57195
9.50428	124.84472	7.40057	13.07494	8.32845	0.20801	5.24692	10.13361	4.14189	6.99345	0.00000	54.02307	7.03323	50.98221	1178.70482	5.66898	6.35941	64.64294
9.38237	19.21437	5.50089	16.02356	10.11973	0.17966	7.91889	44.75874	4.49344	9.25126	0.00000	44.22320	6.32825	45.84941	1146.04862	5.56172	8.67016	69.49453
10.54245	9.40531	4.37513	9.23810	7.73338	0.15269	10.31942	45.53069	4.25174	7.49870	0.00000	34.90228	7.88846	54.46911	1083.12931	3.88538	7.43549	76.78600
6.69279	7.11393	8.14863	11.48527	6.06839	0.17474	8.13378	51.08468	6.00530	8.00323	1.00000	40.94494	7.47048	40.14986	1090.38059	6.64218	8.62805	70.93801
6.51925	-4.10734	10.31940	34.24647	7.64581	0.22797	10.78408	38.68712	6.99349	8.41014	0.00000	55.08178	7.83033	28.79278	1143.90245	9.76849	5.78935	80.88998
9.58094	76.92421	4.69071	17.09124	9.10470	0.17800	11.62931	60.97944	6.97804	8.79781	0.00000	29.89754	8.48799	61.35420	1069.54823	4.76173	7.33165	78.43609
8.67242	36.25361	9.10383	25.39443	2.17644	1.60348	8.33107	47.48444	9.78109	8.67758	0.00000	44.56843	5.72043	61.59087	1093.74948	6.48292	7.60488	74.47453
6.42015	-2.98333	6.79652	12.58396	9.55394	2.30931	3.85856	53.83333	10.13957	7.69146	1.00000	50.34330	6.83020	53.40281	1137.22446	5.26197	7.91563	72.42651
9.07706	77.40858	5.37914	8.40743	7.77998	0.11459	9.53176	24.05979	4.20891	6.55830	0.00000	71.22670	7.42267	75.93961	1058.90826	4.85181	7.73369	82.85118
5.60023	37.3825	6.62624	16.95172	4.71024	0.23977	6.64498	37.05944	6.74171	7.05228	1.00000	66.83571	9.16141	41.15238	1193.57492	7.16857	6.40879	68.64262
7.15127	-98.11889	6.86963	-3.26460	9.26445	0.92418	4.20081	19.04222	9.11681	7.06240	1.00000	33.99858	7.96526	42.36358	1189.29854	7.71943	7.93910	73.65879
10.18009	2.59753	11.19854	22.55629	8.62667	0.10753	7.82219	8.88649	3.55068	8.03413	0.00000	72.00119	7.65794	30.11713	1163.68686	8.53197	9.30397	76.00228
9.92206	-62.64102	8.36972	24.75118	8.18212	0.14104	7.27613	8.35122	3.83860	6.87150	0.00000	37.66702	9.18703	58.61614	1145.52987	7.77921	8.01489	79.67966
5.92879	27.46153	5.35165	24.71473	10.16608	0.81297	6.03853	-21.44236	8.87928	7.27118	1.00000	58.37265	9.50455	47.94251	1164.25026	5.74243	8.12992	67.00535
7.63792	106.92667	9.69313	15.20874	4.07879	0.14890	9.25059	-6.91806	4.33023	8.88458	1.00000	45.27513	7.35475	63.70363	1061.09900	10.64739	9.19270	73.57979
4.73334	-86.78777	7.62714	33.53874	6.84111	0.22032	8.52812	33.44872	6.52186	6.47858	1.00000	44.35709	7.31613	53.60297	1107.94818	7.58987	7.04700	69.96956
11.61870	-1.98956	3.07815	19.64021	8.00014	0.19740	11.28679	5.30383	4.10511	7.09179	0.00000	43.88393	9.27727	46.05893	1129.16892	4.39738	8.66382	72.38770
8.04869	-118.10583	6.79141	13.95152	6.27055	0.21994	5.28939	34.09611	4.53933	8.07918	0.00000	55.42972	7.89653	49.22606	1165.67563	10.89263	6.56843	72.82987
8.45308	-2.52398	9.73909	24.64144	5.10080	0.22404	6.67004	53.19146	6.88058	7.53275	0.00000	39.73378	7.81644	56.67181	1179.94637	8.31618	8.15513	77.36507
10.59292	0.47713	9.12268	16.99818	7.05863	0.27078	9.29212	51.39323	7.30366	6.59571	0.00000		8.90286	44.38852	1084.80674	8.19607	6.56954	75.66935
5.11150	73.85535	3.92723	12.55371	11.07492	0.67095	7.42193	18.51957	8.69217	7.08857	1.00000	63.24740	8.00830	38.80886	1190.95115	4.42306	6.26323	73.10856
7.60524	178.00417	8.88748	6.08316	5.02381	0.18838	8.83416	-38.65333	6.77516	7.25633	1.00000	52.70385	8.31347	63.85623	1189.13670	9.46807	5.61519	63.69936
5.81943	13.58357	5.54717	22.80662	9.78362	0.56445	4.93325	-1.63333	8.68251	5.54915	0.00000	51.41114	8.16942	50.47672	1104.63721	4.97886	6.17145	82.97002
6.06825	43.91385	10.68992	22.09580	6.79661	0.15315	10.60370	54.03876	4.99001	6.44560	1.00000	48.85615	8.12017	35.42529	1116.45788	11.24843	7.74036	77.06146
8.59535	24.71204	9.55485	25.10941	6.13989	0.19701	5.89245	41.57439	6.04260	6.86812	0.00000	44.38981	6.99011	63.56147	1052.38726	8.19985	9.50063	77.37005
8.34301	7.20769	7.29187	26.79231	11.47917	1.36075	6.88482	50.80019	9.57007	8.80126	1.00000	46.45082	7.60395	47.21641	1160.45392	6.06682	7.37432	88.51630
7.56114	-73.97069	6.53542	15.73774	8.95884	0.27607	8.90336	40.64621	7.42411	7.03106	1.00000	42.48906	7.41880	47.16134	1113.98815	7.13253	6.59647	75.61890
4.85723	122.22833	5.29208	17.19739	7.45100	0.45429	7.01507	40.66482	8.15582	8.29314	1.00000	48.74157	6.30056	47.88048	1093.76954	5.70079	8.00278	90.44990
5.91123	-87.93341	6.35415	13.22497	9.96088	7.40599	5.61393	42.55308	11.34974	7.95010	1.00000	49.55739	10.06929	66.58093	1054.63978	5.87831	5.86787	59.10490
5.68411	-88.27205	6.20193	13.40612	6.48076	0.23618	7.73521	44.27804	7.65501	8.00011	1.00000	40.63320	6.25408	24.14865	1071.98247	6.42515	7.96818	80.17195
9.95143	110.8405	11.41289	12.46809	6.46848	0.57205	7.74077	-6.8048	8.58807	7.29171	0.00000	58.99152	6.59329	49.09600	1125.60604	7.00114	7.58099	70.15916
6.35652	1.10687	9.27759	26.34182	6.03873	0.18345	9.35694	41.15612	4.36984	9.51858	1.00000	40.46162	7.40042	57.64554	1160.54368	10.18331	7.59125	79.89810
7.75808	35.90057	7.37434	-11.05660	9.35905	1.06022	6.96739	56.85836	9.19797		1.00000	26.03745	8.28763	55.67888	1097.95920	7.82828	8.66393	67.39442
8.18566	-82.4017	6.18615	17.49185	9.48084	0.43590	9.57379	23.0072	8.21118	6.70736	0.00000	34.65865	6.89263	43.18207	1053.65590	6.09311	6.41958	69.74614
7.49624	-97.54667	7.55853	10.52031	7.08272	0.30995	4.35778	30.5427	6.95464	8.33293	0.00000	28.08286	7.54619	63.53151	1163.87859	11.18399	9.04071	77.64254
7.03706	-47.53028	10.25667	29.46460	6.55496	0.12583	10.30357	-22.45667	4.63276	7.13650	1.00000	42.96103	8.38070	36.72665	1133.32532	9.78674	7.13759	73.29438
7.22768	91.61356	8.86585	-4.23841	5.62401	0.16889	8.33649	26.44931	5.80019	8.23885	1.00000	63.35241	7.42485	46.05983	1177.99972	8.99291	7.79238	82.99570
6.42968	79.883	9.87042	15.45524	8.25829	0.21370	9.18978	6.9909	5.98542	7.64316	1.00000	21.83503	7.46316	59.97646	1131.61169	9.06150	7.66789	77.03752
11.74003	76.12647	8.38938	25.62941	8.03019	0.15583	11.08470	32.55531	4.22782	8.12650	0.00000	52.81744	6.28177	38.56486	1171.74534	7.31798	7.55379	76.41014
7.54431	-75.69947	7.86621	13.29278	7.90882	2.35605	7.48529	8.79577	10.14620	7.14374	1.00000	61.20193	8.92992	51.25213	1157.71774	8.72636	7.05445	83.84563
7.57382	27.18052	11.14111	17.59579	7.62788	0.47874	11.32037	39.12074	8.23804	7.55361	1.00000	61.75312	6.99741	39.13540	1091.05486	10.51584	8.76036	77.30769
9.78244	2.95924	6.15771	20.68051	8.72292	0.24725	8.59600	36.76775	4.41367	6.97240	0.00000	54.48201	8.22510	36.30501	1159.76393	6.14480	9.51505	78.65455
5.93904	78.27539	7.31471	18.82018	5.93783	0.56587	5.64736	12.95629	8.48825	9.24801	1.00000	59.50328	6.90357	41.08924	1183.33820	6.39347	7.23078	79.23346
6.14726	2.29275	5.50466	12.01092	8.62011	0.22339	8.91888	48.79325	6.32077	6.83123	1.00000	46.66857	7.10469	59.46223	1076.66374	5.63844	7.35922	73.05936
8.46693	113.13148	10.00349	2.00195	4.25056	0.50558	5.91143	23.02677		7.65255	0.00000	42.28076	7.01483	45.72596	1192.29431	6.26876	5.16175	77.09956
8.44099	-0.2	5.22350	31.24230	8.66420	0.57698	9.61111	51.65	8.35114	7.95815	0.00000	20.97023	8.73646	44.77464	1165.94684	5.97307	6.96213	71.21757
6.44343	-75.60804	8.23283	24.64129	7.28946	8.44750	4.41544	39.96097	11.48656	9.33122	1.00000	31.61809	6.39374	78.20026	1155.09582	7.26526	7.16640	61.75707
7.09450	9.15214	8.18480	24.66507	6.64370	0.29409	8.72344	49.97704	7.69929	6.90480	1.00000	44.56708	8.00411	47.93470	1063.05126	7.54062	7.64380	
5.69066	34.34691	6.40056	34.14420	3.06846	0.14535	7.66376	61.78491	5.15638	6.81342	1.00000	67.46471	6.06082	53.03413	1138.80419	7.53727	6.70066	68.60560
	2.18247	8.68189	3.25750	6.90811	0.32070	9.34132	41.41204	7.24865	7.02521	1.00000	40.75699	7.59672	35.77907	1196.61511	9.13127	7.28224	69.45455
4.79848	8.77155	8.92695	10.60591	5.57711	0.17925	10.88598	50.23019	6.74605	7.35156	1.00000	61.53224	6.52358	42.17234	1153.88911	9.90687	7.69984	75.79316
9.93506	144.23058	5.05008	20.33290	9.94117	0.41728	7.33180	-5.85746	7.99095	7.54841	0.00000	47.72112	7.23425	67.51862	1115.24956	5.18203	8.56030	60.78252
7.98160	89.20083	8.52976	10.79271	7.96516	1.57058	3.29984	55.54028	9.76996	7.69633	1.00000	61.10508	6.26719	64.95696	1074.30544	7.49944	7.74834	87.13933
9.59965	30.28491	4.01147	13.84734	8.83764	0.00000	8.18942	60.02427	3.90831		0.00000	35.65069	7.20564	32.69494	1092.07341	3.84930	7.66650	68.06090
7.01923	122.22833	7.29489	7.33440	6.56464	0.33621	6.31222	40.66482	7.66423	5.65868	1.00000	34.87311	6.69019	29.15393	1187.93340	7.50511	5.67983	70.85824
5.69155	30.4347	6.17184	2.60626		2.04727	5.72496	-1.9487	10.02109	5.37736	1.00000	59.84819	8.41985	36.50219	1133.13755	4.54258	7.55594	77.30645
7.90424	-35.71667	6.76599	18.68967	9.49822	0.31773	7.17277	-8.66667	7.87703	9.58957	1.00000	55.91875	5.52988	63.78374	1059.37719	7.99962	7.34589	81.62248
7.13175	120.56528	6.68933	15.50017	5.58019	0.43947	8.49263	14.66	7.96400	8.95368	1.00000	46.35177	6.89114	37.46357	1178.24973	6.13962	7.22569	60.26068
7.27240	128.62667	9.78782	-0.21966	7.99966	0.14594	9.27657	34.8825	4.98652	8.53504	1.00000	63.55435	8.01054	48.25856	1111.57722	8.38833	7.91428	71.80281
8.01092	-1.86343	7.28188	9.95412	8.05993	0.20190	8.12948	38.10558	6.91817	7.02200	1.00000	41.47974	6.44846	66.03424	1101.28585	8.05616	7.23858	77.70987
6.43647	-123.02621	8.85445	12.51239	4.90410	0.16120	9.18246	44.99012	5.51084	9.10773	1.00000	50.61283	6.23701	76.71741	1079.67890	9.61095	8.72811	78.77739
6.81059	13.44275	8.20065	11.31536	6.87980	0.57446	8.78327	38.07789	8.61426	6.33989	1.00000	75.83721	7.34698	43.20578	1163.47074	7.63547	6.98091	64.54441
6.04147	-89.71472	10.48585	9.74778	6.59755	0.22407	9.85637	13.73417	6.79391	8.98552	1.00000	30.73694	8.63381	59.73795	1142.85625	10.47642	7.25403	73.45810
7.49037	29.41824	7.02177	16.63512	9.26282	0.31976	9.29932	45.99194	7.15680	6.88091	0.00000	52.84532	6.97718	58.61499	1145.91053	7.39431	7.84881	79.53384
9.91595	22.53083	10.26686	4.63225	6.92672	0.27979	7.34391	44.22639	6.86196	6.18080	0.00000	47.91153	8.05780	49.97151	1196.04907	6.43222	7.42687	67.01111
3.04574	-74.28459	3.96126	6.91841	9.20577	2.53939	1.87388	40.5576	10.22896	8.94450	0.00000	25.32217	8.13349	56.50637	1154.74239	3.96647	7.81896	71.77896
6.86817	-156.47432	6.98725	17.51731	9.84877	0.21471	8.25484	20.88953	5.64035	7.30507	0.00000	48.26806	10.16540	51.59040	1086.21929	8.41454	7.02069	71.14962
5.78676	27.06365	6.85780	17.08984	7.63168	1.32882	5.56575	50.18545	9.49140	7.77339	1.00000	58.98964	6.95193	39.77501	1069.52242	6.30232	8.98260	81.85126
8.89166	20.91361	8.59955	30.49228	6.85498	0.18680	5.78535	41.92361	5.64805	6.30703	0.00000	62.21484	7.52459	51.65660	1060.51751	10.00812	7.22117	70.33762
7.39736	24.71204	9.51593	7.06462	5.67724	0.72416	8.27358	41.57439	8.80281	7.92782	1.00000	64.27071	6.24955	27.62433	1127.51540	9.00429	7.08630	70.88107
7.64382	1.04945	8.07687	22.15280	8.57556	0.14870	7.70397	35.06544	5.06083	7.16095	0.00000	26.95957	6.63592	23.10052	1131.01051	9.06593	6.79951	77.81549
9.55220	4.18333	5.82841	1.81532	7.93522	0.20406	7.47726	7.6	6.57339	5.99476	0.00000	33.45944	7.75444	55.18348	1144.91151	4.00277	7.29322	65.65274
5.20616	98.50893	5.89602	15.35359	6.26156	0.25054	7.49494	16.68911	7.33726	6.38111	1.00000	49.98031	8.19459	53.25419	1051.39382	6.56672	8.10112	79.63417
6.52425	-5.55835	4.49223		9.74119	0.34667	8.17814	42.64685	7.35267	8.94546	0.00000	35.36846	7.61658	49.50257	1054.24368	4.98756	9.08750	77.92308
4.75271	-44.31389	6.88945	25.68829	6.79180	0.14634	8.42824	-19.7625	5.97294	7.03215	1.00000	58.34950	7.89310	47.16663	1083.10422	5.96847	9.15433	82.72935
8.77555	-99.73314	7.04352	17.28615	7.06729	0.13330	4.27603	32.44874	4.71261	8.05930	0.00000	63.20486	7.73052	58.13809	1105.94011	10.60781	6.00223	74.47755
6.28544	75.92694	8.37512	5.34711	5.85948	0.35906	8.44006	14.46693	7.78461	5.99817	1.00000	56.72809	8.42845	27.39490	1080.98049	8.05841	7.12688	82.84830
11.48051	28.28489	5.89339	12.50674	6.28217	0.21450	10.24916	48.15659	4.95845	6.71236	0.00000	50.65702	7.57875	51.78935	1145.37341	5.50811	6.96322	82.57580
5.82675	139.6853	3.50078	21.05765	10.63768	0.80884	11.46827	35.815	8.94747	8.17985	0.00000	53.97514	7.17706	36.97879	1188.75440	6.24711	7.68983	72.30499
5.98349	142.45778	7.63786	9.99179	7.83304	0.66743	9.07990	44.35056	8.68266	7.08366	1.00000	32.06580	5.91077	65.92186	1118.48135	6.45555	7.04673	82.35407
7.27699	74.83554	10.37398		6.01066	0.34314	9.71688	14.62072	7.48682	5.54734	1.00000	37.65954	6.07796	61.61863	1134.01363	10.82192	7.29621	71.79348
7.50639	-37.65	7.53565	17.23009	10.49495	0.57039	10.72299	-10.91722	8.50478	8.50957	0.00000	41.27105	6.80680	60.68810	1109.81879	10.09218	8.28629	76.88373
10.35113	5.37429	11.02623	24.98035	10.95567	0.11100	6.14807	51.03427	0.18341	7.39771	0.00000	56.34147	7.12732	60.50068	1160.58579	9.38037	7.54743	91.57553
7.60558	72.54566	8.01174	54.40312	3.98353	1.78089	7.74956	29.69221	9.82287	9.53585	1.00000	57.18524	8.62666	60.10764	1110.03345	8.86114	7.83080	76.39437
7.51941	-3.59625	8.46438	22.74304	5.99272	0.14753	8.23616	5.27247	6.58215	8.06242	1.00000	39.68759	6.39070	37.55657	1093.09396	8.01807	6.73557	95.82013
5.93905	78.55757	5.86446	5.02597	8.39583	0.50878	8.12414	17.34769	8.52585	8.05400	1.00000	68.37404	8.37029	29.09011	1138.89114	6.87965	8.31960	78.98260
9.35604	-8.53778	11.67169	6.01999	8.43479	0.19916	11.99649	7.57944	6.57990	7.90776	1.00000	68.65757	7.03734	47.92370	1180.20038	10.85915	6.81534	76.10902
7.41980	4.07601	9.60094	5.79249	6.14927	0.26363	9.38834	50.88506	7.19182	7.43497	1.00000	34.15639	8.85992	64.25899	1055.17104	9.64932	8.53154	79.29293
7.37452	84.63445	3.45285	7.04086	9.87728	0.47053	9.10828	24.81757	8.51868	7.88112	0.00000	48.89805	5.54626	22.79338	1095.44483	5.74675	7.33009	79.28831
8.61400	-0.18333	5.92286	9.12726	9.07998	0.27612	8.12366	38.96667	6.56756	6.82172	0.00000	68.12018	8.40421	69.53687	1066.59371	6.69897	6.43720	78.15130
6.86789	4.63031	9.52756	6.48574	5.58095	0.21285	7.99119	43.67681	5.49442	7.77246	1.00000	44.90262	7.67701	63.12439	1162.24219	10.34464	6.49489	85.15657
8.11498	37.3825	7.34996	11.20306	8.82511	0.39062	8.33707	37.05944	7.98387	7.48054	1.00000	28.08778	7.47807	19.93640	1101.35485	8.24651	7.56477	74.34298
6.12713	137.95378	6.97210	8.99574	7.90993	1.29614	4.24870	35.82756	9.48080	7.73972	1.00000	51.74641	7.73137	60.31037	1064.73509	6.20239	5.80239	80.92737
7.93975	73.97117	6.95756	28.01517	9.74333	0.35712	8.31817	31.96258	7.79666	6.77874	1.00000	33.81398	8.21831	56.13956	1075.02579	6.56176	7.22199	70.21097
4.27205	-102.04897	5.31971	30.95596	6.90428	0.60171	5.02155	19.64745	8.52286	8.22710	1.00000	48.00020	7.77763	70.23847	1062.07038	4.80126	6.68969	87.68176
6.08192	-8.2503	8.40315	21.79717	8.87840	0.48247	10.47768	37.08819	8.10569	7.57794	1.00000	56.93511	7.12227	22.58467	1178.61217	6.50415	8.04633	72.93026
5.66858	-67.15407	8.61224	24.54192	7.19248	0.26341	8.54558	18.42745	6.79437	7.30232	1.00000	30.32455	7.39089	59.30454	1151.41025	7.90227	7.70469	67.88702
7.28221	17.80774	5.18063	3.56094	10.16955	0.15625	8.33036	40.55851	6.07759	7.19105	0.00000	39.92460	7.12480	36.19183	1167.09347	4.99353	7.53199	94.24091
9.10431	68.75915	9.83815	-5.67482	6.70085	0.17666	7.98616	27.52948	6.14256	7.79528	0.00000	40.08767	7.90869	37.68987	1108.14600	7.51710	7.26725	73.14051
8.59978	-74.95472	11.73694	2.23528	6.83945	0.12914	10.19624	10.98778	3.60299	8.40566	1.00000	55.00369	10.68011	29.10621	1186.35770	11.94146	7.17150	74.48870
7.11190	-93.12577	7.02913	21.23379	8.95520	0.93213	6.24829	44.73941	9.10603	8.00502	1.00000	66.63627	7.50397	52.67676	1175.93683	7.79833	5.84144	80.37400
6.36740	72.68533	5.76327	14.07294	9.29301	0.61346	9.30893	22.75218	8.68198	6.92242	1.00000	45.78267	7.06995	57.86393	1185.79326	6.93916	8.21303	75.05539
8.29894	34.11169	8.13589	18.54604	8.67262	1.28113	6.52075	0.46005	9.51071	7.06219	1.00000	32.10714	9.42647	52.16586	1132.43120	7.33285	6.67850	76.69870
3.31210	77.40858	7.75632	15.86926	6.71840	0.55993	9.03880	24.05979	8.34597	8.29948	1.00000	50.11552	9.52471	62.48828	1111.38610	8.32370	8.40295	80.37173
9.93009	4.18333	10.38465	7.43426	8.58472	0.16265	8.41702	7.6	6.32752	8.02197	0.00000	52.87158	6.33486	72.53952	1096.81778	8.91712	6.83527	93.65502
10.15441	-118.25508	9.70656	23.12990	8.41667	0.17782	7.24824	34.14251	5.52663	5.19136	0.00000	48.70391	6.65821	42.76546	1144.55067	7.74295	7.40799	68.63924
9.35099	101.96857	7.07519	26.14567	8.52516	0.36735	9.61482	4.88441	8.05540	8.31654	0.00000	60.72290	6.49275	34.72661	1072.34049	7.23171	8.35050	69.19641
10.85315	104.64992	7.47405	14.61859	8.96545	0.13368	7.70705	14.64056	5.17143	7.03929	0.00000	61.01598	7.83394	52.40374	1053.07673	6.91085	6.85320	73.16986
6.27239	31.33078	5.48232	19.80876	8.99776	0.40777	7.50251	47.56494	7.89211	6.01365	1.00000	44.76702	9.86951	35.73701	1179.05457	7.57531	7.84029	74.99414
9.09214	-0.76667	7.99111	13.89948	8.62169	0.15502	8.38126	53.38333	6.31994	9.69066	0.00000	63.98406	7.68815	22.89221	1104.43092	5.48518	9.60547	66.51759
5.79504	20.22625	6.32362	10.61811	8.32939	2.14974	5.31438	30.75545	10.09227	8.22431	1.00000	49.67486	5.83039	41.67140	1147.53087	7.26017	6.33725	65.82840
6.56823	-0.74934	7.08523	10.20562	7.34740	0.55347	8.82977	51.62907	8.30664	8.36408	1.00000	64.75316	8.16681	38.06046	1088.56531	6.15688	7.03584	70.08368
9.43085	68.75915	8.46798	28.52460	7.87249	0.20268	9.10999	27.52948	4.95812	6.63701	0.00000	57.11063	7.35810	88.34906	1182.27636	8.49087	7.91643	72.27030
5.97779	4.18333	5.73069	18.87374		0.30332	7.14512	7.6	7.66475	8.50277	1.00000	51.17659	7.43365	45.32814	1131.94757	6.54263	9.46890	67.46643
